,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-232,1990,17,17,1530,17.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.04,0.02,0.06,0.04,0.06,Matches
431,John Stones\John-Stones,eng ENG,DF,Manchester City,26-274,1994,15,15,1350,15.0,2,0,2,0,0,0,0,0.13,0.00,0.13,0.13,0.13,1.2,1.2,0.1,1.2,0.08,0.00,0.08,0.08,0.08,Matches
432,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-199,1999,16,14,1280,14.2,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,1.8,1.8,0.1,1.9,0.13,0.00,0.13,0.13,0.13,Matches
433,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,21-332,1999,2,2,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
434,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-161,1995,23,23,2054,22.8,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.4,1.6,0.01,0.06,0.07,0.01,0.07,Matches
435,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-099,1992,23,23,2070,23.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.4,1.9,0.07,0.02,0.08,0.07,0.08,Matches
436,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-289,1994,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
437,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-161,1993,18,18,1496,16.6,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.8,0.8,0.00,0.05,0.05,0.00,0.05,Matches
438,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-019,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
439,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-067,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
440,Nathan Tella\Nathan-Tella,eng ENG,MFFW,Southampton,21-236,1999,7,1,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.08,0.00,0.08,0.08,0.08,Matches
441,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-073,1992,7,6,510,5.7,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,0.9,0.03,0.14,0.16,0.03,0.16,Matches
442,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-140,1995,12,10,777,8.6,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.2,1.3,0.01,0.14,0.15,0.01,0.15,Matches
443,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-261,2001,5,5,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
444,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-295,1997,25,24,2187,24.3,5,2,3,2,2,4,0,0.21,0.08,0.29,0.12,0.21,3.3,1.7,1.3,3.0,0.13,0.05,0.19,0.07,0.12,Matches
445,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-266,1997,18,18,1610,17.9,1,1,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,0.3,0.3,2.9,3.2,0.02,0.16,0.18,0.02,0.18,Matches
446,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-334,1989,5,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
447,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-069,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
448,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-363,2000,14,8,739,8.2,2,2,2,0,0,1,0,0.24,0.24,0.49,0.24,0.49,2.6,2.6,1.2,3.7,0.31,0.14,0.46,0.31,0.46,Matches
449,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-264,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
450,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-225,1991,23,17,1554,17.3,1,4,1,0,0,0,0,0.06,0.23,0.29,0.06,0.29,1.5,1.5,2.3,3.8,0.09,0.13,0.22,0.09,0.22,Matches
451,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-359,1993,12,12,1064,11.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.03,0.04,0.07,0.03,0.07,Matches
452,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-032,1996,24,16,1603,17.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,3.5,4.2,0.04,0.19,0.24,0.04,0.24,Matches
453,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-173,1995,21,14,1194,13.3,5,3,5,0,0,0,0,0.38,0.23,0.60,0.38,0.60,3.9,3.9,1.4,5.3,0.30,0.10,0.40,0.30,0.40,Matches
454,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-148,1994,15,8,831,9.2,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,2.7,2.7,1.9,4.6,0.29,0.20,0.50,0.29,0.50,Matches
455,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-084,1994,22,18,1646,18.3,2,4,2,0,0,2,0,0.11,0.22,0.33,0.11,0.33,3.7,3.7,3.4,7.1,0.20,0.18,0.39,0.20,0.39,Matches
456,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-290,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
457,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-104,1997,6,1,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
458,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-227,1997,8,1,241,2.7,0,2,0,0,0,0,0,0.00,0.75,0.75,0.00,0.75,0.3,0.3,1.7,2.0,0.10,0.63,0.73,0.10,0.73,Matches
459,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-004,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
460,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-046,1987,21,18,1687,18.7,12,5,6,6,7,1,0,0.64,0.27,0.91,0.32,0.59,14.6,9.3,2.5,11.8,0.78,0.13,0.91,0.50,0.63,Matches
461,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-042,1992,19,16,1471,16.3,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.9,1.6,0.04,0.05,0.10,0.04,0.10,Matches
462,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-207,1992,17,16,1485,16.5,3,0,3,0,0,1,0,0.18,0.00,0.18,0.18,0.18,1.2,1.2,0.4,1.6,0.07,0.03,0.10,0.07,0.10,Matches
463,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-323,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
464,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-338,1995,6,1,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.21,0.06,0.27,0.21,0.27,Matches
465,Vitinha\Vitinha,pt POR,MF,Wolves,21-013,2000,12,2,232,2.6,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,0.4,0.4,0.2,0.6,0.16,0.08,0.24,0.16,0.24,Matches
466,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-346,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
467,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-301,1992,15,5,556,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.6,2.3,0.28,0.10,0.38,0.28,0.38,Matches
468,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-347,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
469,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-347,1989,15,15,1234,13.7,2,2,2,0,0,0,0,0.15,0.15,0.29,0.15,0.29,2.6,2.6,0.8,3.4,0.19,0.06,0.25,0.19,0.25,Matches
470,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-274,1990,16,15,1290,14.3,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,0.2,0.2,0.5,0.7,0.01,0.04,0.05,0.01,0.05,Matches
471,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-319,1997,19,19,1690,18.8,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.4,0.7,0.01,0.02,0.04,0.01,0.04,Matches
472,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-092,1997,23,23,2070,23.0,2,2,2,0,0,1,0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,1.3,2.1,0.04,0.06,0.09,0.04,0.09,Matches
473,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-120,1989,13,12,1086,12.1,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.4,0.4,0.00,0.03,0.03,0.00,0.03,Matches
474,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-117,1994,25,25,2250,25.0,5,5,5,0,0,4,0,0.20,0.20,0.40,0.20,0.40,1.4,1.4,2.7,4.1,0.06,0.11,0.17,0.06,0.17,Matches
475,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-058,1995,23,23,2070,23.0,10,2,9,1,2,1,0,0.43,0.09,0.52,0.39,0.48,11.4,10.0,2.1,12.1,0.50,0.09,0.59,0.43,0.53,Matches
476,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-041,2002,1,0,17,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
477,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-053,1995,22,22,1964,21.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
478,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-092,1990,12,7,706,7.8,2,0,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,3.6,3.6,0.7,4.3,0.46,0.08,0.54,0.46,0.54,Matches
479,Timo Werner\Timo-Werner,de GER,FW,Chelsea,24-357,1996,24,21,1830,20.3,5,5,5,0,0,0,0,0.25,0.25,0.49,0.25,0.49,8.4,8.4,2.8,11.2,0.41,0.14,0.55,0.41,0.55,Matches
480,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-331,1990,25,25,2240,24.9,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,0.3,0.3,3.8,4.1,0.01,0.15,0.16,0.01,0.16,Matches
481,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-141,1997,24,24,2119,23.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.02,0.04,0.02,0.04,Matches
482,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-107,1990,25,23,2039,22.7,2,0,2,0,0,1,0,0.09,0.00,0.09,0.09,0.09,2.6,2.6,1.3,3.9,0.11,0.06,0.17,0.11,0.17,Matches
483,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-176,2000,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
484,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-319,2001,4,2,173,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.08,0.11,0.03,0.11,Matches
485,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-023,2001,2,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.03,0.14,0.17,0.03,0.17,Matches
486,Willian\Willian,br BRA,FWMF,Arsenal,32-201,1988,18,12,1024,11.4,0,3,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,1.7,1.7,1.7,3.4,0.15,0.15,0.30,0.15,0.30,Matches
487,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-190,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
488,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-190,1999,3,3,258,2.9,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,0.5,0.5,0.4,0.9,0.17,0.14,0.31,0.17,0.31,Matches
489,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,28-365,1992,21,21,1812,20.1,10,5,6,4,4,2,0,0.50,0.25,0.75,0.30,0.55,9.5,6.5,2.0,8.5,0.47,0.10,0.57,0.32,0.42,Matches
490,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-024,1996,9,6,568,6.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.04,0.05,0.01,0.05,Matches
491,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-081,1991,20,20,1679,18.7,4,0,4,0,0,0,0,0.21,0.00,0.21,0.21,0.21,6.1,6.1,1.0,7.2,0.33,0.06,0.39,0.33,0.39,Matches
492,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-152,1992,21,20,1716,19.1,1,2,1,0,0,5,1,0.05,0.10,0.16,0.05,0.16,0.7,0.7,1.1,1.7,0.04,0.06,0.09,0.04,0.09,Matches
493,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-126,1989,14,1,357,4.0,0,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,1.0,1.4,0.11,0.24,0.35,0.11,0.35,Matches
494,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-232,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
495,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,26-354,1994,3,2,169,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
496,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-108,1992,19,19,1667,18.5,9,2,7,2,2,4,0,0.49,0.11,0.59,0.38,0.49,6.0,4.5,2.0,6.5,0.32,0.11,0.43,0.24,0.35,Matches
497,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-102,1995,25,20,1813,20.1,0,3,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,1.2,1.2,1.8,3.0,0.06,0.09,0.15,0.06,0.15,Matches
498,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-249,1999,3,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.41,0.00,0.41,0.41,0.41,Matches
499,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-073,1996,11,8,823,9.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.7,0.05,0.03,0.07,0.05,0.07,Matches
500,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,27-344,1993,12,8,645,7.2,1,3,1,0,0,3,0,0.14,0.42,0.56,0.14,0.56,0.8,0.8,2.3,3.1,0.11,0.32,0.43,0.11,0.43,Matches
501,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-122,1994,16,16,1440,16.0,4,0,4,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.0,1.0,0.0,1.0,0.06,0.00,0.07,0.06,0.07,Matches
502,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-071,1998,4,2,183,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.12,0.02,0.14,0.12,0.14,Matches
