,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-109,1999,32,28,2545,28.3,6,4,5,1,1,2,0,0.21,0.14,0.35,0.18,0.32,5.8,5.0,6.9,11.9,0.21,0.24,0.45,0.18,0.42,Matches
323,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-259,1992,28,14,1364,15.2,3,4,3,0,0,0,0,0.20,0.26,0.46,0.20,0.46,2.2,2.2,2.2,4.4,0.15,0.14,0.29,0.15,0.29,Matches
324,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-080,1996,10,2,288,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.1,0.23,0.10,0.33,0.23,0.33,Matches
325,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-233,1986,29,24,2179,24.2,1,1,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,0.5,0.5,2.3,2.8,0.02,0.09,0.11,0.02,0.11,Matches
326,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-110,1999,4,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-064,1995,21,12,1176,13.1,2,2,2,0,0,3,0,0.15,0.15,0.31,0.15,0.31,1.1,1.1,1.8,2.9,0.09,0.13,0.22,0.09,0.22,Matches
328,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,29-012,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
329,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-100,1994,11,7,571,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
330,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-281,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-134,1996,21,20,1754,19.5,1,3,1,0,0,5,0,0.05,0.15,0.21,0.05,0.21,0.6,0.6,1.0,1.6,0.03,0.05,0.08,0.03,0.08,Matches
332,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-122,1996,30,28,2054,22.8,3,2,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,1.4,1.4,2.4,3.8,0.06,0.11,0.17,0.06,0.17,Matches
333,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-140,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
334,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-051,2000,31,30,2550,28.3,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.2,11.0,0.17,0.22,0.39,0.17,0.39,Matches
335,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-047,1997,31,27,2327,25.9,5,1,2,3,3,7,0,0.19,0.04,0.23,0.08,0.12,4.8,2.6,1.8,4.4,0.19,0.07,0.26,0.10,0.17,Matches
336,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-334,1999,17,4,423,4.7,2,1,2,0,0,0,0,0.43,0.21,0.64,0.43,0.64,2.4,2.4,0.8,3.3,0.52,0.18,0.70,0.52,0.70,Matches
337,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-179,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
338,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-083,1999,12,0,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
339,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-356,1987,20,8,705,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
340,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-017,1991,27,21,1770,19.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.3,1.5,0.01,0.07,0.08,0.01,0.08,Matches
341,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-031,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
342,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-056,1999,26,23,2011,22.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.01,0.01,0.01,Matches
343,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-297,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
344,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-337,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
345,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-341,1988,25,25,2222,24.7,2,0,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,1.1,1.1,1.0,2.1,0.04,0.04,0.09,0.04,0.09,Matches
346,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-111,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
347,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,24-002,1997,7,2,171,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.24,0.01,0.25,0.24,0.25,Matches
348,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,26-011,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.47,0.11,0.58,0.47,0.58,Matches
349,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-267,1994,19,13,1245,13.8,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,1.0,1.0,1.6,2.6,0.07,0.12,0.19,0.07,0.19,Matches
350,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,20-009,2001,5,1,117,1.3,0,1,0,0,0,1,0,0.00,0.77,0.77,0.00,0.77,0.4,0.4,0.1,0.6,0.33,0.11,0.44,0.33,0.44,Matches
351,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-257,1993,10,2,238,2.6,0,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,0.3,0.3,0.2,0.5,0.12,0.09,0.21,0.12,0.21,Matches
352,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-269,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
353,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-320,1993,19,15,1256,14.0,0,2,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,0.9,0.9,1.0,1.9,0.06,0.07,0.14,0.06,0.14,Matches
354,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-073,1988,33,33,2969,33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-182,1996,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-139,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-335,1995,25,13,1333,14.8,5,1,4,1,1,1,1,0.34,0.07,0.41,0.27,0.34,6.0,5.2,0.9,6.1,0.40,0.06,0.46,0.35,0.41,Matches
358,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-359,1996,29,26,2217,24.6,9,5,5,4,4,2,1,0.37,0.20,0.57,0.20,0.41,6.4,3.4,4.4,7.7,0.26,0.18,0.44,0.14,0.31,Matches
359,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-205,1993,12,9,838,9.3,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,0.3,0.8,0.05,0.03,0.08,0.05,0.08,Matches
360,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-280,1993,20,13,1093,12.1,2,0,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,2.4,2.4,1.1,3.5,0.20,0.09,0.29,0.20,0.29,Matches
361,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-148,1995,25,25,2202,24.5,0,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,3.6,3.9,0.01,0.15,0.16,0.01,0.16,Matches
362,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,30-047,1991,28,16,1410,15.7,2,1,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,2.4,2.4,2.1,4.5,0.15,0.13,0.29,0.15,0.29,Matches
363,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-039,1997,12,10,1006,11.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.4,0.01,0.02,0.04,0.01,0.04,Matches
364,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-053,1994,25,25,2202,24.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
365,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-265,1988,20,13,1266,14.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
366,Daniel Podence\Daniel-Podence,pt POR,MFFW,Wolves,25-190,1995,22,21,1573,17.5,3,2,3,0,0,3,0,0.17,0.11,0.29,0.17,0.29,3.0,3.0,1.8,4.8,0.17,0.10,0.27,0.17,0.27,Matches
367,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-045,1993,23,18,1627,18.1,3,3,3,0,0,3,0,0.17,0.17,0.33,0.17,0.33,1.8,1.8,1.5,3.4,0.10,0.09,0.19,0.10,0.19,Matches
368,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,29-010,1992,30,30,2700,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
369,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-350,1994,15,10,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16,Matches
370,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-239,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
371,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-223,1998,23,14,1378,15.3,4,1,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33,4.3,4.3,2.3,6.7,0.28,0.15,0.44,0.28,0.44,Matches
372,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-350,1998,33,33,2970,33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
373,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-336,2001,17,5,475,5.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.05,0.04,0.09,0.05,0.09,Matches
374,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-201,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
375,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-352,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
376,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-180,1997,33,31,2686,29.8,10,8,10,0,0,4,0,0.34,0.27,0.60,0.34,0.60,8.6,8.6,3.0,11.6,0.29,0.10,0.39,0.29,0.39,Matches
377,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-206,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
378,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-054,1994,23,12,1267,14.1,2,2,2,0,0,0,0,0.14,0.14,0.28,0.14,0.28,2.4,2.4,2.2,4.6,0.17,0.15,0.33,0.17,0.33,Matches
379,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-092,1995,29,24,2126,23.6,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.4,1.7,0.01,0.06,0.07,0.01,0.07,Matches
380,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-134,1996,22,21,1794,19.9,0,3,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,1.2,1.2,1.5,2.8,0.06,0.08,0.14,0.06,0.14,Matches
381,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,28-086,1993,28,23,1947,21.6,5,0,5,0,0,7,0,0.23,0.00,0.23,0.23,0.23,4.5,4.5,1.0,5.5,0.21,0.05,0.25,0.21,0.25,Matches
382,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-105,1999,29,29,2610,29.0,1,1,0,1,1,2,0,0.03,0.03,0.07,0.00,0.03,2.0,1.3,2.0,3.3,0.07,0.07,0.14,0.04,0.11,Matches
383,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-081,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
384,Richarlison\Richarlison,br BRA,FW,Everton,23-354,1997,28,27,2341,26.0,6,3,5,1,1,3,1,0.23,0.12,0.35,0.19,0.31,9.8,9.0,2.6,11.6,0.38,0.10,0.48,0.35,0.45,Matches
385,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-232,1996,28,16,1553,17.3,2,0,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.6,0.6,0.9,1.5,0.03,0.05,0.09,0.03,0.09,Matches
386,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-231,1989,13,10,907,10.1,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,0.9,1.2,0.03,0.09,0.12,0.03,0.12,Matches
387,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-107,1999,22,12,1144,12.7,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,1.6,1.6,1.5,3.1,0.12,0.12,0.24,0.12,0.24,Matches
388,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-049,1994,33,33,2934,32.6,1,5,1,0,0,2,0,0.03,0.15,0.18,0.03,0.18,1.3,1.3,5.6,6.9,0.04,0.17,0.21,0.04,0.21,Matches
389,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-264,1997,26,22,1982,22.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.4,2.0,0.02,0.06,0.09,0.02,0.09,Matches
390,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-086,1995,25,18,1420,15.8,5,0,5,0,0,0,0,0.32,0.00,0.32,0.32,0.32,2.5,2.5,0.8,3.3,0.16,0.05,0.21,0.16,0.21,Matches
391,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-240,1993,8,6,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
392,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-343,1989,15,0,326,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.05,0.09,0.04,0.09,Matches
393,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-137,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
394,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-189,1997,11,8,732,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
395,Rodri\Rodri,es ESP,MF,Manchester City,24-311,1996,29,27,2353,26.1,2,1,1,1,1,4,0,0.08,0.04,0.11,0.04,0.08,2.2,1.5,1.5,3.0,0.09,0.06,0.14,0.06,0.12,Matches
396,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-054,1991,21,12,1089,12.1,3,1,3,0,0,3,0,0.25,0.08,0.33,0.25,0.33,3.8,3.8,1.8,5.7,0.32,0.15,0.47,0.32,0.47,Matches
397,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-291,1991,22,20,1687,18.7,6,4,6,0,0,3,0,0.32,0.21,0.53,0.32,0.53,3.3,3.3,5.2,8.5,0.17,0.28,0.45,0.17,0.45,Matches
398,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-274,1989,27,12,1164,12.9,1,2,1,0,0,3,0,0.08,0.15,0.23,0.08,0.23,1.5,1.5,1.7,3.3,0.12,0.13,0.25,0.12,0.25,Matches
399,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-217,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
400,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-187,1986,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-057,1993,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.02,0.02,0.04,0.02,0.04,Matches
402,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-021,1992,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
403,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-021,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
404,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-048,1997,20,14,1163,12.9,3,4,3,0,0,0,0,0.23,0.31,0.54,0.23,0.54,1.8,1.8,3.1,4.9,0.14,0.24,0.38,0.14,0.38,Matches
405,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-034,1990,24,24,2137,23.7,3,0,3,0,0,2,0,0.13,0.00,0.13,0.13,0.13,3.0,3.0,0.2,3.2,0.13,0.01,0.14,0.13,0.14,Matches
406,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-236,2001,28,27,2317,25.7,5,2,5,0,0,1,0,0.19,0.08,0.27,0.19,0.27,6.8,6.8,4.4,11.2,0.26,0.17,0.44,0.26,0.44,Matches
407,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-075,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
408,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-318,1992,32,29,2633,29.3,20,3,14,6,6,0,0,0.68,0.10,0.79,0.48,0.58,17.3,12.8,4.6,17.4,0.59,0.16,0.75,0.44,0.60,Matches
409,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,22-012,1999,7,5,453,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.07,0.01,0.07,0.07,0.07,Matches
410,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-321,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
411,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-162,1997,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
412,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-254,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
413,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-178,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
414,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-036,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
415,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-130,1991,16,13,1210,13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
416,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-127,1992,21,12,1087,12.1,2,3,2,0,0,2,0,0.17,0.25,0.41,0.17,0.41,1.4,1.4,1.4,2.7,0.11,0.11,0.23,0.11,0.23,Matches
417,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-175,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
418,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-164,1993,30,30,2623,29.1,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,1.5,1.5,1.0,2.5,0.05,0.04,0.09,0.05,0.09,Matches
419,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-203,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
420,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-201,1991,13,5,524,5.8,0,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,0.4,0.4,2.9,3.3,0.07,0.50,0.57,0.07,0.57,Matches
421,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-083,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
422,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-291,1995,29,27,2384,26.5,1,5,1,0,0,7,0,0.04,0.19,0.23,0.04,0.23,0.5,0.5,4.9,5.4,0.02,0.18,0.20,0.02,0.20,Matches
423,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-061,1992,25,24,2167,24.1,1,2,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,1.8,1.8,2.3,4.1,0.07,0.10,0.17,0.07,0.17,Matches
424,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-086,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
425,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,31-233,1989,30,19,1834,20.4,6,4,3,3,3,1,0,0.29,0.20,0.49,0.15,0.34,5.5,3.2,4.1,7.2,0.27,0.20,0.47,0.16,0.36,Matches
426,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-262,1994,24,22,1899,21.1,2,6,2,0,0,4,0,0.09,0.28,0.38,0.09,0.38,2.8,2.8,3.6,6.4,0.13,0.17,0.30,0.13,0.30,Matches
427,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-284,2002,27,6,928,10.3,3,1,2,1,1,2,0,0.29,0.10,0.39,0.19,0.29,4.5,3.7,0.4,4.1,0.43,0.04,0.47,0.36,0.40,Matches
428,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-219,1984,19,19,1575,17.5,2,0,2,0,0,5,1,0.11,0.00,0.11,0.11,0.11,0.8,0.8,0.3,1.1,0.05,0.02,0.06,0.05,0.06,Matches
429,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-256,1989,24,15,1583,17.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05,Matches
