,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Femi Seriki\Femi-Seriki,eng ENG,DF,Sheffield Utd,,,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
431,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-225,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
432,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-223,1991,14,5,556,6.2,0,2,0,0,0,2,0,0.00,0.32,0.32,0.00,0.32,0.4,0.4,3.0,3.4,0.06,0.49,0.55,0.06,0.55,Matches
433,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-105,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
434,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-313,1995,32,30,2654,29.5,1,5,1,0,0,8,0,0.03,0.17,0.20,0.03,0.20,0.7,0.7,5.2,5.9,0.02,0.18,0.20,0.02,0.20,Matches
435,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-083,1992,29,28,2527,28.1,1,3,1,0,0,7,0,0.04,0.11,0.14,0.04,0.14,2.4,2.4,2.7,5.1,0.09,0.10,0.18,0.09,0.18,Matches
436,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-108,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
437,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-255,1989,35,23,2195,24.4,6,5,3,3,3,2,0,0.25,0.21,0.45,0.12,0.33,6.0,3.7,4.8,8.5,0.25,0.20,0.44,0.15,0.35,Matches
438,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-284,1994,26,24,2065,22.9,2,6,2,0,0,5,0,0.09,0.26,0.35,0.09,0.35,2.8,2.8,3.7,6.5,0.12,0.16,0.28,0.12,0.28,Matches
439,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-306,2002,31,10,1279,14.2,4,2,3,1,1,2,0,0.28,0.14,0.42,0.21,0.35,5.7,4.9,0.5,5.5,0.40,0.04,0.44,0.35,0.38,Matches
440,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-241,1984,22,22,1845,20.5,2,0,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.3,1.4,0.06,0.01,0.07,0.06,0.07,Matches
441,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-278,1989,25,15,1585,17.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05,Matches
442,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-337,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
443,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-089,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
444,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-297,2000,19,17,1367,15.2,2,4,2,0,0,0,0,0.13,0.26,0.40,0.13,0.40,2.0,2.0,2.8,4.8,0.13,0.18,0.32,0.13,0.32,Matches
445,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-256,1987,8,6,526,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches
446,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-256,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
447,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-263,1991,10,8,746,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.03,0.11,0.13,0.03,0.13,Matches
448,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-083,1995,37,37,3329,37.0,10,1,10,0,0,7,1,0.27,0.03,0.30,0.27,0.30,8.7,8.7,1.5,10.2,0.24,0.04,0.28,0.24,0.28,Matches
449,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-363,1996,22,18,1729,19.2,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
450,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-049,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
451,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-343,1989,7,3,261,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
452,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-114,1994,18,17,1537,17.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,1.3,0.04,0.03,0.07,0.04,0.07,Matches
453,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-164,1994,30,27,2446,27.2,10,6,10,0,1,3,0,0.37,0.22,0.59,0.37,0.59,11.7,11.0,4.1,15.0,0.43,0.15,0.58,0.40,0.55,Matches
454,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-316,1990,29,29,2610,29.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.5,2.5,0.04,0.05,0.09,0.04,0.09,Matches
455,John Stones\John-Stones,eng ENG,DF,Manchester City,26-358,1994,21,21,1843,20.5,4,0,4,0,0,0,1,0.20,0.00,0.20,0.20,0.20,2.2,2.2,0.1,2.3,0.11,0.00,0.11,0.11,0.11,Matches
456,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-283,1999,26,22,2053,22.8,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,2.4,2.4,0.2,2.6,0.10,0.01,0.11,0.10,0.11,Matches
457,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-051,1999,6,6,487,5.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.00,0.04,0.04,0.04,Matches
458,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-245,1995,37,37,3314,36.8,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,3.0,3.2,0.01,0.08,0.09,0.01,0.09,Matches
459,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-183,1992,35,35,3150,35.0,1,0,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,2.3,2.3,0.7,3.1,0.07,0.02,0.09,0.07,0.09,Matches
460,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,27-008,1994,3,1,103,1.1,0,1,0,0,0,0,0,0.00,0.87,0.87,0.00,0.87,0.0,0.0,0.3,0.3,0.00,0.27,0.27,0.00,0.27,Matches
461,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-234,2001,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
462,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-245,1993,28,27,2336,26.0,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,0.1,0.1,1.8,1.8,0.00,0.07,0.07,0.00,0.07,Matches
463,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-103,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
464,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-151,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
465,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-320,1999,17,7,716,8.0,1,1,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,1.8,1.8,0.8,2.6,0.23,0.10,0.32,0.23,0.32,Matches
466,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-157,1992,8,7,600,6.7,0,2,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,0.1,0.1,1.1,1.2,0.02,0.16,0.19,0.02,0.19,Matches
467,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-224,1995,21,17,1391,15.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,1.6,1.7,0.01,0.10,0.11,0.01,0.11,Matches
468,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-345,2001,13,11,879,9.8,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.3,0.3,0.2,0.5,0.03,0.02,0.06,0.03,0.06,Matches
469,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,24-014,1997,37,36,3267,36.3,6,4,4,2,2,6,0,0.17,0.11,0.28,0.11,0.22,4.5,3.0,3.2,6.2,0.12,0.09,0.21,0.08,0.17,Matches
470,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-350,1997,26,25,2209,24.5,1,3,1,0,0,4,0,0.04,0.12,0.16,0.04,0.16,0.4,0.4,4.1,4.5,0.02,0.17,0.18,0.02,0.18,Matches
471,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-053,1989,7,5,496,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05,Matches
472,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-153,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
473,Ferrán Torres\Ferran-Torres,es ESP,FWMF,Manchester City,21-081,2000,23,15,1289,14.3,7,2,7,0,0,1,0,0.49,0.14,0.63,0.49,0.63,5.4,5.4,1.9,7.3,0.38,0.13,0.51,0.38,0.51,Matches
474,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-348,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
475,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-309,1991,33,24,2168,24.1,1,5,1,0,0,0,0,0.04,0.21,0.25,0.04,0.25,1.9,1.9,3.5,5.4,0.08,0.14,0.22,0.08,0.22,Matches
476,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-078,1993,24,24,2144,23.8,0,2,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,1.0,1.0,2.1,3.0,0.04,0.09,0.13,0.04,0.13,Matches
477,Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-116,1996,36,27,2623,29.1,2,2,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,2.2,2.2,5.3,7.5,0.08,0.18,0.26,0.08,0.26,Matches
478,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-257,1995,35,28,2245,24.9,6,6,6,0,0,1,0,0.24,0.24,0.48,0.24,0.48,6.2,6.2,3.3,9.5,0.25,0.13,0.38,0.25,0.38,Matches
479,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-232,1994,21,12,1166,13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.15,0.45,0.29,0.45,Matches
480,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-168,1994,34,29,2562,28.5,5,5,5,0,0,2,0,0.18,0.18,0.35,0.18,0.35,5.1,5.1,4.3,9.4,0.18,0.15,0.33,0.18,0.33,Matches
481,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,25-009,1996,2,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-188,1997,8,3,314,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
483,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-311,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
484,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-088,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
485,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-130,1987,33,30,2750,30.6,13,9,7,6,7,1,0,0.43,0.29,0.72,0.23,0.52,18.0,12.7,4.9,17.7,0.59,0.16,0.75,0.42,0.58,Matches
486,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-126,1992,28,25,2281,25.3,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,1.1,2.5,0.05,0.04,0.10,0.05,0.10,Matches
487,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-291,1992,29,28,2484,27.6,3,0,3,0,0,3,1,0.11,0.00,0.11,0.11,0.11,2.0,2.0,0.6,2.6,0.07,0.02,0.09,0.07,0.09,Matches
488,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,22-042,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
489,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-057,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches
490,João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-223,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
491,Vitinha\Vitinha,pt POR,MF,Wolves,21-097,2000,19,5,520,5.8,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.6,0.6,0.7,1.3,0.10,0.12,0.22,0.10,0.22,Matches
492,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-065,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
493,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,29-020,1992,27,15,1326,14.7,3,2,3,0,0,0,0,0.20,0.14,0.34,0.20,0.34,6.1,6.1,1.8,7.8,0.41,0.12,0.53,0.41,0.53,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,32-066,1989,21,20,1618,18.0,3,3,3,0,0,0,0,0.17,0.17,0.33,0.17,0.33,3.0,3.0,1.2,4.2,0.17,0.07,0.23,0.17,0.23,Matches
495,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,32-066,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
496,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-358,1990,23,21,1856,20.6,1,1,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04,Matches
497,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,24-038,1997,29,29,2586,28.7,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.7,0.7,1.4,2.1,0.02,0.05,0.07,0.02,0.07,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-176,1997,34,34,3060,34.0,2,4,2,0,0,3,0,0.06,0.12,0.18,0.06,0.18,0.9,0.9,2.4,3.3,0.03,0.07,0.10,0.03,0.10,Matches
499,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-204,1989,25,24,2166,24.1,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,0.1,0.1,0.4,0.5,0.00,0.02,0.02,0.00,0.02,Matches
500,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-201,1994,37,37,3330,37.0,8,7,5,3,4,5,0,0.22,0.19,0.41,0.14,0.32,5.2,2.2,3.9,6.1,0.14,0.11,0.25,0.06,0.17,Matches
501,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-142,1995,36,36,3238,36.0,14,5,13,1,2,4,1,0.39,0.14,0.53,0.36,0.50,16.0,14.5,4.2,18.7,0.44,0.12,0.56,0.40,0.52,Matches
502,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-125,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
503,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-137,1995,28,28,2504,27.8,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-176,1990,24,17,1545,17.2,6,1,6,0,1,0,0,0.35,0.06,0.41,0.35,0.41,6.8,6.0,2.2,8.2,0.39,0.13,0.52,0.35,0.48,Matches
505,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-076,1996,34,28,2512,27.9,6,8,6,0,0,1,0,0.21,0.29,0.50,0.21,0.50,11.5,11.5,5.9,17.4,0.41,0.21,0.62,0.41,0.62,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,31-050,1990,37,37,3320,36.9,3,3,3,0,0,7,0,0.08,0.08,0.16,0.08,0.16,1.1,1.1,4.7,5.9,0.03,0.13,0.16,0.03,0.16,Matches
507,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-225,1997,35,35,3101,34.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,1.4,0.02,0.02,0.04,0.02,0.04,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-191,1990,37,33,2864,31.8,2,0,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,3.1,3.1,1.5,4.7,0.10,0.05,0.15,0.10,0.15,Matches
509,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-260,2000,3,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
510,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,20-038,2001,6,3,249,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches
511,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-107,2001,8,6,571,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.03,0.06,0.09,0.03,0.09,Matches
512,Willian\Willian,br BRA,FWMF,Arsenal,32-285,1988,25,16,1406,15.6,1,5,1,0,0,0,0,0.06,0.32,0.38,0.06,0.38,2.1,2.1,2.5,4.6,0.13,0.16,0.29,0.13,0.29,Matches
513,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-274,1999,13,10,888,9.9,7,0,7,0,1,0,0,0.71,0.00,0.71,0.71,0.71,3.5,2.5,0.7,3.3,0.35,0.08,0.43,0.26,0.33,Matches
514,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-274,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
515,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-083,1992,26,23,2084,23.2,12,5,8,4,4,2,0,0.52,0.22,0.73,0.35,0.56,11.3,8.2,2.2,10.5,0.49,0.10,0.58,0.36,0.45,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-108,1996,14,8,771,8.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-165,1991,32,31,2651,29.5,12,3,10,2,2,0,0,0.41,0.10,0.51,0.34,0.44,13.1,11.5,2.2,13.8,0.44,0.08,0.52,0.39,0.47,Matches
518,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,28-236,1992,30,28,2432,27.0,1,2,1,0,0,7,1,0.04,0.07,0.11,0.04,0.11,0.8,0.8,1.4,2.1,0.03,0.05,0.08,0.03,0.08,Matches
519,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-210,1989,15,1,375,4.2,0,1,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,0.4,0.4,1.0,1.4,0.10,0.23,0.33,0.10,0.33,Matches
520,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-316,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
521,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,27-073,1994,15,14,1227,13.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.9,0.9,0.6,1.5,0.06,0.04,0.11,0.06,0.11,Matches
522,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-192,1992,29,28,2522,28.0,11,2,9,2,2,6,0,0.39,0.07,0.46,0.32,0.39,7.4,5.9,3.3,9.1,0.26,0.12,0.38,0.21,0.33,Matches
523,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-186,1995,35,28,2542,28.2,0,3,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,1.8,1.8,2.2,4.0,0.06,0.08,0.14,0.06,0.14,Matches
524,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-333,1999,9,0,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.33,0.04,0.37,0.33,0.37,Matches
525,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-157,1996,19,14,1388,15.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.3,2.0,0.04,0.09,0.13,0.04,0.13,Matches
526,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,28-063,1993,22,15,1141,12.7,2,3,2,0,0,3,0,0.16,0.24,0.39,0.16,0.39,1.9,1.9,3.5,5.3,0.15,0.27,0.42,0.15,0.42,Matches
527,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-206,1994,24,22,2029,22.5,5,0,5,0,0,3,0,0.22,0.00,0.22,0.22,0.22,1.8,1.8,0.0,1.9,0.08,0.00,0.08,0.08,0.08,Matches
528,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-155,1998,13,8,781,8.7,1,1,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,1.0,1.0,1.7,2.7,0.11,0.20,0.31,0.11,0.31,Matches
