,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
476,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,32,1987,33,32,2853,23,5,4,5,2,0,0.73,0.16,0.88,0.60,0.76,18.5,14.7,5.3,0.58,0.17,0.75,0.47,0.63,Matches
477,Indiana Vassilev\Indiana-Vassilev,us USA,FWMF,Aston Villa,18,2001,4,0,51,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
478,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,32,1987,23,19,1645,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,0.4,0.4,0.9,0.02,0.05,0.07,0.02,0.07,Matches
479,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,26,1992,17,15,1317,1,0,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.1,0.05,0.01,0.06,0.05,0.06,Matches
480,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,20,1999,15,6,619,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,0.06,0.09,0.15,0.06,0.15,Matches
481,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,19,2000,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.07,0.09,0.02,0.09,Matches
482,Mario Vrančić\Mario-Vrancic,ba BIH,MF,Norwich City,30,1989,18,6,621,1,0,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.8,1.8,1.0,0.26,0.14,0.40,0.26,0.40,Matches
483,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,27,1992,17,7,794,2,1,0,0,0,0,0.23,0.11,0.34,0.23,0.34,3.4,3.4,1.2,0.39,0.14,0.53,0.39,0.53,Matches
484,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Everton,30,1989,23,15,1147,2,2,0,0,1,0,0.16,0.16,0.31,0.16,0.31,2.4,2.4,1.8,0.19,0.14,0.33,0.19,0.33,Matches
485,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,29,1990,27,26,2239,1,2,0,0,5,0,0.04,0.08,0.12,0.04,0.12,0.8,0.8,1.7,0.03,0.07,0.10,0.03,0.10,Matches
486,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,22,1997,3,3,241,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
487,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,22,1997,8,5,523,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.10,0.10,0.00,0.10,Matches
488,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,21,1997,33,33,2935,0,4,0,0,8,0,0.00,0.12,0.12,0.00,0.12,0.8,0.8,2.8,0.02,0.09,0.11,0.02,0.11,Matches
489,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,28,1991,2,0,25,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
490,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,29,1989,27,25,2202,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.01,0.01,0.02,0.01,0.02,Matches
491,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,24,1994,36,36,3240,5,3,1,3,8,0,0.14,0.08,0.22,0.11,0.19,6.5,4.1,5.0,0.18,0.14,0.32,0.11,0.25,Matches
492,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,24,1995,29,29,2488,3,1,0,0,3,0,0.11,0.04,0.14,0.11,0.14,1.1,1.1,1.2,0.04,0.04,0.08,0.04,0.08,Matches
493,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Watford,28,1990,16,7,708,1,0,0,0,0,0,0.13,0.00,0.13,0.13,0.13,2.0,2.0,0.2,0.25,0.02,0.28,0.25,0.28,Matches
494,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,29,1990,33,33,2970,2,6,0,0,9,0,0.06,0.18,0.24,0.06,0.24,1.1,1.1,4.6,0.03,0.14,0.17,0.03,0.17,Matches
495,Connor Wickham\Connor-Wickham,eng ENG,FWMF,Crystal Palace,26,1993,6,0,96,1,1,0,0,0,0,0.94,0.94,1.87,0.94,1.87,1.4,1.4,0.6,1.32,0.53,1.85,1.32,1.85,Matches
496,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,28,1990,35,33,2780,3,0,0,0,0,0,0.10,0.00,0.10,0.10,0.10,2.7,2.7,1.3,0.09,0.04,0.13,0.09,0.13,Matches
497,Jetro Willems\Jetro-Willems,nl NED,DF,Newcastle Utd,25,1994,19,18,1493,2,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,0.6,0.6,1.3,0.03,0.08,0.11,0.03,0.11,Matches
498,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,18,2000,15,9,826,1,0,0,0,5,0,0.11,0.00,0.11,0.11,0.11,0.6,0.6,0.5,0.07,0.06,0.12,0.07,0.12,Matches
499,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,18,2001,5,2,146,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.13,0.07,0.19,0.13,0.19,Matches
500,Willian\Willian,br BRA,FW,Chelsea,30,1988,35,28,2542,9,7,4,4,4,0,0.32,0.25,0.57,0.18,0.42,6.8,3.8,7.2,0.24,0.26,0.50,0.13,0.39,Matches
501,Joe Willock\Joe-Willock,eng ENG,MFFW,Arsenal,19,1999,27,7,789,1,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,2.1,2.1,0.8,0.23,0.09,0.33,0.23,0.33,Matches
502,Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,27,1992,8,2,215,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
503,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,27,1992,33,30,2728,8,1,0,0,10,0,0.26,0.03,0.30,0.26,0.30,9.8,9.8,2.8,0.32,0.09,0.42,0.32,0.42,Matches
504,Harry Wilson\Harry-Wilson,wal WAL,MFFW,Bournemouth,22,1997,29,20,1598,7,0,0,0,2,0,0.39,0.00,0.39,0.39,0.39,4.2,4.2,1.8,0.24,0.10,0.34,0.24,0.34,Matches
505,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,23,1996,29,24,2042,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.0,0.02,0.05,0.07,0.02,0.07,Matches
506,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,27,1991,30,27,2269,12,1,1,1,1,0,0.48,0.04,0.52,0.44,0.48,11.9,11.2,0.8,0.47,0.03,0.51,0.44,0.48,Matches
507,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,26,1992,29,29,2451,1,2,0,0,9,0,0.04,0.07,0.11,0.04,0.11,0.4,0.4,1.1,0.01,0.04,0.05,0.01,0.05,Matches
508,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,MFFW,West Ham,29,1989,21,10,945,4,1,0,0,2,0,0.38,0.10,0.48,0.38,0.48,2.0,2.0,2.6,0.19,0.25,0.44,0.19,0.44,Matches
509,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,26,1993,16,10,938,1,0,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.3,0.07,0.03,0.09,0.07,0.09,Matches
510,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,30,1988,8,6,560,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.09,0.00,0.09,0.09,0.09,Matches
511,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,34,1985,12,10,955,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.11,0.12,0.01,0.12,Matches
512,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,West Ham,34,1985,10,6,592,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.06,0.06,0.01,0.06,Matches
513,Wilfried Zaha\Wilfried-Zaha,ci CIV,MFFW,Crystal Palace,26,1992,36,35,3100,4,3,0,0,5,0,0.12,0.09,0.20,0.12,0.20,5.0,5.0,3.3,0.15,0.10,0.24,0.15,0.24,Matches
514,Christoph Zimmermann\Christoph-Zimmermann,de GER,DF,Norwich City,26,1993,15,15,1295,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.0,0.03,0.00,0.03,0.03,0.03,Matches
515,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,22,1996,18,13,1249,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.5,0.03,0.11,0.14,0.03,0.14,Matches
516,Richairo Živković\Richairo-Zivkovic,nl NED,FW,Sheffield Utd,22,1996,3,0,64,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.08,0.21,0.29,0.08,0.29,Matches
517,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,24,1994,26,23,2164,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,0.04,0.01,0.05,0.04,0.05,Matches
