,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
352,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-159,1991,10,10,840,3,3,0,0,1,0,0.32,0.32,0.64,0.32,0.64,2.2,2.2,3.1,0.24,0.34,0.58,0.24,0.58,Matches
353,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-142,1989,10,6,532,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,0.08,0.08,0.16,0.08,0.16,Matches
354,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-085,1991,13,13,1125,1,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,0.3,0.3,0.7,0.02,0.06,0.08,0.02,0.08,Matches
355,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-290,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-254,1992,11,11,990,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-281,1997,8,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.8,0.8,1.2,0.12,0.19,0.31,0.12,0.31,Matches
358,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-267,1990,8,8,697,1,0,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.6,0.6,0.1,0.07,0.01,0.09,0.07,0.09,Matches
359,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,19-104,2001,11,10,901,1,0,0,0,0,0,0.10,0.00,0.10,0.10,0.10,2.3,2.3,0.9,0.23,0.09,0.32,0.23,0.32,Matches
360,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-309,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
361,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-186,1992,12,12,1045,11,2,5,5,0,0,0.95,0.17,1.12,0.52,0.69,7.8,4.0,2.6,0.67,0.23,0.90,0.34,0.57,Matches
362,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-189,1996,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.16,0.00,0.16,0.16,0.16,Matches
363,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-030,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
364,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-046,1991,11,9,780,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
365,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,28-364,1991,7,4,412,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
366,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,27-361,1992,11,8,683,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,1.2,1.2,0.6,0.15,0.08,0.24,0.15,0.24,Matches
367,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-043,1986,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
368,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-032,1993,11,11,959,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.05,0.02,0.07,0.05,0.07,Matches
369,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-071,1999,5,1,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.13,0.13,0.00,0.13,Matches
370,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,29-069,1991,2,0,53,0,1,0,0,0,0,0.00,1.70,1.70,0.00,1.70,0.0,0.0,0.6,0.00,0.98,0.98,0.00,0.98,Matches
371,Billy Sharp\Billy-Sharp,eng ENG,FWMF,Sheffield Utd,34-317,1986,5,2,191,1,0,1,1,0,0,0.47,0.00,0.47,0.00,0.00,1.1,0.4,0.0,0.53,0.00,0.53,0.17,0.17,Matches
372,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-159,1995,8,8,696,0,1,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.0,0.0,0.6,0.00,0.08,0.09,0.00,0.09,Matches
373,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-295,1992,7,7,611,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.09,0.07,0.16,0.09,0.16,Matches
374,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-101,1989,12,6,582,1,1,1,1,0,0,0.15,0.15,0.31,0.00,0.15,1.9,1.1,1.1,0.29,0.17,0.46,0.17,0.34,Matches
375,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-130,1994,6,4,374,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.07,0.03,0.09,0.07,0.09,Matches
376,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-152,2002,8,2,297,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.22,0.07,0.29,0.22,0.29,Matches
377,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-087,1984,9,9,792,1,0,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.4,0.4,0.1,0.04,0.01,0.05,0.04,0.05,Matches
378,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-124,1989,11,10,933,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
379,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-183,1988,1,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
380,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-301,2000,2,1,112,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
381,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-102,1987,3,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Cédric Soares\Cedric-Soares,pt POR,MF,Arsenal,29-109,1991,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
383,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-295,1995,13,13,1170,3,0,0,0,1,0,0.23,0.00,0.23,0.23,0.23,3.0,3.0,0.4,0.23,0.03,0.26,0.23,0.26,Matches
384,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-209,1996,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
385,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-189,1989,3,3,202,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
386,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,26-326,1994,4,3,315,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.03,0.05,0.02,0.05,Matches
387,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-010,1994,11,10,909,3,2,0,0,1,0,0.30,0.20,0.50,0.30,0.50,3.3,3.3,1.5,0.33,0.15,0.48,0.33,0.48,Matches
388,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-162,1990,10,10,900,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,Matches
389,John Stones\John-Stones,eng ENG,DF,Manchester City,26-204,1994,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
390,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-129,1999,4,4,254,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.06,0.02,0.08,0.06,0.08,Matches
391,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-091,1995,11,11,990,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.02,0.06,0.07,0.02,0.07,Matches
392,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-029,1992,10,10,900,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
393,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-091,1993,12,12,1080,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
394,Nathan Tella\Nathan-Tella,eng ENG,MF,Southampton,21-166,1999,3,0,51,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
395,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-003,1992,4,4,353,0,1,0,0,0,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.5,0.02,0.16,0.19,0.02,0.19,Matches
396,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-070,1995,2,2,128,0,1,0,0,1,0,0.00,0.70,0.70,0.00,0.70,0.0,0.0,0.5,0.00,0.36,0.36,0.00,0.36,Matches
397,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,,,3,3,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
398,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-225,1997,13,13,1170,3,0,2,2,3,0,0.23,0.00,0.23,0.08,0.08,2.8,1.3,0.2,0.21,0.01,0.23,0.10,0.11,Matches
399,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-196,1997,12,12,1070,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,0.02,0.10,0.11,0.02,0.11,Matches
400,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,22-365,1997,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-293,2000,8,5,422,1,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,1.9,1.9,0.2,0.40,0.04,0.44,0.40,0.44,Matches
402,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-194,1991,3,0,35,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.35,0.35,0.00,0.35,Matches
403,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29-155,1991,12,11,923,1,2,0,0,0,0,0.10,0.20,0.29,0.10,0.29,0.4,0.4,1.9,0.04,0.19,0.23,0.04,0.23,Matches
404,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-289,1993,8,8,704,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
405,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,24-328,1996,13,7,735,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.6,0.05,0.19,0.24,0.05,0.24,Matches
406,Bertrand Traoré\Bertrand-Traore,bf BFA,FWMF,Aston Villa,25-103,1995,9,3,313,0,1,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.5,0.5,0.3,0.13,0.09,0.23,0.13,0.23,Matches
407,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-078,1994,9,8,716,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,2.5,2.5,1.9,0.31,0.24,0.54,0.31,0.54,Matches
408,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-014,1994,10,8,740,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,1.5,1.5,1.7,0.19,0.21,0.39,0.19,0.39,Matches
409,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-034,1997,1,0,24,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
410,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-157,1997,6,1,207,0,2,0,0,0,0,0.00,0.87,0.87,0.00,0.87,0.2,0.2,1.7,0.07,0.72,0.79,0.07,0.79,Matches
411,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,33-342,1987,12,11,1009,10,4,5,6,1,0,0.89,0.36,1.25,0.45,0.80,10.0,5.4,1.4,0.89,0.12,1.01,0.48,0.60,Matches
412,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,28-338,1992,9,6,635,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
413,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-137,1992,12,11,1035,3,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.5,0.5,0.4,0.04,0.04,0.08,0.04,0.08,Matches
414,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-253,1999,2,1,173,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
415,Carlos Vinícius\Carlos-Vinicius,br BRA,FWMF,Tottenham,25-271,1995,1,0,12,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.86,0.23,1.09,0.86,1.09,Matches
416,Vitinha\Vitinha,pt POR,MF,Wolves,20-309,2000,5,0,42,0,1,0,0,0,0,0.00,2.14,2.14,0.00,2.14,0.0,0.0,0.1,0.00,0.28,0.28,0.00,0.28,Matches
417,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-231,1992,8,1,175,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.22,0.20,0.43,0.22,0.43,Matches
418,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-277,1989,8,8,656,2,2,0,0,0,0,0.27,0.27,0.55,0.27,0.55,2.0,2.0,0.3,0.28,0.04,0.32,0.28,0.32,Matches
419,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-277,1989,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
420,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-204,1990,11,10,903,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,0.2,0.2,0.3,0.02,0.03,0.05,0.02,0.05,Matches
421,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-249,1997,13,13,1169,0,1,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.2,0.01,0.02,0.03,0.01,0.03,Matches
422,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-022,1997,11,11,990,1,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.3,0.03,0.03,0.06,0.03,0.06,Matches
423,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-050,1989,6,6,540,0,1,0,0,2,0,0.00,0.17,0.17,0.00,0.17,0.0,0.0,0.3,0.00,0.06,0.06,0.00,0.06,Matches
424,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-047,1994,13,13,1170,4,3,0,0,2,0,0.31,0.23,0.54,0.31,0.54,0.8,0.8,1.4,0.06,0.11,0.17,0.06,0.17,Matches
425,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,24-354,1995,11,11,990,6,1,1,2,1,0,0.55,0.09,0.64,0.45,0.55,6.7,5.2,1.3,0.61,0.11,0.72,0.48,0.59,Matches
426,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,25-349,1995,12,12,1080,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.04,0.01,0.05,0.04,0.05,Matches
427,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-022,1990,7,6,514,1,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.9,1.9,0.5,0.33,0.09,0.42,0.33,0.42,Matches
428,Timo Werner\Timo-Werner,de GER,FW,Chelsea,24-287,1996,13,13,1113,4,3,0,0,0,0,0.32,0.24,0.57,0.32,0.57,5.7,5.7,2.3,0.46,0.18,0.64,0.46,0.64,Matches
429,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-261,1990,12,12,1080,1,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,0.3,0.3,1.4,0.02,0.12,0.14,0.02,0.14,Matches
430,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-071,1997,13,13,1148,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
431,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-037,1990,13,12,1081,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.7,1.7,0.6,0.15,0.05,0.20,0.15,0.20,Matches
432,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-106,2000,1,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
433,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-249,2001,4,2,173,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.08,0.11,0.03,0.11,Matches
434,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,19-319,2001,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.20,0.20,0.00,0.20,Matches
435,Willian\Willian,br BRA,FWMF,Arsenal,32-131,1988,11,11,792,0,3,0,0,0,0,0.00,0.34,0.34,0.00,0.34,1.0,1.0,1.1,0.12,0.12,0.24,0.12,0.24,Matches
436,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-120,1999,3,2,170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
437,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,28-295,1992,11,11,967,7,3,3,3,2,0,0.65,0.28,0.93,0.37,0.65,6.3,4.0,1.1,0.59,0.10,0.69,0.38,0.48,Matches
438,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,24-320,1996,4,3,257,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
439,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-011,1991,12,12,1018,2,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,4.0,4.0,0.3,0.36,0.03,0.39,0.36,0.39,Matches
440,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,28-082,1992,10,9,726,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.04,0.02,0.06,0.04,0.06,Matches
441,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FW,West Ham,31-056,1989,6,0,113,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.15,0.29,0.44,0.15,0.44,Matches
442,DeAndre Yedlin\DeAndre-Yedlin,us USA,DFMF,Newcastle Utd,27-162,1993,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
443,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-038,1992,11,11,980,7,2,2,2,2,0,0.64,0.18,0.83,0.46,0.64,4.7,3.2,1.6,0.43,0.15,0.58,0.29,0.44,Matches
444,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-032,1995,13,11,1014,0,2,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.5,0.5,1.0,0.05,0.09,0.14,0.05,0.14,Matches
445,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-003,1996,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
446,Hakim Ziyech\Hakim-Ziyech,ma MAR,FW,Chelsea,27-274,1993,7,5,388,1,3,0,0,1,0,0.23,0.70,0.93,0.23,0.93,0.3,0.3,2.0,0.08,0.46,0.54,0.08,0.54,Matches
447,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-052,1994,12,12,1080,4,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.8,0.8,0.1,0.07,0.00,0.07,0.07,0.07,Matches
