,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
322,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-066,1996,9,2,272,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.1,0.24,0.11,0.35,0.24,0.35,Matches
323,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-219,1986,28,23,2089,23.2,1,1,1,0,0,5,1,0.04,0.04,0.09,0.04,0.09,0.5,0.5,2.2,2.7,0.02,0.10,0.12,0.02,0.12,Matches
324,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-096,1999,4,0,40,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
325,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-050,1995,19,10,996,11.1,2,2,2,0,0,2,0,0.18,0.18,0.36,0.18,0.36,0.9,0.9,1.8,2.7,0.08,0.16,0.24,0.08,0.24,Matches
326,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-363,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-086,1994,10,6,509,5.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
328,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-267,1999,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
329,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-120,1996,19,18,1574,17.5,1,3,1,0,0,5,0,0.06,0.17,0.23,0.06,0.23,0.6,0.6,1.0,1.5,0.03,0.06,0.09,0.03,0.09,Matches
330,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-108,1996,28,26,1919,21.3,3,2,3,0,0,2,0,0.14,0.09,0.23,0.14,0.23,1.2,1.2,2.4,3.6,0.06,0.11,0.17,0.06,0.17,Matches
331,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-126,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
332,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-037,2000,31,30,2550,28.3,5,6,5,0,0,4,0,0.18,0.21,0.39,0.18,0.39,4.8,4.8,6.1,11.0,0.17,0.22,0.39,0.17,0.39,Matches
333,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-033,1997,30,26,2259,25.1,5,1,2,3,3,7,0,0.20,0.04,0.24,0.08,0.12,4.8,2.5,1.8,4.3,0.19,0.07,0.26,0.10,0.17,Matches
334,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-320,1999,15,3,329,3.7,1,1,1,0,0,0,0,0.27,0.27,0.55,0.27,0.55,1.2,1.2,0.6,1.8,0.32,0.16,0.48,0.32,0.48,Matches
335,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-165,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
336,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-069,1999,12,0,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.02,0.10,0.08,0.10,Matches
337,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-342,1987,18,6,563,6.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
338,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-003,1991,25,19,1590,17.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.2,1.5,0.01,0.07,0.08,0.01,0.08,Matches
339,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-017,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-042,1999,24,22,1916,21.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.01,0.01,0.01,Matches
341,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-283,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
342,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-323,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
343,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-327,1988,23,23,2042,22.7,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,1.0,2.0,0.04,0.05,0.09,0.04,0.09,Matches
344,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-097,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
345,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-353,1997,7,2,171,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.22,0.01,0.23,0.22,0.23,Matches
346,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-362,1995,9,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.44,0.11,0.55,0.44,0.55,Matches
347,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-253,1994,17,11,1091,12.1,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,1.5,2.5,0.08,0.13,0.20,0.08,0.20,Matches
348,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-360,2001,5,1,117,1.3,0,1,0,0,0,1,0,0.00,0.77,0.77,0.00,0.77,0.4,0.4,0.1,0.6,0.33,0.11,0.44,0.33,0.44,Matches
349,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-243,1993,9,2,228,2.5,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,0.2,0.2,0.2,0.4,0.06,0.09,0.15,0.06,0.15,Matches
350,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-255,1994,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
351,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-306,1993,17,14,1143,12.7,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,0.8,0.8,0.9,1.7,0.06,0.07,0.14,0.06,0.14,Matches
352,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-059,1988,31,31,2789,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
353,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-168,1996,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
354,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-125,1986,4,3,229,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-321,1995,23,12,1237,13.7,5,1,4,1,1,1,1,0.36,0.07,0.44,0.29,0.36,5.4,4.7,0.8,5.4,0.40,0.06,0.45,0.34,0.40,Matches
356,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-345,1996,27,24,2055,22.8,8,5,5,3,3,2,1,0.35,0.22,0.57,0.22,0.44,5.5,3.2,4.0,7.2,0.24,0.18,0.42,0.14,0.32,Matches
357,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-191,1993,12,9,838,9.3,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,0.3,0.8,0.05,0.03,0.08,0.05,0.08,Matches
358,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-266,1993,18,13,1053,11.7,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2.4,2.4,1.1,3.5,0.20,0.10,0.30,0.20,0.30,Matches
359,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-134,1995,23,23,2022,22.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,3.1,3.4,0.01,0.14,0.15,0.01,0.15,Matches
360,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,30-033,1991,26,15,1296,14.4,2,1,2,0,0,1,0,0.14,0.07,0.21,0.14,0.21,2.3,2.3,1.8,4.1,0.16,0.12,0.29,0.16,0.29,Matches
361,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-025,1997,12,10,1006,11.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.4,0.01,0.02,0.04,0.01,0.04,Matches
362,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-039,1994,23,23,2022,22.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
363,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-251,1988,20,13,1266,14.1,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
364,Daniel Podence\Daniel-Podence,pt POR,MFFW,Wolves,25-176,1995,20,19,1434,15.9,3,2,3,0,0,2,0,0.19,0.13,0.31,0.19,0.31,2.9,2.9,1.8,4.7,0.18,0.11,0.29,0.18,0.29,Matches
365,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-031,1993,21,17,1522,16.9,3,2,3,0,0,3,0,0.18,0.12,0.30,0.18,0.30,1.7,1.7,1.5,3.2,0.10,0.09,0.19,0.10,0.19,Matches
366,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-361,1992,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
367,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-336,1994,14,10,712,7.9,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,0.5,0.5,0.8,1.3,0.07,0.10,0.16,0.07,0.16,Matches
368,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-225,1991,7,2,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
369,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,22-209,1998,21,12,1215,13.5,4,1,4,0,0,2,0,0.30,0.07,0.37,0.30,0.37,4.0,4.0,2.3,6.3,0.30,0.17,0.47,0.30,0.47,Matches
370,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-336,1998,31,31,2790,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
371,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-322,2001,15,4,417,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.05,0.03,0.08,0.05,0.08,Matches
372,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-187,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
373,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-338,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
374,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-166,1997,31,29,2518,28.0,10,7,10,0,0,4,0,0.36,0.25,0.61,0.36,0.61,8.2,8.2,2.6,10.8,0.29,0.09,0.39,0.29,0.39,Matches
375,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-192,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
376,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-040,1994,22,12,1260,14.0,2,2,2,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.4,2.4,2.2,4.6,0.17,0.16,0.33,0.17,0.33,Matches
377,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-078,1995,28,24,2104,23.4,0,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.4,1.7,0.01,0.06,0.07,0.01,0.07,Matches
378,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-120,1996,20,19,1641,18.2,0,3,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,1.2,1.2,1.4,2.6,0.07,0.07,0.14,0.07,0.14,Matches
379,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-072,1993,27,22,1857,20.6,5,0,5,0,0,6,0,0.24,0.00,0.24,0.24,0.24,4.5,4.5,0.9,5.4,0.22,0.05,0.26,0.22,0.26,Matches
380,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-091,1999,29,29,2610,29.0,1,1,0,1,1,2,0,0.03,0.03,0.07,0.00,0.03,2.0,1.3,2.0,3.3,0.07,0.07,0.14,0.04,0.11,Matches
381,Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-067,2003,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Richarlison\Richarlison,br BRA,FW,Everton,23-340,1997,26,25,2163,24.0,6,3,5,1,1,3,1,0.25,0.12,0.37,0.21,0.33,9.2,8.4,2.5,10.9,0.38,0.10,0.48,0.35,0.45,Matches
383,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-218,1996,27,15,1469,16.3,2,0,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.6,0.6,0.9,1.5,0.04,0.06,0.09,0.04,0.09,Matches
384,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-217,1989,11,8,727,8.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.03,0.09,0.12,0.03,0.12,Matches
385,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-093,1999,20,10,983,10.9,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,1.1,1.1,1.3,2.4,0.10,0.12,0.22,0.10,0.22,Matches
386,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-035,1994,31,31,2754,30.6,1,5,1,0,0,2,0,0.03,0.16,0.20,0.03,0.20,1.3,1.3,5.4,6.7,0.04,0.18,0.22,0.04,0.22,Matches
387,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-250,1997,25,21,1892,21.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.4,2.0,0.03,0.07,0.09,0.03,0.09,Matches
388,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-072,1995,23,16,1309,14.5,5,0,5,0,0,0,0,0.34,0.00,0.34,0.34,0.34,2.5,2.5,0.8,3.3,0.17,0.06,0.23,0.17,0.23,Matches
389,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-226,1993,8,6,607,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
390,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-329,1989,14,0,296,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.06,0.10,0.04,0.10,Matches
391,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-123,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
392,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-175,1997,10,7,642,7.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
393,Rodri\Rodri,es ESP,MF,Manchester City,24-297,1996,28,26,2263,25.1,1,1,0,1,1,4,0,0.04,0.04,0.08,0.00,0.04,2.0,1.2,1.5,2.7,0.08,0.06,0.14,0.05,0.11,Matches
394,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-040,1991,21,12,1089,12.1,3,1,3,0,0,3,0,0.25,0.08,0.33,0.25,0.33,3.8,3.8,1.8,5.7,0.32,0.15,0.47,0.32,0.47,Matches
395,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-277,1991,20,18,1512,16.8,6,4,6,0,0,3,0,0.36,0.24,0.60,0.36,0.60,3.0,3.0,4.5,7.5,0.18,0.27,0.44,0.18,0.44,Matches
396,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-260,1989,25,12,1143,12.7,1,2,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,1.5,1.5,1.7,3.3,0.12,0.14,0.26,0.12,0.26,Matches
397,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-203,1991,20,20,1732,19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.1,1.5,0.02,0.06,0.08,0.02,0.08,Matches
398,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-173,1986,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
399,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-043,1993,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.03,0.02,0.05,0.03,0.05,Matches
400,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-007,1992,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-007,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
402,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-034,1997,18,12,1010,11.2,3,4,3,0,0,0,0,0.27,0.36,0.62,0.27,0.62,1.4,1.4,2.5,3.9,0.12,0.23,0.35,0.12,0.35,Matches
403,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-020,1990,22,22,1957,21.7,3,0,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,2.5,2.5,0.2,2.7,0.11,0.01,0.12,0.11,0.12,Matches
404,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-222,2001,26,25,2137,23.7,5,2,5,0,0,1,0,0.21,0.08,0.29,0.21,0.29,6.6,6.6,3.9,10.5,0.28,0.16,0.44,0.28,0.44,Matches
405,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-061,1990,4,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
406,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-304,1992,30,28,2523,28.0,19,3,13,6,6,0,0,0.68,0.11,0.78,0.46,0.57,16.4,11.9,4.3,16.2,0.58,0.15,0.74,0.42,0.58,Matches
407,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,21-363,1999,6,4,363,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
408,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-307,1996,17,16,1396,15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
409,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-148,1997,20,20,1800,20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
410,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-240,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
411,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-164,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
412,Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-022,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
413,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-116,1991,16,13,1210,13.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
414,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-113,1992,20,12,1081,12.0,2,3,2,0,0,2,0,0.17,0.25,0.42,0.17,0.42,1.4,1.4,1.4,2.7,0.12,0.11,0.23,0.12,0.23,Matches
415,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-161,1986,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
416,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-150,1993,28,28,2476,27.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.4,1.4,0.9,2.3,0.05,0.03,0.08,0.05,0.08,Matches
417,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-189,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
418,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-187,1991,13,5,524,5.8,0,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,0.4,0.4,2.9,3.3,0.06,0.50,0.57,0.06,0.57,Matches
419,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-069,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
420,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-277,1995,27,25,2204,24.5,1,5,1,0,0,7,0,0.04,0.20,0.25,0.04,0.25,0.5,0.5,4.2,4.7,0.02,0.17,0.19,0.02,0.19,Matches
421,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-047,1992,23,22,1987,22.1,1,2,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,1.8,1.8,2.0,3.8,0.08,0.09,0.17,0.08,0.17,Matches
422,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-072,2004,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
423,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-219,1989,28,17,1654,18.4,4,4,2,2,2,1,0,0.22,0.22,0.44,0.11,0.33,4.1,2.6,3.7,6.4,0.23,0.20,0.43,0.14,0.35,Matches
424,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-248,1994,23,21,1809,20.1,2,4,2,0,0,4,0,0.10,0.20,0.30,0.10,0.30,2.7,2.7,3.0,5.7,0.13,0.15,0.28,0.13,0.28,Matches
425,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-270,2002,25,6,881,9.8,3,1,2,1,1,2,0,0.31,0.10,0.41,0.20,0.31,4.3,3.6,0.4,4.0,0.44,0.04,0.48,0.36,0.41,Matches
426,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-205,1984,18,18,1485,16.5,2,0,2,0,0,5,1,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.3,1.1,0.05,0.02,0.07,0.05,0.07,Matches
427,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-242,1989,23,14,1493,16.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05,Matches
428,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-301,1988,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Matches
429,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-053,2000,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
