,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-269,2000,15,13,1035,11.5,0,4,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,1.1,1.1,2.8,3.9,0.09,0.24,0.34,0.09,0.34,Matches
431,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-228,1987,8,6,526,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches
432,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-228,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
433,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-235,1991,10,8,746,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.03,0.11,0.13,0.03,0.13,Matches
434,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-055,1995,32,32,2879,32.0,9,1,9,0,0,6,1,0.28,0.03,0.31,0.28,0.31,7.2,7.2,1.5,8.7,0.23,0.05,0.27,0.23,0.27,Matches
435,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-335,1996,17,13,1279,14.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches
436,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-021,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
437,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-315,1989,7,3,261,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
438,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-086,1994,13,12,1087,12.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.03,0.06,0.03,0.06,Matches
439,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-136,1994,27,24,2176,24.2,9,6,9,0,1,2,0,0.37,0.25,0.62,0.37,0.62,10.3,9.5,4.0,13.5,0.42,0.16,0.59,0.39,0.56,Matches
440,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-288,1990,24,24,2160,24.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.9,1.9,0.04,0.04,0.08,0.04,0.08,Matches
441,John Stones\John-Stones,eng ENG,DF,Manchester City,26-330,1994,20,20,1753,19.5,4,0,4,0,0,0,1,0.21,0.00,0.21,0.21,0.21,2.2,2.2,0.1,2.3,0.11,0.00,0.12,0.11,0.12,Matches
442,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-255,1999,21,18,1648,18.3,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,1.8,1.8,0.1,1.9,0.10,0.00,0.10,0.10,0.10,Matches
443,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-023,1999,4,4,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
444,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-217,1995,31,31,2774,30.8,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,2.1,2.3,0.01,0.07,0.07,0.01,0.07,Matches
445,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-155,1992,30,30,2700,30.0,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,1.8,1.8,0.8,2.6,0.06,0.03,0.09,0.06,0.09,Matches
446,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-345,1994,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
447,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-206,2001,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
448,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-217,1993,23,22,1886,21.0,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,1.1,1.1,0.00,0.05,0.05,0.00,0.05,Matches
449,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-075,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
450,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-123,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
451,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-292,1999,13,4,535,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.09,0.04,0.13,0.09,0.13,Matches
452,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-129,1992,7,6,510,5.7,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,1.0,0.02,0.15,0.17,0.02,0.17,Matches
453,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-196,1995,18,15,1246,13.8,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,1.5,1.6,0.01,0.11,0.12,0.01,0.12,Matches
454,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-317,2001,8,7,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.03,0.04,0.02,0.04,Matches
455,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-351,1997,32,31,2817,31.3,6,3,4,2,2,6,0,0.19,0.10,0.29,0.13,0.22,3.8,2.3,2.3,4.6,0.12,0.07,0.19,0.07,0.15,Matches
456,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-322,1997,23,23,2014,22.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,0.4,0.4,3.7,4.1,0.02,0.17,0.18,0.02,0.18,Matches
457,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-025,1989,5,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
458,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-125,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
459,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-053,2000,19,11,1025,11.4,3,2,3,0,0,1,0,0.26,0.18,0.44,0.26,0.44,4.2,4.2,1.5,5.7,0.37,0.13,0.50,0.37,0.50,Matches
460,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-320,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
461,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-281,1991,28,20,1820,20.2,1,4,1,0,0,0,0,0.05,0.20,0.25,0.05,0.25,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches
462,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-050,1993,19,19,1694,18.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.3,1.9,0.03,0.07,0.10,0.03,0.10,Matches
463,Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-088,1996,31,23,2233,24.8,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,1.6,1.6,4.6,6.2,0.06,0.19,0.25,0.06,0.25,Matches
464,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-229,1995,29,22,1756,19.5,5,4,5,0,0,0,0,0.26,0.21,0.46,0.26,0.46,4.9,4.9,2.4,7.3,0.25,0.12,0.37,0.25,0.37,Matches
465,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-204,1994,21,12,1166,13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.16,0.45,0.29,0.45,Matches
466,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-140,1994,29,25,2200,24.4,4,5,4,0,0,2,0,0.16,0.20,0.37,0.16,0.37,4.3,4.3,3.8,8.2,0.18,0.16,0.33,0.18,0.33,Matches
467,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-346,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
468,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-160,1997,6,1,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
469,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-283,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
470,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-060,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
471,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-102,1987,28,25,2311,25.7,13,8,7,6,7,1,0,0.51,0.31,0.82,0.27,0.58,16.5,11.2,4.7,16.0,0.64,0.18,0.83,0.44,0.62,Matches
472,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-098,1992,26,23,2101,23.3,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,1.1,1.1,1.0,2.2,0.05,0.04,0.09,0.05,0.09,Matches
473,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-263,1992,24,23,2115,23.5,3,0,3,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.6,2.4,0.08,0.02,0.10,0.08,0.10,Matches
474,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,22-014,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
475,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-029,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches
476,João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-195,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
477,Vitinha\Vitinha,pt POR,MFFW,Wolves,21-069,2000,14,2,270,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.4,0.4,0.3,0.7,0.13,0.09,0.23,0.13,0.23,Matches
478,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-037,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
479,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-357,1992,22,11,1049,11.7,3,1,3,0,0,0,0,0.26,0.09,0.34,0.26,0.34,4.5,4.5,1.2,5.6,0.38,0.10,0.48,0.38,0.48,Matches
480,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,32-038,1989,18,18,1461,16.2,2,3,2,0,0,0,0,0.12,0.18,0.31,0.12,0.31,2.9,2.9,1.1,4.1,0.18,0.07,0.25,0.18,0.25,Matches
481,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,32-038,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
482,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-330,1990,22,20,1766,19.6,1,1,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04,Matches
483,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,24-010,1997,24,24,2136,23.7,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,Matches
484,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-148,1997,30,30,2700,30.0,2,2,2,0,0,3,0,0.07,0.07,0.13,0.07,0.13,0.9,0.9,1.8,2.7,0.03,0.06,0.09,0.03,0.09,Matches
485,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-176,1989,19,18,1626,18.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
486,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-173,1994,32,32,2880,32.0,7,6,5,2,3,5,0,0.22,0.19,0.41,0.16,0.34,4.1,1.8,3.2,5.0,0.13,0.10,0.23,0.06,0.16,Matches
487,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-114,1995,31,31,2790,31.0,12,4,11,1,2,2,0,0.39,0.13,0.52,0.35,0.48,13.0,11.5,3.4,14.9,0.42,0.11,0.53,0.37,0.48,Matches
488,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-097,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
489,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-109,1995,23,23,2054,22.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05,Matches
490,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-148,1990,19,12,1171,13.0,4,1,4,0,1,0,0,0.31,0.08,0.38,0.31,0.38,5.6,4.9,1.4,6.2,0.43,0.10,0.54,0.37,0.48,Matches
491,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-048,1996,30,24,2157,24.0,5,6,5,0,0,0,0,0.21,0.25,0.46,0.21,0.46,9.7,9.7,4.3,14.0,0.41,0.18,0.59,0.41,0.59,Matches
492,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,31-022,1990,32,32,2870,31.9,1,3,1,0,0,6,0,0.03,0.09,0.13,0.03,0.13,0.5,0.5,4.4,4.8,0.01,0.14,0.15,0.01,0.15,Matches
493,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-197,1997,31,31,2741,30.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.02,0.02,0.04,0.02,0.04,Matches
494,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-163,1990,32,29,2518,28.0,2,0,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,2.9,2.9,1.4,4.4,0.11,0.05,0.16,0.11,0.16,Matches
495,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-232,2000,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
496,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,20-010,2001,5,3,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches
497,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-079,2001,4,2,218,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.08,0.09,0.02,0.09,Matches
498,Willian\Willian,br BRA,FWMF,Arsenal,32-257,1988,22,14,1218,13.5,0,5,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,2.0,2.0,2.0,4.0,0.14,0.15,0.29,0.14,0.29,Matches
499,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-246,1999,9,7,611,6.8,3,0,3,0,0,0,0,0.44,0.00,0.44,0.44,0.44,1.5,1.5,0.7,2.2,0.22,0.10,0.33,0.22,0.33,Matches
500,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-246,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
501,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-055,1992,23,21,1873,20.8,10,5,6,4,4,2,0,0.48,0.24,0.72,0.29,0.53,9.6,6.6,1.6,8.2,0.46,0.08,0.54,0.31,0.39,Matches
502,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-080,1996,11,7,655,7.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.04,0.04,0.00,0.04,Matches
503,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-137,1991,27,26,2237,24.9,7,2,6,1,1,0,0,0.28,0.08,0.36,0.24,0.32,9.8,9.0,1.8,10.8,0.39,0.07,0.47,0.36,0.43,Matches
504,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,28-208,1992,27,26,2239,24.9,1,2,1,0,0,6,1,0.04,0.08,0.12,0.04,0.12,0.7,0.7,1.3,2.0,0.03,0.05,0.08,0.03,0.08,Matches
505,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-182,1989,14,1,357,4.0,0,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,1.0,1.4,0.11,0.24,0.35,0.11,0.35,Matches
506,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-288,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
507,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,27-045,1994,10,9,799,8.9,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,0.6,1.3,0.07,0.07,0.14,0.07,0.14,Matches
508,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-164,1992,23,22,1982,22.0,9,2,7,2,2,4,0,0.41,0.09,0.50,0.32,0.41,6.2,4.7,2.4,7.1,0.28,0.11,0.39,0.21,0.32,Matches
509,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-158,1995,31,24,2210,24.6,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,1.5,1.5,2.0,3.5,0.06,0.08,0.14,0.06,0.14,Matches
510,Andi Zeqiri\Andi-Zeqiri,ch SUI,DFFW,Brighton,21-305,1999,6,0,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.25,0.00,0.25,0.25,0.25,Matches
511,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-129,1996,16,13,1263,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.3,1.9,0.05,0.09,0.14,0.05,0.14,Matches
512,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,28-035,1993,18,13,971,10.8,1,3,1,0,0,3,0,0.09,0.28,0.37,0.09,0.37,1.3,1.3,3.2,4.5,0.12,0.30,0.42,0.12,0.42,Matches
513,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-178,1994,20,20,1800,20.0,5,0,5,0,0,2,0,0.25,0.00,0.25,0.25,0.25,1.7,1.7,0.0,1.8,0.09,0.00,0.09,0.09,0.09,Matches
514,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-127,1998,9,6,564,6.3,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,0.8,0.8,0.8,1.6,0.13,0.13,0.25,0.13,0.25,Matches
