,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
430,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-213,1987,3,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
431,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-220,1991,10,8,746,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.03,0.11,0.13,0.03,0.13,Matches
432,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,26-040,1995,30,30,2699,30.0,9,0,9,0,0,5,1,0.30,0.00,0.30,0.30,0.30,7.2,7.2,1.3,8.5,0.24,0.04,0.28,0.24,0.28,Matches
433,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-320,1996,16,12,1189,13.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches
434,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-006,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
435,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-300,1989,7,3,261,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
436,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-071,1994,13,12,1087,12.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.03,0.06,0.03,0.06,Matches
437,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-121,1994,26,23,2086,23.2,9,6,9,0,1,2,0,0.39,0.26,0.65,0.39,0.65,9.8,9.0,3.9,13.0,0.42,0.17,0.59,0.39,0.56,Matches
438,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-273,1990,22,22,1980,22.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.8,1.5,0.03,0.04,0.07,0.03,0.07,Matches
439,John Stones\John-Stones,eng ENG,DF,Manchester City,26-315,1994,18,18,1620,18.0,4,0,4,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.7,1.7,0.1,1.8,0.10,0.00,0.10,0.10,0.10,Matches
440,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-240,1999,19,17,1512,16.8,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,1.8,1.8,0.1,1.9,0.11,0.01,0.11,0.11,0.11,Matches
441,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-008,1999,4,4,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
442,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-202,1995,29,29,2594,28.8,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,0.2,0.2,1.9,2.1,0.01,0.07,0.07,0.01,0.07,Matches
443,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-140,1992,28,28,2520,28.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.5,2.1,0.06,0.02,0.07,0.06,0.07,Matches
444,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-330,1994,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
445,Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-191,2001,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
446,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-202,1993,22,21,1796,20.0,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,1.1,1.1,0.00,0.05,0.06,0.00,0.06,Matches
447,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-060,1989,1,0,16,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
448,Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-108,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
449,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-277,1999,11,3,448,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.11,0.00,0.11,0.11,0.11,Matches
450,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-114,1992,7,6,510,5.7,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,1.0,0.02,0.15,0.17,0.02,0.17,Matches
451,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-181,1995,17,14,1156,12.8,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,1.5,1.6,0.01,0.12,0.13,0.01,0.13,Matches
452,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-302,2001,6,6,405,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.03,0.02,0.03,Matches
453,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-336,1997,30,29,2637,29.3,6,3,4,2,2,6,0,0.20,0.10,0.31,0.14,0.24,3.7,2.2,2.1,4.4,0.13,0.07,0.20,0.08,0.15,Matches
454,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-307,1997,23,23,2014,22.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,0.4,0.4,3.7,4.1,0.02,0.17,0.18,0.02,0.18,Matches
455,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-010,1989,5,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
456,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-110,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
457,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-038,2000,18,10,935,10.4,2,2,2,0,0,1,0,0.19,0.19,0.39,0.19,0.39,3.5,3.5,1.2,4.7,0.34,0.12,0.46,0.34,0.46,Matches
458,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-305,1991,5,0,48,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
459,Andros Townsend\Andros-Townsend,eng ENG,MFFW,Crystal Palace,29-266,1991,27,20,1805,20.1,1,4,1,0,0,0,0,0.05,0.20,0.25,0.05,0.25,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches
460,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,28-035,1993,17,17,1514,16.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.1,1.7,0.03,0.07,0.10,0.03,0.10,Matches
461,Adama Traoré\Adama-Traore,es ESP,FW,Wolves,25-073,1996,29,21,2053,22.8,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,1.3,1.3,4.1,5.4,0.05,0.18,0.24,0.05,0.24,Matches
462,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-214,1995,27,20,1615,17.9,5,4,5,0,0,0,0,0.28,0.22,0.50,0.28,0.50,4.8,4.8,2.3,7.1,0.27,0.13,0.40,0.27,0.40,Matches
463,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-189,1994,20,11,1085,12.1,2,1,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,3.4,3.4,2.0,5.4,0.28,0.17,0.45,0.28,0.45,Matches
464,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-125,1994,27,23,2051,22.8,4,5,4,0,0,2,0,0.18,0.22,0.39,0.18,0.39,4.2,4.2,3.8,8.0,0.18,0.17,0.35,0.18,0.35,Matches
465,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-331,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
466,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-145,1997,6,1,134,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
467,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-268,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches
468,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-045,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches
469,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-087,1987,26,23,2137,23.7,12,7,6,6,7,1,0,0.51,0.29,0.80,0.25,0.55,16.0,10.7,4.2,14.9,0.67,0.18,0.85,0.45,0.63,Matches
470,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-083,1992,24,21,1921,21.3,1,1,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,1.1,1.1,1.0,2.1,0.05,0.04,0.10,0.05,0.10,Matches
471,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-248,1992,22,21,1935,21.5,3,0,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,1.8,1.8,0.5,2.2,0.08,0.02,0.10,0.08,0.10,Matches
472,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-364,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
473,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,26-014,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches
474,João Virgínia\Joao-Virginia,pt POR,GK,Everton,21-180,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
475,Vitinha\Vitinha,pt POR,MF,Wolves,21-054,2000,13,2,251,2.8,0,1,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,0.4,0.4,0.2,0.6,0.15,0.07,0.22,0.15,0.22,Matches
476,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,21-022,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches
477,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-342,1992,20,10,956,10.6,2,1,2,0,0,0,0,0.19,0.09,0.28,0.19,0.28,3.5,3.5,1.2,4.7,0.33,0.11,0.44,0.33,0.44,Matches
478,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,32-023,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
479,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,32-023,1989,16,16,1320,14.7,2,3,2,0,0,0,0,0.14,0.20,0.34,0.14,0.34,2.8,2.8,1.0,3.9,0.19,0.07,0.26,0.19,0.26,Matches
480,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-315,1990,21,19,1676,18.6,1,1,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04,Matches
481,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-360,1997,22,22,1960,21.8,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.3,0.3,0.6,1.0,0.01,0.03,0.04,0.01,0.04,Matches
482,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-133,1997,28,28,2520,28.0,2,2,2,0,0,2,0,0.07,0.07,0.14,0.07,0.14,0.8,0.8,1.6,2.4,0.03,0.06,0.09,0.03,0.09,Matches
483,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-161,1989,18,17,1536,17.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.4,0.4,0.00,0.02,0.03,0.00,0.03,Matches
484,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-158,1994,30,30,2700,30.0,7,5,5,2,2,4,0,0.23,0.17,0.40,0.17,0.33,3.2,1.7,3.0,4.7,0.11,0.10,0.21,0.06,0.16,Matches
485,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-099,1995,29,29,2610,29.0,11,3,10,1,2,1,0,0.38,0.10,0.48,0.34,0.45,12.9,11.4,2.9,14.4,0.44,0.10,0.55,0.39,0.49,Matches
486,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-082,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
487,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-094,1995,22,22,1964,21.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
488,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-133,1990,17,10,996,11.1,4,1,4,0,1,0,0,0.36,0.09,0.45,0.36,0.45,5.3,4.5,1.3,5.8,0.48,0.12,0.59,0.41,0.52,Matches
489,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-033,1996,29,24,2133,23.7,5,6,5,0,0,0,0,0.21,0.25,0.46,0.21,0.46,9.8,9.8,4.3,14.1,0.41,0.18,0.60,0.41,0.60,Matches
490,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,31-007,1990,30,30,2690,29.9,1,2,1,0,0,6,0,0.03,0.07,0.10,0.03,0.10,0.4,0.4,4.1,4.5,0.01,0.14,0.15,0.01,0.15,Matches
491,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-182,1997,29,29,2562,28.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.02,0.02,0.04,0.02,0.04,Matches
492,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-148,1990,30,27,2359,26.2,2,0,2,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.8,2.8,1.4,4.2,0.11,0.05,0.16,0.11,0.16,Matches
493,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-217,2000,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
494,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-360,2001,5,3,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches
495,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-064,2001,4,2,218,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.08,0.09,0.02,0.09,Matches
496,Willian\Willian,br BRA,FWMF,Arsenal,32-242,1988,21,14,1196,13.3,0,5,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,1.9,1.9,2.0,3.9,0.14,0.15,0.29,0.14,0.29,Matches
497,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-231,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches
498,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-231,1999,8,7,601,6.7,2,0,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,1.4,1.4,0.7,2.1,0.21,0.10,0.31,0.21,0.31,Matches
499,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-040,1992,21,21,1812,20.1,10,5,6,4,4,2,0,0.50,0.25,0.75,0.30,0.55,9.5,6.5,1.6,8.1,0.47,0.08,0.55,0.32,0.40,Matches
500,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-065,1996,10,7,637,7.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.04,0.04,0.01,0.04,Matches
501,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-122,1991,25,24,2057,22.9,7,1,6,1,1,0,0,0.31,0.04,0.35,0.26,0.31,9.3,8.6,1.2,9.8,0.41,0.05,0.46,0.38,0.43,Matches
502,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-193,1992,25,24,2059,22.9,1,2,1,0,0,6,1,0.04,0.09,0.13,0.04,0.13,0.7,0.7,1.3,2.0,0.03,0.06,0.09,0.03,0.09,Matches
503,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-167,1989,14,1,357,4.0,0,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,1.0,1.4,0.11,0.24,0.35,0.11,0.35,Matches
504,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-273,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
505,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,27-030,1994,8,7,619,6.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.06,0.05,0.11,0.06,0.11,Matches
506,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-149,1992,22,21,1892,21.0,9,2,7,2,2,4,0,0.43,0.10,0.52,0.33,0.43,6.2,4.7,2.4,7.1,0.30,0.12,0.41,0.22,0.34,Matches
507,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-143,1995,29,23,2092,23.2,0,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,1.5,1.5,1.9,3.4,0.06,0.08,0.14,0.06,0.14,Matches
508,Andi Zeqiri\Andi-Zeqiri,ch SUI,DFFW,Brighton,21-290,1999,6,0,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.25,0.00,0.25,0.25,0.25,Matches
509,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-114,1996,14,11,1083,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.04,0.05,0.09,0.04,0.09,Matches
510,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,28-020,1993,16,12,887,9.9,1,3,1,0,0,3,0,0.10,0.30,0.41,0.10,0.41,1.3,1.3,2.8,4.1,0.13,0.29,0.42,0.13,0.42,Matches
511,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-163,1994,18,18,1620,18.0,4,0,4,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.5,1.5,0.0,1.6,0.09,0.00,0.09,0.09,0.09,Matches
512,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-112,1998,9,6,564,6.3,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,0.8,0.8,0.8,1.6,0.13,0.13,0.25,0.13,0.25,Matches
