,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
476,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,26,1992,20,20,1728,0,1,0,0,7,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.9,0.01,0.05,0.06,0.01,0.06,Matches
477,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,MF,West Ham,29,1989,15,9,828,3,1,0,0,2,0,0.33,0.11,0.43,0.33,0.43,1.5,1.5,2.5,0.16,0.27,0.43,0.16,0.43,Matches
478,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,26,1993,12,8,772,1,0,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.7,0.7,0.2,0.08,0.03,0.11,0.08,0.11,Matches
479,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,30,1988,8,6,558,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.09,0.00,0.09,0.09,0.09,Matches
480,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,34,1985,12,10,954,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.11,0.12,0.01,0.12,Matches
481,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,West Ham,34,1985,10,6,589,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.06,0.06,0.01,0.06,Matches
482,Wilfried Zaha\Wilfried-Zaha,ci CIV,MFFW,Crystal Palace,26,1992,26,25,2275,3,3,0,0,3,0,0.12,0.12,0.24,0.12,0.24,2.7,2.7,2.2,0.11,0.09,0.19,0.11,0.19,Matches
483,Christoph Zimmermann\Christoph-Zimmermann,de GER,DF,Norwich City,26,1993,15,15,1296,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.0,0.03,0.00,0.03,0.03,0.03,Matches
484,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,22,1996,11,9,829,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,0.04,0.08,0.12,0.04,0.12,Matches
485,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,24,1994,21,18,1713,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.03,0.01,0.04,0.03,0.04,Matches
