id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,team_name,games played,adjusted points,xG,xG_points,xG_week1,goals_week1,xPoints week 1,bonus_week1,clean_sheet_points,xGA_week1,cleansheet_week1,xA,xA_points,xA_week1,assists_week1,adjusted points per game,gameweek,xPoints,form 5,form 10,form 15,form 20,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,gameweek 10 prediction,gameweek 11 prediction,xPoints_next10,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
367,,,173904,0,0,0,0,0,2,2.2,1.2,5,Davinson,5.0,False,,,45,173904.jpg,5.0,Sánchez,0.9,False,,a,17,6,5,10911,10911,3468,3468,1.1,1.1,Sánchez,90,0,0,1,0,0,0,0,1,0,0,0,21,18.8,0.3,6.0,2.5,101,35,232,75,113,24,158,49,,,,,,,Tottenham,1.0,2.19827447689054,0.1,0.6000000000000001,0.1,0.0,2.19827447689054,0.0,0.5982744768905403,1.9,1.0,0.0,0.0,0.0,0.0,2.19827447689054,1,2.19827447689054,,,,,1.6594568490982056,2.312631368637085,2.3069021701812744,2.462532997131348,2.4967145919799805,1.786367654800415,2.3546974658966064,2.327261686325073,1.649258732795715,1.850455641746521,21.206279158592224,0.4885054393090089,,,1.036276526345741,0.1,0.1
368,,,184349,0,0,0,0,0,2,2.2,1.2,0,Ryan,0.0,False,,,45,184349.jpg,0.0,Sessegnon,0.2,False,,a,17,6,0,152,152,1061,1061,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,353,139,352,138,297,116,365,139,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,1.8348811864852903,2.76537561416626,2.7000060081481934,2.9152774810791016,2.8898189067840576,2.208548069000244,2.7478015422821045,3.017627716064453,1.935185551643372,2.2129955291748047,25.22751760482788,,,,,,
369,,,194252,0,0,0,0,0,3,2.6,1.6,6,Steven,6.0,False,,,60,194252.jpg,6.0,Bergwijn,0.6,False,,a,17,6,6,15646,15646,4232,4232,1.0,1.0,Bergwijn,76,0,1,1,0,0,0,0,0,0,0,0,13,22.8,21.9,23.0,6.8,76,29,51,34,52,30,48,26,6.0,,,,,,Tottenham,1.0,5.720568619222635,0.5,2.5,0.5,0.0,5.720568619222635,0.0,0.149568619222635,1.9,1.0,0.1,0.3,0.1,1.0,5.720568619222635,1,5.720568619222635,,,,,3.687856674194336,3.47733998298645,3.5162320137023926,3.885842800140381,3.841913938522339,3.796220779418945,3.8035290241241455,5.673565864562988,3.687856674194336,3.322993278503418,38.69335103034973,0.9534281032037725,,,2.335412359278862,0.6,0.6
370,,,199249,0,0,0,0,0,2,2.7,1.7,7,Sergio,7.0,False,,,50,199249.jpg,7.0,Reguilón,4.0,False,,a,17,6,7,59286,59286,12649,12649,1.4,1.4,Reguilón,90,0,0,1,0,0,0,0,0,0,0,1,22,10.4,25.3,2.0,3.8,161,65,38,9,160,49,111,32,,,,,,,Tottenham,1.0,3.89827447689054,0.0,0.0,0.0,0.0,3.89827447689054,1.0,0.5982744768905403,1.9,1.0,0.1,0.3,0.1,0.0,3.89827447689054,1,3.89827447689054,,,,,2.6914846897125244,3.211676359176636,3.2651352882385254,3.4256298542022705,3.4598114490509038,2.908949375152588,3.253742456436157,3.4876391887664795,2.775240421295166,2.9113564491271973,31.390665531158447,0.7796548953781081,,,1.7433613450559362,0.1,0.1
371,100.0,100.0,199584,0,0,0,0,0,2,2.2,1.2,6,Japhet,6.0,False,,2021-06-22T11:30:10.616221Z,45,199584.jpg,6.0,Tanganga,1.0,False,,a,17,6,6,40121,40121,3914,3914,1.3,1.3,Tanganga,82,0,0,1,0,0,0,0,0,0,0,0,20,13.8,5.7,2.0,2.2,132,53,132,38,157,47,171,56,,,,,,,Tottenham,1.0,3.4982744768905403,0.0,0.0,0.0,0.0,3.4982744768905403,0.0,0.5982744768905403,1.9,1.0,0.3,0.8999999999999999,0.3,0.0,3.4982744768905403,1,3.4982744768905403,,,,,2.630007743835449,3.283315420150757,3.300881862640381,3.550781011581421,3.5849623680114746,2.868696928024292,3.3253815174102783,3.362593650817871,2.71376371383667,2.8711040019989014,31.49148821830749,0.7773943281978979,,,1.6491024033740822,0.3,0.3
372,,,200826,0,0,0,0,0,3,2.6,1.6,1,Giovani,1.0,False,,,60,200826.jpg,1.0,Lo Celso,0.2,False,,a,17,6,1,727,727,1845,1845,0.2,0.2,Lo Celso,13,0,0,0,0,0,0,0,0,0,0,0,6,3.0,1.0,2.0,0.6,228,101,198,114,177,96,250,118,4.0,,6.0,,,,Tottenham,1.0,1.149568619222635,0.0,0.0,0.0,0.0,1.0,0.0,0.149568619222635,1.9,0.0,0.0,0.0,0.0,0.0,1.149568619222635,1,1.149568619222635,,,,,1.441989541053772,1.777140498161316,1.761414647102356,1.867405891418457,1.9015874862670896,1.447878360748291,1.819206476211548,2.0932085514068604,1.441989541053772,1.511966347694397,17.06378734111786,0.1915947698704392,,,0.46930942356854427,0.0,0.0
373,,,209042,0,0,0,0,0,3,1.5,0.5,3,Oliver,3.0,False,,,45,209042.jpg,3.0,Skipp,0.6,False,,a,17,6,3,18462,18462,4047,4047,0.7,0.7,Skipp,90,0,0,1,0,0,0,0,0,0,0,0,11,16.2,0.8,0.0,1.7,117,47,206,117,314,121,197,96,,,,,,,Tottenham,1.0,2.149568619222636,0.0,0.0,0.0,0.0,2.149568619222636,0.0,0.149568619222635,1.9,1.0,0.0,0.0,0.0,0.0,2.149568619222636,1,2.149568619222636,,,,,1.5937482118606567,1.9465378522872925,1.9308120012283323,2.0368030071258545,2.0709846019744877,1.6582458019256592,1.9886038303375244,2.3035759925842285,1.5937482118606567,1.7223337888717651,18.845393300056458,0.477681915382808,,,1.0133163648520864,0.0,0.0
374,,,214225,0,0,0,0,0,2,2.2,1.2,0,Joe,0.0,False,,,45,214225.jpg,0.0,Rodon,0.1,False,,a,17,6,0,176,176,951,951,0.0,0.0,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,367,147,366,146,316,127,379,147,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,1.8348811864852903,2.76537561416626,2.7000060081481934,2.9152774810791016,2.8898189067840576,2.208548069000244,2.7478015422821045,3.017627716064453,1.935185551643372,2.2129955291748047,25.22751760482788,,,,,,
375,,,231372,0,0,0,0,0,3,2.6,1.6,0,Tanguy,0.0,False,,,60,231372.jpg,0.0,Ndombele,0.3,False,,a,17,6,0,1072,1072,4364,4364,0.0,0.0,Ndombele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,530,221,533,222,526,218,533,222,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,1.887845754623413,2.3546295166015625,2.279263496398926,2.4448952674865723,2.4194366931915283,2.074758529663086,2.3370554447174072,2.7707889080047607,1.9474858045578003,2.0792059898376465,22.595365405082703,,,,,,
486,,,156683,0,0,0,0,0,1,2.3,1.3,0,Pierluigi,0.0,False,,,45,156683.jpg,0.0,Gollini,0.3,False,,a,17,6,0,529,529,1705,1705,0.0,0.0,Gollini,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,343,47,342,34,285,33,355,47,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,2.7038285732269287,3.1760642528533936,3.005561828613281,3.3259663581848145,3.3005077838897705,2.89685320854187,3.277597665786743,3.558457136154175,2.763468742370605,2.720512866973877,30.72881841659546,,,,,,
487,100.0,75.0,436234,0,0,0,0,0,3,2.6,1.2,0,Bryan,0.0,False,,2021-08-13T14:30:15.963382Z,60,436234.jpg,0.0,Gil Salvatierra,0.1,False,,a,17,6,0,318,318,1701,1701,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,223,535,224,529,221,535,224,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,1.887845754623413,2.3546295166015625,2.279263496398926,2.4448952674865723,2.4194366931915283,2.074758529663086,2.3370554447174072,2.7707889080047607,1.9474858045578003,2.0792059898376465,22.595365405082703,,,,,,
494,100.0,75.0,221632,0,0,0,0,0,2,2.7,1.3,1,Cristian,1.0,False,,2021-08-09T16:30:10.964036Z,50,221632.jpg,1.0,Romero,0.4,False,,a,17,6,1,3394,3394,2340,2340,0.2,0.2,Romero,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.0,262,91,248,83,440,173,470,178,,,,,,,Tottenham,1.0,1.5982744768905404,0.0,0.0,,,,,0.5982744768905403,1.9,0.0,0.0,0.0,,,1.5982744768905404,1,1.5982744768905404,,,,,1.481261134147644,2.1167972087860107,2.1110680103302,2.266698837280273,2.3008804321289062,1.54956316947937,2.158863306045532,2.2689573764801025,1.4710630178451538,1.613651156425476,19.33880364894867,0.3196548953781081,,,0.714770075406033,0.0,0.0
520,,,490145,0,0,0,0,0,4,1.5,0.5,0,Dane,0.0,False,,,45,490145.jpg,0.0,Scarlett,2.1,False,,a,17,6,0,24400,24400,11928,11928,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,40,414,46,374,38,426,46,,,,,,,Tottenham,,,,,,,,,,,,,,,,,1,,,,,,1.887845754623413,2.455674409866333,2.3903050422668457,2.605576276779175,2.580117464065552,2.1400034427642822,2.4381003379821777,2.8975350856781006,1.9474858045578003,2.144451141357422,23.4870947599411,,,,,,
376,,,9089,0,0,0,0,0,1,0.5,0.5,0,Ben,0.0,False,,,40,9089.jpg,0.0,Foster,27.7,False,,a,18,57,0,44464,44464,26420,26420,0.0,0.0,Foster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,263,21,254,2,187,1,276,21,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,3.4418745040893555,3.153992891311645,3.545149564743042,3.280700922012329,3.446906089782715,3.446906089782715,3.742098808288574,2.901933431625366,2.899131298065185,3.841385126113892,33.70007872581482,,,,,,
377,,,38290,0,0,0,0,0,2,1.2,1.2,0,Danny,0.0,False,,,45,38290.jpg,0.0,Rose,0.6,False,,a,18,57,0,606,606,5919,5919,0.0,0.0,Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,305,114,297,111,232,82,318,115,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
378,,,40387,0,0,0,0,0,3,0.9,0.9,1,Dan,1.0,False,,,50,40387.jpg,1.0,Gosling,0.1,False,,a,18,57,1,76,76,580,580,0.2,0.2,Gosling,21,0,0,0,2,0,0,0,0,0,0,0,3,2.6,0.3,0.0,0.3,233,104,236,128,382,152,260,123,,,,,,,Watford,1.0,1.3328710836980795,0.0,0.0,0.0,0.0,1.0,0.0,0.3328710836980795,1.1,0.0,0.0,0.0,0.0,0.0,1.3328710836980795,1,1.3328710836980795,,,,,2.1439430713653564,2.1457910537719727,2.357492446899414,2.101876974105835,2.458132028579712,2.458132028579712,2.444167137145996,1.8412457704544067,1.929317831993103,2.639381170272827,22.51947951316833,0.2665742167396159,,,0.5960780696785435,0.0,0.0
379,,,41338,0,0,0,0,0,2,1.2,1.2,1,Craig,1.0,False,,,45,41338.jpg,1.0,Cathcart,0.2,False,,a,18,57,1,752,752,823,823,0.2,0.2,Cathcart,90,0,0,0,2,0,0,0,0,0,0,0,6,11.8,0.8,0.0,1.3,149,61,205,61,238,84,209,73,,,,,,,Watford,1.0,2.331484334792318,0.0,0.0,0.0,0.0,2.331484334792318,0.0,1.3314843347923182,1.1,0.0,0.0,0.0,0.0,0.0,2.331484334792318,1,2.331484334792318,,,,,2.80911636352539,2.7454750537872314,2.7819395065307617,2.767050266265869,2.7417092323303223,2.7417092323303223,3.0985467433929443,1.9465962648391724,2.044865846633911,3.430257558822632,27.10726606845856,0.5181076299538484,,,1.09907225557457,0.0,0.0
380,,,41725,0,0,0,0,0,4,1.1,1.1,1,Troy,1.0,False,,,55,41725.jpg,1.0,Deeney,3.2,False,,a,18,57,1,17166,17166,31795,31795,0.2,0.2,Deeney,11,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2,245,27,242,32,458,46,267,32,,,,,1.0,,Watford,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,2.346552610397339,2.282911539077759,2.494612693786621,2.3044865131378174,2.61095666885376,2.61095666885376,2.6467766761779785,1.8360121250152588,1.924084186553955,2.8419909477233887,23.89934062957764,0.18181818181818182,,,0.4264014327112209,0.0,0.0
381,,,43250,0,0,0,0,0,3,0.9,0.9,5,Tom,5.0,False,,,50,43250.jpg,5.0,Cleverley,0.2,False,,a,18,57,5,3998,3998,1218,1218,1.0,1.0,Cleverley,78,0,1,0,1,0,0,0,0,0,0,0,17,22.8,12.0,2.0,3.7,75,28,101,65,159,84,116,65,1.0,,1.0,,,,Watford,1.0,3.1038710836980794,0.0,0.0,0.0,0.0,3.1038710836980794,0.0,0.3328710836980795,1.1,0.0,0.0,0.0,0.0,1.0,3.1038710836980794,1,3.1038710836980794,,,,,3.177921772003174,3.203065633773804,3.0536160469055176,3.1358556747436523,3.082240104675293,3.082240104675293,3.3768043518066406,2.7534284591674805,2.7872419357299805,3.5586678981781006,31.211081981658936,0.6207742167396159,,,1.388093347308969,0.0,0.0
382,,,54484,0,0,0,0,0,2,1.2,1.2,0,Francisco,0.0,False,,,45,54484.jpg,0.0,Femenía Far,0.2,False,,a,18,57,0,114,114,1870,1870,0.0,0.0,Femenía,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,313,117,306,114,242,86,326,118,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
383,,,73426,0,0,0,0,0,4,1.1,1.1,0,Andre,0.0,False,,,55,73426.jpg,0.0,Gray,0.3,False,,a,18,57,0,1788,1788,3611,3611,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,480,49,484,54,469,48,488,54,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.6288416385650635,2.5652005672454834,2.7769017219543457,2.586775541305542,2.8932456970214844,2.8932456970214844,2.929065704345703,2.126535177230835,2.214607000350952,3.1242799758911133,26.738698720932007,,,,,,
384,,,85624,0,0,0,0,0,2,1.2,1.2,1,Christian,1.0,False,,,45,85624.jpg,1.0,Kabasele,0.1,False,,a,18,57,1,485,485,574,574,0.2,0.2,Kabasele,90,0,0,0,2,0,0,0,0,0,0,0,12,20.2,0.1,4.0,2.4,90,30,250,85,127,31,162,51,,,,,,,Watford,1.0,3.531484334792318,0.2,1.2000000000000002,0.2,0.0,3.531484334792318,0.0,1.3314843347923182,1.1,0.0,0.0,0.0,0.0,0.0,3.531484334792318,1,3.531484334792318,,,,,3.378345489501953,3.3380002975463867,4.270140171051025,3.336279392242432,4.285425186157227,4.285425186157227,4.26782751083374,2.8509578704833984,2.891332626342773,4.765813827514648,37.66954755783081,0.7847742966205151,,,1.664757680523808,0.2,0.2
385,0.0,0.0,89085,0,0,0,0,0,3,0.0,0.0,0,Nathaniel,0.0,False,Illness - Expected back 21 Aug,2021-08-12T12:00:08.997086Z,50,89085.jpg,0.0,Chalobah,0.0,False,,i,18,57,0,81,81,401,401,0.0,0.0,Chalobah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,431,168,432,173,398,159,440,172,,,2.0,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.426232099533081,2.4280800819396973,2.6397814750671387,2.38416600227356,2.7404210567474365,2.7404210567474365,2.7264561653137207,2.1317689418792725,2.2198407649993896,2.921670198440552,25.358837842941284,,,,,,
386,,,108413,0,0,0,0,0,3,0.9,0.9,0,Will,0.0,False,,,50,108413.jpg,0.0,Hughes,0.1,False,,a,18,57,0,167,167,865,865,0.0,0.0,Hughes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,171,438,176,405,162,446,175,4.0,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.426232099533081,2.4280800819396973,2.6397814750671387,2.38416600227356,2.7404210567474365,2.7404210567474365,2.7264561653137207,2.1317689418792725,2.2198407649993896,2.921670198440552,25.358837842941284,,,,,,
387,,,131304,0,0,0,0,0,2,1.2,1.2,1,William,1.0,False,,,45,131304.jpg,1.0,Troost-Ekong,0.1,False,,a,18,57,1,486,486,638,638,0.2,0.2,Troost-Ekong,90,0,0,0,2,0,0,0,0,0,0,0,11,7.8,0.0,0.0,0.8,179,75,332,132,274,109,234,81,,,,,,,Watford,1.0,2.331484334792318,0.0,0.0,0.0,0.0,2.331484334792318,0.0,1.3314843347923182,1.1,0.0,0.0,0.0,0.0,0.0,2.331484334792318,1,2.331484334792318,,,,,2.8877837657928467,2.8241424560546875,2.8606069087982178,2.845717668533325,2.8203766345977783,2.8203766345977783,3.1772141456604004,2.02526330947876,2.123533010482788,3.508924961090088,27.89393949508667,0.5181076299538484,,,1.09907225557457,0.0,0.0
388,0.0,,140941,0,0,0,0,0,4,0.0,0.5,0,Stipe,0.0,False,Transferred to Maccabi Tel Aviv,2021-08-14T18:30:10.219289Z,45,140941.jpg,0.0,Perica,3.8,False,,u,18,57,0,6250,6250,44614,44614,0.0,0.0,Perica,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,338,30,334,36,276,28,350,36,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.6288416385650635,2.5652005672454834,2.7769017219543457,2.586775541305542,2.8932456970214844,2.8932456970214844,2.929065704345703,2.126535177230835,2.214607000350952,3.1242799758911133,26.738698720932007,,,,,,
389,,,154506,0,0,0,0,0,1,1.3,1.3,1,Daniel,1.0,False,,,45,154506.jpg,1.0,Bachmann,2.2,False,,a,18,57,1,4872,4872,4271,4271,0.2,0.2,Bachmann,90,0,0,0,2,0,0,0,0,0,0,0,9,2.8,0.0,0.0,0.3,229,20,338,31,280,30,259,20,,,,,,,Watford,1.0,2.331484334792318,0.0,0.0,0.0,0.0,2.331484334792318,0.0,1.3314843347923182,1.1,0.0,0.0,0.0,0.0,0.0,2.331484334792318,1,2.331484334792318,,,,,3.4580235481262207,3.1701419353485107,3.535905599594116,3.2968499660491943,3.43766188621521,3.43766188621521,3.695905923843384,2.988445520401001,2.9856436252593994,3.795192241668701,33.80143213272095,0.5181076299538484,,,1.09907225557457,0.0,0.0
390,,,155651,0,0,0,0,0,2,1.2,1.2,1,Adam,1.0,False,,,45,155651.jpg,1.0,Masina,0.1,False,,a,18,57,1,509,509,599,599,0.2,0.2,Masina,90,0,0,0,2,0,0,0,0,0,0,0,8,7.2,0.3,0.0,0.8,185,78,231,74,283,112,235,82,,,3.0,,,,Watford,1.0,2.331484334792318,0.0,0.0,0.0,0.0,2.331484334792318,0.0,1.3314843347923182,1.1,0.0,0.0,0.0,0.0,0.0,2.331484334792318,1,2.331484334792318,,,,,2.8877837657928467,2.8241424560546875,2.8606069087982178,2.845717668533325,2.8203766345977783,2.8203766345977783,3.1772141456604004,2.02526330947876,2.123533010482788,3.508924961090088,27.89393949508667,0.5181076299538484,,,1.09907225557457,0.0,0.0
391,,,157775,0,0,0,0,0,3,1.4,1.4,1,Ken,1.0,False,,,55,157775.jpg,1.0,Sema,0.1,False,,a,18,57,1,169,169,506,506,0.2,0.2,Sema,90,0,0,0,2,0,0,0,1,0,0,0,4,8.0,25.2,4.0,3.7,178,72,40,27,138,78,120,67,2.0,,4.0,,,,Watford,1.0,2.8328710836980795,0.0,0.0,0.0,0.0,2.8328710836980795,0.0,0.3328710836980795,1.1,0.0,0.5,1.5,0.5,0.0,2.8328710836980795,1,2.8328710836980795,,,,,2.6949470043182373,2.7200911045074463,3.0353407859802246,2.652880907058716,3.059981346130371,3.059981346130371,3.072518825531006,2.209852457046509,2.297924041748047,3.448890924453736,28.252408742904663,0.5150674697632872,,,1.20794028877505,0.5,0.5
392,0.0,0.0,162344,0,0,0,0,0,3,0.0,0.0,0,Philip,0.0,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2021-08-08T12:00:11.230037Z,55,162344.jpg,0.0,Zinckernagel,0.0,False,,u,18,57,0,0,0,178,178,0.0,0.0,Zinckernagel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,202,502,205,491,201,504,204,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.426232099533081,2.4280800819396973,2.6397814750671387,2.38416600227356,2.7404210567474365,2.7404210567474365,2.7264561653137207,2.1317689418792725,2.2198407649993896,2.921670198440552,25.358837842941284,,,,,,
393,,,173514,0,0,0,0,0,4,0.8,0.8,0,Isaac,0.0,False,,,50,173514.jpg,0.0,Success Ajayi,0.5,False,,a,18,57,0,2716,2716,5949,5949,0.0,0.0,Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,43,454,49,425,41,459,49,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.6288416385650635,2.5652005672454834,2.7769017219543457,2.586775541305542,2.8932456970214844,2.8932456970214844,2.929065704345703,2.126535177230835,2.214607000350952,3.1242799758911133,26.738698720932007,,,,,,
394,0.0,0.0,175353,0,0,0,0,0,3,0.0,0.0,0,Ayotomiwa,0.0,False,Joined Reading on a season-long loan - Expected back 01 Jul,2021-08-13T09:00:11.852434Z,45,175353.jpg,0.0,Dele-Bashiru,0.0,False,,u,18,57,0,0,0,831,831,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,350,133,349,140,293,115,362,139,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.426232099533081,2.4280800819396973,2.6397814750671387,2.38416600227356,2.7404210567474365,2.7404210567474365,2.7264561653137207,2.1317689418792725,2.2198407649993896,2.921670198440552,25.358837842941284,,,,,,
395,,,176296,0,0,0,0,0,4,0.8,0.8,0,Ashley,0.0,False,,,50,176296.jpg,0.0,Fletcher,0.3,False,,a,18,57,0,1275,1275,2760,2760,0.0,0.0,Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,44,456,50,428,42,461,50,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.6288416385650635,2.5652005672454834,2.7769017219543457,2.586775541305542,2.8932456970214844,2.8932456970214844,2.929065704345703,2.126535177230835,2.214607000350952,3.1242799758911133,26.738698720932007,,,,,,
396,,,208973,0,0,0,0,0,2,1.2,1.2,0,Francisco,0.0,False,,,45,208973.jpg,0.0,Sierralta,0.2,False,,a,18,57,0,59,59,1579,1579,0.0,0.0,Sierralta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,365,146,364,145,313,126,377,146,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
397,,,216058,0,0,0,0,0,3,0.5,0.5,0,Domingos,0.0,False,,,45,216058.jpg,0.0,Quina,0.1,False,,a,18,57,0,302,302,684,684,0.0,0.0,Quina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,372,141,371,148,322,126,384,147,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.426232099533081,2.4280800819396973,2.6397814750671387,2.38416600227356,2.7404210567474365,2.7404210567474365,2.7264561653137207,2.1317689418792725,2.2198407649993896,2.921670198440552,25.358837842941284,,,,,,
398,,,220166,0,0,0,0,0,2,0.5,0.5,0,Marc,0.0,False,,,40,220166.jpg,0.0,Navarro,0.8,False,,a,18,57,0,1324,1324,3798,3798,0.0,0.0,Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,283,102,274,99,208,69,296,103,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
399,,,232185,0,0,0,0,0,3,1.6,1.6,9,Ismaila,9.0,False,,,60,232185.jpg,9.0,Sarr,4.5,False,,a,18,57,9,92681,92681,15928,15928,1.5,1.5,Sarr,90,1,0,0,2,0,0,0,0,0,0,2,30,48.4,46.1,44.0,13.9,15,7,7,3,19,9,7,5,,,,,3.0,,Watford,1.0,5.43287108369808,0.1,0.5,0.1,1.0,5.43287108369808,2.0,0.3328710836980795,1.1,0.0,0.2,0.6000000000000001,0.2,0.0,5.43287108369808,1,5.43287108369808,,,,,4.036705017089844,3.9938695430755615,4.236526012420654,4.0217132568359375,4.20783281326294,4.20783281326294,4.570230484008789,3.626766204833984,3.261960506439209,4.865924835205078,41.02936148643494,0.90547851394968,,,2.2179603322302963,0.30000000000000004,0.30000000000000004
400,,,232391,0,0,0,0,0,2,1.2,1.2,0,Jeremy,0.0,False,,,45,232391.jpg,0.0,Ngakia,0.1,False,,a,18,57,0,33,33,525,525,0.0,0.0,Ngakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,154,387,154,341,136,399,154,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
401,0.0,0.0,241289,0,0,0,0,0,2,0.0,0.0,0,Ben,0.0,False,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,45,241289.jpg,0.0,Wilmot,0.0,False,,u,18,57,0,0,0,7,7,0.0,0.0,Wilmot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,159,393,159,348,141,405,159,,,,,,,Watford,,,,,,,,,,,,,,,,,1,,,,,,2.9385428428649902,2.874901533126831,3.0535688400268555,2.8964767456054688,3.013338327407837,3.013338327407837,3.2903151512146,2.114234209060669,2.161642551422119,3.622025966644287,28.97838449478149,,,,,,
