id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 36 prediction
342,54.61226528417477,2.874329751798672,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,3,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,302,100.0,100.0,18.37026528417477,4,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158534,,,0,0,-2,2,261.2,96,19,,,0,2,3.5,3.0,6,Kyle,3.0,3.173988105310951,2.6920875602068164,3.132621236325021,3.811768130870964,19.0,26,,,,,,,,,,,,,,,,,,,3.787510871887207,6.949502944946289,3.5328710079193115,,3.416631937026977,3.180850982666016,2.0543346405029297,2.5443670749664307,3.166360855102539,3.166360855102539,,,,,,,23,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,81.9,114,21,False,314.2,139,57,1526,,2022-01-08T09:30:13.384362Z,48,0,0,,0,,158534.jpg,2.8,0,0,Walker-Peters,0.9,False,,a,16,20,Southampton,245.0,122,17,54,82935,20218,86676,1409,0.59881869829139,0.6612475219397815,0.7941183605981176,1.3119460356402983,0.6,7.295007457335791,11.2,Walker-Peters,2.1,6.300000000000001,,0.6,0.0,0.0,-0.0999999999999998,0.0,0.0,0.0,0.0999999999999998,,0.1,0.0,0.1999999999999999,,,0.0,0.3999999999999999,0.1,0.1,0.0,,0.1,0.0,0.5,,,0.4,2.5,0.13157894736842105,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,2.4000000000000004,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0999999999999999,0.0,0.0,0.1,0.0,,0.0,0.1,0.0,,,5.86327288272688,,7.89012717213605,4.195246544376106,1.7973158564688885,0.7000000000000004,2.4925206405937192,3.204776847648809,1.8925206405937192,3.2757768476488085,,1.732195552886346,1.0,1.9628718131576504,,,3.407586071978623,3.186387855766424,2.789825713011928,5.86327288272688,0.986387855766426,,2.6314843347923187,4.226278638962396,2.598894105881357,,,35.01603579521179,5,3.2172446250915527
343,61.33712135176292,3.0668560675881458,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12,,2.0,2.0,0.0,0.0,3.0,,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,338,100.0,75.0,19.33712135176292,5,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,171771,,,0,0,-1,1,47.9,305,97,,,1,2,2.5,1.5,6,Jan,2.0,2.746056968249592,2.887567740304421,3.223152949008797,2.389414504696771,20.0,26,,,,,,,,,,,,,,,,,,,4.034855842590332,7.294458389282227,3.563410520553589,,3.6701736450195312,3.1954221725463867,2.1143410205841064,2.458045959472656,3.1699090003967285,3.1699090003967285,,,,,,,28,3,,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,72.1,147,40,False,461.4,50,17,1639,,2022-02-16T13:30:20.269745Z,44,1,0,,0,,171771.jpg,3.5,0,0,Bednarek,1.3,False,,a,16,20,Southampton,209.0,143,24,71,162263,13541,154681,1545,0.6970127426336694,0.6241038564203617,0.5430487510674479,1.4620662635230743,0.5,8.145553307099775,16.1,Bednarek,0.2,0.6000000000000001,,0.0,0.0,0.0,0.0,0.1,,0.0,,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.4,1.5999999999999999,0.07999999999999999,,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,8.399999999999999,,0.1,0.0,0.1,0.0,0.4999999999999999,,0.2,,,0.0,0.0,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.96327288272688,,5.69012717213605,6.195246544376106,2.397315856468889,-1.0,8.19252064059372,,3.09252064059372,,,2.661195552886346,1.0,2.3628718131576507,4.997315856468885,2.9898257130119266,3.007586071978623,-0.0136121442335761,1.0,4.96327288272688,,,6.331484334792319,3.626278638962396,1.0988941058813575,3.963272882726869,3.1952465443761064,35.840434551239014,5,3.1699090003967285
344,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,200088,,,0,0,0,0,0.0,606,73,,,0,4,0.0,0.0,0,Daniel,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.993745803833008,5.571653366088867,2.843844175338745,,2.727809429168701,2.9837591648101807,1.933822512626648,2.15701675415039,2.46491813659668,2.405277967453003,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,612,70,False,0.0,610,68,0,Joined Lincoln City on a season-long loan - Expected back 01 Jul,2021-07-14T19:01:37.238557Z,45,0,0,,0,,200088.jpg,0.0,0,0,N'Lundulu,0.0,False,,u,16,20,Southampton,0.0,587,68,0,0,0,1660,3,,,,,0.0,6.343725654813978,0.0,Nlundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.546765446662903,0,2.46491813659668
345,66.613,3.5059473684210527,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,11,0.0,1.0,0.0,3.0,0.0,3.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,,,0.0,260,100.0,100.0,0.0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200439,,,1,-1,-1,1,214.4,130,18,,,0,4,7.5,7.0,5,Che,7.0,3.1815714285714285,3.597363636363636,3.5264999999999995,3.8142,19.0,26,,,,,,,,,,,,,,,,,,,5.035325527191162,8.733443260192871,4.437424182891846,,4.301427364349365,4.534222602844238,3.084613800048828,3.5149168968200684,3.779842376708984,3.779842376708984,,,,,,,19,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,101.8,65,16,False,324.0,131,12,1293,,2021-12-29T00:30:20.088491Z,69,0,0,,0,,200439.jpg,4.1,0,0,Adams,2.9,False,,a,16,20,Southampton,480.0,50,22,77,426116,79305,354108,5185,0.5081083142639207,0.4610973084886128,0.5527826086956521,1.334691352810248,1.0,6.535310745239258,11.2,Adams,1.7,5.1,0.4,0.0999999999999998,0.1,0.0,0.0,0.0,0.0999999999999998,,,,0.0,0.4,,0.0,0.0,0.0,0.1,0.0,0.1999999999999999,0.0999999999999999,,0.0,0.2,,,0.0,3.8,5.5,0.2894736842105263,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,15.2,0.0,0.7000000000000001,0.0999999999999998,0.3,0.0,0.7,0.0,,,,0.0,0.3,,0.3000000000000002,0.0,0.0,0.5999999999999996,0.1,0.3999999999999999,0.0,,0.1,0.1999999999999999,,,0.0,4.971,3.971,6.1000000000000005,2.7,6.2,1.0,7.8,2.3,,,,1.0,5.171,,2.200000000000001,1.0,2.0,5.699999999999999,5.4,4.971,2.3,,2.4000000000000004,3.4,,,1.0,45.09364414215088,0,3.8925857543945312
346,23.017140168970364,2.3017140168970363,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,48,0.0,0.0,2.4171401689703647,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203389,2.0,,0,0,-3,3,78.5,264,153,,,0,3,0.0,0.0,0,Nathan,0.0,2.6243265347608014,2.602919162355924,2.360573073662423,2.1224564282529816,10.0,26,,,,,,,,,,,,,,,,,,,2.412182092666626,4.321782112121582,2.207993030548096,,2.1137888431549072,2.2981719970703125,1.6199408769607544,1.765137791633606,1.9760231971740725,1.9760231971740725,,,,,,,13,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,22.4,341,156,False,42.6,404,169,585,Groin Injury - Expected back 05 Mar,2022-02-03T13:30:10.396821Z,47,0,0,,0,,203389.jpg,1.7,0,0,Tella,0.0,False,,i,16,20,Southampton,105.0,234,126,17,6084,10,13240,73,0.4897263865738375,0.558367347821447,0.45158647409637903,1.0617015062725201,0.0,4.822780071420873,3.6,Tella,0.7,2.1,0.0,,,,0.5,0.0999999999999999,0.0,0.0999999999999999,0.0,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,0.5,1.2,0.12,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,2.5,0.0,,,,0.0,0.2,0.0,0.0999999999999999,0.1,,,,,0.0999999999999999,0.0,,,,,,,,,0.0,0.0,,,1.0,,,,2.5,3.5231301601484297,1.3011942119122022,3.0231301601484297,2.801194211912202,,,,,2.949328964117221,2.1224564282529816,,,,,,,,,2.02472352647034,1.0,,22.6670663356781,1,1.9760231971740725
347,3.0417140168970365,3.0417140168970365,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11,100.0,100.0,0.2417140168970364,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,214466,,,0,0,0,0,14.2,389,191,,,0,3,0.5,0.0,0,William,0.0,3.101194211912202,3.101194211912202,3.101194211912202,,1.0,26,,,,,,,,,,,,,,,,,,,3.0740716457366943,5.699944496154785,2.85699200630188,,2.782078742980957,2.9855082035064697,1.96829354763031,2.008297920227051,2.5783727169036865,2.5783727169036865,,,,,,,2,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2.6,455,198,False,3.4,476,206,69,,2021-12-29T00:30:20.119879Z,45,0,0,,0,,214466.jpg,2.0,0,0,Smallbone,0.0,False,,a,16,20,Southampton,8.0,403,196,2,23474,26,23402,17,0.6759364481993414,0.6891542693138226,,1.4338777385187116,0.0,6.468956602944268,0.4,Smallbone,0.1,0.3,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,,,,,,,,,1.1999999999999993,0.0,1.8000000000000007,,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,,,,,,,,0.5,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.101194211912202,,,,,,,,,,,,,,,,,,29.110304713249207,0,2.5783727169036865
348,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,220598,,,0,0,0,0,0.0,615,75,,,0,4,0.0,0.0,0,Michael,0.0,,,,,,26,,,,,,,,,,,,,,,,,,,2.993745803833008,5.571653366088867,2.843844175338745,,2.727809429168701,2.9837591648101807,1.933822512626648,2.15701675415039,2.46491813659668,2.405277967453003,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,621,72,False,0.0,619,70,0,Transferred to Swansea City - Unknown return date,2021-08-31T22:30:15.617506Z,45,0,0,,0,,220598.jpg,0.0,0,0,Obafemi,2.3,False,,u,16,20,Southampton,0.0,597,71,0,256598,0,1002463,1195,,,,,0.0,6.343725654813978,0.0,Obafemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.546765446662903,0,2.46491813659668
349,38.363852304146654,2.131325128008148,3,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,152,100.0,100.0,4.350852304146656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240143,,,0,0,0,0,153.5,172,104,,,1,3,1.2,0.7,0,Ibrahima,0.7,2.2974352739152337,2.372722893519143,2.215366849889145,1.0,18.0,26,,,,,,,,,,,,,,,,,,,2.527331590652466,4.873705387115479,2.437066078186035,,2.4366390705108643,2.3654274940490723,1.8310279846191408,2.0762996673583984,2.322169065475464,2.322169065475464,,,,,,,14,0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,36.1,274,127,False,140.6,295,124,734,,2021-11-27T19:00:16.044546Z,45,0,0,,0,,240143.jpg,2.1,0,0,Diallo,0.2,False,,a,16,20,Southampton,68.0,289,150,37,26513,160,25434,310,0.4736278062240329,0.510541171981163,0.2222222222222222,1.0047163006185653,0.2,5.669778770870632,8.2,Diallo,0.9,2.7,0.0,0.0,0.0,0.2,,,,0.0,,,0.0,0.0,0.0999999999999999,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.1,0.0,0.1,0.4,1.3,0.07222222222222223,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,2.0,0.2,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0999999999999999,,,0.0,0.0,0.0,,2.0,1.0,1.0,3.049328964117222,,,,2.22313016014843,,,1.0,1.0,2.3907179532894123,8.691328964117222,1.0,1.0,1.0,1.0,,1.0,1.5,,,1.3,2.7408182206817173,3.619811636094026,25.514004468917847,0,2.322169065475464
350,19.27542615207333,2.141714016897037,0,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,14,100.0,100.0,2.175426152073328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,431131,,,0,0,-3,3,86.2,244,142,,,0,3,0.8,0.3,1,Moussa,0.3,1.0,1.0,0.9500000000000002,1.0,9.0,26,,,,,,,,,,,,,,,,,,,2.8423714637756348,4.414823055267334,2.325771808624268,,2.0890517234802246,3.0732064247131348,1.6597621440887451,1.7301088571548462,1.9695358276367188,1.9695358276367188,,,,,,,7,0,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,25.3,328,150,False,44.8,401,167,428,,2021-12-31T18:00:20.925863Z,52,0,0,,0,,431131.jpg,1.1,0,0,Djenepo,0.0,False,,a,16,20,Southampton,122.0,211,114,10,4647,32,8311,22,0.4118680801725071,0.1923076923076923,0.1923076923076923,0.9392037267909082,0.1,4.623789030771989,1.9,Djenepo,0.2,0.6000000000000001,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.1,,0.0,0.0,0.1,,1.5,1.7,0.18888888888888888,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,7.5,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,1.3,0.0999999999999998,,0.0,0.0,0.1,,1.0,2.0907179532894125,,,,,,,,1.0,,,1.22313016014843,,,,,,,1.0,6.5,3.348811636094025,,1.0,0.0,1.8000000000000005,,24.043702960014343,3,1.9695358276367188
351,59.3045456221155,2.471022734254813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,351,100.0,100.0,23.2045456221155,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,450527,,,0,0,0,0,111.7,214,55,,,0,2,3.5,3.0,6,Mohammed,3.0,2.4444651659444245,2.412128588566837,2.6111366056036323,3.4673796472991567,24.0,26,,,,,,,,,,,,,,,,,,,3.870608329772949,7.124913215637207,3.6159684658050537,,3.508944511413574,3.372974395751953,2.0851528644561768,2.781714677810669,3.202467918395996,3.202467918395996,,,,,,,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,115,22,False,519.2,31,8,2071,,2021-12-29T00:30:20.134529Z,45,0,0,,0,,450527.jpg,2.0,1,0,Salisu,0.3,False,,a,16,20,Southampton,189.0,162,33,48,44456,2992,38281,361,0.5491161631677363,0.5432144813209833,0.7705288105109237,1.164851287905135,0.7,8.030858357747396,10.7,Salisu,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,1.1,1.6,0.06666666666666667,2.4,1.3000000000000007,0.5999999999999996,0.7999999999999989,2.400000000000002,1.5,1.1999999999999993,1.5,1.1999999999999993,0.0,1.8000000000000007,1.5,2.3999999999999986,0.8000000000000007,2.1000000000000014,1.599999999999998,1.400000000000002,2.1000000000000014,0.2999999999999971,1.4,0.6000000000000005,1.0999999999999996,0.9000000000000004,3.6999999999999993,0.3000000000000007,0.5999999999999996,6.6000000000000005,0.0,0.0,0.0999999999999999,0.0,0.0,0.2,0.0999999999999999,,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.96327288272688,1.36287181315765,2.0901271721360497,3.795246544376106,2.797315856468888,0.3628718131576492,3.09252064059372,3.104776847648809,,1.2047768476488092,,1.6611955528863458,3.892520640593719,-2.0,3.797315856468885,2.889825713011928,3.807586071978623,3.186387855766424,2.489825713011927,4.96327288272688,1.9863878557664256,5.195246544376104,1.0,3.926278638962396,0.0988941058813576,6.463272882726869,3.1952465443761064,36.13886260986328,7,3.373650312423706
