id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 24 prediction
18,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,532,208,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,14,,,,,,2.2231242656707764,2.138209104537964,2.138209104537964,2.4787685871124268,2.7299959659576416,,2.2769458293914795,1.8961389064788816,2.336585998535156,2.62677001953125,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,543,208,False,0.0,540,206,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,513,203,0,6292,0,32343,113,,,,,0.0,5.151407506730822,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.181333780288696,0,2.336585998535156
20,1.0,1.0,0,,,,,,0.0,,,,,,,,,0,,,,,,0.0,,,,,,,,,6,100.0,100.0,0.0,0,,,,,,0.0,,,,,,,,,205533,,,0,0,-1,1,0.5,403,61,,,0,4,0.7,0.2,1,Edward,0.2,1.0,1.0,1.0,1.0,1.0,14,,,,,,1.622063159942627,1.563101053237915,1.563101053237915,1.789648413658142,2.0905160903930664,,1.735525131225586,1.419899344444275,1.735525131225586,1.927652597427368,,,,,,,,0,0,,,,,,0.0,,,,,,,,,0.4,433,59,False,3.2,423,55,11,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.0,0,0,Nketiah,0.1,False,,a,1,3,Arsenal,0.0,614,79,1,12307,443,14505,390,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.4303314829119352,0.0,3.181955019632975,0.2,Nketiah,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,1.7999999999999972,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,17.182557106018066,0,1.735525131225586
21,53.06938437056829,3.790670312183449,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,246,100.0,100.0,2.7273843705682856,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,2.0,,0,0,5,-5,271.1,34,23,,,1,3,5.5,5.0,7,Emile,5.0,4.32414342130264,3.863668571283784,3.863668571283784,3.789262565841773,14.0,14,,,,,,4.062801837921143,3.937058448791504,3.702722787857056,4.1383562088012695,4.481083393096924,,3.80003023147583,2.8483269214630127,3.80003023147583,4.278693199157715,,,,,,,,20,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,87.1,28,16,False,317.2,25,11,1138,,2021-09-08T10:00:09.013082Z,60,0,0,,0,,209289.jpg,4.9,0,0,Smith Rowe,29.0,False,,a,1,3,Arsenal,284.0,47,27,69,2690489,115448,799032,30104,0.6317783853639082,0.7206905702171067,0.6315437609736289,1.547534674661011,0.8,6.4748555819193525,11.5,Smith Rowe,1.6,4.800000000000001,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,2.2,3.8000000000000003,0.27142857142857146,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,11.0,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,0.1,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,2.465298888221587,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,38.84913349151611,0,3.80003023147583
22,47.84038437056829,3.417170312183449,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,166,100.0,75.0,2.7273843705682856,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,4.0,,-1,1,-3,3,304.4,21,15,,,1,3,4.0,2.6,1,Bukayo,3.5,3.81978063606876,3.480139048397816,3.480139048397816,3.450402788197456,14.0,14,,,,,,3.433462142944336,3.3101375102996826,3.18729567527771,3.5026416778564453,3.955846786499024,,3.5693371295928955,2.672013282775879,3.5693371295928955,3.7854318618774414,,,,,,,,12,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.2,26,14,False,199.8,114,39,973,,2021-11-27T16:30:12.074272Z,62,0,0,,0,,223340.jpg,3.6,0,0,Saka,8.3,False,,a,1,3,Arsenal,390.0,22,9,51,1036972,9014,1505161,30656,0.5511565019650724,0.6160936509788323,0.5565165787415252,1.3723686224487661,0.6,5.573361342953097,8.2,Saka,1.6,4.800000000000001,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,2.4,4.0,0.2857142857142857,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,12.0,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,1.5000000000000004,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,34.554840326309204,1,3.5693371295928955
23,36.871779450357465,3.3519799500324967,0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8,,3.0,0.0,0.0,2.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,244,100.0,100.0,8.57177945035747,6,,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,226597,,,0,0,1,-1,38.9,260,75,,,1,2,4.0,3.5,1,Gabriel,3.5,3.729773685210561,3.989461642479205,3.989461642479205,4.157050263367091,11.0,14,,,,,,3.294243335723877,3.0791544914245605,2.905240774154663,3.328314304351806,4.1188836097717285,,3.4405393600463867,2.2444100379943848,3.4405393600463867,3.672597169876098,,,,,,,,11,1,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.7,137,37,False,264.4,62,21,990,,2021-08-04T10:30:07.822243Z,51,0,0,,0,,226597.jpg,5.0,0,0,Magalhães,3.0,False,,a,1,3,Arsenal,115.0,138,26,55,321025,24883,112428,7938,0.6572509705946072,0.7313281735706982,0.8151078947778609,1.484281669890362,0.7,6.463619961458094,10.8,Gabriel,0.1,0.3,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.6,0.05454545454545454,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.0,,0.1999999999999999,0.1,0.0,0.0999999999999999,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,1.661195552886348,,7.404776847648806,3.795246544376107,0.0491093596122738,7.874923012311918,1.661195552886348,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,2.892520640593719,32.96446180343628,1,3.4405393600463867
24,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,233963,,,0,0,0,0,0.0,551,208,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,14,,,,,,2.494509696960449,2.3334996700286865,2.3334996700286865,2.8664772510528564,3.388423442840576,,2.697688341140747,1.8431743383407595,2.757328510284424,3.089064121246338,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,562,208,False,0.0,560,208,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,532,205,0,0,0,42,0,,,,,0.0,5.902443011601766,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.560993552207947,0,2.757328510284424
25,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,242166,,,0,0,0,0,0.0,555,219,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,14,,,,,,2.2231242656707764,2.138209104537964,2.138209104537964,2.4787685871124268,2.7299959659576416,,2.2769458293914795,1.8961389064788816,2.336585998535156,2.62677001953125,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,565,219,False,0.0,563,218,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,536,214,0,0,0,122,1,,,,,0.0,5.151407506730822,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.181333780288696,0,2.336585998535156
26,17.305692185284144,2.472241740754878,2,0.0,,0.0,,0.0,1.0,0.0,,,,,,1.0,0.0,0,0.0,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,69,100.0,100.0,1.3636921852841428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,84.9,178,104,,,0,3,3.5,3.0,5,Gabriel Teodoro,3.0,2.2614597776443177,2.347836271616001,2.347836271616001,2.512099629407196,7.0,14,,,,,,2.3296194076538086,2.2199692726135254,2.2199692726135254,2.437994718551636,2.8271374702453613,,2.604292154312134,2.03660249710083,2.604292154312134,2.7239110469818115,,,,,,,,6,1,0.0,,0.0,,1.0,0.0,0.0,,,,,,0.0,0.0,27.3,235,108,False,69.2,305,128,275,,2021-10-14T14:00:10.630388Z,52,0,0,,0,,444145.jpg,3.0,0,0,Martinelli Silva,0.2,False,,a,1,3,Arsenal,119.0,132,71,21,18542,4462,32560,460,0.47543110399132266,0.4348961110854457,0.48309608257830694,1.0841497221973175,0.6,4.732323105518635,4.0,Martinelli,0.3,0.8999999999999999,0.1,,0.0,,0.0,0.1999999999999999,0.0,,,,,,0.0,0.0,0.7,1.0,0.14285714285714285,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.5,0.1,,0.0,,0.1,0.2999999999999999,0.0,,,,,,0.1999999999999999,0.0,5.036298888221587,3.0725317930340124,,1.0,,1.5,5.036298888221587,2.055023220056407,,,,,,2.771,1.0,24.6080801486969,0,2.604292154312134
27,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,462424,,,0,0,0,0,0.0,569,210,,,0,2,0.0,0.0,0,William,0.0,,,,,,14,,,,,,2.494509696960449,2.3334996700286865,2.3334996700286865,2.8664772510528564,3.388423442840576,,2.697688341140747,1.8431743383407595,2.757328510284424,3.089064121246338,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,579,210,False,0.0,578,210,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,553,207,0,0,0,172,0,,,,,0.0,5.902443011601766,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.560993552207947,0,2.757328510284424
67,32.85103212766269,2.737586010638557,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,232,100.0,100.0,9.351032127662696,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,198869,,,0,0,-1,1,73.6,199,50,,,0,2,4.3,3.8,1,Ben,3.8,3.4797736852105614,3.347850436617275,3.347850436617275,3.277050263367091,12.0,14,,,,,,2.905845642089844,2.766542673110962,2.647228240966797,3.0269463062286377,3.549637794494629,,3.10220718383789,2.087573766708374,3.10220718383789,3.254594564437866,,,,,,,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.9,172,49,False,236.6,86,31,1080,,2021-10-26T22:00:11.817982Z,44,0,0,,0,,198869.jpg,3.8,0,0,White,11.9,False,,a,1,3,Arsenal,48.0,252,72,46,660179,18167,1455821,10481,0.6221786387814902,0.790857655729673,0.7447841507652478,1.305092922992975,0.9,6.714770577170632,10.5,White,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.025000000000000005,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,0.0,0.0,0.0,0.0,-0.1,0.1,,,0.0,0.0,0.0,0.0,0.2,0.0,2.261195552886348,2.09012717213605,3.204776847648807,6.195246544376106,0.0491093596122738,4.674923012311918,2.261195552886348,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,3.997315856468888,2.892520640593719,29.54499053955078,1,3.10220718383789
466,28.56352677305225,2.856352677305225,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,,,0.0,117,,,7.792526773052245,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,92.1,163,39,,,1,2,5.0,4.5,1,Nuno,4.5,3.381096494678647,3.013889912956522,3.013889912956522,4.09125026336709,10.0,14,,,,,,2.5403172969818115,2.3250155448913574,2.3250155448913574,2.7201294898986816,3.312308549880981,,2.8999218940734863,1.949667692184448,2.8999218940734863,3.0162057876586914,,,,,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,32.1,199,64,False,106.4,239,93,587,,,43,0,0,,0,,437626.jpg,2.9,0,0,Varela Tavares,0.8,False,,a,1,3,Arsenal,122.0,122,19,29,66313,12090,32497,1464,0.6642680644895872,0.786301510390383,0.9514535496202536,1.377455576217684,1.0,6.253122229908788,6.7,Tavares,0.8,2.4000000000000004,0.0,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,,,0.0,0.0,,,0.5,0.6,1.4,0.13999999999999999,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.6,0.0,0.0,0.0999999999999999,0.0,0.1,0.1999999999999999,0.0,,,0.0,0.0,,,0.2,3.161195552886348,1.0,3.204776847648807,4.795246544376106,0.0491093596122738,9.245923012311918,3.161195552886348,1.0,,,0.0,1.0,,,5.59252064059372,26.888425588607788,1,2.8999218940734863
478,22.33775803191568,1.8614798359929727,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,124,,,2.3377580319156737,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,437742,,,0,0,-2,2,179.6,76,54,,,0,3,2.0,1.5,0,Albert,1.5,1.8153848583526937,1.913550336838006,1.913550336838006,2.392184150271052,12.0,14,,,,,,2.2716989517211914,2.208491086959839,2.208491086959839,2.352099657058716,2.5353283882141118,,2.3437142372131348,1.8874608278274536,2.3437142372131348,2.435358762741089,,,,,,,,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.8,151,79,False,140.2,199,72,807,,,48,0,0,,0,,437742.jpg,1.8,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,67.0,215,115,22,19418,440,25886,594,0.38780829916520265,0.37820517882347787,0.49837169797313585,0.8496454137619734,0.3,4.777098223567009,4.6,Sambi Lokonga,0.5,1.5,0.1,0.0,0.0,0.0,0.3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.0,0.08333333333333333,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.5,0.0,0.0,0.2,0.0,0.0,,0.1,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,,2.5725317930340124,2.3011942119122017,2.5488116360940265,1.0,3.7187307530779794,,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,1.0,2.5231301601484297,22.930071473121643,4,2.3437142372131348
530,3.2,1.6,0,,,,,,,0.0,,,,,,,,0,,,,,,,0.0,,,,,,,,2,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,0,0,-2,2,3.7,370,50,,,0,4,0.5,0.0,0,Folarin,0.0,,1.6,1.6,,2.0,14,,,,,,1.5915474891662598,1.538172483444214,1.538172483444214,1.8828575611114504,2.146357536315918,,1.6858924627304075,1.419798493385315,1.6858924627304075,2.001744508743286,,,,,,,,1,0,,,,,,,0.0,,,,,,,,1.9,408,54,False,4.2,419,54,69,,2021-11-17T15:30:15.307723Z,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.3,False,,a,1,3,Arsenal,17.0,325,54,2,53507,665,64727,718,0.33333333333333337,,,0.7302967433402215,0.0,3.578401654958725,0.4,Balogun,0.0,0.0,,,,,,,0.0,,,,,,,,0.3,0.3,0.15,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,17.17632794380188,0,1.6858924627304075
531,1.1948131693263062,1.1948131693263062,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,4,0.0,0.0,0.1948131693263061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,342,170,,,0,3,0.0,0.0,0,Reiss,0.0,,1.2725317930340123,1.2725317930340123,,1.0,14,,,,,,1.6031324863433838,1.5284661054611206,1.5284661054611206,1.770717740058899,2.0219452381134038,,1.7165944576263428,1.4077801704406738,1.7165944576263428,1.918718695640564,,,,,,,,1,0,,,,,,,,,,,,,,,3.6,392,178,False,4.0,420,184,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,310,161,1,468,0,1045,1,0.23896263386526123,,,0.5343366934051175,0.0,3.385801982879639,0.2,Nelson,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.929009914398193,0,1.7165944576263428
532,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,463748,,,0,0,0,0,0.0,470,33,,,0,1,0.5,0.0,0,Karl,0.0,,,,,,14,,,,,,3.230990171432495,2.96244215965271,2.96244215965271,3.4059572219848637,3.651815176010132,,3.2656946182250977,2.5846850872039795,3.3253347873687744,3.488952398300171,,,,,,,,0,0,,,,,,,,,,,,,,,0.0,488,53,False,0.0,483,53,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.5,False,,a,1,3,Arsenal,0.0,433,25,0,46824,287,24626,452,,,,,0.0,8.050912141799927,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.20364856719971,0,3.3253347873687744
558,29.537758031915672,2.461479835992973,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,131,100.0,100.0,2.3377580319156737,4,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,184029,3.0,,0,0,-1,1,235.3,47,32,1.0,,1,3,3.5,3.0,7,Martin,3.0,2.521402086496868,2.502748078384688,2.502748078384688,2.2568059282599133,12.0,14,,,,,,2.505139112472534,2.4419310092926025,2.391047239303589,2.5617105960845947,2.832139253616333,,2.687481641769409,2.043662548065185,2.687481641769409,2.7702882289886475,,,,,,,,12,2,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.4,108,58,False,152.4,184,62,734,,2021-10-26T22:00:12.217014Z,54,0,0,,0,,184029.jpg,3.0,0,0,Ødegaard,1.3,False,,a,1,3,Arsenal,86.0,179,93,36,359612,6079,298692,2831,0.4558295992579579,0.4669263123142348,0.41792702375183577,1.059252267980683,0.6,4.742289428357725,6.7,Ødegaard,0.9,2.7,,0.2,0.0,-0.0999999999999999,0.0999999999999999,0.4,,0.0,0.1,0.1,0.0999999999999999,0.0,0.0,0.0,0.5,1.4,0.11666666666666665,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.5,,0.0,0.0,0.0,0.0999999999999999,0.2,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,4.365298888221587,,1.6,1.0,0.7000000000000001,3.6187307530779793,4.365298888221587,,2.0223707718561656,2.79658530379141,6.101194211912202,1.6328710836980798,2.2465969639416064,2.449328964117222,1.5,25.608362913131717,1,2.687481641769409
