id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints_next10,yellow_cards,gameweek 18 prediction
23,16.740998172415086,3.3481996344830174,0,,,,0.0,0.0,0.0,0.0,0.0,3,,,,2.0,1.0,0.0,0.0,0.0,105,100.0,100.0,3.8409981724150826,3,,,,1.0,1.0,0.0,1.0,0.0,226597,,,0,0,0,0,14.8,283,90,,,0,2,3.5,3.5,1,Gabriel,3.0,4.041261221968416,4.041261221968416,4.041261221968416,4.041261221968416,5.0,8,2.799253463745117,3.862567186355591,2.5434601306915283,3.785249948501587,2.8658270835876465,2.7959530353546143,2.95890736579895,2.566260576248169,,,,,,,,3.494205951690674,3,0,,,,0.0,0.0,0.0,0.0,0.0,14.1,239,76,False,102.8,139,57,450,,2021-08-04T10:30:07.822243Z,50,0,0,,0,,226597.jpg,4.8,0,0,Magalhães,0.8,False,,a,1,3,Arsenal,24.0,248,73,24,66277,3776,23296,3080,0.6696399268966035,0.8082522443936832,0.8082522443936832,1.497360396988795,0.6,6.197761154174804,4.8,Gabriel,0.1,0.3,,,,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.04,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.6000000000000001,,,,0.1,0.0,0.0,0.0,0.0,2.797315856468888,,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,30.988805770874023,0,3.3171210289001465
24,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,233963,,,0,0,0,0,0.0,524,199,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,8,2.4650719165802,3.3987152576446533,1.9004076719284058,3.4764246940612793,2.267910957336426,2.267910957336426,2.46161150932312,1.9656552076339722,,,,,,,,2.697688341140747,0,0,,,,,,,,,0.0,535,199,False,0.0,534,199,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,501,193,0,0,0,42,0,,,,,0.0,5.726194169786242,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.767873764038086,0,2.8664772510528564
25,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,242166,,,0,0,0,0,0.0,528,209,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,8,2.3876960277557373,2.7402877807617188,1.9533717632293701,2.8676373958587646,2.1341214179992676,2.1341214179992676,2.214772939682007,1.9804904460906982,,,,,,,,2.2769458293914795,0,0,,,,,,,,,0.0,539,207,False,0.0,538,207,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,505,200,0,0,0,112,1,,,,,0.0,5.148491912417942,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.168213605880737,0,2.4787685871124268
26,8.147149725862262,2.7157165752874204,1,0.0,0.0,,,,,,1.0,0,0.0,0.0,,,,,,0.0,23,100.0,50.0,0.5761497258622624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,39.5,185,110,,,0,3,1.8,0.9,4,Gabriel Teodoro,1.3,2.63285167103014,2.63285167103014,2.63285167103014,2.771,3.0,8,1.9682854413986206,2.454197883605957,1.6724576950073242,2.4637022018432617,1.7487837076187134,1.7487837076187134,1.912904143333435,1.7087795734405518,,,,,,,,2.161851167678833,3,0,0.0,0.0,,,,,,0.0,9.8,281,127,False,12.4,347,147,157,,2021-10-14T14:00:10.630388Z,52,0,0,,0,,444145.jpg,2.7,0,0,Martinelli Silva,0.2,False,,a,1,3,Arsenal,46.0,181,97,8,8938,211,28613,438,0.5222531875552732,0.5063176290442577,0.5328846153846154,1.1909205002604268,0.2,3.825867038506728,1.5,Martinelli,0.1,0.3,0.1,0.0,,,,,,0.0,0.3,0.4,0.1333333333333333,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.1,0.0,,,,,,0.1999999999999999,2.771,3.0725317930340124,2.055023220056407,,,,,,2.771,19.894508600234985,0,2.054763078689575
27,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,462424,,,0,0,0,0,0.0,542,201,,,0,2,0.0,0.0,0,William,0.0,,,,,,8,2.4650719165802,3.3987152576446533,1.9004076719284058,3.4764246940612793,2.267910957336426,2.267910957336426,2.46161150932312,1.9656552076339722,,,,,,,,2.697688341140747,0,0,,,,,,,,,0.0,553,201,False,0.0,552,201,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,521,195,0,0,0,167,4,,,,,0.0,5.726194169786242,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.767873764038086,0,2.8664772510528564
67,17.1091978068981,2.85153296781635,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2,0.0,,,0.0,1.0,0.0,1.0,0.0,117,100.0,100.0,4.609197806898099,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,198869,,,0,0,-1,1,54.4,154,35,,,0,2,3.8,3.8,1,Ben,3.3,3.482738880329688,3.482738880329688,3.482738880329688,3.761261221968416,6.0,8,2.555722236633301,3.5300285816192627,2.278367519378662,3.6311492919921875,2.616590976715088,2.5467169284820557,2.670685052871704,2.3647117614746094,,,,,,,,3.245591878890991,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0,18.5,193,61,False,99.6,146,60,540,,2021-08-22T23:00:07.913439Z,44,0,0,,0,,198869.jpg,3.8,0,0,White,12.8,False,,a,1,3,Arsenal,30.0,223,64,23,468952,15020,1202265,14130,0.6480756745037158,0.7915315637112927,0.8548320959019127,1.3594150034066723,0.7,6.486089554699984,5.2,White,0.1,0.3,0.0,,,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.05,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.2000000000000002,0.0,,,0.0,0.0,0.0,0.0,0.2,3.997315856468888,2.09012717213605,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,3.997315856468888,28.53879404067993,1,3.0992298126220703
466,6.072798537932066,1.5181996344830164,0,0.0,0.0,,,0.0,0.0,,,0,0.0,0.0,,,0.0,0.0,,,7,,,3.072798537932066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,2.7,344,120,,,0,2,0.8,0.8,0,Nuno,0.3,1.0225317930340123,1.0225317930340123,1.0225317930340123,0.5,4.0,8,1.726995587348938,2.623356580734253,1.389817714691162,2.7384254932403564,1.570205569267273,1.570205569267273,1.8083900213241577,1.4261395931243896,,,,,,,,2.0700297355651855,0,0,0.0,0.0,,,0.0,0.0,,,2.6,362,127,False,17.6,334,129,47,,,43,0,0,,0,,437626.jpg,0.8,0,0,Varela Tavares,0.2,False,,a,1,3,Arsenal,6.0,315,102,3,7973,170,20321,364,0.3530696824379108,0.2377980914032587,0.1162790697674418,0.732140876351178,0.1,4.422019636908243,0.7,Tavares,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,1.0,,,0.0,1.0,,,19.014684438705444,1,2.091118574142456
478,11.14434936034528,1.5920499086207542,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,69,,,1.344349360345279,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,437742,,,0,0,-1,1,78.2,111,67,,,0,3,1.8,1.8,1,Albert,1.3,1.5529624686890622,1.5529624686890622,1.5529624686890622,1.348636453546603,7.0,8,2.39104962348938,2.669088840484619,2.1323835849761963,2.6481773853302,2.3003814220428467,2.3003814220428467,2.3729465007781982,2.2187283039093018,,,,,,,,2.4671828746795654,6,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.5,194,90,False,88.0,176,63,413,,,49,0,0,,0,,437742.jpg,1.6,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,18.0,260,137,11,12445,231,19261,554,0.3249081446164804,0.3169311160589922,0.2752319292952251,0.7192148371292173,0.3,4.893038418828224,2.2,Sambi Lokonga,0.1,0.3,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0285714285714285,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.5,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,1.0,2.5725317930340124,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,1.0,23.9758882522583,2,2.4755682945251465
530,3.2,1.6,0,,0.0,,,,,,,0,,0.0,,,,,,,2,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,0,0,-2,2,3.7,333,49,,,0,4,0.5,0.5,0,Folarin,0.0,1.6,1.6,1.6,,2.0,8,1.7501009702682495,2.156649351119995,1.417391061782837,2.62062931060791,1.4519293308258057,1.4519293308258057,1.7622904777526855,1.3951042890548706,,,,,,,,1.6858924627304077,1,0,,0.0,,,,,,,1.9,377,51,False,4.2,385,50,69,,,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.4,False,,a,1,3,Arsenal,17.0,266,50,2,44977,1080,52937,1074,0.3333333333333333,0.3333333333333333,,0.7302967433402215,0.0,3.7302990009387336,0.4,Balogun,0.0,0.0,,0.0,,,,,,,0.3,0.3,0.15,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.2,,0.0,,,,,,,,,1.0,,,,,,,17.90543520450592,0,2.2135186195373535
531,1.192049908620754,1.192049908620754,0,,,,,,,,,0,,,,,,,,,4,0.0,0.0,0.1920499086207541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,304,155,,,0,3,0.0,0.0,0,Reiss,0.0,1.2725317930340123,1.2725317930340123,1.2725317930340123,,1.0,8,1.6425918340682983,2.0322370529174805,1.4053727388381958,2.196946382522583,1.4647387266159058,1.4647387266159058,1.628859281539917,1.3830859661102295,,,,,,,,1.7165944576263428,1,0,,,,,,,,,3.6,349,157,False,4.0,387,170,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,255,132,1,468,0,1009,11,0.2384099817241508,0.2545063586068025,,0.5331009256496838,0.0,3.341176581382752,0.2,Nelson,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.0,,,,,,,,,,,,,,,,,,16.705882906913757,0,1.770717740058899
532,,,0,,,,,,,,,0,,,,,,,,,0,,,,0,,,,,,,,,463748,,,0,0,0,0,0.0,441,30,,,0,1,0.5,0.5,0,Karl,0.0,,,,,,8,3.0380802154541016,3.662106990814209,2.5673952102661133,3.7757089138031006,2.89685320854187,2.6367204189300537,3.039006233215332,2.543339967727661,,,,,,,,3.2656946182250977,0,0,,,,,,,,,0.0,463,51,False,0.0,460,51,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.6,False,,a,1,3,Arsenal,0.0,401,26,0,41331,551,15663,638,,,,,0.0,7.7077157497406,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.830862998962402,0,3.4059572219848633
558,16.552299451724526,2.758716575287421,0,,,0.0,0.0,0.0,0.0,0.0,0.0,3,,,0.0,0.0,3.0,0.0,0.0,0.0,77,,,1.1522994517245249,3,,,0.0,1.0,1.0,0.0,1.0,0.0,184029,2.0,,0,0,0,0,115.5,70,47,1.0,,1,3,2.5,2.5,2,Martin,2.0,2.8748245498861142,2.8748245498861142,2.8748245498861142,3.045315305492104,6.0,8,2.5860908031463623,3.009840965270996,2.32275652885437,3.171994209289551,2.5777626037597656,2.526878833770752,2.6264986991882324,2.3867149353027344,,,,,,,,2.905775308609009,6,1,,,0.0,0.0,1.0,0.0,0.0,0.0,21.7,156,75,False,76.6,207,76,468,,,55,0,0,,0,,184029.jpg,3.7,0,0,Ødegaard,2.8,False,,a,1,3,Arsenal,25.0,242,126,22,329063,6803,138336,12275,0.5015848318704402,0.5226953727065662,0.5536936919076553,1.1763207001467488,0.4,4.900452223691073,4.0,Ødegaard,0.3,0.8999999999999999,,,0.0,0.1,0.1,0.0999999999999999,0.0,0.0,0.1,0.4,0.0666666666666666,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.5,,,0.0,0.0,0.1,0.0,0.0,0.0,2.449328964117222,,,2.0223707718561656,2.79658530379141,6.101194211912202,1.6328710836980798,2.2465969639416064,2.449328964117222,26.952487230300903,1,2.838174343109131
559,17.840998172415084,3.5681996344830167,0,,,,0.0,0.0,0.0,0.0,0.0,2,,,,0.0,2.0,0.0,0.0,0.0,110,,,3.8409981724150826,3,,,,1.0,1.0,0.0,1.0,0.0,225321,,,0,0,1,-1,0.0,553,56,,,0,1,4.2,4.2,2,Aaron,3.7,4.261261221968416,4.261261221968416,4.261261221968416,4.261261221968416,5.0,8,3.452528715133667,4.0699591636657715,3.19321870803833,4.044266223907471,3.451045036315918,3.3319485187530518,3.5441253185272217,3.126716375350952,,,,,,,,3.6869404315948486,3,0,,,,0.0,0.0,0.0,0.0,0.0,8.9,290,20,False,88.8,170,20,450,,,46,0,0,,0,,225321.jpg,5.2,0,13,Ramsdale,6.2,False,,a,1,3,Arsenal,0.0,536,53,26,541804,20179,68575,8800,0.7756955727136994,0.9263611352105252,0.9263611352105252,1.6636816579583718,0.8,7.756702588952106,5.7,Ramsdale,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.797315856468888,,,,3.98634121516564,6.204776847648807,4.331484334792319,2.9863878557664254,3.797315856468888,35.68083190917969,0,3.780083417892456
572,,,0,,,,,,,,,0,,,,,,,,,0,,,,0,,,,,,,,,220682,,,0,0,0,0,0.0,421,21,,,0,1,0.5,0.5,0,Arthur,0.0,,,,,,8,3.0380802154541016,3.662106990814209,2.5673952102661133,3.7757089138031006,2.89685320854187,2.6367204189300537,3.039006233215332,2.543339967727661,,,,,,,,3.2656946182250977,0,0,,,,,,,,,0.0,443,42,False,0.0,440,42,0,,,40,0,0,,0,,220682.jpg,0.0,0,0,Okonkwo,0.1,False,,a,1,3,Arsenal,0.0,380,17,0,11416,236,4242,170,,,,,0.0,7.7077157497406,0.0,Okonkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.830862998962402,0,3.4059572219848633
590,13.440998172415084,2.688199634483017,0,,,,,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,87,,,3.8409981724150826,3,,,,,1.0,0.0,1.0,0.0,223723,,,0,0,1,-1,26.7,236,68,,,0,2,3.5,3.5,1,Takehiro,3.0,3.0799912236691096,3.0799912236691096,3.0799912236691096,3.0799912236691096,5.0,8,2.6601810455322266,3.584264039993286,2.295955181121826,3.5137126445770264,2.570948362350464,2.570948362350464,2.732733964920044,2.4208431243896484,,,,,,,,3.119006872177124,3,0,,,,,0.0,0.0,0.0,0.0,12.4,256,84,False,65.6,235,92,421,,,46,0,0,,0,,223723.jpg,4.2,0,0,Tomiyasu,3.2,False,,a,1,3,Arsenal,31.0,221,62,21,303530,8451,62550,6012,0.5843912248876124,0.6695633094932848,0.6695633094932848,1.2533795423326335,0.7,6.194416440051535,4.6,Tomiyasu,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1,0.1,0.02,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,0.6000000000000001,,,,,0.0,0.0,0.0,0.0,2.797315856468888,,,,,3.204776847648807,3.331484334792319,2.9863878557664254,2.797315856468888,28.49431562423706,0,3.025722026824951
28,2.011358383218986,2.011358383218986,0,,,,0.0,,,,,0,,,,0.0,,,,,13,,,1.011358383218986,0,,,,0.0,0.0,0.0,0.0,0.0,79852,,,0,0,0,0,0.0,409,14,,,0,1,-0.5,0.0,0,Jed,0.0,2.331484334792318,2.331484334792318,2.331484334792318,2.331484334792318,1.0,8,2.085033655166626,2.526089668273926,2.564626693725586,2.8247597217559814,2.214944839477539,2.4815704822540283,2.138014793395996,3.11106538772583,,,,,,,,2.9611635208129883,3,0,,,,0.0,,,,,0.8,393,28,False,8.2,364,28,90,,,40,0,0,,0,,79852.jpg,1.0,0,1,Steer,3.5,False,,a,2,7,Aston Villa,0.0,367,10,1,276671,1522,97984,4427,0.5028395958047465,0.5828710836980795,0.5828710836980795,1.005679191609493,0.0,6.467108070850372,0.2,Steer,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,0.0,,,,0.0,,,,,,,,,2.331484334792318,,,,,25.86843228340149,0,2.9611635208129883
29,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,85242,,,0,0,-1,1,0.0,563,229,,,0,3,0.0,0.0,0,Conor,0.0,,,,,,8,1.997780680656433,2.291703701019287,2.3520283699035645,2.411668539047241,1.9134294986724854,2.404986619949341,1.9706623554229736,2.7575783729553223,,,,,,,,2.631420612335205,0,0,,,,,,,,,0.0,571,227,False,0.0,570,227,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31T07:00:13.054434Z,49,0,0,,0,,85242.jpg,0.0,0,0,Hourihane,0.0,False,,u,2,7,Aston Villa,0.0,550,224,0,398,0,2864,27,,,,,0.0,4.7752187446672085,0.0,Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.398571848869324,0,2.6673130989074707
30,26.0795086825329,3.7256440975047,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,143,100.0,100.0,7.079508682532901,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,98980,,,0,0,0,0,0.0,600,67,,,0,1,4.2,4.7,1,Emiliano,4.7,3.859597595420561,3.859597595420561,3.859597595420561,4.405322064370169,7.0,8,3.1952056884765625,3.706709146499634,3.820854902267456,3.7770073413848877,3.0550765991210938,3.4768471717834473,3.1952056884765625,4.273468494415283,,,,,,,,4.043459892272949,9,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.9,221,14,False,160.0,55,13,630,,2021-10-13T23:00:12.628419Z,55,0,0,,0,,98980.jpg,4.4,0,18,Martínez,14.4,False,,a,2,7,Aston Villa,0.0,597,67,31,197207,12060,1599771,22185,0.6773898359099454,0.7017450173491929,0.8009676480673034,1.5886199809481074,0.9,6.652235421267423,5.6,Martínez,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.5413411329464508,3.2047768476488088,2.986341215165638,3.204776847648808,,5.986341215165638,5.36287181315765,4.730734096210939,1.5413411329464508,36.587294816970825,1,4.043459892272949
31,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,108156,,,0,0,0,0,0.0,492,192,,,0,2,0.0,0.0,0,Björn,0.0,,,,,,8,1.9829457998275757,2.5385422706604004,2.8382604122161865,2.8979005813598633,1.8604649305343628,2.4823625087738037,1.9176982641220093,3.4914917945861816,,,,,,,,3.305697202682495,0,0,,,,,,,,,0.0,505,192,False,0.0,502,191,0,Transferred to Royal Antwerp,2021-06-25T10:09:04.469362Z,45,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.0,False,,u,2,7,Aston Villa,0.0,464,185,0,0,0,49,1,,,,,0.0,5.923767434226142,0.0,Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65695345401764,0,3.3415896892547607
32,6.782358383218987,1.6955895958047469,1,1.0,,,0.0,0.0,,0.0,,0,0.0,,,0.0,0.0,,0.0,,26,75.0,75.0,1.011358383218986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110504,,,0,0,-2,2,3.1,342,170,4.0,,0,3,-0.2,0.2,0,Bertrand,0.3,1.5180485529780503,1.5180485529780503,1.5180485529780503,1.3333333333333333,4.0,8,1.6355031728744507,1.8812763690948486,2.038491725921631,2.038491725921631,1.6015886068344116,1.8950090408325195,1.5991812944412231,2.296342134475708,,,,,,,,2.1701841354370117,1,0,0.0,,,0.0,0.0,,0.0,,6.7,323,143,False,10.2,358,153,53,Thigh injury - 75% chance of playing,2021-10-15T10:00:16.381800Z,58,0,0,,0,,110504.jpg,1.8,0,0,Traoré,0.4,False,,d,2,7,Aston Villa,54.0,161,84,7,11619,33,131834,1402,0.2923430337594391,0.2617325091341466,0.2298850574712643,0.7040552580930711,0.1,3.3383008323866745,1.2,Traoré,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.2,0.2,0.05,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,1.0,0.0,,,0.1,0.1,,0.0,,,1.771,,,1.5,1.5,,1.0,,19.362144827842712,0,2.2060766220092773
34,,,0,,,,,,,,,0,,,,,,,,,0,100.0,75.0,,0,,,,,,,,,122775,,,0,0,0,0,0.0,580,235,,,0,3,-0.5,0.0,0,Morgan,0.0,,,,,,8,1.997780680656433,2.291703701019287,2.3520283699035645,2.411668539047241,1.9134294986724854,2.404986619949341,1.9706623554229736,2.7575783729553223,,,,,,,,2.631420612335205,0,0,,,,,,,,,0.0,584,233,False,0.0,583,233,0,,2021-09-23T00:00:09.109242Z,50,0,0,,0,,122775.jpg,0.0,0,0,Sanson,0.0,False,,a,2,7,Aston Villa,0.0,569,230,0,728,49,1224,28,,,,,0.0,4.679714369773865,0.0,Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.398571848869324,0,2.6673130989074707
35,21.840877170633227,3.120125310090461,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,110,100.0,100.0,1.7698771706332252,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,122806,4.0,,0,0,-2,2,169.0,32,21,,,1,3,5.2,5.7,13,John,5.7,3.0871981942829216,3.0871981942829216,3.0871981942829216,3.202521568855368,7.0,8,2.5989158153533936,2.8405323028564453,3.270467519760132,3.270467519760132,2.458786725997925,2.842107057571411,2.5989158153533936,3.706496238708496,,,,,,,,3.4217381477355957,11,2,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,38.5,57,34,False,157.2,59,21,579,,2021-09-18T19:30:07.276845Z,58,0,0,,0,,122806.jpg,4.1,0,0,McGinn,0.9,False,,a,2,7,Aston Villa,58.0,155,80,29,64275,14034,84241,1638,0.5379526396707692,0.5322755507384348,0.55215889118196,1.2955615179013078,1.0,5.246580222557332,5.0,McGinn,1.1,3.3000000000000003,0.0,0.1,,0.7000000000000001,0.0,0.0,0.0,0.3,0.4,1.5,0.2142857142857142,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.0,0.1,0.0,,0.1,0.0999999999999999,0.0,0.0,0.1,7.306335283236613,2.801194211912202,2.796585303791409,,3.93287108369808,1.5,1.0907179532894125,2.1826835240527345,7.306335283236613,30.43016529083252,2,3.4217381477355957
36,10.634075149656958,3.5446917165523195,0,,,0.0,,,0.0,0.0,,3,,,0.0,,,3.0,0.0,,51,,,3.0340751496569576,1,,,0.0,0.0,0.0,1.0,0.0,0.0,123354,,,0,0,-1,1,1.4,354,124,,,1,2,4.8,5.3,0,Kortney,5.3,2.897868636456196,2.897868636456196,2.897868636456196,3.8468029546842937,3.0,8,2.876366376876831,3.283043146133423,3.6041250228881836,3.6041250228881836,2.681497573852539,3.2896502017974854,2.8535659313201904,4.112692832946777,,,,,,,,3.84075665473938,2,1,,,0.0,,,1.0,0.0,,9.8,280,94,False,55.6,248,97,171,,,44,0,0,,0,,123354.jpg,5.7,0,0,Hause,0.4,False,,a,2,7,Aston Villa,41.0,193,48,17,31417,2579,14495,2587,0.8056117537618908,0.658606508285499,0.8742733987918848,1.6898654710706889,1.2,7.732379978353326,3.9,Hause,0.0,0.0,,,0.0,,,0.0,0.0,,0.1,0.1,0.0333333333333333,,,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,0.6000000000000001,,,0.0,,,0.1,0.0,,,,,1.0,,,5.9628718131576495,1.7307340962109383,,34.02247190475464,0,3.8766491413116455
