id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 37 prediction
592,7.910319880585516,1.3183866467642529,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,16,,,2.410319880585516,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,89335,,,0,0,-6,6,8.3,418,200,,,0,3,3.0,0.0,0,Saúl,0.0,1.0,0.875,0.9,1.0,6.0,27,,,,,,,,,,,,,,,,,,,,5.204958438873291,2.6093618869781494,,0.0,2.2247653007507324,2.078218936920166,2.8019731044769287,2.078218936920166,2.162198543548584,2.301116466522217,,,,,,,2,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,3.4,448,198,False,16.8,444,188,163,,,49,0,0,,0,,89335.jpg,0.8,0,0,Ñíguez,0.1,False,,a,6,8,Chelsea,10.0,396,189,5,39460,95,39244,89,0.26905849933964343,0.2040816326530612,0.2040816326530612,0.5955863772181281,0.0,4.793394633701869,1.0,Saúl,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.1,0.1,0.016666666666666666,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.5,,0.0,,,,0.1,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0.5,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,23.48763370513916,1,2.026822090148926
606,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,122074,,,0,0,0,0,0.0,508,33,,,0,1,3.0,0.0,0,Marcus,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,7.702693939208984,3.984073638916016,,0.0,3.544517755508423,3.3391053676605225,3.9925849437713614,3.2794651985168457,3.557326078414917,3.5849766731262207,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,526,54,False,0.0,522,54,0,,,40,0,0,,0,,122074.jpg,0.0,0,0,Bettinelli,0.0,False,,a,6,8,Chelsea,0.0,470,20,0,5873,50,4363,100,,,,,0.0,9.072727620601654,0.0,Bettinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.290910482406616,0,3.306166887283325
671,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,487838,,,0,0,0,0,0.0,655,263,,,0,3,3.0,0.0,0,Lewis,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,5.975446224212647,3.1607885360717773,,0.0,2.604663133621216,2.567148447036743,3.132922887802124,2.5075082778930664,2.601736545562744,2.6810142993927,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,661,263,False,0.0,661,263,0,,,45,0,0,,0,,487838.jpg,0.0,0,0,Hall,0.0,False,,a,6,8,Chelsea,0.0,640,262,0,229,20,133,13,,,,,0.0,6.176649570465088,0.0,Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.794923067092896,0,2.563694715499878
672,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,491785,,,0,0,0,0,0.0,659,266,,,0,3,3.0,0.0,0,Harvey,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,5.975446224212647,3.1607885360717773,,0.0,2.604663133621216,2.567148447036743,3.132922887802124,2.5075082778930664,2.601736545562744,2.6810142993927,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,663,265,False,0.0,663,265,0,,,45,0,0,,0,,491785.jpg,0.0,0,0,Vale,0.0,False,,a,6,8,Chelsea,0.0,644,265,0,292,26,160,24,,,,,0.0,6.176649570465088,0.0,Vale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.794923067092896,0,2.563694715499878
690,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,167767,,,0,0,0,0,0.0,603,232,,,0,2,3.0,0.0,0,Robert Kenedy,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,7.025664329528809,3.643423318862915,,0.0,3.035749673843384,2.788517713546753,3.546710252761841,2.728877544403076,3.048557996749878,3.112100839614868,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,611,232,False,0.0,609,233,0,,,45,0,0,,0,,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,a,6,8,Chelsea,0.0,585,230,0,494,80,283,40,,,,,0.0,7.010045104556614,0.0,Kenedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54520297050476,0,2.6156013011932373
144,100.86179627211392,4.385295490091909,6,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,16,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,416,100.0,100.0,7.1357962721139225,5,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232787,1.0,,0,0,7,-7,537.8,16,12,1.0,,4,3,3.1,4.1,2,Conor,3.6,3.574029841642679,3.6073011701340936,4.384095566815945,3.3990987239045927,23.0,27,,,,,,,,,,,,,,,,,,,,4.38914155960083,3.264277219772339,,0.0,4.086329936981201,4.2693963050842285,0.0,4.550233364105225,4.037735462188721,4.476862907409668,,,,,,,31,8,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,168.7,19,14,False,610.8,12,6,2019,,2022-02-12T18:30:10.889226Z,62,0,0,,0,,232787.jpg,5.2,0,0,Gallagher,14.4,False,,a,7,31,Crystal Palace,540.0,40,21,119,4379551,25848,3271606,75184,0.7073057242083725,0.5764564260713998,0.5482417296620311,1.7611770502953892,0.6,5.355431379810456,19.2,Gallagher,3.2,9.6,,0.6000000000000001,0.5,0.5,0.0,0.0,0.1,0.2999999999999998,0.0,,0.1,0.0,,,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.1999999999999999,4.7,7.9,0.34347826086956523,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,23.5,,0.4000000000000001,0.6000000000000001,0.2999999999999998,0.0,0.1,0.0,0.5,0.0,,0.0,0.3,,,0.2999999999999998,0.3999999999999999,0.1000000000000005,0.0,0.2999999999999998,0.0,0.2,0.8,0.0,0.0,0.3,0.0999999999999998,0.0,2.8187307530779795,,8.90387108369808,10.240818220681716,6.103871083698079,2.7408182206817173,1.6652988882215871,2.6678794411714426,8.646596963941606,2.5488116360940256,,2.400258843722804,3.9493289641172216,,,5.622456428252981,3.165298888221586,2.106530659712636,2.52313016014843,6.381803158362334,2.8187307530779795,7.172531793034013,9.042,2.060810062625218,2.319811636094026,3.682683524052735,2.723130160148429,3.270320046035639,33.20367455482483,6,4.129697799682617
146,75.30217704113153,3.422826229142342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,100.0,100.0,27.30217704113153,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40836,,,0,0,1,-1,0.0,668,74,,,0,1,1.3,2.3,0,Vicente,1.8,2.5932986195797625,2.9642165773543985,3.3894805433727844,2.7449597080826496,22.0,27,,,,,,,,,,,,,,,,,,,,4.261173725128174,3.363020420074463,,0.0,3.633704423904419,3.6953108310699454,0.0,3.820177793502808,3.745681762695313,4.050063133239746,,,,,,,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,254,14,False,437.0,73,14,1935,,2022-02-19T20:00:13.664835Z,46,0,0,,0,,40836.jpg,3.3,0,59,Guaita,6.1,False,,a,7,31,Crystal Palace,0.0,654,65,72,809633,1083,710858,24299,0.7440926585092049,0.5637605694738614,0.5967303713223152,1.5959009582231483,0.4,6.6476814124895185,15.7,Guaita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.626278638962397,4.331484334792319,4.963272882726869,4.331484334792319,3.963272882726869,2.6611955528863467,3.4715177646857693,3.9863878557664254,,,,6.797315856468886,3.0901271721360497,1.489825713011927,,2.661195552886346,4.426122638850534,2.892520640593719,1.0,,2.09012717213605,6.0,3.243240250500872,5.195246544376104,2.730734096210939,2.892520640593719,4.681280184142556,30.579334497451782,1,4.010202407836914
147,25.728064378593285,3.216008047324161,0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,2,,,,,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,97,100.0,100.0,9.928064378593284,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,49413,,,0,0,-2,2,22.0,369,131,,,1,2,-0.5,0.5,0,James,0.0,1.000517687445608,3.354093710761819,3.0598319969165915,,8.0,27,,,,,,,,,,,,,,,,,,,,3.516630172729492,2.5701451301574707,,0.0,2.8314666748046875,2.8742003440856934,0.0,3.252354860305786,2.878873348236084,3.4020586013793945,,,,,,,11,1,,,,,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,25.1,333,112,False,140.4,304,117,545,,2022-01-13T13:30:17.509851Z,43,0,0,,0,,49413.jpg,2.1,0,0,Tomkins,0.1,False,,a,7,31,Crystal Palace,88.0,269,80,17,20135,56,23367,271,0.7479088482149212,0.2326785319640949,,1.5508967968643597,0.0,5.731678508048834,4.0,Tomkins,0.4,1.2000000000000002,,,,,0.1,0.0,0.3,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,0.6,1.0,0.125,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,,,,,,1.5,0.4000000000000003,3.6,,,,,0.0,0.0,0.0,0.4,0.0999999999999999,,0.0999999999999999,,0.0,,,,,,,,,,,,,0.0,,,,,,,4.263272882726869,2.6611955528863467,4.37151776468577,7.386387855766426,2.795246544376102,,1.001035374891216,,1.0,,,,,,,,,,,,,1.0,,24.646217584609985,2,3.320488452911377
148,41.1667801774656,2.74445201183104,3,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,229,100.0,100.0,4.653780177465602,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50471,,,0,0,-2,2,186.0,162,101,,,0,3,1.5,2.5,3,James,2.0,3.166844637146772,3.166844637146772,3.4198104888577405,3.166844637146772,15.0,27,,,,,,,,,,,,,,,,,,,,2.844559669494629,2.2086668014526367,,0.0,2.6626622676849365,2.7042267322540283,0.0,2.820683240890503,2.655404090881348,2.8463828563690186,,,,,,,14,0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,228,110,False,252.0,199,76,1164,,2021-11-19T13:00:14.956395Z,43,0,0,,0,,50471.jpg,2.9,0,0,McArthur,1.3,False,,a,7,31,Crystal Palace,81.0,273,141,43,556720,4108,510678,3167,0.6382446539141954,0.7364754970108772,0.7364754970108772,1.323492283496666,0.5,5.001992513967116,10.0,McArthur,0.9,2.7,0.0,0.0,0.3,,,,,,,,,0.0,,,,,,0.0,0.0,0.0999999999999999,0.1,0.0,0.0,0.1,0.2,0.0999999999999999,0.0,0.3,1.2,0.08,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.5,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0999999999999999,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,4.11873075307798,2.406569659740599,2.3328710836980795,4.411818220681718,,,,,,,,,2.4493289641172216,,,,,,1.5,3.8818031583623336,4.11873075307798,4.843531793034012,3.0,2.060810062625218,1.848811636094026,1.7826835240527348,1.5231301601484295,6.17032004603564,21.5085678100586,3,2.765982151031494
149,60.671,2.889095238095238,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,166,,,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54861,,,-1,1,-5,5,163.7,169,27,,,1,4,-0.5,0.5,0,Christian,0.0,1.6500000000000004,2.255555555555556,3.3,1.0,21.0,27,,,,,,,,,,,,,,,,,,,,2.9340591430664062,2.182528257369995,,0.0,2.6147584915161133,2.773729085922241,0.0,3.31103515625,2.488953351974488,3.255837202072144,,,,,,,19,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91.9,91,23,False,247.6,209,24,1084,,,60,0,0,,0,,54861.jpg,2.6,0,0,Benteke,1.3,False,,a,7,31,Crystal Palace,513.0,48,21,54,494240,737,522355,5605,0.481515873015873,0.2750000000000001,0.16666666666666666,1.1794681919396681,0.0,3.7391053438186646,9.0,Benteke,1.1,3.3000000000000003,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.0,0.0,0.4999999999999999,0.0,0.0,0.1,5.4,6.5,0.30952380952380953,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,21.6,0.0,0.0,0.4000000000000003,0.6999999999999997,0.3000000000000002,0.7000000000000002,0.3999999999999994,0.2000000000000001,0.0,,,0.2,0.0,0.4000000000000003,0.0,0.0,,,,,0.0,0.0999999999999999,0.1,0.0,0.0,0.5,1.4,,1.0,1.0,3.6000000000000014,7.399999999999999,3.5000000000000013,3.8000000000000007,3.599999999999998,1.8000000000000007,1.0,,,1.8,1.0,3.6000000000000014,1.0,1.0,,,,,3.3710000000000004,2.4,2.4000000000000004,2.5,1.0,7.0,6.9,22.434632062911987,3,2.8737313747406006
150,62.29116094648322,3.1145580473241607,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,316,100.0,100.0,24.82016094648321,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55037,,,0,0,0,0,71.7,276,80,,,0,2,0.3,1.3,1,Cheikhou,0.8,2.4835937951191505,3.275888420102013,3.362249025633048,2.221606316724668,20.0,27,,,,,,,,,,,,,,,,,,,,3.790518522262573,2.40219783782959,,0.0,2.936485767364502,2.9919066429138184,0.0,3.286428451538086,3.022878408432007,3.579331636428833,,,,,,,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,35.7,286,94,False,251.8,201,81,1504,,2022-01-01T17:00:18.824065Z,45,0,0,,0,,55037.jpg,2.9,0,0,Kouyaté,0.5,False,,a,7,31,Crystal Palace,33.0,351,124,57,92723,379,100227,888,0.6921240105164802,0.5519097322487001,0.49369029260548175,1.4682167437746974,0.2,5.665515899658205,12.7,Kouyaté,0.5,1.5,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.2,0.7,0.034999999999999996,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,,1.0,2.6262786389623964,3.331484334792319,6.963272882726869,2.931484334792319,6.6342728827268695,2.6611955528863467,4.071517764685769,2.9863878557664254,3.1952465443761024,,1.401035374891216,4.797315856468886,4.09012717213605,,,,,,3.443212633449336,1.0,2.09012717213605,6.6,1.243240250500872,1.0,,1.0,,25.49482154846192,1,3.485074281692505
151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,58786,,,0,0,-1,1,0.0,484,181,,,0,2,-0.5,0.5,0,Martin,0.0,,,,,,27,,,,,,,,,,,,,,,,,,,,3.0782432556152344,2.0191028118133545,,0.0,2.4703118801116943,2.7983078956604004,0.0,3.14633584022522,2.616344451904297,3.443354845046997,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,506,181,False,0.0,502,181,0,,,39,0,0,,0,,58786.jpg,0.0,0,0,Kelly,0.9,False,,a,7,31,Crystal Palace,0.0,445,169,0,69295,229,103507,883,,,,,0.0,5.787606850648538,0.0,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.571666717529297,0,2.9996657371521
