id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 28 prediction
11,1.8455454580397028,0.9227727290198514,0,,0.0,,,,,,,,,,0.0,,,,,,,0,,0.0,,,,,,,,,,0.0,,,,,,,6,0.0,0.0,1.8455454580397028,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,0.2,431,161,,,0,2,0.0,0.0,0,Sead,0.0,1.0,1.0,0.0447415437123311,,2.0,18,,,,,,,,,,2.668919086456299,,2.230047702789306,1.4312021732330322,1.6987611055374146,2.3153955936431885,2.230047702789306,0.0,1.7875784635543823,0.0,,,,,,,,5,0,,0.0,,,,,,,,,,0.0,,,,,,,0.4,450,160,False,4.2,435,159,91,Ankle injury - Expected back 16 Jan,2021-11-17T16:00:15.591844Z,43,0,0,,0,,111457.jpg,0.0,0,0,Kolasinac,0.1,False,,i,1,3,Arsenal,0.0,475,192,0,3635,10,10956,87,0.21459830907438407,0.23255813953488372,,0.4450005250644261,0.0,3.9958132145016694,0.0,Kolasinac,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,-0.9105169125753376,,,,,,,17.181996822357178,1,2.820044994354248
12,8.524465911274815,1.704893182254963,1,,,0.0,0.0,0.0,1.0,,,,,,0.0,,,,,,,0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,36,100.0,100.0,1.1534659112748142,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,-1,1,48.2,259,149,,,0,3,2.0,1.5,0,Mohamed Naser,1.0,1.6340747220553966,1.6340747220553966,1.5072597776443173,2.936298888221587,5.0,18,,,,,,,,,,2.4040629863739014,,2.2128727436065674,1.7540899515151978,1.9370386600494385,2.2466726303100586,2.2128727436065674,0.0,1.985250473022461,0.0,,,,,,,,5,0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,9.6,361,160,False,40.4,360,152,150,,2021-09-03T11:30:15.140806Z,44,0,0,,0,,153256.jpg,1.8,0,0,El Sayed Elneny,0.4,False,,a,1,3,Arsenal,7.0,376,182,9,33957,558,64720,1758,0.38747572323976426,0.3713806186489537,0.667340656413997,0.8127759339699872,0.2,3.9215169982476663,2.0,Elneny,0.2,0.6000000000000001,,,0.1,0.0,0.1,0.0,,,,,,0.0,,,,,,,0.0,0.2,0.04,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,1.3,1.0,1.3,2.936298888221587,,,,,,1.0,,,,,,,17.254674792289734,0,2.501814603805542
13,12.745545458039704,1.593193182254963,0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,44,75.0,,1.8455454580397028,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-3,3,41.3,271,153,,,0,3,0.8,0.5,0,Ainsley,0.0,1.6162705453646755,1.563628134269348,1.4931746174856797,,8.0,18,,,,,,,,,,2.4397106170654297,,2.154743194580078,1.6842721700668335,1.8672208786010744,2.1885430812835693,2.154743194580078,0.0,1.9504163265228271,0.0,,,,,,,,4,0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,365,163,False,42.6,358,151,263,Illness - 75% chance of playing,2021-12-22T10:00:16.820362Z,52,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.1,False,,d,1,3,Arsenal,9.0,367,178,12,4562,837,8365,792,0.30638330427980054,0.31082125872397603,,0.6986614284010003,0.0,3.262833609030797,2.3,Maitland-Niles,0.3,0.8999999999999999,,,0.2,-0.1,,,,,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.3,0.0375,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.1488116360940266,0.7,,,,,,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,16.966734766960144,0,2.527085304260254
14,4.368318187059554,1.4561060623531847,0,,,,,,,,0.0,,,0.0,0.0,,,,,,,0,,,,,,,,0.0,,,0.0,0.0,,,,,,,28,100.0,100.0,2.7683181870595543,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-4,4,0.9,407,151,,,0,2,1.2,0.7,0,Rob,0.2,1.0,1.0,0.6365253225500971,1.0,3.0,18,,,,,,,,,,3.039701461791992,,2.600830078125,1.7433760166168213,2.069544076919556,2.686177968978882,2.600830078125,0.0,2.1583614349365234,0.0,,,,,,,,7,0,,,,,,,,0.0,,,0.0,0.0,,,,,,,9.5,362,131,False,69.8,327,128,201,,2021-09-11T17:30:15.865590Z,41,0,0,,0,,156074.jpg,0.3,0,0,Holding,0.5,False,,a,1,3,Arsenal,24.0,321,110,1,27472,554,146263,1130,0.35514782008614265,0.24390243902439027,0.24390243902439027,0.7191195268235667,0.0,4.856377636514059,0.2,Holding,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,0.1,0.1,0.03333333333333333,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,,,,,,,,0.0,,,0.1,0.0,,,,,,,,,,,,,,,1.0,,,0.8200928802256289,0.0894830874246624,,,,,,,19.91114830970764,1,3.012327194213867
15,37.72970455156948,2.6949788965406776,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,180,100.0,100.0,3.22970455156948,6,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,134.3,140,86,3.0,,0,3,3.5,3.0,2,Thomas,2.5,3.070085848523645,2.797197418598708,2.797197418598708,2.755088034334224,14.0,18,,,,,,,,,,3.1431145668029785,,2.97988510131836,2.1016108989715576,2.540479183197021,2.961635112762451,2.97988510131836,0.0,2.577232599258423,0.0,,,,,,,,14,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,51.9,130,67,False,183.0,176,62,1159,,2021-11-19T16:30:08.958526Z,50,0,0,,0,,167199.jpg,2.6,0,0,Partey,0.3,False,,a,1,3,Arsenal,200.0,94,52,37,60396,1737,46729,2425,0.5389957793081355,0.614017169704729,0.5510176068668449,1.2052312021184655,0.5,4.532439565658569,7.4,Partey,0.5,1.5,,0.0,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.4,1.9,0.1357142857142857,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,7.0,,0.0,,0.1,0.0,0.0999999999999998,0.0,0.0,0.1,0.0999999999999998,,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,2.723130160148429,,2.3011942119122017,,2.512277339903069,2.8187307530779795,2.665298888221586,2.3678794411714423,2.848811636094025,3.1703200460356404,2.723130160148429,,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,22.662197828292847,2,3.3783552646636963
16,45.01527274823822,3.7512727290198513,2,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0.0,,,,,,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,244,100.0,100.0,11.073272748238216,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,,,0,0,-2,2,200.2,83,16,,,2,2,6.5,6.0,2,Kieran,5.5,6.2456412834495385,4.865430138182248,4.157381198618881,6.2456412834495385,12.0,18,,,,,,,,,,4.459806442260742,,3.847338914871216,2.550176858901977,3.390844821929932,4.167092323303223,3.847338914871216,0.0,3.608962297439575,0.0,,,,,,,,13,0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.9,140,39,False,179.8,181,73,1016,,2021-10-22T22:30:11.717934Z,48,0,0,,0,,192895.jpg,4.8,0,0,Tierney,7.5,False,,a,1,3,Arsenal,118.0,166,35,57,753371,66246,798713,14878,0.7815151518791357,1.3011752673853205,1.3011752673853205,1.712213910865114,1.1,6.299557884534201,11.9,Tierney,1.0,3.0,0.6,,,,,,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.4,1.4,0.11666666666666665,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.4000000000000004,0.1,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,3.4925206405937192,4.4901271721360505,,,,,,7.542517764685769,8.266246544376102,5.681280184142561,3.4925206405937192,1.2200928802256288,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,30.23787784576416,0,4.366317272186279
17,29.1875454580397,3.6484431822549626,2,0.0,0.0,,,,,,0.0,,,0.0,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,67,100.0,100.0,1.8455454580397028,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,187.8,91,62,2.0,,0,3,1.2,0.7,0,Nicolas,0.2,1.0,3.764851413303472,3.6270829366139066,1.0,8.0,18,,,,,,,,,,4.560880184173584,,3.821695566177368,3.0810658931732178,3.356109619140625,4.182191848754883,3.821695566177368,0.0,3.5586516857147217,0.0,,,,,,,,6,0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,50.6,137,69,False,78.2,320,134,489,,2021-08-28T18:30:11.395641Z,69,0,0,3.0,0,,195735.jpg,2.6,0,0,Pépé,0.8,False,,a,1,3,Arsenal,238.0,76,42,21,101241,1403,317243,1423,0.5287598814862264,0.14492753623188406,0.14492753623188406,1.3889385820324687,0.0,4.497071279995683,3.0,Pépé,1.6,4.800000000000001,0.2,0.0,,,,,,0.0,,,0.0,,0.3,0.1999999999999999,,0.0,0.1,,1.6,3.2,0.4,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.3,0.0,,,,,,0.0,,,0.0,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,,4.372531793034012,1.0,,,,,,1.0,,,2.055023220056407,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,31.02979183197021,0,4.647501468658447
18,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,555,212,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,18,,,,,,,,,,2.747286558151245,,2.4083971977233887,1.9134294986724851,2.2415945529937744,2.418367624282837,2.468037366867065,0.0,2.180774688720703,0.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,562,211,False,0.0,560,210,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,534,206,0,6292,0,33037,121,,,,,0.0,4.303125911288792,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36406660079956,0,2.986179113388061
20,5.1,1.7,0,,,,,,0.0,0.0,,0.0,,,,,,,,,,0,,,,,,0.0,0.0,,0.0,,,,,,,,,,12,100.0,100.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,205533,,,0,0,-1,1,33.4,292,44,,,0,4,1.5,1.0,0,Edward,0.5,1.7,1.7,1.7,1.7,3.0,18,,,,,,,,,,2.2849011421203613,,2.034074544906616,1.5029902458190918,1.6927505731582642,2.0678741931915283,2.034074544906616,0.0,1.7409623861312866,0.0,,,,,,,,2,0,,,,,,0.0,0.0,,0.0,,,,,,,,,,6.2,389,50,False,11.0,414,50,38,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.0,0,0,Nketiah,0.3,False,,a,1,3,Arsenal,17.0,347,56,3,31937,8484,20858,3198,0.31481481481481477,0.31481481481481477,0.31481481481481477,0.7315635209502898,0.1,2.9247508667133473,0.6,Nketiah,0.3,0.8999999999999999,,,,,,0.0,0.3,,0.0,,,,,,,,,,0.3,0.6,0.19999999999999998,,,,,,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,,,,,,,,1.2,,,,,,0.0,0.3,,0.0,,,,,,,,,,,,,,,,1.0,3.1,,1.0,,,,,,,,,,15.793654680252075,0,2.4360270500183105
21,58.5330909160794,3.658318182254962,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,290,100.0,100.0,3.6910909160794056,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,2.0,,1,-1,6,-6,294.0,43,31,,,1,3,4.7,4.2,6,Emile,3.7,3.792555373669661,3.872418016386646,3.680709999873311,2.421766296073862,16.0,18,,,,,,,,,,4.650308132171631,,4.161911487579346,2.9347643852233887,3.653465509414673,4.374607563018799,4.161911487579346,0.0,3.8560078144073486,0.0,,,,,,,,20,7,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.4,28,19,False,393.8,23,10,1174,,2021-12-06T23:00:13.367908Z,61,0,0,,0,,209289.jpg,5.1,0,0,Smith Rowe,27.6,False,,a,1,3,Arsenal,317.0,50,29,81,3325620,127905,1527189,75917,0.5997242921729447,0.621730389126174,0.3970108682088299,1.4812097361266132,0.6,5.338330659709993,13.3,Smith Rowe,1.6,4.800000000000001,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,,,0.1,0.0,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,2.7,4.300000000000001,0.26875000000000004,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,13.5,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,,,0.1999999999999997,0.3000000000000002,0.1,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,2.5000000000000013,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,,,2.2999999999999985,2.5000000000000013,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,32.56381702423096,0,4.770840644836426
22,69.90747728058933,3.883748737810519,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,230,100.0,100.0,4.152477280589332,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,4.0,,1,-1,-2,2,426.3,8,6,,,1,3,5.8,5.3,7,Bukayo,4.8,4.632728538458524,4.40310219652857,3.9541159978343874,4.790428256689907,18.0,18,,,,,,,,,,4.70501708984375,,3.9955668449401855,3.062715768814087,3.6636767387390137,4.293055057525635,3.9955668449401855,0.0,3.790219783782959,0.0,,,,,,,,15,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.2,10,8,False,302.8,68,25,1320,,2021-11-27T16:30:12.074272Z,63,0,0,,0,,223340.jpg,3.9,0,0,Saka,11.6,False,,a,1,3,Arsenal,565.0,11,6,71,1403313,94527,1621107,20088,0.6164680536207173,0.7353537362632578,0.7603854375698266,1.547322534299158,0.8,5.132201323433528,11.3,Saka,2.8,8.399999999999999,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.2999999999999998,0.3999999999999999,0.4000000000000003,0.0999999999999996,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,4.1,6.8999999999999995,0.3833333333333333,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,20.5,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.3999999999999999,0.3000000000000002,0.9999999999999996,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,7.523130160148427,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,3.267879441171442,5.519811636094026,6.141320046035643,7.523130160148427,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,32.332868337631226,2,4.82705020904541
23,51.14159093529778,3.4094393956865185,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,322,100.0,100.0,13.841590935297772,8,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,226597,,,1,-1,3,-3,42.2,268,79,,,2,2,5.8,5.3,2,Gabriel,4.8,3.991833709122732,4.00830954673796,4.00830954673796,3.5803521373369,15.0,18,,,,,,,,,,4.42037296295166,,4.0258002281188965,2.287865161895752,3.185725450515747,4.066785335540772,4.0258002281188965,0.0,3.405951738357544,0.0,,,,,,,,14,2,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57.1,109,24,False,335.6,44,14,1328,,2021-08-04T10:30:07.822243Z,53,0,0,,0,,226597.jpg,5.0,0,0,Magalhães,6.7,False,,a,1,3,Arsenal,194.0,101,12,75,685497,73222,186015,25901,0.6432904520163243,0.753176171532591,0.6755381391201698,1.480965836869117,0.9,5.627145137426989,14.2,Gabriel,0.3,0.8999999999999999,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,0.0,0.9,1.2,0.08,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,5.4,,0.1999999999999999,0.1,0.0,0.0999999999999999,0.0,0.0,0.1999999999999999,0.1,0.0999999999999999,,,0.1,0.0,0.0,0.0,0.0,0.0,3.492520640593719,,7.404776847648806,3.795246544376107,0.0491093596122738,7.874923012311918,1.661195552886348,3.071517764685769,4.395246544376102,5.281280184142561,3.492520640593719,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,2.892520640593719,29.82386922836304,2,4.4055681228637695
24,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,233963,,,0,0,0,0,0.0,573,217,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,18,,,,,,,,,,3.4811999797821045,,2.894629001617432,1.8604649305343628,2.472374439239502,2.9561476707458496,2.9542691707611084,0.0,2.452160120010376,0.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,580,217,False,0.0,579,217,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,554,214,0,0,0,43,0,,,,,0.0,5.03693593872918,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66621172428131,0,3.594966411590576
25,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,242166,,,0,0,0,0,0.0,577,223,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,18,,,,,,,,,,2.747286558151245,,2.4083971977233887,1.9134294986724851,2.2415945529937744,2.418367624282837,2.468037366867065,0.0,2.180774688720703,0.0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,583,222,False,0.0,582,222,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,558,217,0,0,0,123,1,,,,,0.0,4.303125911288792,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36406660079956,0,2.986179113388061
