id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints_next10,yellow_cards,gameweek 17 prediction
24,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,233963,,,0,0,0,0,0.0,514,196,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,7,2.6409695148468018,3.1693115234375,1.927968382835388,3.082521438598633,2.270228624343872,2.0276126861572266,2.807114362716675,,,,,,,2.7478015422821045,2.638325452804565,0,0,,,,,,,,0.0,526,196,False,0.0,523,196,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,490,190,0,0,0,42,0,,,,,0.0,5.617739200592041,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.279826402664185,0,1.9679728746414185
25,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,242166,,,0,0,0,0,0.0,518,206,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,7,2.3941307067871094,2.6473805904388428,1.980932593345642,2.694812774658203,2.136439085006714,2.0424485206604004,2.419405698776245,,,,,,,2.3370554447174072,2.217582941055298,0,0,,,,,,,,0.0,530,204,False,0.0,527,203,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,494,197,0,0,0,111,1,,,,,0.0,5.078443659676446,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.852996468544006,0,1.9828081130981443
26,5.140179659421332,2.570089829710666,0,0.0,0.0,,,,,,0,0.0,0.0,,,,,,16,50.0,,0.3401796594213316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,38.4,176,105,,,0,3,0.2,0.5,0,Gabriel Teodoro,0.0,2.5637775065452098,2.5637775065452098,2.5637775065452098,,2.0,7,2.113722801208496,2.577575445175171,1.7439466714859009,2.5011556148529053,1.795029640197754,1.7550253868103027,2.188389301300049,,,,,,,2.2658884525299072,2.208096504211426,3,0,0.0,0.0,,,,,,6.1,311,141,False,9.4,347,150,148,Knock - 50% chance of playing,2021-10-14T14:00:10.630388Z,52,0,0,,0,,444145.jpg,2.0,0,0,Martinelli Silva,0.2,False,,d,1,3,Arsenal,13.0,265,141,4,8714,183,27503,716,0.494248044175128,0.4930341358740788,,1.1270589477435884,0.0,4.019972154727348,0.8,Martinelli,0.1,0.3,0.1,0.0,,,,,,0.1,0.2,0.1,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.5,0.1,0.0,,,,,,,3.0725317930340124,2.055023220056407,,,,,,20.90385520458221,0,1.7550253868103027
27,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,462424,,,0,0,0,0,0.0,532,198,,,0,2,0.0,0.0,0,William,0.0,,,,,,7,2.6409695148468018,3.1693115234375,1.927968382835388,3.082521438598633,2.270228624343872,2.0276126861572266,2.807114362716675,,,,,,,2.7478015422821045,2.638325452804565,0,0,,,,,,,,0.0,544,198,False,0.0,541,198,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,512,194,0,0,0,163,0,,,,,0.0,5.617739200592041,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.279826402664185,0,1.9679728746414185
67,13.701796594213317,2.740359318842663,0,0.0,,,0.0,0.0,0.0,0.0,2,0.0,,,0.0,1.0,0.0,1.0,101,100.0,100.0,3.401796594213316,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,198869,,,0,0,-1,1,42.1,163,38,,,0,2,5.8,5.8,7,Ben,5.3,3.379823485101848,3.379823485101848,3.379823485101848,3.7022475633432976,5.0,7,2.695361614227295,3.213930130004883,2.365993022918701,3.1090872287750244,2.520115613937378,2.3381106853485107,2.899439811706543,,,,,,,3.0177955627441406,3.0183918476104736,3,0,0.0,,,0.0,0.0,0.0,0.0,13.5,220,71,False,88.4,146,60,450,,2021-08-22T23:00:07.913439Z,44,0,0,,0,,198869.jpg,4.4,0,0,White,12.5,False,,a,1,3,Arsenal,4.0,316,105,22,401666,62956,1164962,26837,0.6228089361006052,0.7681417011595109,0.8414199007598403,1.3064150458035064,1.2,6.253712773323058,5.0,White,0.1,0.3,0.0,,,0.1,0.0,0.0,0.0,0.0,0.1,0.02,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.0,0.0,,,0.0,0.0,0.0,0.0,3.9863878557664254,2.09012717213605,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,27.51633620262146,1,2.3381106853485107
466,5.721437275370652,1.430359318842663,0,0.0,0.0,,,0.0,0.0,,0,0.0,0.0,,,0.0,0.0,,7,,,2.721437275370653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,2.7,327,111,,,0,2,0.8,0.8,0,Nuno,0.3,1.0225317930340123,1.0225317930340123,1.0225317930340123,0.5,4.0,7,1.8162193298339844,2.3939526081085205,1.4173786640167236,2.344521999359131,1.5725232362747192,1.428457260131836,2.0317556858062744,,,,,,,2.120142698287964,2.010666847229004,0,0,0.0,0.0,,,0.0,0.0,,2.6,349,122,False,17.6,315,122,47,,,43,0,0,,0,,437626.jpg,0.8,0,0,Varela Tavares,0.2,False,,a,1,3,Arsenal,6.0,302,94,3,7670,226,19626,700,0.3326417020564333,0.2377980914032587,0.11627906976744186,0.6897805146364342,0.1,4.31722688120465,0.7,Tavares,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.0,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,1.0,,18.564075589179996,1,1.428457260131836
478,9.820538978263995,1.6367564963773324,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,62,,,1.0205389782639949,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,437742,,,0,0,-1,1,63.2,128,76,,,0,3,1.8,1.8,3,Albert,1.3,1.6451228801372393,1.6451228801372393,1.6451228801372393,1.435795566933254,6.0,7,2.2087948322296143,2.476682424545288,1.9877676963806152,2.372596502304077,2.130521535873413,2.0488686561584477,2.272002935409546,,,,,,,2.373266696929932,2.2770895957946777,4,0,0.0,0.0,,0.0,0.0,0.0,0.0,16.8,182,88,False,86.2,151,56,368,,,49,0,0,,0,,437742.jpg,1.7,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,18.0,247,134,10,11819,653,18232,797,0.33403193803619025,0.3357393632933141,0.2930195034557661,0.739411214804215,0.3,4.529889700364093,2.0,Sambi Lokonga,0.1,0.3,0.1,0.0,,0.0,0.0,0.0,0.0,0.1,0.2,0.03333333333333333,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.5,0.0,0.1,,0.0,0.0,0.0,0.0,2.2465969639416064,2.5725317930340124,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,22.196459531784058,2,2.0488686561584477
530,3.2,1.6,0,,0.0,,,,,,0,,0.0,,,,,,2,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,-1,1,-2,2,3.7,316,45,,,0,4,0.5,0.5,0,Folarin,0.0,1.6,1.6,1.6,,2.0,7,1.7701194286346436,2.063742160797119,1.4449517726898191,2.4669220447540283,1.454246997833252,1.397421956062317,1.8234946727752688,,,,,,,1.736005425453186,1.626529574394226,1,0,,0.0,,,,,,1.9,364,48,False,4.2,370,45,69,,,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.4,False,,a,1,3,Arsenal,17.0,253,46,2,43221,1021,50917,2058,0.33333333333333337,0.33333333333333337,,0.7302967433402215,0.0,3.5793449978033705,0.4,Balogun,0.0,0.0,,0.0,,,,,,0.3,0.3,0.15,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,1.2,,0.0,,,,,,,,1.0,,,,,,17.180855989456177,0,1.397421956062317
531,1.170089829710666,1.170089829710666,0,,,,,,,,0,,,,,,,,4,0.0,0.0,0.1700898297106658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,292,153,,,0,3,0.0,0.0,0,Reiss,0.0,1.2725317930340123,1.2725317930340123,1.2725317930340123,,1.0,7,1.636688470840454,1.9393302202224727,1.4329335689544678,2.0241212844848637,1.467056393623352,1.3854036331176758,1.7113548517227173,,,,,,,1.776703953742981,1.6572315692901611,1,0,,,,,,,,3.6,340,155,False,4.0,372,167,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,238,128,1,468,0,990,16,0.23401796594213323,0.2545063586068025,,0.5232800798028405,0.0,3.2832455158233644,0.2,Nelson,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.0,,,,,,,,,,,,,,,,16.41622757911682,0,1.3854036331176758
532,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,463748,,,0,0,0,0,0.0,430,28,,,0,1,0.5,0.5,0,Karl,0.0,,,,,,7,3.197049379348755,3.628562688827514,2.763468742370605,3.681364297866821,2.89685320854187,2.669482469558716,3.4059572219848637,,,,,,,3.277597665786743,3.2656946182250977,0,0,,,,,,,,0.0,450,47,False,0.0,444,47,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.6,False,,a,1,3,Arsenal,0.0,390,24,0,40398,811,14274,1051,,,,,0.0,7.897375881671906,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.589503526687626,0,2.803473234176636
558,14.25044914855333,2.850089829710666,0,,,0.0,0.0,0.0,0.0,0.0,3,,,0.0,0.0,3.0,0.0,0.0,68,,,0.850449148553329,3,,,0.0,1.0,1.0,0.0,1.0,184029,2.0,,0,0,0,0,106.0,68,44,1.0,,1,3,5.5,5.5,3,Martin,5.0,2.9599236670398925,2.9599236670398925,2.9599236670398925,2.9599236670398925,5.0,7,2.70093035697937,3.1212615966796875,2.4422831535339355,3.0497846603393555,2.5549793243408203,2.4148154258728027,2.840137481689453,,,,,,,2.9915425777435303,3.043822765350342,5,1,,,0.0,0.0,1.0,0.0,0.0,20.5,138,69,False,73.8,182,67,402,,,55,0,0,,0,,184029.jpg,4.0,0,0,Ødegaard,2.8,False,,a,1,3,Arsenal,25.0,226,120,20,310508,14854,116773,17574,0.5181981508564847,0.5381679394617986,0.5381679394617986,1.2152823867443074,0.9,5.013522321527654,3.6,Ødegaard,0.3,0.8999999999999999,,,0.0,0.1,0.1,0.0999999999999999,0.0,0.1,0.4,0.08,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.5,,,0.0,0.0,0.1,0.0,0.0,2.2465969639416064,,,2.0223707718561656,2.79658530379141,6.101194211912202,1.6328710836980798,2.2465969639416064,27.5743727684021,1,2.4148154258728027
559,14.721437275370652,3.680359318842663,0,,,,0.0,0.0,0.0,0.0,2,,,,0.0,2.0,0.0,0.0,94,,,2.721437275370653,3,,,,1.0,1.0,0.0,1.0,225321,,,1,-1,1,-1,0.0,544,54,,,0,1,6.5,6.5,6,Aaron,6.0,4.377247563343298,4.377247563343298,4.377247563343298,4.377247563343298,4.0,7,3.8764727115631104,4.226491451263428,3.377667188644409,4.257370948791504,3.582899332046509,3.444169521331787,4.047723770141602,,,,,,,3.8187949657440186,3.888669013977051,1,0,,,,0.0,0.0,0.0,0.0,7.0,303,23,False,70.2,191,23,360,,,46,0,0,,0,,225321.jpg,6.0,0,9,Ramsdale,5.0,False,,a,1,3,Arsenal,0.0,527,51,24,427208,112447,51387,10100,0.8000781127918833,0.9515755572485431,0.9515755572485431,1.7159763804364148,1.3,8.238679585249528,5.2,Ramsdale,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.0,,,,0.0,0.0,0.0,0.0,2.9863878557664254,,,,3.98634121516564,6.204776847648807,4.331484334792319,2.9863878557664254,37.89792609214783,0,3.377667188644409
572,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,220682,,,0,0,0,0,0.0,413,21,,,0,1,0.5,0.5,0,Arthur,0.0,,,,,,7,3.197049379348755,3.628562688827514,2.763468742370605,3.681364297866821,2.89685320854187,2.669482469558716,3.4059572219848637,,,,,,,3.277597665786743,3.2656946182250977,0,0,,,,,,,,0.0,433,40,False,0.0,427,40,0,,,40,0,0,,0,,220682.jpg,0.0,0,0,Okonkwo,0.1,False,,a,1,3,Arsenal,0.0,372,17,0,11028,308,3866,325,,,,,0.0,7.897375881671906,0.0,Okonkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.589503526687626,0,2.803473234176636
590,11.321437275370654,2.8303593188426635,0,,,,,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,79,,,2.721437275370653,3,,,,,1.0,0.0,1.0,223723,,,1,-1,1,-1,11.8,290,93,,,0,2,5.2,5.2,6,Takehiro,4.7,3.1742163460691835,3.1742163460691835,3.1742163460691835,3.1742163460691835,4.0,7,2.762477397918701,3.3864762783050537,2.3406243324279785,3.1431479454040527,2.590373992919922,2.4402687549591064,3.042554378509521,,,,,,,3.1943516731262207,3.1081717014312744,1,0,,,,,0.0,0.0,0.0,8.8,273,94,False,44.4,267,107,331,,,46,0,0,,0,,223723.jpg,5.0,0,0,Tomiyasu,3.0,False,,a,1,3,Arsenal,31.0,207,56,20,275871,37114,50557,8512,0.6152955040962312,0.6900470317541704,0.6900470317541704,1.3196618369342816,1.0,6.184503306513248,4.3,Tomiyasu,0.0,0.0,,,,,0.0,0.0,0.0,0.1,0.1,0.025,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.6000000000000001,,,,,0.0,0.0,0.0,2.9863878557664254,,,,,3.204776847648807,3.331484334792319,2.9863878557664254,28.448715209960938,0,2.4402687549591064
28,2.105812186518257,2.105812186518257,0,,,,0.0,,,,0,,,,0.0,,,,13,,,1.1058121865182573,0,,,,0.0,0.0,0.0,0.0,79852,,,0,0,0,0,0.0,401,14,,,0,1,0.0,0.0,0,Jed,0.0,2.331484334792318,2.331484334792318,2.331484334792318,2.331484334792318,1.0,7,2.3451669216156006,2.820399522781372,2.564626693725586,2.824759721755981,2.214944839477539,2.5621001720428467,2.334088087081909,,,,,,,2.4903652667999268,2.9611635208129883,3,0,,,,0.0,,,,0.8,380,26,False,8.2,350,26,90,,,40,0,0,,0,,79852.jpg,1.0,0,1,Steer,3.6,False,,a,2,7,Aston Villa,0.0,359,10,1,272367,4861,87752,6594,0.5264530466295643,0.5828710836980795,0.5828710836980795,1.0529060932591285,0.0,6.656861782073975,0.2,Steer,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,0.0,,,,0.0,,,,,,,,2.331484334792318,,,,26.6274471282959,0,3.5098323822021484
29,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,85242,,,0,0,-1,1,0.0,553,225,,,0,3,0.0,0.0,0,Conor,0.0,,,,,,7,2.0283894538879395,2.526667594909668,2.3635199069976807,2.4231600761413574,1.900160789489746,2.501392602920532,1.9598363637924197,,,,,,,2.211383104324341,2.678804636001587,0,0,,,,,,,,0.0,562,223,False,0.0,559,222,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31T07:00:13.054434Z,49,0,0,,0,,85242.jpg,0.0,0,0,Hourihane,0.0,False,,u,2,7,Aston Villa,0.0,540,220,0,398,0,2807,42,,,,,0.0,4.844702579537216,0.0,Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73904263973236,0,3.14572811126709
30,24.634873119109542,4.105812186518257,0,0.0,0.0,0.0,,0.0,0.0,0.0,5,0.0,0.0,0.0,,2.0,2.0,1.0,130,75.0,100.0,6.634873119109544,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,98980,,,0,0,0,0,0.0,593,65,,,0,1,5.2,7.0,4,Emiliano,7.0,4.24597367249958,4.24597367249958,4.24597367249958,4.821180993045759,6.0,7,3.248260736465454,3.9083073139190674,3.77298903465271,3.7291414737701416,3.1224865913391118,3.6907997131347656,3.248260736465454,,,,,,,3.735143184661865,3.946153163909912,6,0,0.0,0.0,0.0,,0.0,0.0,0.0,14.7,209,14,False,147.6,54,14,540,International Duty - 75% chance of playing,2021-10-13T23:00:12.628419Z,55,0,0,,0,,98980.jpg,5.0,0,17,Martínez,14.3,False,,d,2,7,Aston Villa,0.0,589,65,30,147775,20883,1560242,22719,0.7465113066396831,0.7719952131817418,0.8765783623719563,1.7507241987745752,1.3,6.652460835196755,5.5,Martínez,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.730734096210939,3.2047768476488088,2.986341215165638,3.204776847648808,,5.986341215165638,5.36287181315765,4.730734096210939,36.58853459358215,1,4.186992645263672
31,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,108156,,,0,0,0,0,0.0,483,189,,,0,2,0.0,0.0,0,Björn,0.0,,,,,,7,2.0135538578033447,2.9143762588500977,2.8497519493103027,2.9093921184539795,1.8471962213516235,2.7482314109802246,1.9068721532821653,,,,,,,2.4827685356140137,3.353081226348877,0,0,,,,,,,,0.0,496,189,False,0.0,491,188,0,Transferred to Royal Antwerp,2021-06-25T10:09:04.469362Z,45,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.0,False,,u,2,7,Aston Villa,0.0,454,182,0,0,0,48,0,,,,,0.0,5.978858947753905,0.0,Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.904865264892575,0,3.879641532897949
32,6.876812186518257,1.7192030466295642,1,1.0,,,0.0,0.0,,0.0,0,0.0,,,0.0,0.0,,0.0,26,100.0,100.0,1.1058121865182573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110504,,,0,0,-2,2,3.1,324,166,4.0,,0,3,0.7,0.7,1,Bertrand,0.7,1.5180485529780503,1.5180485529780503,1.5180485529780503,1.3333333333333333,4.0,7,1.6661115884780884,2.0887269973754883,2.049983024597168,2.049983024597168,1.5883198976516724,1.9790769815444944,1.5883551836013794,,,,,,,1.9211418628692627,2.2175681591033936,1,0,0.0,,,0.0,0.0,,0.0,6.7,305,137,False,10.2,344,149,53,,2021-08-20T10:00:13.133021Z,58,0,0,,0,,110504.jpg,1.8,0,0,Traoré,0.4,False,,a,2,7,Aston Villa,54.0,141,74,7,11504,470,128970,1396,0.2964143183844076,0.2617325091341466,0.22988505747126436,0.7138602098668193,0.1,3.389473290278994,1.2,Traoré,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.2,0.05,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,1.0,0.0,,,0.1,0.1,,0.0,1.0,1.771,,,1.5,1.5,,1.0,19.658945083618164,0,2.509678363800049
34,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,122775,,,0,0,0,0,0.0,571,232,,,0,3,0.0,0.0,0,Morgan,0.0,,,,,,7,2.0283894538879395,2.526667594909668,2.3635199069976807,2.4231600761413574,1.900160789489746,2.501392602920532,1.9598363637924197,,,,,,,2.211383104324341,2.678804636001587,0,0,,,,,,,,0.0,577,230,False,0.0,574,229,0,Hamstring injury - Expected back 22 Oct,2021-09-23T00:00:09.109242Z,50,0,0,,0,,122775.jpg,0.0,0,0,Sanson,0.0,False,,i,2,7,Aston Villa,0.0,559,227,0,673,24,1161,86,,,,,0.0,4.747808527946472,0.0,Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73904263973236,0,3.14572811126709
35,14.558718279777386,2.426453046629564,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,61,100.0,100.0,1.658718279777386,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,122806,4.0,,0,0,-2,2,118.4,54,36,,,0,3,1.7,1.7,2,John,1.7,2.384008679457306,2.384008679457306,2.384008679457306,2.1765681402600565,6.0,7,2.3529484272003174,2.564882755279541,2.7569167613983154,2.7569167613983154,2.135143518447876,2.5016746520996094,2.336539030075073,,,,,,,2.50831151008606,2.813488245010376,8,1,1.0,0.0,,0.0,0.0,0.0,0.0,25.6,108,55,False,86.4,149,55,489,,2021-09-18T19:30:07.276845Z,58,0,0,,0,,122806.jpg,2.7,0,0,McGinn,0.7,False,,a,2,7,Aston Villa,50.0,151,80,16,48215,2420,81042,2258,0.4183539735568214,0.4110359792167769,0.3752703690103546,1.0075297879996072,0.3,4.431066513061524,2.8,McGinn,0.8,2.4000000000000004,0.0,0.1,,0.7000000000000001,0.0,0.0,0.0,0.3,1.1,0.18333333333333335,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,1.5,0.1,0.0,,0.1,0.0999999999999999,0.0,0.0,2.1826835240527345,2.801194211912202,2.796585303791409,,3.93287108369808,1.5,1.0907179532894125,2.1826835240527345,25.70018577575684,2,2.9733641147613525
36,10.917436559554773,3.639145519851591,0,,,0.0,,,0.0,0.0,3,,,0.0,,,3.0,0.0,51,,,3.317436559554772,1,,,0.0,0.0,0.0,1.0,0.0,123354,,,0,0,-1,1,1.4,338,113,,,1,2,5.3,5.3,1,Kortney,5.3,2.897868636456196,2.897868636456196,2.897868636456196,2.897868636456196,3.0,7,2.9069747924804688,3.750309228897095,3.6156165599823,3.6156165599823,2.7322206497192383,3.395048141479492,2.840297222137451,,,,,,,3.477785110473633,3.8881406784057617,2,1,,,0.0,,,1.0,0.0,9.8,259,84,False,55.6,229,92,171,,,44,0,0,,0,,123354.jpg,5.7,0,0,Hause,0.3,False,,a,2,7,Aston Villa,41.0,175,43,17,25024,4098,10559,2485,0.8270785272389979,0.658606508285499,0.658606508285499,1.7348945549995975,1.2,7.851827090436761,3.9,Hause,0.0,0.0,,,0.0,,,0.0,0.0,0.1,0.1,0.03333333333333333,,,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,0.6000000000000001,,,0.0,,,0.1,0.0,1.7307340962109383,,,1.0,,,5.9628718131576495,1.7307340962109383,34.54803919792175,0,4.326030254364014
37,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,148508,,,0,0,-1,1,0.0,586,238,,,0,3,0.0,0.0,0,Mahmoud Ahmed,0.0,,,,,,7,2.0283894538879395,2.526667594909668,2.3635199069976807,2.4231600761413574,1.900160789489746,2.501392602920532,1.9598363637924197,,,,,,,2.211383104324341,2.678804636001587,0,0,,,,,,,,0.0,588,236,False,0.0,588,236,0,Knee injury - Unknown return date,2021-06-22T11:30:10.533711Z,54,0,0,,0,,148508.jpg,0.0,0,0,Ibrahim Hassan,0.0,False,,i,2,7,Aston Villa,0.0,580,235,0,455,28,887,61,,,,,0.0,4.396119007357845,0.0,Trézéguet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73904263973236,0,3.14572811126709
38,21.87687311910954,3.64614551985159,2,0.0,2.0,,0.0,0.0,0.0,0.0,4,0.0,3.0,,0.0,0.0,1.0,0.0,119,100.0,100.0,6.634873119109544,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,149484,,,0,0,0,0,24.5,232,64,,,1,2,4.7,4.7,1,Tyrone,4.7,3.807424920356832,3.807424920356832,3.807424920356832,2.977857864831636,6.0,7,2.6377828121185303,3.543961524963379,3.433098077774048,3.433098077774048,2.461136102676392,3.1887004375457764,2.5711052417755127,,,,,,,3.295266628265381,3.681792974472046,8,0,0.0,0.0,,0.0,0.0,0.0,0.0,27.1,93,20,False,126.8,75,29,540,,2021-08-28T18:30:11.474318Z,50,0,0,,0,,149484.jpg,4.8,0,0,Mings,7.6,False,,a,2,7,Aston Villa,120.0,66,4,29,372895,16946,444472,15064,0.729229103970318,0.7614849840713664,0.5955715729663271,1.630605847648893,0.9,6.4909327030181885,5.8,Mings,0.1,0.3,0.0,0.0,,0.0,0.1,0.0,0.0,0.4,0.5,0.08333333333333333,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.4000000000000004,0.0,0.2,,0.0,0.2,0.0,0.0,1.7307340962109383,1.2047768476488083,9.728341215165637,,1.3314843347923182,5.486341215165638,3.3628718131576503,1.7307340962109383,32.45466351509094,2,4.20872163772583
