id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints_next10,yellow_cards
28,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,79852,,,0,0,0,0,0.0,263,7,,,0,1,1.5,1.5,0,Jed,0.0,,,,,,1,2.987048387527466,2.7493715286254883,,,,,,3.065201997756958,3.6486525535583496,3.4331061840057373,3.435633897781372,2.630228281021118,2.8703479766845703,3.731765747070313,3.1919100284576416,0,0,,,,,,,,0.0,285,26,False,0.0,272,26,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,1.1,False,,a,2,7,Aston Villa,0.0,196,6,0,3290,3290,2046,2046,,,,,0.0,7.935816645622253,0.0,Steer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.743266582489014,0
29,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,85242,,,0,0,0,0,0.0,431,172,,,0,3,1.9,1.9,0,Conor,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,439,171,False,0.0,430,167,0,,,50,0,0,,0,,85242.jpg,0.0,0,0,Hourihane,0.0,False,,a,2,7,Aston Villa,0.0,396,158,0,142,142,437,437,,,,,0.0,4.79054822921753,0.0,Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
30,3.2047768476488088,3.2047768476488088,0,0.0,,,,,,,0,0.0,,,,,,,18,,,1.2047768476488083,0,0.0,,,,,,,98980,,,0,0,0,0,0.0,492,54,,,0,1,3.8,3.8,2,Emiliano,2.0,,,,,1.0,1,3.397507667541504,3.2928895950317383,,,,,,3.56491756439209,3.8189988136291504,3.5694801807403564,3.977993249893189,3.4363222122192383,3.540940284729004,3.738712310791016,3.66832971572876,3,0,0.0,,,,,,,2.8,147,8,False,28.2,52,6,90,,,55,0,0,,0,,98980.jpg,2.0,0,4,Martínez,33.4,False,,a,2,7,Aston Villa,0.0,478,54,2,15994,15994,105013,105013,0.5826866995725107,,,1.366521439357202,0.4,6.546562108126554,0.4,Martínez,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,3.2047768476488088,3.2047768476488088,,,,,,,36.006091594696045,0
31,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,108156,,,0,0,0,0,0.0,324,124,,,0,2,0.0,0.0,0,Björn,0.0,,,,,,1,2.406005382537842,1.96167266368866,,,,,,2.786110639572144,3.215084791183472,2.7960727214813232,3.051409244537353,1.8927392959594729,2.4084126949310303,3.240185022354126,2.807685852050781,0,0,,,,,,,,0.0,341,126,False,0.0,328,125,0,Transferred to Royal Antwerp,2021-06-25T10:09:04.469362Z,45,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.0,False,,u,2,7,Aston Villa,0.0,265,100,0,0,0,18,18,,,,,0.0,5.903417401843601,0.0,Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.565378308296204,0
32,2.072194211912202,2.072194211912202,1,1.0,,,,,,,0,0.0,,,,,,,16,,,0.3011942119122021,0,0.0,,,,,,,110504,4.0,,0,0,0,0,1.6,174,106,2.0,,0,3,2.6,2.6,4,Bertrand,4.0,,,,,1.0,1,2.0908124446868896,1.7843356132507324,,,,,,2.183964490890503,2.824201822280884,2.2917356491088867,2.324137687683105,1.7560663223266602,2.093219518661499,2.7084319591522217,2.140050172805786,0,0,0.0,,,,,,,3.3,129,71,False,5.8,202,86,18,,,60,0,0,,0,,110504.jpg,4.0,0,0,Traoré,2.0,False,,a,2,7,Aston Villa,26.0,45,26,4,5016,5016,13688,13688,0.345365701985367,,,0.8459697445222684,0.7,3.699492613474528,0.7,Traoré,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,2.072194211912202,1.771,,,,,,,22.196955680847168,0
34,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,122775,,,0,0,0,0,0.0,443,179,,,0,3,0.0,0.0,0,Morgan,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,450,178,False,0.0,441,174,0,Knee injury - Unknown return date,2021-08-09T06:00:12.415351Z,50,0,0,,0,,122775.jpg,0.0,0,0,Sanson,0.0,False,,i,2,7,Aston Villa,0.0,410,165,0,30,30,225,225,,,,,0.0,4.79054822921753,0.0,Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
35,2.801194211912202,2.801194211912202,0,0.0,,,,,,,0,0.0,,,,,,,28,,,0.3011942119122021,0,0.0,,,,,,,122806,2.0,,0,0,0,0,2.1,166,99,,,0,3,2.6,2.6,7,John,7.0,,,,,1.0,1,2.558518648147583,2.353330373764038,,,,,,2.7984392642974854,3.0510153770446777,2.697049379348755,2.915316104888916,2.325061082839966,2.5609257221221924,2.935245513916016,2.790869235992432,3,1,1.0,,,,,,,5.6,65,38,False,40.4,21,11,90,,,60,0,0,,0,,122806.jpg,7.0,0,0,McGinn,1.2,False,,a,2,7,Aston Villa,13.0,84,49,7,16016,16016,5508,5508,0.466865701985367,,,1.1435827482704246,1.2,4.497628450393677,1.2,McGinn,0.0,0.0,0.0,,,,,,,0.1,0.1,0.1,1.2,,,,,,,0.5,0.1,,,,,,,2.801194211912202,2.801194211912202,,,,,,,26.98577070236206,0
36,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,123354,,,0,0,0,0,0.0,331,131,,,0,2,2.2,2.2,0,Kortney,0.0,,,,,,1,2.406005382537842,1.96167266368866,,,,,,2.786110639572144,3.215084791183472,2.7960727214813232,3.051409244537353,1.8927392959594729,2.4084126949310303,3.240185022354126,2.807685852050781,0,0,,,,,,,,0.0,348,133,False,0.0,336,133,0,,,45,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,Aston Villa,0.0,273,108,0,309,309,968,968,,,,,0.0,5.903417401843601,0.0,Hause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.565378308296204,0
37,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,148508,,,0,0,0,0,0.0,498,201,,,0,3,0.0,0.0,0,Mahmoud Ahmed,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,500,200,False,0.0,494,198,0,Knee injury - Unknown return date,2021-06-22T11:30:10.533711Z,55,0,0,,0,,148508.jpg,0.0,0,0,Ibrahim Hassan,0.0,False,,i,2,7,Aston Villa,0.0,487,197,0,47,47,152,152,,,,,0.0,4.355043844743208,0.0,Trézéguet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
38,1.2047768476488083,1.2047768476488083,0,0.0,,,,,,,0,0.0,,,,,,,12,,,1.2047768476488083,0,0.0,,,,,,,149484,,,0,0,0,0,0.8,208,63,,,0,2,2.7,2.7,0,Tyrone,0.0,,,,,1.0,1,2.165024518966675,1.7206916809082031,,,,,,2.545129776000977,3.011463165283203,2.555091857910156,2.8104286193847656,1.702620506286621,2.167431592941284,3.0365633964538574,2.5667049884796143,3,0,0.0,,,,,,,1.6,201,69,False,15.6,119,45,90,,,50,0,0,,0,,149484.jpg,0.0,0,0,Mings,7.9,False,,a,2,7,Aston Villa,0.0,413,160,0,10147,10147,47786,47786,0.2409553695297616,,,0.5387925858121286,0.0,4.856230020523072,0.0,Mings,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,1.2047768476488083,1.2047768476488083,,,,,,,24.28115010261536,1
39,1.2047768476488083,1.2047768476488083,0,0.0,,,,,,,0,0.0,,,,,,,4,,,1.2047768476488083,0,0.0,,,,,,,169359,5.0,,0,0,0,0,14.8,80,21,6.0,,0,2,2.7,2.7,0,Matt,0.0,,,,,1.0,1,2.119497537612915,1.6751643419265747,,,,,,2.499602794647217,2.965936183929444,2.5095648765563965,2.764901638031006,1.657093167304993,2.1219046115875244,2.9910364151000977,2.5211780071258545,2,0,0.0,,,,,,,1.8,189,61,False,3.0,227,86,45,,,50,0,0,,0,,169359.jpg,0.0,0,0,Targett,8.8,False,,a,2,7,Aston Villa,0.0,422,164,0,5646,5646,58780,58780,0.2409553695297616,,,0.5387925858121286,0.0,4.765175914764404,0.0,Targett,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,1.2047768476488083,0.0,,,,,,,23.82587957382202,0
40,,,0,,,,,,,,0,,,,,,,,0,75.0,75.0,,0,,,,,,,,178301,,,0,0,0,0,0.0,548,70,,,0,4,2.2,2.2,0,Ollie,0.0,,,,,,1,2.337460517883301,1.9739729166030884,,,,,,2.476409673690796,3.094992160797119,2.58418083190918,2.741708278656006,1.9457038640975952,2.3398678302764893,2.963517904281616,2.4979846477508545,0,0,,,,,,,,0.0,548,70,False,0.0,546,69,0,Knee injury - 75% chance of playing,2021-08-08T22:30:08.091938Z,75,0,0,3.0,0,,178301.jpg,0.0,0,0,Watkins,3.4,False,,d,2,7,Aston Villa,0.0,545,68,0,2194,2194,68135,68135,,,,,0.0,3.327439816792806,0.0,Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.955798625946045,0
41,2.301194211912202,2.301194211912202,0,0.0,,,,,,,0,0.0,,,,,,,13,,,0.3011942119122021,0,0.0,,,,,,,184704,,,0,0,0,0,6.5,128,75,,,0,3,1.5,1.5,2,Marvelous,2.0,,,,,1.0,1,2.0312349796295166,1.7247583866119385,,,,,,2.124387264251709,2.76462459564209,2.2321584224700928,2.2645602226257324,1.6964890956878662,2.033642053604126,2.648854732513428,2.080472946166992,3,0,0.0,,,,,,,1.3,211,100,False,6.4,195,82,90,,,45,0,0,,0,,184704.jpg,2.0,0,0,Nakamba,0.2,False,,a,2,7,Aston Villa,0.0,298,118,2,4277,4277,1512,1512,0.5113764915360449,,,1.0847933547135675,0.4,4.80026282204522,0.4,Nakamba,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,2.301194211912202,2.301194211912202,,,,,,,21.60118269920349,0
42,1.3011942119122022,1.3011942119122022,0,0.0,,,,,,,0,0.0,,,,,,,1,,,0.3011942119122021,0,0.0,,,,,,,193488,3.0,,0,0,0,0,2.7,156,94,3.0,,0,3,2.6,2.6,1,Anwar,1.0,,,,,1.0,1,1.95256781578064,1.6460908651351929,,,,,,2.045719861984253,2.685957193374634,2.1534910202026367,2.1858930587768555,1.6178215742111206,1.9549752473831177,2.570187330245972,2.001805067062378,2,0,0.0,,,,,,,0.8,238,110,False,1.4,249,113,59,,,60,0,0,1.0,0,,193488.jpg,1.0,0,0,El Ghazi,1.1,False,,a,2,7,Aston Villa,4.0,142,81,1,2375,2375,11215,11215,0.216865701985367,,,0.53121031257463,0.2,3.469084839026133,0.2,El Ghazi,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,1.3011942119122022,1.0,,,,,,,20.8145090341568,0
43,2.301194211912202,2.301194211912202,0,0.0,,,,,,,0,0.0,,,,,,,6,100.0,100.0,0.3011942119122021,0,0.0,,,,,,,195546,1.0,,0,0,0,0,5.3,136,80,,,0,3,2.8,2.8,2,Emiliano,2.0,,,,,1.0,1,1.95256781578064,1.6460908651351929,,,,,,2.045719861984253,2.685957193374634,2.1534910202026367,2.1858930587768555,1.6178215742111206,1.9549752473831177,2.570187330245972,2.001805067062378,3,0,0.0,,,,,,,2.0,185,91,False,4.2,211,94,71,,2021-08-09T06:00:12.461389Z,65,0,0,,0,,195546.jpg,2.0,0,0,Buendía Stati,5.3,False,,a,2,7,Aston Villa,10.0,97,56,2,14149,14149,35244,35244,0.3540298787557234,,,0.9026026300851606,0.3,3.202232159101046,0.3,Buendía,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,2.301194211912202,2.301194211912202,,,,,,,20.8145090341568,0
44,2.2047768476488088,2.2047768476488088,0,0.0,,,,,,,0,0.0,,,,,,,21,,,1.2047768476488083,0,0.0,,,,,,,199796,,,0,0,0,0,13.7,87,22,,,0,2,2.7,2.7,1,Matthew,1.0,,,,,1.0,1,2.2246017456054688,1.780268907546997,,,,,,2.6047070026397705,2.892540216445923,2.61466908454895,2.8700056076049805,1.762197732925415,2.227009057998657,2.917640447616577,2.626282215118408,3,0,0.0,,,,,,,3.0,137,42,False,14.8,126,49,90,,,50,0,0,,0,,199796.jpg,1.0,0,0,Cash,1.9,False,,a,2,7,Aston Villa,1.0,183,57,1,6016,6016,10171,10171,0.4409553695297618,,,0.9860061813120868,0.2,4.903984403610229,0.2,Cash,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,2.2047768476488088,2.2047768476488088,,,,,,,24.519922018051147,0
45,2.2047768476488088,2.2047768476488088,0,0.0,,,,,,,0,0.0,,,,,,,15,,,1.2047768476488083,0,0.0,,,,,,,199798,,,0,0,0,0,1.3,186,55,,,0,2,2.7,2.7,1,Ezri,1.0,,,,,1.0,1,2.165024518966675,1.7206916809082031,,,,,,2.545129776000977,3.011463165283203,2.555091857910156,2.8104286193847656,1.702620506286621,2.167431592941284,3.0365633964538574,2.5667049884796143,3,0,0.0,,,,,,,2.3,166,54,False,19.6,98,34,90,,,50,0,0,,0,,199798.jpg,1.0,0,0,Konsa Ngoyo,1.1,False,,a,2,7,Aston Villa,2.0,161,50,1,2018,2018,5491,5491,0.4409553695297618,,,0.9860061813120868,0.2,4.856230020523072,0.2,Konsa,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,2.2047768476488088,2.2047768476488088,,,,,,,24.28115010261536,0
46,,,0,,,,,,,,0,,,,,,,,0,75.0,75.0,,0,,,,,,,,203368,,,0,0,0,0,0.0,362,144,,,0,2,1.7,1.7,0,Frédéric,0.0,,,,,,1,2.406005382537842,1.96167266368866,,,,,,2.786110639572144,3.215084791183472,2.7960727214813232,3.051409244537353,1.8927392959594729,2.4084126949310303,3.240185022354126,2.807685852050781,0,0,,,,,,,,0.0,375,145,False,0.0,363,145,0,Knock - 75% chance of playing,2021-08-09T06:00:12.479730Z,45,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.0,False,,d,2,7,Aston Villa,0.0,311,125,0,24,24,296,296,,,,,0.0,5.903417401843601,0.0,Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.565378308296204,0
47,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,213345,,,0,0,0,0,0.0,512,60,,,0,4,2.1,2.1,0,Wesley,0.0,,,,,,1,2.337460517883301,1.9739729166030884,,,,,,2.476409673690796,3.094992160797119,2.58418083190918,2.741708278656006,1.9457038640975952,2.3398678302764893,2.963517904281616,2.4979846477508545,0,0,,,,,,,,0.0,515,60,False,0.0,509,56,0,,,55,0,0,,0,,213345.jpg,0.0,0,0,Moraes,0.3,False,,a,2,7,Aston Villa,0.0,502,54,0,2605,2605,3559,3559,,,,,0.0,4.53741793199019,0.0,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.955798625946045,0
48,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,217487,,,0,0,0,0,0.0,513,61,,,0,4,0.0,0.0,0,Mbwana Ally,0.0,,,,,,1,2.337460517883301,1.9739729166030884,,,,,,2.476409673690796,3.094992160797119,2.58418083190918,2.741708278656006,1.9457038640975952,2.3398678302764893,2.963517904281616,2.4979846477508545,0,0,,,,,,,,0.0,516,61,False,0.0,511,58,0,Transferred to Fenerbahce,2021-07-11T07:37:45.166277Z,55,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,Aston Villa,0.0,504,56,0,0,0,22,22,,,,,0.0,4.53741793199019,0.0,Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.955798625946045,0
49,,,0,,,,,,,,0,,,,,,,,0,25.0,25.0,,0,,,,,,,,221239,,,0,0,0,0,0.0,377,41,,,0,4,0.4,0.4,0,Keinan,0.0,,,,,,1,2.337460517883301,1.9739729166030884,,,,,,2.476409673690796,3.094992160797119,2.58418083190918,2.741708278656006,1.9457038640975952,2.3398678302764893,2.963517904281616,2.4979846477508545,0,0,,,,,,,,0.0,390,41,False,0.0,378,35,0,Knock - 25% chance of playing,2021-08-09T06:00:12.498773Z,45,0,0,,0,,221239.jpg,0.0,0,0,Davis,2.3,False,,d,2,7,Aston Villa,0.0,328,33,0,6014,6014,16875,16875,,,,,0.0,5.54573302798801,0.0,Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.955798625946045,0
50,,,0,,,,,,,,0,,,,,,,,0,75.0,0.0,,0,,,,,,,,230046,,,0,0,0,0,0.0,385,153,5.0,,0,3,1.1,0.0,0,Douglas Luiz,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,397,152,False,0.0,386,147,0,Lack of match fitness - 75% chance of playing,2021-08-13T10:00:09.099732Z,45,0,0,,0,,230046.jpg,0.0,0,0,Soares de Paulo,0.9,False,,d,2,7,Aston Villa,0.0,338,133,0,585,585,11079,11079,,,,,0.0,5.322831365797255,0.0,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
51,1.3011942119122022,1.3011942119122022,0,0.0,,,,,,,0,0.0,,,,,,,2,,,0.3011942119122021,0,0.0,,,,,,,232653,,,0,0,0,0,12.1,99,63,,,0,3,1.5,1.5,1,Jacob,1.0,,,,,1.0,1,1.95256781578064,1.6460908651351929,,,,,,2.045719861984253,2.685957193374634,2.1534910202026367,2.1858930587768555,1.6178215742111206,1.9549752473831177,2.570187330245972,2.001805067062378,1,0,0.0,,,,,,,1.8,188,93,False,0.6,258,119,45,,,45,0,0,,0,,232653.jpg,1.0,0,0,Ramsey,0.4,False,,a,2,7,Aston Villa,5.0,122,69,1,2200,2200,2350,2350,0.2891542693138227,,,0.6133888339225358,0.2,4.625446452034844,0.2,Ramsey,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.2,,,,,,,0.0,0.0,,,,,,,1.3011942119122022,1.0,,,,,,,20.8145090341568,0
52,2.5047768476488086,2.5047768476488086,0,0.0,,,,,,,0,0.0,,,,,,,13,,,1.2047768476488083,0,0.0,,,,,,,18892,,,0,0,0,0,22.7,47,12,,,0,2,2.7,2.7,1,Ashley,1.0,,,,,1.0,1,2.207028150558472,1.827144742012024,,,,,,2.666994333267212,3.3603157997131348,2.722786664962769,2.93229341506958,1.809073567390442,2.209435224533081,3.38541579246521,2.6885695457458496,3,0,0.0,,,,,,,3.7,115,33,False,8.4,174,72,90,,,50,0,0,,0,,18892.jpg,1.0,0,0,Young,1.0,False,,a,2,7,Aston Villa,6.0,114,25,1,5748,5748,5772,5772,0.5009553695297617,,,1.120170259962074,0.2,5.161811447143554,0.2,Young,0.1,0.3,0.1,,,,,,,0.0,0.1,0.1,1.2,,,,,,,0.0,0.0,,,,,,,2.5047768476488086,2.5047768476488086,,,,,,,25.809057235717773,0
283,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,180804,,,0,0,0,0,0.0,350,137,,,0,2,2.2,2.2,0,Axel,0.0,,,,,,1,2.406005382537842,1.96167266368866,,,,,,2.786110639572144,3.215084791183472,2.7960727214813232,3.051409244537353,1.8927392959594729,2.4084126949310303,3.240185022354126,2.807685852050781,0,0,,,,,,,,0.0,363,138,False,0.0,351,138,0,,,45,0,0,,0,,180804.jpg,0.0,0,0,Tuanzebe,0.8,False,,a,2,7,Aston Villa,0.0,295,115,0,2522,2522,5552,5552,,,,,0.0,5.903417401843601,0.0,Tuanzebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.565378308296204,0
337,5.720000000000001,5.720000000000001,0,0.0,,,,,,,1,1.0,,,,,,,29,,,0.0,0,0.0,,,,,,,84939,,,0,0,0,0,0.9,203,27,,,0,4,3.0,3.0,7,Danny,7.0,,,,,1.0,1,4.203720569610596,4.217535495758057,,,,,,3.9237310886383057,5.697577953338623,5.420274257659912,4.574417591094971,4.008941650390625,3.995127439498901,5.596326351165772,4.214963436126709,3,1,1.0,,,,,,,6.0,58,12,False,34.2,34,8,90,,,80,0,0,2.0,0,,84939.jpg,7.0,0,0,Ings,38.4,False,,a,2,7,Aston Villa,25.0,49,13,7,128440,128440,94154,94154,0.7150000000000001,,,2.022325394193526,0.9,5.731576979160309,0.9,Ings,0.0,0.0,0.0,,,,,,,0.8,0.8,0.8,1.2,,,,,,,2.72,0.8,,,,,,,5.720000000000001,6.2,,,,,,,45.85261583328247,0
492,2.872194211912202,2.872194211912202,1,1.0,,,,,,,0,0.0,,,,,,,14,,,0.3011942119122021,0,0.0,,,,,,,215711,,,0,0,0,0,14.8,82,53,1.0,,0,3,2.8,2.8,4,Leon,4.0,,,,,1.0,1,2.3807120323181152,2.138684034347534,,,,,,2.704819679260254,3.3726065158843994,2.7349815368652344,2.8449926376342773,2.110414743423462,2.383119344711304,3.3328356742858887,2.660905361175537,1,0,0.0,,,,,,,5.6,66,39,False,20.0,93,37,30,,,65,0,0,,0,,215711.jpg,4.0,0,0,Bailey,2.7,False,,a,2,7,Aston Villa,21.0,58,35,4,19664,19664,16601,16601,0.4418760326018772,,,1.1265672564129667,0.6,4.102164855370155,0.6,Bailey,0.1,0.3,0.1,,,,,,,0.1,0.2,0.2,1.2,,,,,,,0.5,0.1,,,,,,,2.872194211912202,2.571,,,,,,,26.66407155990601,0
496,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,447715,,,0,0,0,0,0.0,404,160,,,0,3,1.5,1.5,0,Aaron,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,416,159,False,0.0,407,155,0,,,45,0,0,,0,,447715.jpg,0.0,0,0,Ramsey,0.2,False,,a,2,7,Aston Villa,0.0,362,142,0,895,895,1143,1143,,,,,0.0,5.322831365797255,0.0,Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
497,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,481624,,,0,0,0,0,0.0,473,191,,,0,3,1.9,1.9,0,Jaden,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,478,190,False,0.0,469,186,0,,,50,0,0,,0,,481624.jpg,0.0,0,0,Philogene-Bidace,0.0,False,,a,2,7,Aston Villa,0.0,452,181,0,43,43,214,214,,,,,0.0,4.79054822921753,0.0,Philogene-Bidace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
526,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,478912,,,0,0,0,0,0.0,412,164,,,0,3,1.5,1.5,0,Carney,0.0,,,,,,1,2.2722160816192627,1.9739729166030884,,,,,,2.365368127822876,2.9682462215423584,2.47313928604126,2.5055413246154785,1.9457038640975952,2.274623155593872,2.8524763584136963,2.321453809738159,0,0,,,,,,,,0.0,424,163,False,0.0,415,159,0,,,45,0,0,,0,,478912.jpg,0.0,0,0,Chukwuemeka,0.0,False,,a,2,7,Aston Villa,0.0,371,147,0,299,299,242,242,,,,,0.0,5.322831365797255,0.0,Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.952741146087646,0
76,2.892520640593719,2.892520640593719,0,0.0,,,,,,,0,0.0,,,,,,,22,,,0.8925206405937193,1,1.0,,,,,,,61810,,,0,0,0,0,0.0,312,117,,,0,2,1.2,0.7,6,Pontus,6.0,,,,,1.0,1,3.0910027027130127,2.941100597381592,,,,,,2.129521608352661,3.048936605453491,2.941100597381592,2.8411152362823486,2.8990345001220703,1.8750065565109253,1.8750065565109253,3.083117961883545,0,0,0.0,,,,,,,1.1,222,76,False,10.8,158,63,90,,,45,0,0,,0,,61810.jpg,6.0,0,0,Jansson,0.7,False,,a,3,94,Brentford,0.0,250,91,6,7897,7897,2413,2413,0.642782364576382,,,1.36354730645725,1.3,5.938876205020481,1.3,Jansson,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.5,,,,,,,0.0,0.0,,,,,,,2.892520640593719,2.892520640593719,,,,,,,26.724942922592163,0
