id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 33 prediction
529,61.371,3.8356875,1,,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,,,,,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,211,100.0,100.0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66749,,,0,0,0,0,201.7,114,17,,,1,4,0.0,2.5,2,Romelu,2.0,3.324428571428572,3.033875,3.5516153846153844,4.9677500000000006,16.0,23,,,,,,,,,,,,,,,,0.0,0.0,4.019532680511475,0.0,4.407058238983154,4.654321193695068,,4.654321193695068,4.119073390960693,4.2785491943359375,,,,,,,8,5,,,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,93.1,61,15,False,248.2,161,15,1087,,2021-12-17T00:30:15.590764Z,115,0,0,,0,,66749.jpg,3.7,0,0,Lukaku,9.2,False,,a,6,8,Chelsea,483.0,36,18,59,3904670,6471,4165111,64668,0.3335380434782609,0.289080745341615,0.43197826086956526,1.1310825363977741,0.2,2.6544329187144404,5.1,Lukaku,2.2,6.6000000000000005,,,,,0.0,0.0,0.0,0.0,,,0.0,0.3,0.1,,0.2000000000000001,0.0,0.5,0.0,0.3999999999999999,0.1999999999999999,0.5,0.0,,4.5,6.7,0.41875,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,18.0,,,,,0.0,0.0,0.1,0.0,,,0.0999999999999996,1.5,0.4000000000000003,,0.5,0.2999999999999998,0.1999999999999999,0.5999999999999999,0.1,0.0,0.7000000000000002,0.0,,3.2,,,,,1.0,1.0,1.4000000000000004,1.0,,,4.170999999999999,10.9,5.900000000000002,,6.6000000000000005,3.2,4.3,7.399999999999999,3.6,2.6,6.300000000000001,2.0,,30.525978565216064,0,4.393122673034668
539,2.592748320879392,2.592748320879392,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,1.5927483208793922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109533,,,0,0,0,0,0.1,459,177,,,0,2,0.0,0.0,0,Emerson,0.0,,,,,1.0,23,,,,,,,,,,,,,,,,0.0,0.0,2.357337474822998,0.0,2.842541217803955,3.2429771423339844,,3.2429771423339844,2.6913833618164062,2.357337474822998,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.2,483,177,False,0.0,586,226,4,Joined Lyon on a season-long loan - Expected back 01 Jul,2021-08-19T19:00:10.789926Z,45,0,0,,0,,109533.jpg,1.0,0,0,Palmieri dos Santos,0.0,False,,u,6,8,Chelsea,2.0,414,157,1,868,0,2223,1,0.5761662935287538,,,1.222233279735902,0.0,4.321906778547499,0.2,Emerson,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,2.7,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.448580503463745,0,2.714026689529419
592,7.889122481319088,1.314853746886515,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,16,,,2.389122481319088,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,89335,,,0,0,-6,6,8.3,400,191,,,0,3,0.0,0.8,1,Saúl,0.3,0.875,0.9,0.9,1.0,6.0,23,,,,,,,,,,,,,,,,0.0,0.0,2.118255138397217,0.0,2.3290910720825195,2.893550157546997,,2.893550157546997,2.162198543548584,2.118255138397217,,,,,,,2,0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,3.4,437,191,False,16.8,435,184,163,,,49,0,0,,0,,89335.jpg,0.8,0,0,Ñíguez,0.1,False,,a,6,8,Chelsea,10.0,380,181,5,39237,41,38865,141,0.26833749936459483,0.17857142857142855,0.2040816326530612,0.5939903757382735,0.1,3.5154263340696996,1.0,Saúl,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,0.1,0.1,0.016666666666666666,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,0.5,,0.0,,,,0.1,,,0.0,0.0,,,,,,0.0,,,,,,,,1.0,,1.0,,,,0.5,,,1.0,1.0,,,,,,1.0,,,,,,,,17.22558903694153,1,2.710688829421997
606,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,122074,,,0,0,0,0,0.0,491,30,,,0,1,0.0,0.5,0,Marcus,0.0,,,,,,23,,,,,,,,,,,,,,,,0.0,0.0,3.51338267326355,0.0,3.6725914478302,4.04778528213501,,4.04778528213501,3.49768590927124,3.51338267326355,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,511,54,False,0.0,508,54,0,,,40,0,0,,0,,122074.jpg,0.0,0,0,Bettinelli,0.0,False,,a,6,8,Chelsea,0.0,455,20,0,5599,80,3959,108,,,,,0.0,6.552291095256805,0.0,Bettinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.20916438102722,0,3.916551113128662
671,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,487838,,,0,0,0,0,0.0,633,251,,,0,3,0.0,0.5,0,Lewis,0.0,,,,,,23,,,,,,,,,,,,,,,,0.0,0.0,2.557793140411377,0.0,2.76862907409668,3.2244999408721924,,3.2244999408721924,2.5420963764190674,2.557793140411377,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,641,250,False,0.0,641,250,0,,,45,0,0,,0,,487838.jpg,0.0,0,0,Hall,0.0,False,,a,6,8,Chelsea,0.0,619,250,0,129,22,66,19,,,,,0.0,4.425988939073352,0.0,Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91695022583008,0,3.0416386127471924
672,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,491785,,,0,0,0,0,0.0,637,254,,,0,3,0.0,0.5,0,Harvey,0.0,,,,,,23,,,,,,,,,,,,,,,,0.0,0.0,2.557793140411377,0.0,2.76862907409668,3.2244999408721924,,3.2244999408721924,2.5420963764190674,2.557793140411377,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,645,253,False,0.0,645,253,0,,,45,0,0,,0,,491785.jpg,0.0,0,0,Vale,0.0,False,,a,6,8,Chelsea,0.0,623,253,0,139,25,67,7,,,,,0.0,4.425988939073352,0.0,Vale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91695022583008,0,3.0416386127471924
690,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,167767,,,0,0,0,0,0.0,582,227,,,0,2,0.0,2.5,0,Robert Kenedy,0.0,,,,,,23,,,,,,,,,,,,,,,,0.0,0.0,2.855257272720337,0.0,3.199715614318848,3.843631267547608,,3.843631267547608,2.988917827606201,2.855257272720337,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,591,227,False,0.0,590,228,0,,,45,0,0,,0,,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,a,6,8,Chelsea,0.0,564,222,0,209,81,61,38,,,,,0.0,5.120408111148411,0.0,Kenedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.041836500167847,0,3.455425977706909
144,87.17333035603716,4.588070018738797,5,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,350,100.0,100.0,5.518330356037158,4,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232787,3.0,,1,-1,7,-7,482.2,15,12,3.0,,4,3,5.5,4.0,1,Conor,5.0,3.8166572985180047,4.831358312035104,4.576749125137746,3.729338053399124,19.0,23,,,,,,,,,,,,,,,,4.6272478103637695,3.882054328918457,7.864417552947998,4.17502498626709,3.8806581497192383,3.103100538253784,,4.6272478103637695,3.79009222984314,4.59421968460083,,,,,,,28,7,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2,14,11,False,541.2,10,3,1659,,2021-12-29T00:30:19.540448Z,62,0,0,,0,,232787.jpg,5.3,0,0,Gallagher,18.7,False,,a,7,31,Crystal Palace,491.0,34,18,101,4083093,109488,2608925,40234,0.7400112933449673,0.6155898868577426,0.60150613764502,1.842613260704526,0.8,7.178028360489876,16.3,Gallagher,3.1,9.3,,0.6000000000000001,0.5,0.5,0.0,0.0,0.1,0.2999999999999998,0.0,,0.1,0.0,,,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.1999999999999999,4.3,7.4,0.38947368421052636,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,21.5,,0.4000000000000001,0.6000000000000001,0.2999999999999998,0.0,0.1,0.0,0.5,0.0,,0.0,0.3,,,0.2999999999999998,0.3999999999999999,0.2,0.8,0.0,0.0,0.3,0.0999999999999998,0.0,3.165298888221586,,8.90387108369808,10.240818220681716,6.103871083698079,2.7408182206817173,1.6652988882215871,2.6678794411714426,8.646596963941606,2.5488116360940256,,2.400258843722804,3.9493289641172216,,,5.622456428252981,3.165298888221586,7.172531793034013,9.042,2.060810062625218,2.319811636094026,3.682683524052735,2.723130160148429,3.270320046035639,44.50377583503723,5,3.9597127437591553
146,65.07332142414863,3.4249116539025595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,100.0,100.0,22.07332142414863,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40836,,,0,0,1,-1,0.0,644,70,,,0,1,1.5,0.0,2,Vicente,1.0,2.893374935228811,3.602822202777618,3.7307991101397135,2.4137161460114407,19.0,23,,,,,,,,,,,,,,,,4.339175701141357,3.7867591381073,7.282269477844238,4.196658611297607,3.960733413696289,3.189297914505005,,4.339175701141357,3.4634313583374023,3.5839104652404785,,,,,,,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,236,14,False,402.8,53,14,1710,,2022-01-14T16:00:20.140703Z,46,0,0,,0,,40836.jpg,3.3,0,55,Guaita,7.0,False,,a,7,31,Crystal Palace,0.0,631,64,63,774478,12257,601745,13003,0.7445460117179478,0.6289945511366981,0.524720901306835,1.5968732925312112,0.2,9.097824304000191,13.7,Guaita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.661195552886346,3.626278638962397,4.331484334792319,4.963272882726869,4.331484334792319,3.963272882726869,2.6611955528863467,3.4715177646857693,3.9863878557664254,,,,6.797315856468886,3.0901271721360497,1.489825713011927,,2.661195552886346,2.09012717213605,6.0,3.243240250500872,5.195246544376104,2.730734096210939,2.892520640593719,4.681280184142556,41.84999179840088,1,3.708580017089844
147,25.094030073325737,3.136753759165717,0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,2,,,,,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,97,75.0,0.0,9.29403007332574,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,49413,,,0,0,-2,2,22.0,354,123,,,1,2,0.4,0.0,0,James,0.0,3.202563848767644,3.354093710761819,3.0598319969165915,1.000517687445608,8.0,23,,,,,,,,,,,,,,,,3.628969669342041,3.067136764526367,5.752945899963379,3.4110758304595947,3.300299406051636,2.4606857299804688,,3.628969669342041,2.6677234172821045,2.8270630836486816,,,,,,,11,1,,,,,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,25.1,310,104,False,140.4,275,102,545,Lack of match fitness - 75% chance of playing,2022-01-13T13:30:17.509851Z,43,0,0,,0,,49413.jpg,2.1,0,0,Tomkins,0.1,False,,d,7,31,Crystal Palace,88.0,236,63,17,19671,12,21312,932,0.7294776184106319,0.7447822904110801,0.2326785319640949,1.5126769852737245,0.0,7.845738433128179,4.0,Tomkins,0.4,1.2000000000000002,,,,,0.1,0.0,0.3,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.6,1.0,0.125,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,,,,,,1.5,0.4000000000000003,3.6,,,,,0.0,0.0,0.0,0.4,0.0999999999999999,,0.0999999999999999,,0.0,,,,,,,,,0.0,,,,,,,4.263272882726869,2.6611955528863467,4.37151776468577,7.386387855766426,2.795246544376102,,1.001035374891216,,1.0,,,,,,,,,1.0,,33.73667526245117,2,2.9918057918548584
148,31.13682283770572,2.830620257973248,2,0.0,0.0,1.0,,,,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,,,,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,171,75.0,0.0,3.194822837705723,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50471,,,0,0,-2,2,156.9,157,95,,,0,3,0.4,0.0,0,James,0.0,,4.305003116805146,2.8913055916669808,,11.0,23,,,,,,,,,,,,,,,,2.73242449760437,2.5311696529388428,4.615410804748535,2.668935537338257,2.6453304290771484,1.953778386116028,,2.73242449760437,2.224447965621948,2.326773405075073,,,,,,,12,0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,227,109,False,193.2,214,80,950,Lack of match fitness - 75% chance of playing,2021-11-19T13:00:14.956395Z,43,0,0,,0,,50471.jpg,3.0,0,0,McArthur,1.2,False,,d,7,31,Crystal Palace,72.0,257,137,33,537062,679,496708,3191,0.6582837809240112,,,1.365046301697759,0.0,6.259459368018217,7.7,McArthur,0.8,2.4000000000000004,0.0,0.0,0.3,,,,,,,,,0.0,,,,,0.1,0.0,0.0,0.1,0.2,0.0999999999999999,0.0,0.2,1.0,0.09090909090909091,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,2.406569659740599,2.3328710836980795,4.411818220681718,,,,,,,,,2.4493289641172216,,,,,4.843531793034012,3.0,2.060810062625218,1.848811636094026,1.7826835240527348,1.5231301601484295,6.17032004603564,26.915675282478333,3,2.48498010635376
149,60.671,2.889095238095238,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,166,,,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54861,,,-1,1,-4,4,163.7,152,25,,,1,4,1.5,0.0,1,Christian,1.0,2.1,3.015384615384615,3.027777777777777,1.6500000000000004,21.0,23,,,,,,,,,,,,,,,,3.747038841247559,3.1583802700042725,6.981575965881348,3.315436840057373,3.296484470367432,2.6622939109802246,,3.747038841247559,2.9449210166931152,4.168531894683838,,,,,,,19,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91.9,63,17,False,247.6,162,16,1084,,,61,0,0,,0,,54861.jpg,2.6,0,0,Benteke,1.6,False,,a,7,31,Crystal Palace,513.0,33,16,54,481538,3855,485821,7267,0.4736221701795472,0.34426229508196726,0.2704918032786886,1.1697604697210717,0.2,6.087523405669166,8.9,Benteke,1.1,3.3000000000000003,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4999999999999999,0.0,0.0,0.1,5.4,6.5,0.30952380952380953,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,21.6,0.0,0.0,0.4000000000000003,0.6999999999999997,0.3000000000000002,0.7000000000000002,0.3999999999999994,0.2000000000000001,0.0,,,0.2,0.0,0.4000000000000003,0.0,0.0,0.0,0.0999999999999999,0.1,0.0,0.0,0.5,1.4,1.0,1.0,1.0,3.6000000000000014,7.399999999999999,3.5000000000000013,3.8000000000000007,3.599999999999998,1.8000000000000007,1.0,,,1.8,1.0,3.6000000000000014,1.0,1.0,3.3710000000000004,2.4,2.4000000000000004,2.5,1.0,7.0,6.9,37.13389277458191,3,3.112190723419189
