id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 35 prediction
81,69.56645232943544,2.898602180393143,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,100.0,100.0,6.7534523294354285,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,174932,5.0,,0,0,0,0,218.8,115,76,5.0,,1,3,1.0,1.5,2,Sergi,2.0,3.139321757673183,3.3104650696469484,3.0639152837990085,3.445184667919011,24.0,25,,,,,,,,,,,,,,,,,,2.744875192642212,3.3405849933624268,3.350876808166504,3.2644331455230717,,2.83378529548645,2.475459337234497,2.7065794467926025,3.2649271488189697,2.5649843215942383,,,,,,,33,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,83,51,False,305.0,137,50,1791,,2022-01-12T00:00:19.620196Z,55,1,0,,0,,174932.jpg,2.8,0,0,Canós,1.2,False,,a,3,94,Brentford,359.0,65,36,67,412344,731,432712,2232,0.5270185782532987,0.570785774122397,0.6263972123489111,1.2359681225795047,0.4,5.325705614956942,12.2,Canós,1.5,4.5,0.2,0.0999999999999999,0.0,0.2999999999999999,0.0,0.0,0.0,,,,0.1,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.1,2.8,4.3,0.17916666666666667,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,14.0,0.2,0.0999999999999999,0.3,0.2,0.0,0.0,0.7,,,,0.1999999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.2999999999999998,0.0999999999999999,0.0,0.0,0.0,0.2,0.0,0.0,3.706530659712632,6.82313016014843,2.910803158362333,3.746596963941607,7.643896517994655,1.49658530379141,0.0907179532894126,4.7725317930340125,,,,3.749328964117221,2.8488116360940263,1.0,3.060810062625218,3.004516580942613,5.318730753077983,2.135335283236613,3.706530659712632,3.0488116360940265,1.8187307530779824,3.6965853037914096,2.0907179532894125,2.99413016014843,1.8187307530779817,2.546596963941607,29.291380882263184,6,2.744875192642212
82,2.562787694119619,1.2813938470598094,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,7,100.0,100.0,0.562787694119619,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,183656,,,0,0,-2,2,1.3,434,206,,,0,3,-0.5,0.0,1,Pelenda Joshua,0.5,1.0,1.0,1.0,1.0,2.0,25,,,,,,,,,,,,,,,,,,1.9120053052902224,2.4383108615875244,2.4486026763916016,2.334381103515625,,2.167599678039551,1.7458217144012451,1.975732684135437,2.35833740234375,1.809780240058899,,,,,,,1,0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.1,474,206,False,5.4,464,197,57,,2021-08-09T06:00:12.543954Z,53,0,0,4.0,0,,183656.jpg,1.0,0,0,Dasilva,0.0,False,,a,3,94,Brentford,4.0,415,199,2,765,64,1908,22,0.24177242397354895,0.18867924528301888,0.18867924528301888,0.5566019192101669,0.1,3.981618296425298,0.4,Dasilva,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,21.10257697105408,0,1.9120053052902224
83,66.437083153024,3.1636706263344765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,100.0,100.0,23.637083153024,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194010,,,0,0,0,0,156.5,168,40,,,1,2,1.2,1.7,6,Rico,2.2,3.282330546883594,3.474496686262236,3.2403255211934274,2.8463825238918585,21.0,25,,,,,,,,,,,,,,,,,,2.646402359008789,3.949993371963501,3.960285186767578,3.8204808235168457,,2.779592514038086,2.3957302570343018,2.7394824028015137,3.488839864730835,2.4962971210479736,,,,,,,26,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9,177,52,False,268.6,165,68,1653,,2022-01-14T14:30:11.680538Z,45,0,0,,0,,194010.jpg,3.0,0,0,Henry,0.9,False,,a,3,94,Brentford,152.0,176,38,64,247242,528,242991,1644,0.703037916963217,0.7294067881963542,0.6325294497537464,1.491368635547867,0.5,6.871890279981825,14.2,Henry,0.6,1.7999999999999998,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0,,,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.0,1.5,2.1,0.1,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,9.0,0.0,0.0,0.5,0.1999999999999999,0.0,0.0,0.0,0.1,,,,0.0,,,0.0,0.0,0.2999999999999998,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,5.026122638850534,2.892520640593719,1.4432126334493351,7.986387855766427,3.00758607197862,4.586341215165639,1.3628718131576505,1.3901271721360495,5.026122638850534,,,,4.495246544376106,,,2.0180663237704506,1.0,3.3413411329464497,5.026122638850534,5.395246544376105,5.574923012311928,2.9863412151656377,1.36287181315765,3.192520640593719,5.274923012311927,2.5863878557664264,30.923506259918213,2,2.646402359008789
84,55.84648309413638,2.9392885839019147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,,,,211,100.0,75.0,5.346483094136381,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,204580,4.0,,0,0,0,0,236.3,108,73,,,1,3,0.8,1.0,3,Vitaly,1.8,4.179423743214217,3.135885028418057,3.3124640197891657,4.497647014089612,19.0,25,,,,,,,,,,,,,,,,,,2.723888635635376,3.270102262496948,3.2803940773010254,3.243446588516236,,2.7633023262023926,2.320871591567993,2.6855928897857666,3.194444417953491,2.56456995010376,,,,,,,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,77.2,112,67,False,299.4,143,53,1407,,2022-02-10T01:00:14.804449Z,50,0,0,,0,,204580.jpg,2.8,0,0,Janelt,0.1,False,,a,3,94,Brentford,236.0,122,67,54,36163,135,35677,209,0.5878577167803829,0.8358847486428435,0.8995294028179224,1.314489815818755,0.4,5.754100275039673,10.8,Janelt,1.5,4.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0999999999999999,,,,0.1,,0.0,0.0,0.5,,0.0,0.3,0.0,0.0999999999999999,0.0999999999999999,,,,1.6,3.1,0.1631578947368421,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,8.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1999999999999999,,,,0.1,,0.1,0.1999999999999999,0.0,,0.1,0.0,0.1,0.4999999999999999,0.3,,,,3.106530659712634,2.22313016014843,1.5000000000000004,1.0,1.7018965179946548,3.09658530379141,2.0907179532894125,2.5725317930340124,2.906530659712633,,,,3.3488116360940268,,5.560810062625218,5.004516580942613,4.318730753077983,,3.106530659712634,2.4488116360940264,3.318730753077982,5.296585303791409,6.890717953289412,,,,28.770501375198364,2,2.723888635635376
85,26.081513858837333,1.862965275631238,2,,0.0,1.0,0.0,,,,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,102,,,3.9395138588373335,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205836,3.0,,0,0,-2,2,94.0,230,136,4.0,,0,3,0.0,0.5,1,Saman,1.0,1.486619326176659,1.5197039203596237,1.5564446069363846,1.658833820809153,14.0,25,,,,,,,,,,,,,,,,,,2.136215209960937,2.425112724304199,2.4354045391082764,2.3984568119049072,,2.216616153717041,1.9905993938446045,2.1677937507629395,2.348395586013794,2.054562330245972,,,,,,,4,1,,1.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,32.6,285,132,False,115.6,323,138,417,,,53,0,0,,0,,205836.jpg,1.8,0,0,Ghoddos,0.0,False,,a,3,94,Brentford,115.0,209,111,25,3037,21,5538,51,0.3515028821945732,0.2804942124861621,0.3129875133602176,0.8092204049656605,0.2,4.209315416947851,4.7,Ghoddos,1.2,3.6,,0.0,0.4999999999999999,0.0,,,,0.0,,,0.0,0.0,0.0,0.1,,0.0999999999999999,0.2999999999999999,0.0,0.2,,,,,0.0,0.0,0.6,1.7999999999999998,0.12857142857142856,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,3.0,,0.1999999999999999,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,,,,,0.4,0.0,1.0,,1.0,3.271,0.0,,,,1.771,,,1.0,1.0,1.0,1.3000000000000005,,1.2999999999999998,3.0353352832366127,1.0,3.6488116360940266,,,,,3.0,1.0,22.30937170982361,2,2.136215209960937
86,52.51748309413638,2.764078057586125,1,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,172,100.0,100.0,5.346483094136381,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207283,1.0,,0,0,-1,1,407.5,38,28,,,0,3,1.0,1.5,3,Mathias,2.0,3.595381526293367,3.1826953794807764,3.22532734732126,4.481438517303415,19.0,25,,,,,,,,,,,,,,,,,,2.7208425998687744,3.048453092575073,3.0587449073791504,3.0217974185943604,,2.777168035507202,2.3738863468170166,2.682546854019165,3.009854555130005,2.540951728820801,,,,,,,22,0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,70.2,139,75,False,190.0,239,96,1023,,2022-01-02T21:00:20.113282Z,49,0,0,,0,,207283.jpg,1.9,0,0,Jensen,0.0,False,,a,3,94,Brentford,104.0,226,123,36,13241,115,13577,110,0.5640975627726785,0.7337513318966055,0.9145792892455948,1.24868318463803,0.4,5.705120028281697,7.3,Jensen,2.8,8.399999999999999,,0.1999999999999999,0.5000000000000001,,,0.0,0.0,0.0,,,0.1,,0.0,0.2999999999999998,0.4000000000000001,0.0999999999999998,0.0,0.8999999999999999,0.2,0.0,,,0.0999999999999999,0.0,0.1,1.2,4.0,0.21052631578947367,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.0,,0.0,0.1,,,0.0,0.0,0.0,,,0.0,,0.0,0.1,0.9000000000000001,0.0,0.0999999999999998,0.0,0.0,0.0,,,0.0,0.0,0.0,5.306530659712633,,2.7108031583623333,4.246596963941608,,,1.0,1.0,2.606530659712633,,,1.3000000000000005,,2.449328964117221,4.460810062625217,8.704516580942615,1.2999999999999996,2.635335283236612,5.306530659712633,1.6,1.0,,,2.5231301601484297,2.8187307530779817,5.317596963941607,27.95508813858032,0,2.7208425998687744
87,14.253452329435428,2.375575388239238,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,64,0.0,0.0,6.7534523294354285,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,213687,,,0,0,-1,1,82.7,247,66,,,0,2,0.0,0.0,0,Charlie,0.0,4.326122638850534,2.4419751158460503,2.4419751158460503,,6.0,25,,,,,,,,,,,,,,,,,,2.0769851207733154,3.2018747329711914,3.212166547775269,3.038722515106201,,2.236908197402954,1.9110238552093504,2.163228273391724,3.062264442443848,1.974567174911499,,,,,,,6,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16.0,368,135,False,54.8,382,148,448,Joined Sheffield United on loan until the end of the season - Expected back 01 Jul,2021-12-22T23:30:17.959237Z,39,0,0,,0,,213687.jpg,1.7,0,0,Goode,1.4,False,,u,3,94,Brentford,24.0,357,130,10,341735,0,353980,2262,0.6091218944203175,1.1092622150898805,,1.2029193575724708,0.0,6.398647687374018,2.6,Goode,0.3,0.8999999999999999,,,0.1,0.0,0.0,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,0.1,0.4,0.06666666666666667,,,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,,,,,,,,0.6000000000000001,,,0.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.8863878557664275,1.0,3.98634121516564,1.3628718131576505,1.0901271721360497,4.326122638850534,,,,,,,,,,,,,,,,,,24.954725980758667,3,2.0769851207733154
88,9.571000000000002,1.3672857142857144,1,0.0,0.0,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216620,,,0,0,-2,2,12.5,393,54,,,0,4,0.0,0.0,0,Marcus,0.2,1.3855,1.257,1.4285,1.0,7.0,25,,,,,,,,,,,,,,,,,,1.752571702003479,2.372196912765503,2.38248872756958,2.317762851715088,,1.920156955718994,1.6573975086212158,1.8388148546218872,2.232586622238159,1.6709189414978027,,,,,,,4,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,8.7,407,51,False,20.8,426,51,203,Joined Hull City on loan until the end of the season - Expected back 01 Jul,2022-01-31T23:30:19.239414Z,53,0,0,,0,,216620.jpg,1.6,0,0,Forss,0.1,False,,u,3,94,Brentford,55.0,306,51,11,25518,0,33865,326,0.257978436657682,0.2614150943396226,0.18867924528301888,0.5939109622121911,0.0,3.7542390148594698,2.1,Forss,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.2,0.2,0.028571428571428574,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.8,0.0,0.1,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.1,0.0,,1.0,2.4,1.0,,,,,1.771,,,,,,,,1.0,,,,,,,,1.4,1.0,19.897466778755188,0,1.752571702003479
89,39.12905543534933,2.794932531096381,1,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,3,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,,,,117,100.0,100.0,15.758055435349334,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,226956,,,0,0,-2,2,77.0,257,71,,,1,2,-0.2,0.3,0,Mads,0.8,3.632847700422865,3.0660888274057623,2.859479944665186,3.393411926804443,14.0,25,,,,,,,,,,,,,,,,,,2.4303338527679443,3.3416318893432617,3.351923704147339,3.1784796714782715,,2.5622828006744385,2.1334822177886963,2.433544397354126,3.2433969974517822,2.2770326137542725,,,,,,,22,1,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,31.3,294,97,False,164.2,260,100,901,,2021-12-27T17:30:14.481372Z,43,0,0,,0,,226956.jpg,2.0,0,0,Roerslev Rasmussen,0.1,False,,a,3,94,Brentford,71.0,273,84,28,13728,56,12818,712,0.6499843095572979,0.8448483024239222,0.7891655643731263,1.3478361515718118,0.2,6.3680097668669955,6.5,Roerslev,0.6,1.7999999999999998,,0.0,,0.0,0.0,,0.3,0.0,,,,,0.0,0.0999999999999999,0.1,0.0,0.1999999999999999,,,0.0,0.0,,,,,0.3,0.8999999999999999,0.06428571428571428,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,1.7999999999999998,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.2,0.0999999999999999,0.0,0.0,,,0.0,0.0,,,,,,,1.0,,1.8075860719786203,1.0,,2.9901271721360496,4.426122638850534,,,,,3.797315856468885,7.514240250500871,2.9180663237704505,1.0,2.141341132946451,,,1.0,1.0,,,,,27.38244199752808,0,2.4303338527679443
90,12.22787694119619,2.445575388239238,0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,55,100.0,100.0,5.62787694119619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228044,,,0,0,-2,2,41.9,310,103,,,0,2,-0.8,-0.3,0,Mads,0.2,2.363984571802273,2.363984571802273,2.363984571802273,1.930653287135661,5.0,25,,,,,,,,,,,,,,,,,,2.260740280151367,3.397317886352539,3.407609701156616,3.234165668487549,,2.420663595199585,2.094778299331665,2.3469834327697754,3.2577075958251958,2.158322334289551,,,,,,,7,0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,12.1,382,140,False,56.6,378,144,379,,2021-08-25T08:00:07.948174Z,43,0,0,,0,,228044.jpg,1.2,0,0,Bech Sørensen,0.0,False,,a,3,94,Brentford,22.0,363,133,6,2194,29,9078,62,0.5687384623812182,0.5497638539075054,0.448989136543177,1.1793611770549914,0.0,6.241634668305863,1.4,Sørensen,0.2,0.6000000000000001,0.0,,,,,,,,,,0.0,,0.0,0.1,0.1,,,,,,,,,,,0.0,0.2,0.04,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,2.8000000000000007,5.399999999999999,0.1999999999999993,2.0,0.5,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,1.7973158564688851,,3.797315856468885,2.5432402505008715,1.3180663237704506,,,,,,,,,,,26.83902907371521,1,2.260740280151367
