id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name,form 10
59,1,5,290,0.0,0.0,3,126184,-1,1,-2,2,64.3,0,2,0.0,0.0,0,Nathan,0.2,21,1,58.6,False,353.4,1384,Hamstring injury - Expected back 01 Feb,2019-12-07T17:00:19.171927Z,48,0,0,0,126184.jpg,3.1,0,0,Ak�?�?�?©,6.6,False,,i,3,91,169.0,50,504799,192,1240862,18300,0.0,10.2,Ak�?�?�?©,1,16.129032258064516,52.40653868294453,3.2492053983425597,,0.6769177913213668,1.4830525755331494,Bournemouth,2.2607238854227893
60,0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3196,11,16755,65,0.0,0.7,Daniels,0,2.0,5.145545458039702,2.572772729019851,,0.5983192393069422,1.240701181645606,Bournemouth,
61,0,2,161,100.0,100.0,1,223911,0,0,-2,2,16.5,1,2,1.8,1.8,0,Chris,1.8,19,1,42.4,False,270.0,901,,2019-10-04T11:30:13.479244Z,43,0,0,0,223911.jpg,2.4,0,0,Mepham,0.8,False,,a,3,91,136.0,26,93843,666,107224,1267,0.4,6.0,Mepham,1,10.833333333333336,29.89670456438173,2.759695805942928,2.102244964533879,0.6417897223123089,1.3308434937897675,Bournemouth,2.327379173528663
62,0,1,84,100.0,75.0,1,15149,0,0,-1,1,26.6,0,2,1.5,1.1,0,Simon,1.5,11,0,19.2,False,108.0,458,,2019-12-26T17:00:15.517956Z,44,0,0,0,15149.jpg,1.1,1,0,Francis,0.0,False,,a,3,91,56.0,10,3641,166,2948,119,0.3,2.3,Francis,1,9.09090909090909,14.988842991089554,1.6487727290198513,1.8256349117270392,0.3747210747772389,0.7860215576443943,Bournemouth,
63,1,3,163,0.0,0.0,3,54469,0,0,-2,2,74.5,1,2,0.0,0.0,0,Adam,0.0,12,0,27.6,False,128.4,837,Ankle injury - Expected back 01 Feb,2019-11-30T15:00:18.860871Z,43,0,0,0,54469.jpg,3.2,0,0,Smith,0.4,False,,i,3,91,73.0,32,58964,12,129638,1210,0.0,7.4,Adam Smith,2,10.0,31.450834859919627,3.145083485991963,,0.7314147641841775,1.5166939362463219,Bournemouth,2.5272835784085026
64,0,0,0,0.0,0.0,0,235530,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lloyd,0.0,0,0,0.0,False,0.0,0,Thigh injury - Unknown return date,2019-11-11T23:30:19.870065Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.0,False,,i,3,91,0.0,0,4532,32,8506,106,0.0,0.0,Kelly,0,,,,,,,Bournemouth,
65,2,5,275,100.0,100.0,5,171129,0,0,4,-4,359.9,1,2,1.3,1.3,-1,Diego,1.3,22,0,78.6,False,356.4,1433,,2019-12-21T17:00:13.810253Z,44,0,0,0,171129.jpg,3.0,0,0,Rico,14.1,False,,a,3,91,67.0,51,1247802,14013,642017,44486,0.3,11.6,Rico,6,17.0,48.7333515327797,2.8666677372223366,1.9196712891496548,0.6515153948232583,1.3666302216194062,Bournemouth,2.2730300531987546
66,0,0,25,,,0,222434,0,0,-1,1,12.6,0,2,0.5,0.5,1,Jack,0.5,4,0,5.8,False,28.2,167,,,39,0,0,0,222434.jpg,1.0,0,0,Simpson,7.8,False,,a,3,91,18.0,3,360368,25038,361646,11722,0.1,0.8,Simpson,0,3.0,5.7683181870595535,1.9227727290198509,,0.4930186484666285,0.9736338183166492,Bournemouth,
67,3,4,206,100.0,100.0,3,75115,0,0,-6,6,259.1,1,4,1.2,1.2,2,Callum,1.2,31,5,90.6,False,243.2,1626,,2019-12-07T17:00:19.209039Z,74,0,0,0,75115.jpg,3.4,0,0,Wilson,4.7,False,,a,3,91,408.0,67,767101,5793,1619855,7455,0.2,9.1,Callum Wilson,4,19.705882352941178,64.36932270916334,3.2665029434500803,1.1628097574464402,0.4414193166824433,1.200790363568481,Bournemouth,1.5564064853382535
68,3,6,176,0.0,50.0,3,78007,0,0,-4,4,248.2,1,4,0.0,0.7,0,Joshua,1.3,18,3,86.8,False,264.4,1307,Hamstring injury - Expected back 09 Feb,2019-12-28T15:00:26.365175Z,61,0,0,0,78007.jpg,3.6,0,0,King,3.7,False,,i,3,91,355.0,58,620342,132,1639973,9517,0.2,9.5,King,0,16.11111111111111,60.46932270916335,3.753268306086001,2.15855236890972,0.6152898862436068,1.5196539175395791,Bournemouth,2.6330597480405795
69,0,0,38,100.0,100.0,1,154566,0,0,-3,3,134.0,0,4,1.3,1.3,2,Dominic,1.3,20,0,55.8,False,75.8,950,,2019-11-24T12:00:21.142150Z,52,0,0,0,154566.jpg,1.5,0,0,Solanke,0.3,False,,a,3,91,349.0,27,26587,500,45933,523,0.2,5.2,Solanke,1,18.0,37.1,2.061111111111112,1.8357142857142843,0.3963675213675215,0.9038570143414109,Bournemouth,1.9411764705882348
71,0,0,0,100.0,0.0,0,217331,0,0,-2,2,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,,2019-08-07T20:00:14.104634Z,43,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,,a,3,91,0.0,0,45768,1949,75749,1031,0.0,0.0,Surridge,0,,,,,,,Bournemouth,
72,0,0,0,0.0,0.0,0,40349,0,0,-3,3,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,42,0,0,0,40349.jpg,0.0,0,0,Begovic,0.8,False,,n,3,91,0.0,0,12017,56,150829,596,0.0,0.0,Begovic,0,,,,,,,Bournemouth,
73,0,0,0,,,0,18726,0,0,-2,2,0.0,0,1,0.0,0.0,0,Artur,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,6712,132,18908,224,0.0,0.0,Boruc,0,,,,,,,Bournemouth,
74,0,0,0,,,0,229600,0,0,-2,2,0.0,0,1,0.0,0.0,0,Mark,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,2570,18,11487,117,0.0,0.0,Travers,0,,,,,,,Bournemouth,
75,3,2,196,100.0,100.0,4,90105,0,0,-6,6,371.7,0,3,1.8,1.8,1,Ryan,1.8,22,1,92.8,False,232.2,1418,,2019-11-29T10:30:15.625182Z,69,0,0,0,90105.jpg,2.6,0,0,Fraser,2.8,False,,a,3,91,326.0,52,133906,1046,1101804,4095,0.3,7.5,Fraser,2,20.0,59.0831863542626,2.9541593177131302,2.690900260561165,0.4281390315526276,1.1246292319417412,Bournemouth,2.7789502966566486
76,0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 22 Feb,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,705,10,18486,50,0.0,0.0,Brooks,0,,,,,,,Bournemouth,
77,0,0,16,100.0,100.0,0,56872,0,0,-1,1,34.1,0,3,0.5,0.5,1,Junior,0.5,2,0,6.9,False,16.0,106,,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,1.5,0,0,Stanislas,0.0,False,,a,3,91,19.0,3,712,41,676,68,0.1,0.5,Stanislas,0,2.0,3.761386364509925,1.8806931822549624,,0.3187615563144004,0.7742691300352056,Bournemouth,
78,0,0,10,100.0,50.0,0,103912,0,0,-4,4,5.4,0,3,0.0,0.0,0,Jordon,0.0,1,0,1.2,False,6.8,48,,2019-12-21T01:00:17.117231Z,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,6101,61,22252,199,0.0,0.4,Ibe,0,2.0,2.461386364509925,1.2306931822549627,,0.2675419961423832,0.5738136549606627,Bournemouth,
79,1,0,115,100.0,100.0,2,155408,0,0,0,0,101.6,0,3,1.2,1.2,1,Lewis,1.2,14,0,25.4,False,116.8,794,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.7,0,0,Cook,0.0,False,,a,3,91,36.0,25,5203,125,3990,197,0.2,5.0,Lewis Cook,3,14.705882352941178,27.21565436758822,1.8506644969959989,1.4115947823621122,0.3701328993991998,0.8276423237657018,Bournemouth,1.70397519131507
80,0,0,9,100.0,100.0,0,15237,0,0,-3,3,2.2,0,3,0.0,0.0,0,Andrew,0.0,1,0,0.9,False,6.4,57,,2019-12-20T11:00:16.393267Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,a,3,91,0.0,3,1133,16,3936,33,0.0,0.6,Surman,0,3.0,3.692079546764888,1.2306931822549627,,0.26184961324573675,0.5676764340692918,Bournemouth,
81,0,1,82,100.0,100.0,1,40387,0,0,-1,1,50.7,0,3,3.7,3.7,2,Dan,3.7,8,2,31.4,False,142.2,462,,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,3.0,0,0,Gosling,0.1,False,,a,3,91,122.0,24,9718,773,3781,888,0.8,4.9,Gosling,1,8.0,20.645545458039702,2.580693182254963,2.8093460911755206,0.5266720780112168,1.1658383425705303,Bournemouth,
82,1,2,219,100.0,75.0,3,152551,0,0,-2,2,120.8,0,3,2.5,1.9,2,Jefferson,2.5,25,0,41.4,False,244.4,1498,,2019-12-28T15:30:23.983203Z,48,0,0,0,152551.jpg,1.9,0,0,Lerma,0.1,False,,a,3,91,48.0,34,10421,145,18349,300,0.5,7.1,Lerma,8,17.894736842105264,37.2513013574415,2.081690369974672,2.80065506221104,0.4336854937447233,0.9501573111470024,Bournemouth,2.625639514061894
446,1,3,129,0.0,50.0,1,154131,0,0,-2,2,43.9,0,2,0.0,1.4,0,Jack,2.8,12,0,25.4,False,164.4,796,Hamstring injury - Expected back 09 Feb,2019-12-28T15:00:27.078393Z,43,0,0,0,154131.jpg,2.6,0,0,Stacey,0.1,False,,i,3,91,45.0,23,7119,28,10470,949,0.7,5.3,Stacey,2,8.846153846153848,27.586097095665952,3.1184283673361515,4.108402266428197,0.7252158993805004,1.5038396966004564,Bournemouth,3.6155675595584618
476,1,2,219,100.0,100.0,5,168991,0,0,0,0,110.7,0,3,1.8,1.8,0,Philip,1.8,22,0,61.6,False,335.8,1501,,2019-11-23T20:00:18.721417Z,50,0,0,0,168991.jpg,1.9,0,0,Billing,0.1,False,,a,3,91,168.0,37,15802,165,19084,393,0.4,7.4,Billing,7,19.473684210526315,39.71555375047566,2.0394473547541554,2.648923348934939,0.4078894709508311,0.912068584352484,Bournemouth,2.157262538114444
492,1,0,55,0.0,0.0,2,220307,0,0,-2,2,39.8,0,3,0.0,0.0,0,Arnaut,0.3,6,0,20.5,False,45.4,405,Foot injury - Unknown return date,2019-12-15T13:00:23.507388Z,58,0,0,0,220307.jpg,2.0,0,0,Danjuma Groeneveld,0.0,False,,i,3,91,120.0,18,1009,7,4681,34,0.1,3.1,Danjuma,0,9.0,19.59934621001578,2.1777051344461977,,0.37546640249072377,0.9042428393501891,Bournemouth,2.388933310454555
494,1,10,391,,,4,225321,0,0,2,-2,10.0,3,1,3.3,3.3,1,Aaron,3.3,32,0,53.8,False,526.6,1890,,,47,0,0,0,225321.jpg,3.7,0,69,Ramsdale,6.1,False,,a,3,91,0.0,77,609248,16828,210134,23039,0.7,16.4,Ramsdale,0,20.81081081081081,77.92675625472884,3.744532443409049,3.3937620570135296,0.7967090305125636,1.7272240192607513,Bournemouth,3.439766310105683
505,0,5,199,100.0,100.0,2,153682,0,0,-1,1,149.5,2,3,0.7,0.7,1,Harry,0.7,20,6,81.3,False,280.2,1003,,2019-12-15T13:00:23.553245Z,59,0,0,0,153682.jpg,3.7,0,0,Wilson,2.2,False,,a,3,91,384.0,63,558059,4029,507034,11322,0.1,10.7,Harry Wilson,1,17.027027027027025,49.32801904920611,2.8970423886041687,2.7942521514237355,0.4910241336617235,1.1926934765670734,Bournemouth,3.082232137068969
564,0,0,0,,,0,461017,0,0,0,0,0.0,0,3,0.0,0.0,0,Christian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,461017.jpg,0.0,0,0,Saydee,0.0,False,,a,3,91,0.0,0,350,37,221,43,0.0,0.0,Saydee,0,,,,,,,Bournemouth,
565,0,0,0,,,0,444183,0,0,0,0,0.0,0,3,0.0,0.0,0,Gavin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,444183.jpg,0.0,0,0,Kilkenny,0.0,False,,a,3,91,0.0,0,250,27,177,35,0.0,0.0,Kilkenny,0,,,,,,,Bournemouth,
574,0,0,0,,,0,207300,0,0,0,0,0.0,0,3,0.0,0.0,0,Mihai-Alexandru,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,207300.jpg,0.0,0,0,Dobre,0.0,False,,a,3,91,0.0,0,154,27,90,21,0.0,0.0,Dobre,0,,,,,,,Bournemouth,
37,0,0,147,100.0,100.0,2,61933,0,0,-2,2,4.1,0,2,1.3,0.8,0,Shane,1.3,12,1,23.4,False,174.8,801,,2019-09-25T22:00:12.331496Z,48,0,0,0,61933.jpg,2.5,0,0,Duffy,1.0,False,,a,4,36,56.0,30,47636,788,163569,1539,0.3,6.2,Duffy,0,12.0,36.39421502679915,3.0328512522332627,2.4592275166063744,0.6318440108819298,1.3843008703382902,Brighton,2.6611605214636
38,1,3,239,100.0,100.0,5,86153,0,0,-1,1,223.5,1,2,1.7,1.2,2,Mart�?�?�?­n,1.7,19,0,64.3,False,254.8,1382,,2019-09-14T16:30:10.724610Z,44,0,0,0,86153.jpg,2.8,0,0,Montoya,0.7,False,,a,4,36,163.0,50,80728,3451,83356,1872,0.4,11.4,Montoya,3,17.857142857142858,55.478784692934134,3.1068119428043115,4.5392036509762255,0.7060936233646162,1.4811144796426643,Brighton,3.901256799778378
39,0,2,64,100.0,100.0,1,209362,0,0,-2,2,35.1,0,2,1.4,0.9,8,Bernardo,1.4,5,0,11.1,False,52.6,211,,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,2.4,0,0,Fernandes da Silva Junior,0.1,False,,a,4,36,23.0,12,3121,916,8792,193,0.3,2.8,Bernardo,0,5.0,13.047589594499648,2.6095179188999302,3.444082364816892,0.6068646323023094,1.258421285714563,Brighton,3.2212020277062736
40,0,0,0,100.0,100.0,0,52484,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Leon,0.0,0,0,0.0,False,0.0,0,,2019-09-12T13:00:14.154646Z,44,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,,a,4,36,0.0,0,1137,44,4557,66,0.0,0.0,Balogun,0,,,,,,,Brighton,
41,0,0,15,,,0,42748,0,0,-2,2,27.9,0,2,0.0,-0.5,0,Ga�?�?�?«tan,0.0,3,0,5.0,False,16.0,57,,,43,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,a,4,36,6.0,3,2156,37,7177,111,0.0,0.7,Bong,0,3.75,6.8606921958747344,1.8295179188999289,,0.42546928346509977,0.8822718844216408,Brighton,
42,3,11,390,100.0,100.0,5,83299,0,0,2,-2,98.4,3,2,2.6,2.1,4,Lewis,2.6,25,2,72.8,False,456.4,1710,,2019-12-26T12:30:21.551588Z,47,0,0,0,83299.jpg,3.9,0,0,Dunk,13.8,False,,a,4,36,174.0,74,1135797,66657,723810,15968,0.6,15.7,Dunk,7,18.974358974358974,65.48581655495687,3.4512795211396186,4.82248853377684,0.7343147917318337,1.5919565329411418,Brighton,4.380378529201681
43,0,0,0,0.0,0.0,0,178173,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,363,16,1217,13,0.0,0.0,Clarke,0,,,,,,,Brighton,
44,0,0,18,75.0,,2,20529,0,0,-5,5,34.6,0,4,0.4,-0.1,0,Glenn,0.4,4,0,11.3,False,14.0,396,Knock - 75% chance of playing,2020-01-05T01:00:11.784092Z,55,0,0,0,20529.jpg,1.2,0,0,Murray,0.7,False,,d,4,36,68.0,16,44001,252,216180,958,0.1,2.9,Murray,0,13.333333333333336,19.6,1.4699999999999998,1.0571428571428605,0.2672727272727272,0.6268101060854946,Brighton,1.0142857142857151
45,0,0,5,0.0,0.0,1,106757,0,0,-3,3,1.3,0,4,0.0,0.0,0,J�?�?�?¼rgen,0.0,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6580,16,23403,40,0.0,0.6,Locadia,0,2.0,4.6,2.3,,0.4423076923076921,1.0086167222030835,Brighton,
46,0,1,20,0.0,0.0,0,93284,0,0,-2,2,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,48,0,0,0,93284.jpg,1.7,1,0,Andone,0.4,False,,n,4,36,21.0,5,159537,23,195047,241,0.0,1.0,Andone,0,2.9411764705882355,1.7999999999999998,0.6119999999999999,,0.12749999999999995,0.2793385043276347,Brighton,
47,0,11,445,,,5,131897,0,0,3,-3,0.0,0,1,3.0,2.5,3,Mathew,3.0,29,0,63.0,False,629.2,1890,,,48,0,0,0,131897.jpg,3.9,0,75,Ryan,17.2,False,,a,4,36,0.0,81,964204,41849,614819,16243,0.6,16.9,Ryan,0,20.76923076923077,80.72075677715237,3.8865549559369668,3.9721444959435424,0.8096989491535349,1.7739615169584784,Brighton,3.823082112080578
48,0,0,0,,,0,50093,0,0,0,0,0.0,0,1,0.0,-0.5,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,20.0,False,,a,4,36,0.0,0,421978,7496,661706,16091,0.0,0.0,Button,0,,,,,,,Brighton,
49,5,5,241,,,3,60307,0,0,-1,1,680.7,0,3,2.3,1.8,0,Pascal,2.3,19,1,122.6,False,274.6,1239,,,64,0,0,0,60307.jpg,3.2,0,0,Gro�?�?�?�?,0.5,False,,a,4,36,270.0,57,98208,469,118125,2323,0.4,8.9,Gro�?�?�?�?,2,17.8125,59.84385983120682,3.3596552887695057,3.840336908305981,0.5249461388702352,1.3280203581927938,Brighton,3.6943422414485134
50,0,2,56,100.0,100.0,1,165210,0,0,-2,2,39.1,0,3,2.4,1.9,8,Alireza,2.4,0,2,18.4,False,76.2,127,,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,5.7,0,0,Jahanbakhsh,0.1,False,,a,4,36,68.0,17,5585,4021,5549,523,0.4,2.9,Jahanbakhsh,0,2.982456140350877,7.707973886899071,2.584438303254394,3.238741682268205,0.44559281090593,1.0731295952307334,Brighton,
51,0,0,0,0.0,0.0,0,167473,0,0,-1,1,0.0,0,3,0.0,0.0,0,Jos�?�?�?© Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,141,6,237,4,0.0,0.0,Izquierdo,0,,,,,,,Brighton,
52,0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,231,5,873,8,0.0,0.0,Knockaert,0,,,,,,,Brighton,
53,0,0,65,100.0,100.0,1,227127,0,0,0,0,61.3,0,3,1.0,0.5,1,Yves,1.0,5,0,18.9,False,65.4,402,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.3,0,0,Bissouma,0.0,False,,a,4,36,64.0,13,945,42,942,46,0.2,2.6,Bissouma,1,10.0,15.173794797249824,1.5173794797249824,1.4595247237888316,0.3034758959449965,0.6785927328656649,Brighton,1.5611386524706623
54,1,0,250,100.0,100.0,4,66242,0,0,-1,1,231.5,0,3,2.4,1.9,2,Davy,2.4,25,1,72.9,False,290.2,1620,,2019-09-29T10:30:09.519275Z,49,1,0,0,66242.jpg,2.4,0,0,Pr�?�?�?¶pper,0.3,False,,a,4,36,208.0,43,84454,182,87618,660,0.5,8.8,Pr�?�?�?¶pper,3,17.916666666666668,45.27615658146038,2.5270412975698813,2.477381189030006,0.5157227137897716,1.1416008916611642,Brighton,2.4265478342667586
55,1,3,88,75.0,0.0,2,109345,0,0,-4,4,141.6,0,3,0.0,0.0,0,Solomon,0.0,10,0,37.7,False,114.4,598,Groin Injury - 75% chance of playing,2019-11-28T14:00:24.105131Z,46,0,0,0,109345.jpg,2.6,0,0,March,0.2,False,,d,4,36,120.0,21,32931,24,56083,306,0.0,4.6,March,1,8.076923076923077,21.640403367499815,2.679288035976168,,0.5824539208643844,1.2492244881042618,Brighton,1.6349440235991333
56,0,0,0,0.0,0.0,0,38490,0,0,-2,2,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,43,0,0,0,38490.jpg,0.0,0,0,Kayal,0.2,False,,n,4,36,0.0,0,33323,156,25840,1051,0.0,0.0,Kayal,0,,,,,,,Brighton,
57,1,1,269,100.0,100.0,4,40845,0,0,-1,1,191.3,0,3,1.7,1.2,0,Dale,1.7,25,0,56.0,False,293.6,1598,,2019-12-08T19:00:17.937527Z,44,0,0,0,40845.jpg,2.1,0,0,Stephens,2.1,False,,a,4,36,76.0,40,176598,1311,235070,5575,0.4,9.1,Stephens,5,19.047619047619047,41.744621469244585,2.1915926271353405,2.4842931738479095,0.4980892334398501,1.0448007904200058,Brighton,2.413370775174501
421,5,3,203,100.0,100.0,1,116216,0,0,-2,2,359.9,1,3,2.7,2.2,2,Leandro,2.7,16,2,85.3,False,225.0,872,,2019-11-16T11:00:16.932007Z,58,0,0,0,116216.jpg,3.5,0,0,Trossard,0.3,False,,a,4,36,271.0,52,77600,1169,104529,1542,0.5,9.0,Trossard,0,14.857142857142858,50.34231869023389,3.38842529645805,2.879108982511788,0.5842112580100086,1.4069670234645493,Brighton,2.8200576568508486
475,0,0,313,0.0,,5,78916,0,0,0,0,234.8,0,2,0.0,1.4,1,Dan,1.9,29,0,72.5,False,392.4,1821,Shoulder injury - Expected back 22 Feb,2020-01-01T14:30:13.406599Z,45,0,0,0,78916.jpg,2.2,0,0,Burn,0.3,False,,i,4,36,98.0,47,33605,103,25955,4098,0.4,10.4,Burn,3,21.363636363636363,54.48515554013486,2.5503689827297165,3.1051034664328867,0.5667486628288259,1.202255468144013,Brighton,2.722598392283344
493,0,5,283,100.0,100.0,2,110735,0,0,-1,1,101.6,1,2,3.6,3.1,2,Adam,3.6,23,3,67.6,False,389.2,1385,,2019-11-02T18:00:16.279714Z,44,1,0,0,110735.jpg,3.1,0,0,Webster,0.6,False,,a,4,36,183.0,49,67000,7650,32026,3394,0.8,11.1,Webster,2,15.806451612903226,45.2085090406763,2.860130163797888,4.43765795771885,0.6500295826813381,1.3635135557770772,Brighton,3.7455376718194726
502,1,12,227,,,5,115382,0,0,-2,2,194.0,1,4,4.6,4.1,1,Neal,4.6,21,7,136.2,False,316.6,1536,,,58,0,0,0,115382.jpg,3.8,0,0,Maupay,2.2,False,,a,4,36,854.0,79,361914,17305,245028,15044,0.8,13.6,Maupay,2,20.789473684210527,83.62310756972113,4.022377326138485,2.300072501930633,0.6935133320928423,1.67020127600987,Brighton,3.3577984664997635
516,1,6,184,100.0,100.0,3,74471,0,0,-2,2,301.1,1,3,4.1,3.6,2,Aaron,4.1,16,1,68.2,False,233.6,1052,,2019-10-19T16:00:16.584270Z,48,0,0,0,74471.jpg,2.7,1,0,Mooy,0.7,False,,a,4,36,149.0,41,57276,8912,31460,4649,0.9,8.5,Mooy,0,15.185185185185185,44.32775892850788,2.919145100170032,3.63990288857162,0.60815522920209,1.3324013499948368,Brighton,3.8087353918382787
534,2,3,82,100.0,100.0,2,233425,0,0,0,0,52.5,1,4,0.9,0.4,1,Aaron,0.9,12,2,45.4,False,91.0,715,,2019-12-08T18:30:20.976333Z,45,0,0,0,233425.jpg,2.6,0,0,Connolly,1.4,False,,a,4,36,319.0,37,368552,4397,284078,7494,0.2,8.2,Connolly,0,14.230769230769232,34.346215139442236,2.4135178206094547,1.8314624653525835,0.5363372934687677,1.1377432116450152,Brighton,1.9545748006771304
536,0,0,0,,,0,213056,0,0,0,0,0.0,0,2,0.0,-0.5,0,Tudor,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.2,False,,a,4,36,0.0,0,24371,536,15029,587,0.0,0.0,Baluta,0,,,,,,,Brighton,
537,0,0,147,100.0,100.0,3,235382,0,0,0,0,180.3,0,3,1.4,0.9,2,Steven,1.4,14,0,52.5,False,155.2,936,,2019-10-06T11:00:17.795404Z,45,0,0,0,235382.jpg,1.9,0,0,Alzate,0.1,False,,a,4,36,189.0,26,13829,952,7425,590,0.3,5.8,Alzate,1,13.68421052631579,33.54835077518397,2.451610248955752,2.2124555907657357,0.5448022775457226,1.1557001545753678,Brighton,2.234714008334364
546,0,0,17,,,0,74375,0,0,0,0,2.7,0,2,0.1,-0.4,0,Ezequiel,0.1,4,0,1.9,False,10.2,123,,,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.5,False,,a,4,36,8.0,4,55914,860,25797,1895,0.0,1.0,Schelotto,0,4.0,7.798071675599718,1.9495179188999288,2.0912134071180812,0.4873794797249822,0.9747589594499644,Brighton,1.9412878468749748
83,0,0,330,,,7,51927,0,0,0,0,61.9,0,2,2.0,3.0,1,Ben,2.5,34,0,63.5,False,412.6,1890,,,50,0,0,0,51927.jpg,2.5,0,0,Mee,0.9,False,,a,5,90,159.0,53,59598,817,63541,2911,0.5,10.6,Mee,3,21.2,56.259910972941675,2.6537693855161164,3.3241993673990637,0.5307538771032233,1.1868017485243765,Burnley,2.6726019166931296
84,2,9,367,100.0,100.0,7,17761,0,0,1,-1,76.8,2,2,2.0,3.0,0,James,2.5,34,1,82.2,False,475.2,1890,,2019-08-03T18:30:13.047591Z,51,0,0,0,17761.jpg,3.4,0,0,Tarkowski,4.2,False,,a,5,90,270.0,72,403023,3749,233846,29633,0.5,14.1,Tarkowski,5,21.176470588235293,73.07509402473356,3.4507683289457516,3.662987827637788,0.6766212409697554,1.5280258993323392,Burnley,3.597007821578897
