id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
242,0,0,3,,,0,43670,0,0,0,0,0.9,0,3,2.7,2.2,1,Juan,1.0,0,0,0.1,False,0.0,4,,,65,0,0,0,43670.jpg,1.0,0,0,Mata,0.5,False,,a,12,1,0.0,1,1654,1654,5206,5206,0.2,0.2,Mata,0,1.6400000000000001,0.25230769230769234,0.6432609232532437,0.044444444444444446
243,0,0,21,,,0,200617,0,0,0,0,0.5,0,3,2.6,2.1,6,Daniel,6.0,0,1,5.1,False,33.0,16,,,60,0,0,0,200617.jpg,6.0,0,0,James,2.7,False,,a,12,1,17.0,6,30077,30077,14860,14860,1.0,1.0,James,0,3.29,0.5483333333333333,1.3431368756261093,0.17777777777777778
244,0,0,0,,,0,101582,0,0,0,0,0.0,0,3,2.3,1.8,0,Frederico,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,101582.jpg,0.0,0,0,Rodrigues de Paula Santos,0.2,False,,a,12,1,0.0,0,623,623,2116,2116,0.0,0.0,Fred,0,2.4,0.43636363636363634,1.0233634385069301,0.0
245,0,0,0,,,0,209041,0,0,0,0,0.0,0,3,1.9,1.4,0,Angel,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,209041.jpg,0.0,0,0,Gomes,0.1,False,,a,12,1,0.0,0,620,620,1569,1569,0.0,0.0,Gomes,0,1.0,0.2,0.4472135954999579,0.0
246,1,0,22,,,1,156689,0,0,0,0,20.1,0,3,1.9,1.4,6,Andreas,6.0,0,0,4.6,False,22.0,73,,,50,0,0,0,156689.jpg,6.0,0,0,Pereira,0.9,False,,a,12,1,4.0,6,42768,42768,8673,8673,1.2,1.2,Pereira,0,3.92,0.784,1.7530772943598352,0.8111111111111111
247,0,0,0,,,0,62398,0,0,0,0,0.0,0,3,1.9,1.4,0,Nemanja,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,62398.jpg,0.0,0,0,Matic,0.6,False,,a,12,1,0.0,0,2549,2549,7851,7851,0.0,0.0,Matic,0,2.1,0.42000000000000004,0.9391485505499118,0.0
248,0,0,11,,,1,195851,0,0,0,0,1.2,0,3,1.9,1.4,3,Scott,3.0,0,0,1.1,False,8.2,90,,,50,0,0,0,195851.jpg,3.0,0,0,McTominay,0.8,False,,a,12,1,2.0,3,7949,7949,5396,5396,0.6,0.6,McTominay,0,2.7600000000000002,0.552,1.234309523579884,1.0
249,0,0,0,,,0,222677,0,0,0,0,0.0,0,3,1.5,1.0,0,Tahith,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,222677.jpg,0.0,0,0,Chong,0.3,False,,a,12,1,0.0,0,1063,1063,2355,2355,0.0,0.0,Chong,0,1.0,0.2222222222222222,0.4714045207910317,0.0
250,0,0,0,,,0,232928,0,0,0,0,0.0,0,3,1.5,1.0,0,James,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232928.jpg,0.0,0,0,Garner,0.1,False,,a,12,1,0.0,0,529,529,982,982,0.0,0.0,Garner,0,1.0,0.2222222222222222,0.4714045207910317,0.0
481,0,0,0,,,0,180804,0,0,0,0,0.0,0,2,2.1,1.6,0,Axel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,180804.jpg,0.0,0,0,Tuanzebe,0.1,False,,a,12,1,0.0,0,323,323,1193,1193,0.0,0.0,Tuanzebe,0,0.0,0.0,0.0,0.0
251,0,0,14,100.0,75.0,0,56983,0,0,0,0,32.5,0,2,3.1,1.6,2,Matt,2.0,1,0,4.3,False,10.6,90,,2019-07-30T22:30:14.480370Z,55,0,0,0,56983.jpg,2.0,0,0,Ritchie,0.6,False,,a,13,4,0.0,2,1958,1958,2646,2646,0.4,0.4,Ritchie,0,2.41,0.43818181818181823,1.0276274528340423,1.0
252,0,0,12,,,0,119471,0,0,0,0,1.7,0,2,2.6,1.6,2,Fabian,2.0,1,0,3.0,False,23.4,90,,,50,0,0,0,119471.jpg,2.0,0,0,Schär,1.7,False,,a,13,4,5.0,2,2786,2786,6938,6938,0.4,0.4,Schär,0,2.7800000000000002,0.556,1.2432537954898832,1.0
253,0,0,0,0.0,0.0,0,151119,0,0,0,0,0.0,0,2,0.0,0.0,0,DeAndre,0.0,0,0,0.0,False,0.0,0,Groin Injury - Unknown return date,2019-06-25T11:30:07.199276Z,45,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.1,False,,i,13,4,0.0,0,73,73,448,448,0.0,0.0,Yedlin,0,2.2,0.48888888888888893,1.0370899457402698,0.0
254,0,0,0,,,0,57145,0,0,0,0,0.0,0,2,2.1,1.1,0,Federico,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,57145.jpg,0.0,0,0,Fernández,0.2,False,,a,13,4,0.0,0,256,256,1010,1010,0.0,0.0,Fernández,0,2.5,0.5555555555555556,1.1785113019775793,0.0
255,0,0,24,,,0,106618,0,0,0,0,0.9,0,2,2.1,1.1,2,Paul,2.0,1,0,2.8,False,26.6,90,,,45,0,0,0,106618.jpg,2.0,0,0,Dummett,0.2,False,,a,13,4,0.0,2,605,605,848,848,0.4,0.4,Dummett,0,2.21,0.4911111111111111,1.04180399094818,1.0
256,0,0,10,,,0,109528,0,0,0,0,11.1,0,2,2.1,1.1,2,Javier,2.0,1,0,2.2,False,8.6,90,,,45,0,0,0,109528.jpg,2.0,0,0,Manquillo,0.2,False,,a,13,4,2.0,2,666,666,719,719,0.4,0.4,Manquillo,0,2.33,0.5177777777777778,1.0983725334431038,1.0
257,0,0,0,0.0,0.0,0,77359,0,0,0,0,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,45,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,,i,13,4,0.0,0,12,12,43,43,0.0,0.0,Lejeune,0,2.9,0.6444444444444444,1.3670731102939917,0.0
258,0,0,13,,,0,101148,0,0,0,0,0.4,0,2,2.1,1.1,2,Jamaal,2.0,1,0,2.0,False,19.6,90,,,45,0,0,0,101148.jpg,2.0,0,0,Lascelles,7.4,False,,a,13,4,0.0,2,4974,4974,24217,24217,0.4,0.4,Lascelles,0,2.37,0.5266666666666667,1.1172287142747452,1.0
259,0,0,0,,,0,58845,0,0,0,0,0.0,0,2,2.1,1.1,0,Ciaran,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,58845.jpg,0.0,0,0,Clark,0.2,False,,a,13,4,0.0,0,191,191,986,986,0.0,0.0,Clark,0,3.8000000000000003,0.8444444444444446,1.7913371790059205,0.0
260,0,0,0,,,0,196118,0,0,0,0,0.0,0,4,2.1,1.1,0,Yoshinori,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,196118.jpg,0.0,0,0,Muto,0.2,False,,a,13,4,0.0,0,764,764,1743,1743,0.0,0.0,Muto,0,1.4000000000000001,0.2545454545454546,0.5969620057957092,0.0
261,0,0,0,0.0,0.0,0,61316,0,0,0,0,0.0,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,False,0.0,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.1,False,,u,13,4,0.0,0,169,169,949,949,0.0,0.0,Joselu,0,1.9000000000000001,0.38,0.8497058314499202,0.0
262,0,0,9,,,0,67089,0,0,0,0,0.0,0,1,3.0,2.0,2,Martin,2.0,1,0,1.1,False,11.0,90,,,50,0,0,0,67089.jpg,2.0,0,1,Dubravka,1.0,False,,a,13,4,0.0,2,2386,2386,3760,3760,0.4,0.4,Dubravka,0,2.54,0.508,1.1359225325698932,1.0
263,0,0,0,,,0,59735,0,0,0,0,0.0,0,1,2.2,1.2,0,Karl,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,59735.jpg,0.0,0,0,Darlow,0.2,False,,a,13,4,0.0,0,182,182,705,705,0.0,0.0,Darlow,0,0.0,0.0,0.0,0.0
264,0,0,0,0.0,0.0,0,155503,0,0,0,0,0.0,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,1.1,False,,n,13,4,0.0,0,1397,1397,4961,4961,0.0,0.0,Woodman,0,0.0,0.0,0.0,0.0
266,0,0,2,,,0,179018,0,0,0,0,13.5,0,3,2.6,1.6,1,Miguel,1.0,1,0,3.6,False,1.4,90,,,60,0,0,0,179018.jpg,1.0,0,0,Almirón,0.9,False,,a,13,4,21.0,1,6737,6737,4284,4284,0.2,0.2,Almirón,1,1.49,0.24833333333333332,0.6082899527911559,1.0
267,0,0,0,100.0,100.0,0,104953,0,0,0,0,0.0,0,3,2.3,1.3,0,Christian,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.294312Z,55,0,0,0,104953.jpg,0.0,0,0,Atsu,0.1,False,,a,13,4,0.0,0,557,557,1304,1304,0.0,0.0,Atsu,0,2.0,0.36363636363636365,0.8528028654224418,0.0
268,0,0,0,,,0,76542,0,0,0,0,0.0,0,3,1.9,0.9,0,Sung-yueng,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,76542.jpg,0.0,0,0,Ki,0.1,False,,a,13,4,0.0,0,198,198,726,726,0.0,0.0,Ki Sung-yueng,0,2.1,0.42000000000000004,0.9391485505499118,0.0
269,0,0,4,75.0,,0,50232,0,0,0,0,4.8,0,3,1.4,0.9,1,Jonjo,1.0,0,0,3.6,False,5.0,53,Knock - 75% chance of playing,2019-08-11T18:00:09.240565Z,50,0,0,0,50232.jpg,1.0,0,0,Shelvey,0.3,False,,d,13,4,26.0,1,1231,1231,3072,3072,0.2,0.2,Shelvey,0,1.35,0.27,0.6037383539249432,0.5888888888888889
270,0,0,8,100.0,100.0,0,180135,0,0,0,0,1.8,0,3,1.9,0.9,2,Sean,2.0,1,0,0.7,False,5.6,66,,2019-06-25T11:30:07.229329Z,50,0,0,0,180135.jpg,2.0,0,0,Longstaff,0.8,False,,a,13,4,0.0,2,3194,3194,3439,3439,0.4,0.4,Longstaff,0,2.33,0.466,1.042007677514902,0.7333333333333333
271,0,0,20,,,0,153127,0,0,0,0,12.0,0,3,1.5,0.5,2,Isaac,2.0,1,0,3.4,False,22.4,90,,,45,0,0,0,153127.jpg,2.0,0,0,Hayden,7.3,False,,a,13,4,0.0,2,16405,16405,19824,19824,0.4,0.4,Hayden,0,2.29,0.508888888888889,1.0795163526114626,1.0
466,0,0,15,,,0,180974,0,0,0,0,0.0,0,4,2.3,1.3,2,Joelinton Cássio,2.0,1,0,0.0,False,0.0,90,,,60,0,0,0,180974.jpg,2.0,0,0,Apolinário de Lira,2.6,False,,a,13,4,0.0,2,18268,18268,12681,12681,0.3,0.3,Joelinton,0,1.46,0.24333333333333332,0.5960425040772399,1.0
482,0,0,0,75.0,75.0,0,58771,0,0,0,0,0.0,0,3,1.1,0.4,0,Jack,0.0,0,0,0.0,False,0.0,0,Groin Injury - 75% chance of playing,2019-08-05T09:00:18.473094Z,45,0,0,0,58771.jpg,0.0,0,0,Colback,0.1,False,,d,13,4,0.0,0,82,82,427,427,0.0,0.0,Colback,0,0.0,0.0,0.0,0.0
483,0,0,0,0.0,0.0,0,114243,0,0,0,0,0.0,0,3,0.0,0.0,0,Jacob,0.0,0,0,0.0,False,0.0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,50,0,0,0,114243.jpg,0.0,0,0,Murphy,0.0,False,,n,13,4,0.0,0,15,15,446,446,0.0,0.0,Murphy,0,1.8,0.36,0.8049844718999243,0.0
498,0,0,6,,,0,92159,0,0,0,0,11.2,0,2,2.1,1.1,1,Jetro,1.0,1,0,1.9,False,5.4,36,,,45,0,0,0,92159.jpg,1.0,0,0,Willems,0.2,False,,a,13,4,2.0,1,392,392,872,872,0.2,0.2,Willems,0,0.8300000000000001,0.18444444444444447,0.39126575225655635,0.4
499,0,0,0,,,0,155513,0,0,0,0,0.0,0,3,1.9,0.9,0,Rolando,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,155513.jpg,0.0,0,0,Aarons,0.1,False,,a,13,4,0.0,0,450,450,530,530,0.0,0.0,Aarons,0,0.0,0.0,0.0,0.0
500,0,0,2,,,0,170137,0,0,0,0,0.0,0,3,2.3,1.3,1,Allan,1.0,0,0,0.0,False,0.0,23,,,55,0,0,0,170137.jpg,1.0,0,0,Saint-Maximin,0.7,False,,a,13,4,0.0,1,7705,7705,3920,3920,0.2,0.2,Saint-Maximin,0,0.8300000000000001,0.1509090909090909,0.35391318915031333,0.25555555555555554
519,0,0,0,,,0,111773,0,0,0,0,0.0,0,2,2.1,1.1,0,Emil,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,111773.jpg,0.0,0,0,Krafth,0.1,False,,a,13,4,0.0,0,110,110,303,303,0.0,0.0,Krafth,0,0.0,0.0,0.0,0.0
520,0,0,0,0.0,0.0,0,40142,0,0,0,0,0.0,0,4,0.0,0.0,0,Andy,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Expected back 14 Sep,2019-08-09T11:00:18.902270Z,55,0,0,0,40142.jpg,0.0,0,0,Carroll,0.2,False,,i,13,4,0.0,0,516,516,2471,2471,0.0,0.0,Carroll,0,1.0,0.18181818181818182,0.4264014327112209,0.0
272,0,0,0,0.0,0.0,0,84384,0,0,0,0,0.0,0,2,0.0,0.0,0,Timm,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 17 Aug,2019-08-02T13:30:09.149762Z,45,0,0,0,84384.jpg,0.0,0,0,Klose,0.1,False,,i,14,45,0.0,0,16,16,988,988,0.0,0.0,Klose,0,0.0,0.0,0.0,0.0
273,0,0,18,100.0,100.0,0,198826,0,0,0,0,0.1,0,2,1.1,0.1,0,Ben,0.0,4,0,3.1,False,23.8,90,,2019-07-15T10:00:11.392489Z,45,0,0,0,198826.jpg,0.0,0,0,Godfrey,0.2,False,,a,14,45,7.0,0,481,481,1296,1296,0.0,0.0,Godfrey,0,0.0,0.0,0.0,1.0
274,0,0,16,,,0,232980,0,0,0,0,1.4,0,2,1.1,0.1,0,Maximillian,0.0,4,0,2.7,False,25.8,90,,,45,0,0,0,232980.jpg,0.0,0,0,Aarons,2.8,False,,a,14,45,0.0,0,5954,5954,10578,10578,0.0,0.0,Aarons,0,0.0,0.0,0.0,1.0
275,0,0,0,0.0,0.0,0,192303,0,0,0,0,0.0,0,2,0.0,0.0,0,Christoph,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-07-10T12:00:11.279736Z,45,0,0,0,192303.jpg,0.0,0,0,Zimmermann,0.0,False,,i,14,45,0.0,0,25,25,224,224,0.0,0.0,Zimmermann,0,0.0,0.0,0.0,0.0
276,0,0,15,,,0,194799,0,0,0,0,25.1,0,2,1.1,0.1,0,Jamal,0.0,4,0,4.9,False,24.2,90,,,45,0,0,0,194799.jpg,0.0,0,0,Lewis,0.2,False,,a,14,45,0.0,0,1009,1009,1177,1177,0.0,0.0,Lewis,0,0.0,0.0,0.0,1.0
277,0,0,2,,,0,83428,0,0,0,0,0.0,0,2,0.5,-0.5,-2,Grant,-2.0,4,0,0.9,False,8.6,90,,,40,1,0,0,83428.jpg,-2.0,0,0,Hanley,2.5,False,,a,14,45,0.0,-2,6628,6628,9258,9258,-0.5,-0.5,Hanley,0,0.0,0.0,0.0,1.0
278,0,1,32,,,0,57127,0,0,0,0,21.2,0,4,1.6,0.6,7,Teemu,7.0,4,1,10.1,False,39.2,82,,,65,0,0,0,57127.jpg,7.0,0,0,Pukki,5.4,False,,a,14,45,41.0,7,139751,139751,18765,18765,1.1,1.1,Pukki,0,3.66,0.5630769230769231,1.4355701092115072,0.9111111111111111
279,0,0,0,,,0,179587,0,0,0,0,0.0,0,4,1.1,0.1,0,Dennis,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,179587.jpg,0.0,0,0,Srbeny,0.1,False,,a,14,45,0.0,0,181,181,940,940,0.0,0.0,Srbeny,0,0.0,0.0,0.0,0.0
280,0,0,19,,,0,20480,0,0,0,0,0.0,0,1,1.2,0.2,1,Tim,1.0,4,0,3.0,False,30.4,90,,,45,0,0,0,20480.jpg,1.0,0,4,Krul,1.3,False,,a,14,45,0.0,1,4156,4156,3942,3942,0.2,0.2,Krul,0,0.8300000000000001,0.18444444444444447,0.39126575225655635,1.0
281,0,0,0,,,0,18499,0,0,0,0,0.0,0,1,0.5,-0.5,0,Michael,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,18499.jpg,0.0,0,0,McGovern,5.0,False,,a,14,45,0.0,0,12905,12905,9034,9034,0.0,0.0,McGovern,0,0.0,0.0,0.0,0.0
282,0,0,0,,,0,37614,0,0,0,0,0.0,0,3,1.7,0.7,0,Mario,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,37614.jpg,0.0,0,0,Vrancic,0.2,False,,a,14,45,0.0,0,281,281,2363,2363,0.0,0.0,Vrancic,0,0.0,0.0,0.0,0.0
283,1,0,16,,,0,195546,0,0,0,0,40.5,0,3,1.6,0.6,4,Emiliano,4.0,4,0,9.9,False,34.2,90,,,60,0,0,0,195546.jpg,4.0,0,0,Buendía,0.8,False,,a,14,45,24.0,4,11906,11906,3711,3711,0.7,0.7,Buendía,1,2.47,0.4116666666666667,1.0083732774457417,1.0
284,0,0,0,,,0,89470,0,0,0,0,0.6,0,3,1.3,0.3,1,Onel,1.0,0,0,2.1,False,0.0,20,,,55,0,0,0,89470.jpg,1.0,0,0,Hernández,0.2,False,,a,14,45,22.0,1,371,371,1548,1548,0.2,0.2,Hernández,0,0.8300000000000001,0.1509090909090909,0.35391318915031333,0.2222222222222222
285,0,0,1,,,0,71738,0,0,0,0,0.4,0,3,1.3,0.3,1,Marco,1.0,4,0,2.1,False,1.6,57,,,55,0,0,0,71738.jpg,1.0,0,0,Stiepermann,0.1,False,,a,14,45,19.0,1,1188,1188,860,860,0.2,0.2,Stiepermann,0,0.8300000000000001,0.1509090909090909,0.35391318915031333,0.6333333333333333
286,0,0,12,,,0,78607,0,0,0,0,0.6,0,3,0.9,-0.1,2,Kenny,2.0,4,0,1.2,False,11.4,90,,,50,0,0,0,78607.jpg,2.0,0,0,McLean,0.2,False,,a,14,45,0.0,2,1113,1113,886,886,0.4,0.4,McLean,0,1.46,0.292,0.6529318494299385,1.0
287,0,0,10,,,0,193111,0,0,0,0,33.9,0,3,0.5,-0.5,2,Todd,2.0,4,0,5.2,False,15.6,90,,,45,0,0,0,193111.jpg,2.0,0,0,Cantwell,0.7,False,,a,14,45,2.0,2,14742,14742,4089,4089,0.4,0.4,Cantwell,0,1.46,0.3244444444444444,0.6882506003549063,1.0
288,0,0,-3,,,0,87396,0,0,0,0,1.2,0,3,0.5,-0.5,0,Moritz,0.0,0,0,0.6,False,1.2,32,,,45,0,0,0,87396.jpg,0.0,0,0,Leitner,0.3,False,,a,14,45,4.0,0,1598,1598,1438,1438,0.0,0.0,Leitner,1,0.0,0.0,0.0,0.35555555555555557
289,0,0,0,0.0,0.0,0,18665,0,0,0,0,0.0,0,3,0.0,0.0,0,Alexander,0.0,0,0,0.0,False,0.0,0,Calf injury - Unknown return date,2019-07-30T15:00:09.320270Z,45,0,0,0,18665.jpg,0.0,0,0,Tettey,0.2,False,,i,14,45,0.0,0,398,398,1487,1487,0.0,0.0,Tettey,0,0.0,0.0,0.0,0.0
290,0,0,11,,,0,90440,0,0,0,0,0.6,0,3,0.5,-0.5,2,Tom,2.0,4,0,0.9,False,4.4,69,,,45,0,0,0,90440.jpg,2.0,0,0,Trybull,1.0,False,,a,14,45,4.0,2,7865,7865,3891,3891,0.4,0.4,Trybull,0,1.46,0.3244444444444444,0.6882506003549063,0.7666666666666667
434,0,0,3,,,0,81048,0,0,0,0,0.3,0,4,1.1,0.1,1,Josip,1.0,0,0,0.2,False,0.0,7,,,55,0,0,0,81048.jpg,1.0,0,0,Drmic,0.2,False,,a,14,45,2.0,1,777,777,2037,2037,0.2,0.2,Drmic,0,0.8300000000000001,0.1509090909090909,0.35391318915031333,0.07777777777777778
435,0,0,0,,,0,124165,0,0,0,0,0.0,0,3,1.3,0.3,0,Patrick,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,124165.jpg,0.0,0,0,Roberts,0.1,False,,a,14,45,0.0,0,95,95,1005,1005,0.0,0.0,Roberts,0,0.0,0.0,0.0,0.0
449,0,0,0,,,0,28082,0,0,0,0,0.0,0,1,1.2,0.2,0,Ralf,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,28082.jpg,0.0,0,0,Fahrmann,0.6,False,,a,14,45,0.0,0,479,479,4258,4258,0.0,0.0,Fahrmann,0,0.0,0.0,0.0,0.0
454,0,0,0,,,0,113564,0,0,0,0,0.0,0,2,1.1,0.1,0,Sam,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,113564.jpg,0.0,0,0,Byram,0.1,False,,a,14,45,0.0,0,98,98,822,822,0.0,0.0,Byram,0,0.0,0.0,0.0,0.0
484,0,0,0,,,0,101061,0,0,0,0,0.0,0,2,0.5,-0.5,0,Philip,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,101061.jpg,0.0,0,0,Heise,0.6,False,,a,14,45,0.0,0,1332,1332,2824,2824,0.0,0.0,Heise,0,0.0,0.0,0.0,0.0
507,0,0,0,0.0,0.0,0,128348,0,0,0,0,0.0,0,3,0.0,0.0,0,Ibrahim,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Expected back 17 Aug,2019-08-08T15:30:16.185538Z,45,0,0,0,128348.jpg,0.0,0,0,Amadou,0.0,False,,i,14,45,0.0,0,108,108,294,294,0.0,0.0,Amadou,0,0.0,0.0,0.0,0.0
70,0,0,0,,,0,178304,0,0,0,0,0.0,0,4,0.8,0.8,0,Lys,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,178304.jpg,0.0,0,0,Mousset,0.4,False,,a,15,49,0.0,0,933,933,4049,4049,0.0,0.0,Mousset,0,1.2,0.24,0.5366563145999496,0.0
291,0,0,11,,,0,63426,0,0,0,0,3.1,0,2,1.6,1.6,2,Enda,2.0,1,0,1.5,False,10.2,90,,,50,0,0,0,63426.jpg,2.0,0,0,Stevens,0.4,False,,a,15,49,2.0,2,516,516,1663,1663,0.4,0.4,Stevens,0,1.46,0.292,0.6529318494299385,1.0
292,0,0,0,,,0,87121,0,0,0,0,0.0,0,2,1.1,1.1,0,Kieron,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,87121.jpg,0.0,0,0,Freeman,0.2,False,,a,15,49,0.0,0,92,92,1148,1148,0.0,0.0,Freeman,0,0.0,0.0,0.0,0.0
293,0,0,12,,,0,146610,0,0,0,0,4.6,0,2,1.1,1.1,2,Jack,2.0,1,0,2.0,False,15.6,90,,,45,0,0,0,146610.jpg,2.0,0,0,O'Connell,0.4,False,,a,15,49,0.0,2,475,475,1213,1213,0.4,0.4,O'Connell,0,1.46,0.3244444444444444,0.6882506003549063,1.0
294,0,0,1,,,0,82691,0,0,0,0,3.8,0,2,1.1,1.1,2,George,2.0,1,0,0.7,False,0.4,90,,,45,0,0,0,82691.jpg,2.0,0,0,Baldock,0.2,False,,a,15,49,3.0,2,544,544,622,622,0.4,0.4,Baldock,0,1.46,0.3244444444444444,0.6882506003549063,1.0
295,0,0,16,,,0,108416,0,0,0,0,0.3,0,2,1.1,1.1,2,John,2.0,1,0,2.2,False,19.6,90,,,45,0,0,0,108416.jpg,2.0,0,0,Egan,0.2,False,,a,15,49,2.0,2,244,244,635,635,0.4,0.4,Egan,0,1.46,0.3244444444444444,0.6882506003549063,1.0
296,0,0,0,,,0,18832,0,0,0,0,0.0,0,2,0.5,0.5,0,Richard,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.6,False,,a,15,49,0.0,0,4346,4346,9104,9104,0.0,0.0,Stearman,0,0.0,0.0,0.0,0.0
297,0,1,20,,,0,153723,0,0,0,0,27.2,0,2,0.5,0.5,3,John,3.0,1,0,3.5,False,4.8,77,,,40,0,0,0,153723.jpg,3.0,0,0,Lundstram,8.0,False,,a,15,49,3.0,3,50257,50257,15157,15157,0.8,0.8,Lundstram,0,2.0,0.5,1.0,0.8555555555555555
298,0,3,26,,,0,18867,0,0,0,0,0.5,0,4,1.3,1.3,8,Billy,8.0,0,1,6.8,False,32.4,8,,,60,0,0,0,18867.jpg,8.0,0,0,Sharp,1.3,False,,a,15,49,35.0,8,25527,25527,7448,7448,1.3,1.3,Sharp,0,4.0,0.6666666666666666,1.632993161855452,0.08888888888888889
299,0,0,0,,,0,213280,0,0,0,0,0.0,0,1,1.2,1.2,0,Jake,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.3,False,,a,15,49,0.0,0,154,154,1767,1767,0.0,0.0,Eastwood,0,0.0,0.0,0.0,0.0
300,0,0,0,0.0,0.0,0,59614,0,0,0,0,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,55,0,0,0,59614.jpg,0.0,0,0,Duffy,0.1,False,,n,15,49,0.0,0,25,25,1876,1876,0.0,0.0,Duffy,0,0.0,0.0,0.0,0.0
301,0,0,9,,,0,47247,0,0,0,0,28.5,0,3,0.9,0.9,1,John,1.0,1,0,3.7,False,8.2,90,,,50,0,0,0,47247.jpg,1.0,0,0,Fleck,0.2,False,,a,15,49,0.0,1,249,249,832,832,0.2,0.2,Fleck,1,0.8300000000000001,0.166,0.3711872842649651,1.0
302,0,0,16,,,0,79934,0,0,0,0,21.3,0,3,0.9,0.9,2,Oliver,2.0,1,0,3.8,False,16.6,90,,,50,0,0,0,79934.jpg,2.0,0,0,Norwood,0.4,False,,a,15,49,0.0,2,1203,1203,1500,1500,0.4,0.4,Norwood,0,1.46,0.292,0.6529318494299385,1.0
303,0,0,0,,,0,27436,0,0,0,0,5.3,0,4,1.1,1.1,2,David,2.0,1,0,1.5,False,2.0,62,,,55,0,0,0,27436.jpg,2.0,0,0,McGoldrick,0.2,False,,a,15,49,8.0,2,2042,2042,1765,1765,0.4,0.4,McGoldrick,0,1.46,0.26545454545454544,0.6225460917583825,0.6888888888888889
423,0,0,9,,,0,40386,0,0,0,0,1.5,0,2,1.1,1.1,2,Chris,2.0,1,0,1.3,False,9.6,81,,,45,0,0,0,40386.jpg,2.0,0,0,Basham,0.2,False,,a,15,49,2.0,2,246,246,530,530,0.4,0.4,Basham,0,1.46,0.3244444444444444,0.6882506003549063,0.9
436,0,0,0,,,0,74854,0,0,0,0,0.0,0,1,1.2,1.2,0,Simon,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,74854.jpg,0.0,0,0,Moore,0.1,False,,a,15,49,0.0,0,51,51,529,529,0.0,0.0,Moore,0,0.0,0.0,0.0,0.0
