,name,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_name,gameweek,season,data_retrieved_datetime
209,Joshua Zirkzee,,,458249.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,2.2,8.0,Joshua,8.0,389.0,False,,,70.0,458249.jpg,8.0,Zirkzee,3.8,False,,a,14.0,1.0,8.0,115929.0,115929.0,15941.0,15941.0,1.1,1.1,Zirkzee,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,33.2,1.8,17.0,5.2,0.0,0.07,0.00,0.07,0.23,24.0,7.0,182.0,19.0,60.0,17.0,58.0,11.0,,,,,,,0.22,0.0,0.0,0.22,0.71,0.0,35.0,15.0,22.0,6.0,22.0,6.0,91.0,14.0,0.0,0.0,Manchester Utd,1.0,24-25,2024-08-21 23:11:51.786906
210,Matthijs de Ligt,,,209365.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.4,1.0,Matthijs,1.0,593.0,False,,,50.0,209365.jpg,1.0,de Ligt,3.9,False,,a,14.0,1.0,1.0,23245.0,23245.0,39013.0,39013.0,0.2,0.2,De Ligt,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.06,275.0,96.0,521.0,191.0,485.0,185.0,520.0,191.0,,,,,,,0.0,0.0,0.0,0.0,0.6,0.0,235.0,28.0,228.0,84.0,228.0,84.0,87.0,33.0,0.0,0.0,Manchester Utd,1.0,24-25,2024-08-21 23:11:51.786906
211,Noussair Mazraoui,,,230001.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9,1.9,8.0,Noussair,8.0,594.0,True,,,45.0,230001.jpg,8.0,Mazraoui,7.4,False,,a,14.0,1.0,8.0,340082.0,340082.0,13447.0,13447.0,1.8,1.8,Mazraoui,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,14.0,2.4,0.0,1.6,1.0,0.00,0.01,0.01,0.38,117.0,49.0,168.0,43.0,346.0,150.0,211.0,71.0,,,,,,,0.0,0.0,0.01,0.01,0.43,0.0,422.0,111.0,14.0,3.0,14.0,3.0,53.0,18.0,1.12,1.12,Manchester Utd,1.0,24-25,2024-08-21 23:11:51.786906
212,Harvey Barnes,,,201666.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,3.3,1.0,Harvey,1.0,392.0,False,,,65.0,201666.jpg,1.0,Barnes,0.5,False,,a,15.0,4.0,1.0,1112.0,1112.0,5464.0,5464.0,0.2,0.2,Barnes,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.44,606.0,274.0,611.0,275.0,606.0,272.0,611.0,275.0,,,,,,,0.0,0.0,0.0,0.0,1.98,0.0,48.0,28.0,278.0,138.0,278.0,138.0,259.0,86.0,0.0,0.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
213,Bruno Guimarães Rodriguez Moura,,,208706.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,3.3,3.0,Bruno,3.0,394.0,False,,,65.0,208706.jpg,3.0,Guimarães Rodriguez Moura,3.4,False,,a,15.0,4.0,3.0,10810.0,10810.0,20832.0,20832.0,0.5,0.5,Bruno G.,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.2,1.8,0.0,2.3,1.0,0.00,0.04,0.04,1.77,62.0,23.0,181.0,116.0,607.0,273.0,165.0,87.0,4.0,,,,,,0.0,0.0,0.04,0.04,1.77,0.0,50.0,30.0,80.0,34.0,80.0,34.0,99.0,33.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
214,Dan Burn,,,78916.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,5.0,Dan,5.0,395.0,False,,,45.0,78916.jpg,5.0,Burn,17.0,False,,a,15.0,4.0,5.0,71305.0,71305.0,28274.0,28274.0,1.1,1.1,Burn,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,17.4,0.0,0.0,1.7,1.0,0.00,0.00,0.00,1.77,89.0,31.0,353.0,140.0,285.0,112.0,202.0,66.0,,,,,,,0.0,0.0,0.0,0.0,1.77,0.0,340.0,53.0,53.0,22.0,53.0,22.0,24.0,7.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
215,Anthony Gordon,,,232826.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,3.6,3.0,Anthony,3.0,398.0,False,,,75.0,232826.jpg,3.0,Gordon,24.6,False,,a,15.0,4.0,3.0,24084.0,24084.0,125882.0,125882.0,0.4,0.4,Gordon,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,12.8,2.0,1.7,1.0,0.00,0.02,0.02,1.33,253.0,122.0,93.0,69.0,188.0,105.0,207.0,102.0,2.0,,,,3.0,,0.0,0.0,0.03,0.03,1.73,0.0,18.0,12.0,85.0,39.0,85.0,39.0,14.0,5.0,1.3,1.3,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
216,Lewis Hall,,,487838.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,5.0,Lewis,5.0,399.0,False,,,45.0,487838.jpg,5.0,Hall,5.0,False,,a,15.0,4.0,5.0,24469.0,24469.0,10134.0,10134.0,1.1,1.1,Hall,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,14.2,14.7,2.0,3.1,1.0,0.00,0.02,0.02,1.33,112.0,46.0,76.0,12.0,170.0,51.0,118.0,30.0,3.0,,,,,,0.0,0.0,0.03,0.03,1.73,0.0,478.0,140.0,54.0,23.0,54.0,23.0,72.0,27.0,1.3,1.3,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
217,Alexander Isak,,,219168.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1,3.6,5.0,Alexander,5.0,401.0,False,,,85.0,219168.jpg,5.0,Isak,58.4,False,,a,15.0,4.0,5.0,90186.0,90186.0,105456.0,105456.0,0.6,0.6,Isak,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.6,10.8,6.0,4.2,1.0,0.00,0.08,0.08,1.77,46.0,9.0,107.0,11.0,125.0,24.0,80.0,14.0,,,,,2.0,,0.0,0.0,0.08,0.08,1.77,0.0,11.0,3.0,58.0,9.0,58.0,9.0,1.0,1.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
218,Jacob Murphy,,,114243.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,3.0,1.0,Jacob,1.0,402.0,False,,,55.0,114243.jpg,1.0,Murphy,2.0,False,,a,15.0,4.0,1.0,3787.0,3787.0,11410.0,11410.0,0.2,0.2,J.Murphy,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.9,0.0,0.6,1.0,0.00,0.01,0.01,0.20,216.0,97.0,222.0,134.0,554.0,240.0,266.0,129.0,,,,,,,0.0,0.0,0.03,0.03,0.62,0.0,109.0,65.0,259.0,123.0,259.0,123.0,137.0,46.0,3.1,0.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
219,Joelinton Cássio Apolinário de Lira,,,180974.0,0.0,0.0,0.0,0.0,1.0,3.0,2.7,3.2,11.0,Joelinton Cássio,11.0,403.0,True,,,60.0,180974.jpg,11.0,Apolinário de Lira,2.3,False,,a,15.0,4.0,11.0,105234.0,105234.0,9587.0,9587.0,1.8,1.8,Joelinton,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,53.8,1.2,24.0,7.9,1.0,0.22,0.01,0.23,1.77,6.0,4.0,211.0,129.0,34.0,24.0,23.0,17.0,,,,,,,0.22,0.0,0.01,0.23,1.77,0.0,77.0,51.0,6.0,4.0,6.0,4.0,127.0,43.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
220,Lloyd Kelly,,,235530.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,1.0,Lloyd,1.0,404.0,False,,,45.0,235530.jpg,1.0,Kelly,0.1,False,,a,15.0,4.0,1.0,177.0,177.0,982.0,982.0,0.2,0.2,Kelly,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.2,0.0,0.0,0.9,0.0,0.00,0.00,0.00,0.44,168.0,67.0,410.0,175.0,353.0,155.0,244.0,85.0,,,,,,,0.0,0.0,0.0,0.0,1.98,0.0,432.0,119.0,203.0,75.0,203.0,75.0,406.0,154.0,0.0,0.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
221,Emil Krafth,,,111773.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,6.0,Emil,6.0,405.0,False,,,45.0,111773.jpg,6.0,Krafth,0.1,False,,a,15.0,4.0,6.0,2485.0,2485.0,513.0,513.0,1.3,1.3,Krafth,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,6.0,2.2,0.0,0.00,0.00,0.00,1.58,95.0,35.0,367.0,146.0,109.0,22.0,168.0,47.0,,,,,,,0.0,0.0,0.0,0.0,2.37,0.0,362.0,66.0,35.0,10.0,35.0,10.0,402.0,151.0,0.0,1.5,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
222,Tino Livramento,,,441191.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,7.0,Tino,7.0,409.0,False,,,45.0,441191.jpg,7.0,Livramento,2.1,False,,a,15.0,4.0,7.0,58106.0,58106.0,6422.0,6422.0,1.6,1.6,Livramento,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,20.0,0.6,0.0,2.1,1.0,0.00,0.00,0.00,1.77,68.0,20.0,232.0,73.0,368.0,163.0,172.0,49.0,,,,,,,0.0,0.0,0.0,0.0,1.77,0.0,448.0,128.0,26.0,6.0,26.0,6.0,132.0,49.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
223,Sean Longstaff,,,180135.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,2.6,3.0,Sean,3.0,410.0,False,,,50.0,180135.jpg,3.0,Longstaff,1.1,False,,a,15.0,4.0,3.0,3263.0,3263.0,5160.0,5160.0,0.6,0.6,Longstaff,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.4,1.3,4.0,1.5,1.0,0.00,0.01,0.01,1.77,165.0,70.0,201.0,124.0,142.0,80.0,219.0,106.0,,,,,,,0.0,0.0,0.01,0.01,1.77,0.0,216.0,137.0,72.0,26.0,72.0,26.0,177.0,58.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
224,Nick Pope,,,98747.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6,4.1,9.0,Nick,9.0,413.0,True,,,50.0,98747.jpg,9.0,Pope,8.1,False,,a,15.0,4.0,9.0,120198.0,120198.0,15899.0,15899.0,1.8,1.8,Pope,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,27.0,25.2,0.0,0.0,2.5,1.0,0.00,0.00,0.00,1.77,48.0,11.0,495.0,58.0,454.0,58.0,151.0,11.0,,,,,,,0.0,3.0,0.0,0.0,1.77,0.0,188.0,6.0,9.0,1.0,9.0,1.0,51.0,10.0,1.0,1.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
225,Fabian Schär,0.0,75.0,119471.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.8,-2.0,Fabian,-2.0,415.0,False,Suspended until 15 Sep,2024-08-12T14:30:04.713810Z,55.0,119471.jpg,-2.0,Schär,1.6,False,,s,15.0,4.0,-2.0,251.0,251.0,53317.0,53317.0,-0.4,-0.4,Schär,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.3,5.0,0.1,1.0,0.04,0.00,0.04,0.20,562.0,198.0,256.0,87.0,129.0,32.0,290.0,97.0,,,2.0,,,,0.13,0.0,0.0,0.13,0.67,0.0,111.0,12.0,620.0,203.0,620.0,203.0,156.0,57.0,3.33,0.0,Newcastle Utd,1.0,24-25,2024-08-21 23:11:51.786906
226,Ola Aina,75.0,,159506.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,1.9,1.0,Ola,1.0,422.0,False,Knock - 75% chance of playing,2024-08-17T20:30:06.361551Z,45.0,159506.jpg,1.0,Aina,1.1,False,,d,16.0,17.0,1.0,856.0,856.0,13720.0,13720.0,0.2,0.2,Aina,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,2.1,1.0,0.8,1.0,0.02,0.02,0.04,0.55,215.0,86.0,169.0,44.0,189.0,54.0,248.0,87.0,,,,,,,0.03,0.0,0.03,0.06,0.93,0.0,375.0,73.0,193.0,66.0,193.0,66.0,179.0,65.0,1.7,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
227,Elliot Anderson,,,215379.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,1.6,1.0,Elliot,1.0,423.0,False,,,50.0,215379.jpg,1.0,Anderson,0.2,False,,a,16.0,17.0,1.0,501.0,501.0,1034.0,1034.0,0.2,0.2,Anderson,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,1.5,8.0,1.5,0.0,0.00,0.01,0.01,0.59,214.0,96.0,189.0,119.0,90.0,58.0,222.0,108.0,2.0,,,,,,0.0,0.0,0.05,0.05,2.95,5.0,240.0,154.0,230.0,104.0,230.0,104.0,390.0,134.0,0.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
228,Taiwo Awoniyi,,,210156.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.0,1.0,Taiwo,1.0,424.0,False,,,60.0,210156.jpg,1.0,Awoniyi,0.9,False,,a,16.0,17.0,1.0,3112.0,3112.0,12914.0,12914.0,0.2,0.2,Awoniyi,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.4,1.0,19.0,2.3,0.0,0.12,0.03,0.15,0.59,238.0,18.0,218.0,21.0,48.0,14.0,163.0,19.0,,,,,,,0.6,0.0,0.15,0.75,2.95,5.0,79.0,23.0,272.0,30.0,272.0,30.0,191.0,33.0,0.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
229,Willy Boly,,,90585.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.9,2.0,Willy,2.0,425.0,False,,,45.0,90585.jpg,2.0,Boly,0.3,False,,a,16.0,17.0,2.0,1884.0,1884.0,1255.0,1255.0,0.4,0.4,Boly,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.1,17.0,4.9,1.0,0.07,0.00,0.07,1.22,28.0,3.0,264.0,90.0,51.0,5.0,61.0,6.0,,,,,,,0.07,0.0,0.0,0.07,1.22,1.0,347.0,57.0,94.0,29.0,94.0,29.0,318.0,118.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
230,Danilo dos Santos de Oliveira,0.0,,513046.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.6,1.0,Danilo,1.0,429.0,False,Ankle injury - Unknown return date,2024-08-17T20:00:06.172553Z,50.0,513046.jpg,1.0,dos Santos de Oliveira,0.0,False,,i,16.0,17.0,1.0,77.0,77.0,1847.0,1847.0,0.2,0.2,Danilo,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,1.0,0.00,0.00,0.00,0.28,547.0,240.0,270.0,147.0,537.0,230.0,559.0,243.0,,,,,,,0.0,0.0,0.0,0.0,1.8,0.0,313.0,201.0,255.0,120.0,255.0,120.0,526.0,215.0,6.43,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
231,Nicolás Domínguez,,,250199.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,1.6,1.0,Nicolás,1.0,431.0,False,,,50.0,250199.jpg,1.0,Domínguez,0.0,False,,a,16.0,17.0,1.0,69.0,69.0,296.0,296.0,0.2,0.2,Dominguez,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.2,5.7,4.0,1.6,0.0,0.00,0.09,0.09,0.67,205.0,90.0,129.0,89.0,144.0,81.0,214.0,103.0,,,,,,,0.0,0.0,0.22,0.22,1.68,2.5,266.0,170.0,237.0,110.0,237.0,110.0,548.0,233.0,0.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
232,Anthony Elanga,75.0,,449434.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,2.0,1.0,Anthony,1.0,432.0,False,Eye Injury - 75% chance of playing,2024-08-17T20:30:06.384998Z,55.0,449434.jpg,1.0,Elanga,2.0,False,,d,16.0,17.0,1.0,1611.0,1611.0,32491.0,32491.0,0.2,0.2,Elanga,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.4,25.1,9.0,4.5,1.0,0.02,0.16,0.18,0.55,152.0,61.0,32.0,28.0,84.0,55.0,71.0,47.0,1.0,,,,,,0.03,0.0,0.27,0.3,0.93,0.0,154.0,93.0,269.0,130.0,269.0,130.0,140.0,47.0,1.7,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
233,Morgan Gibbs-White,,,222531.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,2.3,2.0,Morgan,2.0,433.0,False,,,65.0,222531.jpg,2.0,Gibbs-White,4.6,False,,a,16.0,17.0,2.0,8936.0,8936.0,27255.0,27255.0,0.3,0.3,Gibbs-White,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.8,41.3,14.0,6.5,1.0,0.10,0.07,0.17,1.22,161.0,67.0,13.0,11.0,70.0,44.0,37.0,30.0,5.0,,1.0,,1.0,,0.1,0.0,0.07,0.17,1.22,1.0,53.0,33.0,165.0,83.0,165.0,83.0,79.0,25.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
234,Callum Hudson-Odoi,,,209046.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,3.0,Callum,3.0,434.0,False,,,55.0,209046.jpg,3.0,Hudson-Odoi,3.5,False,,a,16.0,17.0,3.0,12197.0,12197.0,14393.0,14393.0,0.5,0.5,Hudson-Odoi,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.2,41.7,28.0,8.2,1.0,0.07,0.20,0.27,0.63,134.0,47.0,11.0,9.0,26.0,18.0,18.0,12.0,4.0,,,,,,0.09,0.0,0.25,0.34,0.8,0.0,135.0,81.0,76.0,30.0,76.0,30.0,97.0,31.0,1.27,1.27,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
235,Murillo Santiago Costa dos Santos,,,575476.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.9,2.0,Murillo,2.0,436.0,False,,,45.0,575476.jpg,2.0,Santiago Costa dos Santos,0.5,False,,a,16.0,17.0,2.0,1231.0,1231.0,1930.0,1930.0,0.4,0.4,Murillo,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.8,1.0,0.0,2.1,1.0,0.00,0.00,0.00,1.22,69.0,21.0,216.0,65.0,441.0,178.0,175.0,52.0,,,,,,,0.0,0.0,0.0,0.0,1.22,1.0,532.0,149.0,119.0,45.0,119.0,45.0,246.0,92.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
236,Neco Williams,,,215136.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.9,1.0,Neco,1.0,437.0,False,,,45.0,215136.jpg,1.0,Williams,0.5,False,,a,16.0,17.0,1.0,1939.0,1939.0,2147.0,2147.0,0.2,0.2,N.Williams,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,21.8,30.9,6.0,5.9,1.0,0.03,0.13,0.16,1.22,61.0,16.0,24.0,3.0,111.0,24.0,41.0,2.0,,,3.0,,,,0.03,0.0,0.13,0.16,1.22,1.0,406.0,98.0,196.0,69.0,196.0,69.0,244.0,90.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
237,Ibrahim Sangaré,,,210462.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,2.0,Ibrahim,2.0,442.0,False,,,45.0,210462.jpg,2.0,Sangaré,2.3,False,,a,16.0,17.0,2.0,23453.0,23453.0,9853.0,9853.0,0.4,0.4,Sangaré,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.8,2.5,4.0,2.1,1.0,0.00,0.01,0.01,1.22,106.0,36.0,165.0,108.0,136.0,75.0,171.0,90.0,,,,,,,0.0,0.0,0.01,0.01,1.22,1.0,401.0,216.0,107.0,46.0,107.0,46.0,124.0,42.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
238,Matz Sels,,,85633.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.2,3.0,Matz,3.0,443.0,False,,,45.0,85633.jpg,3.0,Sels,1.2,False,,a,16.0,17.0,3.0,9102.0,9102.0,4275.0,4275.0,0.7,0.7,Sels,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,23.8,0.0,0.0,2.4,1.0,0.00,0.00,0.00,1.22,53.0,12.0,357.0,36.0,289.0,36.0,152.0,12.0,,,,,,,0.0,3.0,0.0,0.0,1.22,1.0,345.0,18.0,65.0,9.0,65.0,9.0,173.0,23.0,1.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
239,Harry Toffolo,,,114241.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.9,1.0,Harry,1.0,444.0,False,,,45.0,114241.jpg,1.0,Toffolo,0.1,False,,a,16.0,17.0,1.0,67.0,67.0,502.0,502.0,0.2,0.2,Toffolo,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.0,6.0,1.9,0.0,0.02,0.01,0.03,0.67,162.0,65.0,152.0,36.0,110.0,23.0,185.0,55.0,3.0,,,,,,0.05,0.0,0.02,0.07,1.68,2.5,365.0,68.0,192.0,65.0,192.0,65.0,463.0,172.0,0.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
240,Chris Wood,,,60689.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.0,9.0,Chris,9.0,447.0,False,,,60.0,60689.jpg,9.0,Wood,6.5,False,,a,16.0,17.0,9.0,91792.0,91792.0,19191.0,19191.0,1.5,1.5,Wood,71.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,32.2,5.7,21.0,5.9,1.0,0.71,0.02,0.73,0.63,27.0,8.0,130.0,14.0,46.0,13.0,44.0,8.0,,,,,,,0.9,0.0,0.03,0.93,0.8,0.0,70.0,20.0,11.0,4.0,11.0,4.0,60.0,9.0,1.27,1.27,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
241,Ryan Yates,,,204968.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,1.6,7.0,Ryan,7.0,449.0,False,,,50.0,204968.jpg,7.0,Yates,0.3,False,,a,16.0,17.0,7.0,12364.0,12364.0,2197.0,2197.0,1.4,1.4,Yates,75.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,12.4,16.9,36.0,6.5,0.0,0.24,0.03,0.27,0.94,128.0,45.0,55.0,44.0,15.0,8.0,36.0,29.0,,,,,,,0.29,0.0,0.04,0.33,1.13,1.2,232.0,149.0,27.0,11.0,27.0,11.0,321.0,106.0,0.0,0.0,Nottingham Forest,1.0,24-25,2024-08-21 23:11:51.786906
242,Cameron Archer,,,433979.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,0.4,1.0,Cameron,1.0,27.0,False,,,50.0,433979.jpg,1.0,Archer,1.3,False,,a,17.0,20.0,1.0,8154.0,6785.0,9638.0,8127.0,0.2,0.2,Archer,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,22.0,2.3,0.0,0.19,0.00,0.19,0.00,270.0,24.0,267.0,32.0,41.0,12.0,161.0,17.0,,,,,,,0.9,0.0,0.0,0.9,0.0,0.0,270.0,52.0,239.0,22.0,239.0,22.0,168.0,30.0,0.0,0.0,Southampton,1.0,24-25,2024-08-21 23:11:51.786906
243,Carlos Alcaraz Durán,,,502697.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,0.6,1.0,Carlos,1.0,450.0,False,,,50.0,502697.jpg,1.0,Alcaraz Durán,0.1,False,,a,17.0,20.0,1.0,389.0,389.0,854.0,854.0,0.2,0.2,Alcaraz,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.4,15.9,19.0,4.3,0.0,0.07,0.03,0.10,0.00,178.0,74.0,65.0,52.0,47.0,30.0,74.0,50.0,,,,,2.0,,0.7,0.0,0.3,1.0,0.0,0.0,308.0,197.0,253.0,118.0,253.0,118.0,437.0,155.0,0.0,0.0,Southampton,1.0,24-25,2024-08-21 23:11:51.786906
