,index,first_name,second_name,assists,bonus,bps,clean_sheets,corners_and_indirect_freekicks_order,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,dreamteam_count,element_type,event_points,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,influence,influence_rank,influence_rank_type,minutes,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,points_per_game,red_cards,saves,selected_by_percent,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards,team_name,gameweek,season,gameweek_xG,gameweek_xA,gameweek_xGA,gameweek_minutes,team_xG,team_xGA,team_xG_ewm_5,team_xG_ewm_10,team_xG_ewm_20,team_xG_ewm_40,team_xGA_ewm_5,team_xGA_ewm_10,team_xGA_ewm_20,team_xGA_ewm_40,opponent_xG,opponent_xGA,opponent_xG_ewm_5,opponent_xG_ewm_10,opponent_xG_ewm_20,opponent_xG_ewm_40,opponent_xGA_ewm_5,opponent_xGA_ewm_10,opponent_xGA_ewm_20,opponent_xGA_ewm_40,home,gameweek_assists,gameweek_bps,gameweek_creativity,gameweek_goals_scored,gameweek_goals_conceded,gameweek_own_goals,gameweek_penalties_saved,gameweek_red_cards,gameweek_saves,gameweek_threat,gameweek_yellow_cards,gameweek_xPoints,gameweek_assists_ewm_5,gameweek_bps_ewm_5,gameweek_creativity_ewm_5,event_points_ewm_5,gameweek_goals_scored_ewm_5,gameweek_goals_conceded_ewm_5,gameweek_saves_ewm_5,gameweek_threat_ewm_5,gameweek_xG_ewm_5,gameweek_xA_ewm_5,gameweek_xGA_ewm_5,gameweek_minutes_ewm_5,gameweek_xPoints_ewm_5,gameweek_assists_ewm_10,gameweek_bps_ewm_10,gameweek_creativity_ewm_10,event_points_ewm_10,gameweek_goals_scored_ewm_10,gameweek_goals_conceded_ewm_10,gameweek_saves_ewm_10,gameweek_threat_ewm_10,gameweek_xG_ewm_10,gameweek_xA_ewm_10,gameweek_xGA_ewm_10,gameweek_minutes_ewm_10,gameweek_xPoints_ewm_10,gameweek_assists_ewm_20,gameweek_bps_ewm_20,gameweek_creativity_ewm_20,event_points_ewm_20,gameweek_goals_scored_ewm_20,gameweek_goals_conceded_ewm_20,gameweek_saves_ewm_20,gameweek_threat_ewm_20,gameweek_xG_ewm_20,gameweek_xA_ewm_20,gameweek_xGA_ewm_20,gameweek_minutes_ewm_20,gameweek_xPoints_ewm_20,gameweek_assists_ewm_40,gameweek_bps_ewm_40,gameweek_creativity_ewm_40,event_points_ewm_40,gameweek_goals_scored_ewm_40,gameweek_goals_conceded_ewm_40,gameweek_saves_ewm_40,gameweek_threat_ewm_40,gameweek_xG_ewm_40,gameweek_xA_ewm_40,gameweek_xGA_ewm_40,gameweek_minutes_ewm_40,gameweek_xPoints_ewm_40,gameweek_assists_expanding,gameweek_bps_expanding,gameweek_creativity_expanding,event_points_expanding,gameweek_goals_scored_expanding,gameweek_goals_conceded_expanding,gameweek_saves_expanding,gameweek_threat_expanding,gameweek_xG_expanding,gameweek_xA_expanding,gameweek_xGA_expanding,gameweek_minutes_expanding,gameweek_xPoints_expanding,gameweek_assists_expanding_per90,gameweek_bps_expanding_per90,gameweek_creativity_expanding_per90,event_points_expanding_per90,gameweek_goals_scored_expanding_per90,gameweek_goals_conceded_expanding_per90,gameweek_saves_expanding_per90,gameweek_threat_expanding_per90,gameweek_xG_expanding_per90,gameweek_xA_expanding_per90,gameweek_xGA_expanding_per90,gameweek_minutes_expanding_per90,gameweek_xPoints_expanding_per90,xG_overperformance,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,form,id,in_dreamteam,news,news_added,photo,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,name,data_retrieved_datetime
93,217,Dango,Ouattara,2,3,207,5,,245.4,174,114,,1,3,1,24,1,87.8,191,98,298.4,262,107,1214,47,0,0,,0,1.9,0,0,0.0,332.0,121,79,56,O.Dango,3,Bournemouth,38,23-24,0.1899999999999999,0.02,0.4299999999999997,31.0,2.2,1.1,1.277092499651577,1.4115567117002807,1.41610602126204,1.3531201174128775,1.516770629589643,1.4565044603449555,1.48652601706718,1.54144780118595,1.1,2.2,2.106717797614443,2.0565751221487387,1.936268229216542,1.8067015714253132,1.4835999826819042,1.5488923127839995,1.534041531633461,1.432031042465283,0.0,0.0,5.0,10.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0102566526347942,0.1197280853747123,7.669122819354334,8.768620677192377,2.626997109610796,0.0172011631926384,0.9008139891487243,0.0,15.720696721626052,0.0939953320192069,0.0444025111696511,1.1814791196256993,55.87433962921006,2.216661373076364,0.1088973441610831,7.826611622074296,8.808895566834748,2.772654192688257,0.0327702275100952,0.934141147988823,0.0,13.216270772064538,0.0889036978943291,0.0413160416153751,0.995826564941182,50.21079192055646,2.17830781386059,0.0907973953130555,7.524440464463604,8.582236506913922,2.63208877072655,0.0362126411491954,0.8813819759945638,0.0,11.981251734163036,0.0878050197165553,0.0389507207743029,0.8465968417132791,45.40771556483889,2.0974897377846027,0.0791078307730029,7.245846153536155,8.396013925145917,2.497456718853305,0.0355618795821769,0.8420271297836335,0.0,11.46264318358076,0.0878031288965934,0.037760520133211,0.7715319700525635,42.86106856906593,2.043827653819672,5.0,370.0,507.9,115.0,2.0,47.0,0.0,615.0,6.069999999999999,2.54,44.38,2287.0,112.79755110836048,0.1967643200699606,14.560559685177088,19.9873196327066,4.525579361609095,0.0787057280279842,1.84958460865763,0.0,24.202011368605163,0.2388718845649322,0.0999562745955399,1.7464801049409706,90.0,4.438906689878637,0.3294892915980231,100.0,100.0,533463.0,0.0,0.0,-3.0,3.0,2.6,2.8,2.8,78.0,False,International Duty - Unknown return date,2023-12-30T22:30:09.287875Z,533463.jpg,False,,a,3,91.0,4387.0,0.0,7730.0,0.0,0.6,11.9,12.0,2.65,1.1,3.75,21.13,,,,0.2,0.0,0.08,0.28,1.57,1.78,325.0,210.0,112.0,51.0,335.0,142.0,627.0,231.0,0.89,0.37,Dango Ouattara,2024-05-26 12:00:21.375523
94,220,Daniel,Bentley,0,1,73,2,,0.0,536,26,,1,1,1,7,0,7.1,470,35,70.8,427,35,382,39,0,0,,0,3.6,0,8,0.8,0.0,497,12,18,Bentley,0,Wolves,37,23-24,0.0,0.0,2.7,90.0,1.6,2.6,0.8376971544237909,1.03142646034114,1.119112161284825,1.1103646515395211,1.852631577016244,1.730664094054935,1.699012020488457,1.6628231992231763,2.6,1.6,1.3787058655164963,1.2929029056298946,1.2260619363617462,1.1720229415200931,1.099315959471461,1.2498056710492105,1.3019283106142674,1.299898365858625,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5659613622788284,0.0,13.720218331416726,0.0,2.801590515216793,0.0,1.6631897766476085,1.8436371292981972,0.0,0.0,0.0,1.716968950940218,78.50520723668228,2.4976861665848324,0.0,15.352894203618874,0.0,3.148839445270692,0.0,1.5302519766510874,2.2787478165262964,0.0,0.0,0.0,1.7359944918862855,79.34445664593521,2.710527702701232,0.0,16.126303236322812,0.0,3.297854396106997,0.0,1.475400273796587,2.4978596114724687,0.0,0.0,0.0,1.7549722460744723,79.80920694639339,2.806461635610423,0.0,16.497521087299155,0.0,3.3655332572211143,0.0,1.4509882059885837,2.6065615459891225,0.0,0.0,0.0,1.7662716929312874,80.04672496982509,2.8514334754837547,0.0,118.0,0.0,24.0,0.0,10.0,19.0,0.0,0.0,0.0,12.45,562.0,20.26039263407485,0.0,18.89679715302491,0.0,3.8434163701067616,0.0,1.6014234875444842,3.04270462633452,0.0,0.0,0.0,1.9937722419928825,90.0,3.2445468631080727,,,,79602.0,0.0,0.0,-1.0,1.0,-0.3,0.2,0.2,546.0,False,,,79602.jpg,False,,a,20,39.0,153982.0,938.0,128105.0,1453.0,0.1,4.6,3.0,0.0,0.0,0.0,7.79,,,,0.0,1.88,0.0,0.0,1.84,1.65,806.0,71.0,336.0,23.0,75.0,10.0,214.0,30.0,0.71,0.47,Daniel Bentley,2024-05-19 12:13:16.666579
95,221,Daniel,Castelo Podence,1,10,249,6,1.0,512.8,56,46,6.0,1,3,3,31,6,146.8,68,48,376.0,187,77,1760,51,0,0,,0,2.9,0,0,0.7,580.0,49,30,92,Podence,5,Wolves,37,22-23,0.2399999999999997,0.0299999999999998,1.2199999999999989,69.0,1.6,2.0,0.8282802683552214,0.9174055949641414,0.9481181352904484,0.961423616232904,2.029663721267773,1.7995659001746342,1.6776392249536465,1.5896229248172755,2.0,1.6,1.5955517540110091,1.38517174713515,1.2473153415476088,1.1879439682820134,2.0492953905460705,1.9416330711100724,1.7978897039575317,1.6719614720783775,1.0,0.0,4.0,21.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.425515430477465,0.0133624272250452,6.897358793191056,16.795365359496696,2.368922969733248,0.0894728166584167,0.7812710754839898,0.0,12.65425691522312,0.1057908257700402,0.0901362234811027,0.935618292937026,44.88961413740997,2.1927879076367818,0.0434437484196242,9.250888019424496,20.40973100807076,2.5050544854592216,0.1169419378031597,0.814169077708848,0.0,17.22181083221043,0.1004472110675001,0.0942800284381785,0.9964420796630128,47.22779706339536,2.265789350948685,0.0613399184727683,10.017570888617923,20.653935638454225,2.5351104988712887,0.1162871559794022,0.803724135383616,0.0,19.061034039643676,0.0973459900127446,0.0985951816167035,1.078253873559926,50.321910185042135,2.397963437819598,0.0641330555509358,10.12967367667261,19.66702734169285,2.5649604906396317,0.1154291217026715,0.8053007961789141,0.0,19.585431158992662,0.0982511187618565,0.0990671219926347,1.1145068895970534,52.630526083716376,2.503766877075829,3.0,509.0,906.2,137.0,6.0,41.0,0.0,1004.0,5.383599999999999,5.037849999999998,59.0594,2886.0,132.14174755927212,0.0935550935550935,15.873180873180871,28.259875259875265,4.272349272349272,0.1871101871101871,1.2785862785862787,0.0,31.309771309771307,0.1678877338877338,0.1571055093555093,1.8417692307692308,90.0,4.120844518480419,1.1144958763652577,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Castelo Podence,
96,225,Daniel,Iversen,0,2,183,1,,0.0,543,29,,0,1,2,22,0,27.6,383,24,275.4,255,24,1080,39,1,0,,0,2.4,0,38,5.1,0.0,503,19,29,Iversen,0,Leicester City,38,22-23,0.0,0.0,1.34,90.0,1.4,1.4,1.4537896681063958,1.4754916634087736,1.4085061622332922,1.373578255188818,1.9036871230391823,1.789858176679831,1.7020558813952105,1.6294003438813536,1.4,1.4,1.2672724213950814,1.2921793530549197,1.2973764960207217,1.3074626306735273,1.850886439922132,1.7181306016969071,1.5530890510050623,1.4444907335336024,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.580453629428532,0.0,17.902291628350643,0.0,2.955409907030297,0.0,2.017716934726056,3.2996503213223565,0.0,0.0,0.0,1.807542923309014,90.0,3.118744516721058,0.0,19.07907292054369,0.0,2.687225580419388,0.0,2.247214143275517,3.75433278407511,0.0,0.0,0.0,1.7896257271980478,90.0,3.374009316628041,0.0,19.70563930470326,0.0,2.5610429114955746,0.0,2.350554615101175,3.9902606910308047,0.0,0.0,0.0,1.76990401374915,90.0,3.5172501119740347,0.0,20.0204902948038,0.0,2.5014063685064736,0.0,2.3987369027295933,4.10715875155232,0.0,0.0,0.0,1.757809969907232,90.0,3.590822600385063,0.0,183.0,0.0,22.0,0.0,22.0,38.0,0.0,0.0,0.0,15.7,810.0,32.98451514579145,0.0,20.33333333333333,0.0,2.4444444444444446,0.0,2.4444444444444446,4.222222222222222,0.0,0.0,0.0,1.7444444444444442,90.0,3.6649461273101607,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Iversen,
97,227,Daniel,Jebbison,0,0,3,0,,0.1,530,70,,0,4,1,0,0,0.4,532,67,0.0,827,103,20,48,0,0,,0,1.0,0,0,0.0,4.0,470,67,1,Jebbison,0,Bournemouth,38,23-24,0.0,0.0,0.94,20.0,1.0,3.1,1.2830994581199937,1.1958723289246194,1.077375182987682,0.99417831955367,2.071941196413213,1.9815274371618687,1.9320725425304384,1.888179959369467,3.1,1.0,1.7969381235350326,1.7746585118136844,1.7400965500778338,1.6934156793563853,1.877268422652072,1.7688876824630142,1.671183401601962,1.5387424263830736,1.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0001266121134065,0.0,7.540694907187054,2.57425035697287,2.342217991432651,0.1523084245597335,0.3122322703474536,0.0,11.29176582579724,0.1827701094716801,0.0,1.2580199904807232,58.4007615421228,2.4994349549113086,0.0,7.926253327147075,2.834900246636223,2.4856780054211125,0.178017630827086,0.3580132353300286,0.0,12.73824815022832,0.2136211569925032,0.0,1.3141095455544427,59.85507069424433,2.6693731383957133,0.0,8.076764640468795,2.944303157475953,2.5464545566313626,0.1895010505580183,0.3795007880911892,0.0,13.394212744560376,0.227401260669622,0.0,1.341407319509159,60.30689970037339,2.7419752602021448,0.0,8.141719628959114,2.993837366428705,2.5741190251056163,0.19487506407176,0.3898750480563865,0.0,13.703522585495609,0.233850076886112,0.0,1.3547995815634633,60.47211390856338,2.7751735454247526,0.0,41.0,15.2,13.0,1.0,2.0,0.0,70.0,1.2000000000000002,0.0,6.839999999999998,303.0,14.031658231438527,0.0,12.178217821782178,4.514851485148515,3.861386138613861,0.297029702970297,0.594059405940594,0.0,20.792079207920796,0.3564356435643565,0.0,2.031683168316831,90.0,4.167819276664909,0.8333333333333333,100.0,100.0,523700.0,0.0,0.0,-2.0,2.0,-1.0,-0.8,0.2,483.0,False,,2023-08-06T23:30:06.119901Z,523700.jpg,False,,a,3,49.0,2664.0,0.0,3635.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.94,,,,0.0,0.0,0.0,0.0,4.23,0.0,297.0,60.0,378.0,47.0,519.0,67.0,688.0,95.0,0.0,0.0,Daniel Jebbison,2024-05-26 12:00:21.375523
98,228,Daniel,Muñoz,4,3,270,5,,265.6,159,35,,1,2,10,22,0,71.7,234,69,331.0,234,88,1440,45,0,0,,0,3.5,0,0,0.6,119.0,255,73,56,Muñoz,4,Crystal Palace,38,23-24,0.0,0.38,1.0800000000000018,90.0,2.5,0.9,1.6229646924131975,1.423612631170648,1.294788582871071,1.2085202859344124,1.199452767577169,1.2848251082587656,1.3168383478080867,1.3075685960177967,0.9,2.5,1.5498550283711263,1.5542735741754277,1.5748803530491835,1.5218482295642668,1.891754035701137,1.778190921921956,1.623284111093568,1.5122609540769818,1.0,1.0,40.0,57.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0052439750103614,0.4913038093082907,21.73269486731975,26.30829956015345,5.471390548596257,0.0,0.7822045761324343,0.0,9.726101416452034,0.0905859777623859,0.1348011720291629,1.1461750536701498,90.0,4.828952441486345,0.3643900572869619,19.119726794475024,20.765595525390985,4.527275800163068,0.0,1.055019235529319,0.0,8.549988320629913,0.0834053671369939,0.1048580171653943,1.1923687479523564,90.0,4.351960685782489,0.3039738409259306,17.91496758808114,18.43734734378612,4.034852580292269,0.0,1.2124729199931337,0.0,7.965926707912989,0.0808272806842388,0.0910111337182186,1.2138950906675716,90.0,4.119840213661328,0.2760283926127202,17.370928590049765,17.4521904786085,3.7946791346241824,0.0,1.293586907547683,0.0,7.6930254595215475,0.0797460410748101,0.0846508842918966,1.2233859319631792,90.0,4.009868474135527,4.0,270.0,265.6,57.0,0.0,22.0,0.0,119.0,1.26,1.26,19.71,1440.0,62.48242966389988,0.25,16.875,16.6,3.5625,0.0,1.375,0.0,7.4375,0.07875,0.07875,1.231875,90.0,3.9051518539937424,0.0,,,247348.0,0.0,0.0,0.0,0.0,4.1,6.0,6.5,792.0,False,,,247348.jpg,False,,a,7,31.0,116197.0,0.0,48506.0,0.0,1.4,12.4,16.0,1.26,1.26,2.52,19.71,,,,0.08,0.0,0.08,0.16,1.23,1.38,400.0,76.0,11.0,4.0,79.0,14.0,223.0,88.0,1.0,0.31,Daniel Muñoz,2024-05-26 12:00:21.375523
99,230,Danilo,dos Santos de Oliveira,2,4,302,1,3.0,277.6,152,102,,0,3,2,42,2,78.1,214,112,368.0,208,88,1787,53,0,0,,0,2.2,0,0,0.1,137.0,236,127,65,Danilo,4,Nottingham Forest,38,23-24,0.0,0.0099999999999998,1.0300000000000011,79.0,1.7,1.2,1.498748452457635,1.4413995286045538,1.3425102094298629,1.2598584355302138,1.3364450340507643,1.3340830438261917,1.4077714750337886,1.4761381311313289,1.2,1.7,1.318294680076648,1.2656950845386492,1.1706417007121686,1.1063372810893255,2.3239486555636115,2.0806440884781017,1.8936772666340151,1.7599152098186368,0.0,0.0,10.0,20.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332740089625036,0.1702505277656757,13.657832495783165,20.969052369352763,2.8866526018248497,0.0730683067639728,1.7219010564130783,0.0,6.070526849562322,0.1025066649907921,0.0341483907370148,1.2557880100607046,78.48233200937005,3.041456184160841,0.1374046746515747,13.255129478252488,16.00543352252455,2.7757868414842157,0.0914797065280206,1.6192869109804793,0.0,6.307446941588191,0.0967362123275296,0.0355735865058412,1.1544432094274362,71.70461298307053,2.848360669123981,0.1139570199059294,12.633496339142726,12.618491902092243,2.6921861993468945,0.1051616638336515,1.557198279555254,0.0,6.215447903485229,0.087319719079347,0.0359585233510485,1.1308923012817635,67.62892192546555,2.6920523027663177,0.10585058884287,12.39505044413754,11.086285038088889,2.6780724323755654,0.1155363363345049,1.5404875334627022,0.0,6.256339506632755,0.0833654059094808,0.0358983221403135,1.1447565173710132,66.1280987484107,2.6318533800346624,4.0,480.0,385.7000000000001,105.0,5.0,60.0,0.0,250.0,3.16,1.39,45.99,2546.0,101.2806261146742,0.1413982717989002,16.967792615868028,13.634328358208956,3.7117046347211313,0.1767478397486253,2.1209740769835035,0.0,8.837391987431264,0.1117046347211312,0.0491358994501178,1.6257266300078554,90.0,3.580226374831374,1.5822784810126582,100.0,100.0,513046.0,0.0,0.0,-2.0,2.0,3.3,3.3,2.8,442.0,False,Ankle sprain - 50% chance of playing,2023-12-04T17:00:09.845218Z,513046.jpg,False,,a,16,17.0,8686.0,0.0,16447.0,0.0,0.5,12.3,20.0,1.82,0.94,2.76,28.6,,,,0.09,0.0,0.05,0.14,1.44,2.12,143.0,87.0,117.0,54.0,276.0,115.0,461.0,149.0,1.01,0.05,Danilo dos Santos de Oliveira,2024-05-26 12:00:21.375523
100,231,Danny,Ings,2,4,105,0,,64.4,354,46,,1,4,1,10,1,27.1,380,47,82.4,415,47,389,55,0,0,2.0,0,1.8,0,0,0.6,125.0,249,47,36,Ings,1,West Ham,38,23-24,0.0,0.0,0.0,4.0,0.4,1.9,1.561561274386628,1.4549264928063912,1.4041786363678124,1.3732195052171623,2.0268811824717585,1.985101358571586,1.876066384767721,1.7290000801407406,1.9,0.4,2.5116750400625936,2.3486148809705667,2.2172562769189126,2.160030303168506,0.9399861715254784,0.948607760634126,0.9455363827180322,0.9095190002834088,0.0,0.0,3.0,0.1000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001266121134065,0.0583166995046056,4.758766495274731,2.3958634754145223,1.6640344613302012,0.0539481703848728,0.4245475566727256,0.0,5.881451395112487,0.0447224934935332,0.0171952732584959,0.527109092677379,19.17215974141337,1.4135861363798752,0.1140513337053901,6.274754459422866,4.03980093283834,1.959699593544968,0.0769983160115916,0.5653840899344084,0.0,8.743819087714636,0.0834470146810393,0.0247358000598248,0.5919533050615734,24.18130745859485,1.6763275901192778,0.1518336663864746,8.131724432281953,5.720281111319996,2.212866551522868,0.1199652714126083,0.750237657998439,0.0,13.46711113995424,0.1321063411219246,0.0355352593201175,0.7111055225207691,32.34657475915426,2.052837362896094,0.1710786891621008,9.866466333899664,7.099309925154892,2.4835530167570408,0.1674249689020961,0.916834492905693,0.0,18.04468432839793,0.1688966786326948,0.0461630132839889,0.8450267249626152,40.80756194920421,2.4025158552205568,13.0,837.0,607.4,210.0,16.0,77.0,0.0,1634.0,15.063499999999998,4.382329999999999,72.9265,3744.0,196.6920502184592,0.3125,20.12019230769231,14.600961538461538,5.048076923076923,0.3846153846153846,1.8509615384615383,0.0,39.27884615384615,0.3621033653846153,0.1053444711538461,1.7530408653846157,90.0,4.728174284097577,1.0621701463803237,,,84939.0,0.0,0.0,-5.0,5.0,-0.2,-0.2,0.8,535.0,False,,,84939.jpg,False,,a,19,21.0,64469.0,0.0,192956.0,0.0,0.1,6.5,3.0,1.18,0.26,1.44,10.43,,,,0.27,0.0,0.06,0.33,2.41,2.31,95.0,28.0,282.0,37.0,358.0,46.0,228.0,36.0,0.69,0.0,Danny Ings,2024-05-26 12:00:21.375523
101,233,Danny,Welbeck,4,5,261,8,,320.9,129,17,3.0,0,4,2,28,5,114.0,126,22,326.2,242,28,1687,57,0,0,3.0,0,2.7,0,0,1.0,492.0,67,27,79,Welbeck,4,Brighton,38,23-24,0.0,0.03,1.2000000000000028,90.0,1.7,1.3,1.275432273639437,1.300543560971188,1.446234235757316,1.5426101770242628,1.5238531134981623,1.492826639742666,1.461103069216364,1.4000552374995832,1.3,1.7,1.3516357359558089,1.4455295530799244,1.5316325610189725,1.5774312994764137,1.977949168773553,1.95876876955245,1.830477599708704,1.6686423248234503,1.0,1.0,40.0,43.69999999999999,1.0,3.0,0.0,0.0,0.0,0.0,75.0,1.0,3.5564828977591283,0.2370282440757883,13.878144816267742,17.9794409854146,2.1453344783486,0.2707121182773311,1.6565696715877491,0.0,24.13361574560762,0.0884293070395468,0.0384264125628341,1.043537768822362,70.31424641225954,2.5189701660922927,0.1914375670993328,12.11752644482194,14.975098815124635,2.5231515724370426,0.2406641779096571,1.3598757334343023,0.0,21.952555184150707,0.1346634519970338,0.0475057510955968,1.0169228285088976,64.26280031526998,2.578255968273925,0.1806412798481706,12.28890014587839,13.69721899438015,2.894026375839301,0.2630385470674577,1.1856837730120473,0.0,23.556454458455907,0.1759180835614305,0.0544344189299845,0.9780736398011582,61.20190286784003,2.7578576464837887,0.1779509970861567,12.68700893324131,13.191352680948045,3.144379815106004,0.2829862008129105,1.0933874478644687,0.0,25.21872251361808,0.2031811315595171,0.0594844220501399,0.9657106905527024,60.48442981341606,2.9207128349792675,12.0,881.0,860.9,233.0,20.0,68.0,0.0,1818.0,15.921599999999998,4.503349999999999,66.6421,4181.0,210.7448205100959,0.2583114087538866,18.964362592681177,18.53169098301841,5.0155465199712985,0.430519014589811,1.4637646496053576,0.0,39.13417842621382,0.3427275771346567,0.0969388902176512,1.4345345611097824,90.0,4.536482622795655,1.2561551602853986,100.0,100.0,50175.0,0.0,0.0,-3.0,3.0,2.8,2.8,2.8,154.0,False,Muscle injury - Unknown return date,2023-10-21T17:30:07.549301Z,50175.jpg,False,,a,5,36.0,253042.0,0.0,393727.0,0.0,0.5,13.9,21.0,5.09,1.46,6.55,27.78,,,,0.27,0.0,0.08,0.35,1.48,1.49,80.0,23.0,118.0,20.0,199.0,32.0,192.0,29.0,1.12,0.43,Danny Welbeck,2024-05-26 12:00:21.375523
102,238,Darwin,Núñez Ribeiro,11,9,397,6,,439.1,84,6,,2,4,1,25,11,232.4,22,6,660.8,72,9,2033,75,0,1,3.0,0,3.7,0,0,11.7,1223.0,6,4,132,Darwin,9,Liverpool,38,23-24,0.0899999999999998,0.0099999999999997,0.0499999999999971,19.0,4.5,0.5,2.254028690931237,2.3030499210018758,2.258794183657597,2.186072745516141,1.4797827893638866,1.317522074874989,1.2557061117562252,1.2209362336851106,0.5,4.5,0.9901577235390332,1.0882838213119854,1.143166963591192,1.122879131267375,2.0021052616129955,1.817597695359864,1.744080924259176,1.686776290256356,1.0,0.0,1.0,0.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.3900627504026069,0.078713117523414,3.919829999826277,6.705315488590646,1.8795016251964776,0.0914606888615416,0.8781949151979757,0.0,18.66884411317084,0.2399426355926736,0.0605940512656399,0.4683930344340749,35.6920096745765,2.3740616506769547,0.1626998777317339,7.387379487094844,9.89404283906712,2.699438986527556,0.2051925129918432,0.8499917612470846,0.0,27.584624034322022,0.3478145896716146,0.0981646240358739,0.594341903488594,47.25836722548847,3.123524948630224,0.2249353208786599,9.79132248058684,11.588378620195591,3.1863272811195102,0.2774663465985497,0.7915083057956035,0.0,32.305666178643385,0.402948520511262,0.1106017090294113,0.6621365472371658,52.59291532959318,3.5302260359932163,0.2552533283446464,11.097090839111145,12.190529040829349,3.3872127501142426,0.3139211587505948,0.7546839010978798,0.0,34.21579479783039,0.4191575631564253,0.1101830583963777,0.6886098320896583,54.06242454590402,3.682575675739999,12.0,533.0,539.0,155.0,15.0,31.0,0.0,1534.0,18.6397,4.59704,31.0881,2393.0,162.4947197125982,0.4513163393230254,20.045967404931048,20.27162557459256,5.829502716255746,0.5641454241537819,1.1659005432511491,0.0,57.69327204346009,0.70103343083995,0.17289327204346,1.169213957375679,90.0,6.11137683833424,0.8047339817700928,100.0,100.0,447203.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,293.0,False,Foot injury - 75% chance of playing,2024-03-18T22:00:09.307784Z,447203.jpg,False,,a,12,14.0,5443996.0,0.0,5731844.0,0.0,0.1,17.6,22.0,16.23,4.37,20.6,25.33,,,,0.72,0.0,0.19,0.91,1.12,1.11,24.0,8.0,261.0,34.0,73.0,14.0,36.0,7.0,0.97,0.27,Darwin Núñez Ribeiro,2024-05-26 12:00:21.375523
