id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week12,cleansheet_week12,xA,xA_points,xG_week12,goals_week12,xPoints week 12,xA_week12,assists_week12,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,form 10,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
95,0,3,72,100.0,100.0,2,90517,4.0,,0,0,0,0,56.5,186,115,5.0,,0,3,2.7,2.2,2,Robbie,3.2,2,1,20.0,228,105,False,91.4,225,93,358,,2020-11-23T20:00:20.625483Z,50,0,0,,0,,90517.jpg,2.7,0,0,Brady,0.1,False,,a,4,90,52.0,194,102,19,3237,268,4767,180,0.6,3.8,Brady,1,Burnley,7.037037037037036,15.588624815223437,0.2,1.0,1.6886248152234375,1.3999999999999986,1.0,0.3,0.8999999999999999,0.0,0.0,2.1465969639416067,0.3,0.0,2.2152256316370162,,,,,,,,1.5,0.1,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999992,0.0,0.0,0.0,,,,2.9000000000000004,0.0,,,5.682683524052735,0.1,1.0,1.7000000000000008,0.0,0.0,0.0,2.1836353801713924,2.7754530702570888,2.0876628320363952,2.2574237115425353,2.1725099257313176,0.4430451263274032,0.9906790195680554,0.5,0.07105263157894738
96,0,11,211,100.0,100.0,4,98747,,,0,0,-1,1,0.0,590,65,,,1,1,5.5,5.0,11,Nick,6.0,13,0,29.3,163,7,False,293.0,23,7,900,,2020-11-26T14:00:20.660503Z,54,0,0,,0,,98747.jpg,5.3,0,38,Pope,9.1,False,,a,4,90,0.0,588,65,53,171251,4494,635916,5020,1.1,9.8,Pope,0,Burnley,10.0,46.598498949691106,0.0,0.0,9.59849894969112,1.3999999999999986,1.0,0.0,0.0,0.0,0.0,7.986387855766427,0.0,0.0,4.6598498949691125,,,,,,,,1.9863878557664256,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,8.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.471517764685768,0.0,0.0,1.0,0.0,0.0,0.0,6.090127172136049,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,6.661195552886348,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,3.730734096210938,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,5.260368269785551,6.117111169249941,4.2603913341473065,4.662463915409985,4.457139644828106,0.8629351657350208,2.0052801154490836,0.0,0.0
97,1,3,194,100.0,100.0,4,103914,,,0,0,-1,1,100.8,130,30,,,0,2,3.3,2.8,6,Charlie,3.8,18,0,31.4,150,37,False,179.8,99,36,990,,2020-11-19T15:00:18.987975Z,44,0,0,,0,,103914.jpg,3.4,0,0,Taylor,3.1,False,,a,4,90,33.0,230,66,37,189655,11393,281258,2744,0.9,8.4,Taylor,1,Burnley,10.882352941176471,31.223902148797087,0.1,0.6000000000000001,10.445425327605042,1.3999999999999986,1.0,0.4,1.2000000000000002,0.1,0.0,3.586387855766427,0.0,0.0,2.869223440700274,,,,,,,,3.3548089083980046,0.0,0.0,1.4,0.0,0.3,1.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.09012717213605,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,3.9611955528863465,0.0,0.0,1.7999999999999992,1.0,0.10000000000000003,0.0,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,3.0463407308295585,3.117707511445078,2.4527966380868333,2.8972881916463757,2.671390724350345,0.6520962365227895,1.367848605447115,0.5,0.04594594594594594
98,0,0,127,100.0,100.0,4,172782,,,0,0,-1,1,102.1,126,78,1.0,,0,3,1.5,1.0,3,Josh,2.0,13,0,33.6,133,71,False,119.0,184,70,900,,2020-11-29T21:30:18.607071Z,49,0,0,,0,,172782.jpg,2.3,0,0,Brownhill,0.0,False,,a,4,90,114.0,102,55,23,3056,98,3959,70,0.4,4.7,Brownhill,1,Burnley,10.0,25.09962473742278,0.5,2.5,2.39962473742278,1.3999999999999986,1.0,0.4,1.2000000000000002,0.09999999999999998,0.0,2.746596963941607,0.0,0.0,2.509962473742278,,,,,,,,3.3465969639416064,0.1,0.0,1.4,0.0,0.2,0.0,3.5488116360940265,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.3488116360940268,0.10000000000000003,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.6678794411714426,0.0,0.0,1.0,0.0,0.10000000000000003,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,2.1826835240527345,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,2.492869845224166,2.3417777923124854,2.37214109658789,2.5675474332016126,2.470195603625303,0.5122372395392404,1.1338854655108812,0.9,0.09
99,0,0,9,100.0,100.0,0,220037,,,0,0,0,0,0.0,439,19,,,0,1,-0.5,-1.0,0,Bailey,0.0,5,0,0.6,420,28,False,6.4,401,28,90,,2020-10-15T09:00:16.232697Z,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.5,False,,a,4,90,0.0,403,16,0,58041,1429,43926,811,0.0,0.0,Peacock-Farrell,0,Burnley,,,0.0,0.0,,1.3999999999999986,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,0.22009288022562884,0.22009288022562884,,,,,,0.0,
100,1,0,135,,,4,433154,2.0,,0,0,-3,3,235.7,26,20,2.0,,0,3,2.0,1.5,3,Dwight,2.5,18,0,43.6,86,47,False,149.0,141,53,990,,,57,0,0,,0,,433154.jpg,2.5,0,0,McNeil,0.4,False,,a,4,90,50.0,200,104,28,17538,173,52544,448,0.4,4.9,McNeil,1,Burnley,11.2,30.966056527105568,0.3,1.5,2.6875797059135134,1.3999999999999986,1.0,1.6,4.800000000000002,0.0,0.0,2.246596963941607,0.0,0.0,2.764826475634426,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,2.8488116360940263,0.0,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.072531793034013,0.1,0.0,1.3000000000000007,1.0,0.10000000000000007,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.0550232200564067,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,4.182683524052735,0.09999999999999998,0.0,1.7000000000000008,0.0,0.5,0.0,2.66908518270739,2.7444268778612697,2.6072573366890377,2.852031178234855,2.7307361144107443,0.48505727642709223,1.1580583750678335,1.9000000000000001,0.16964285714285718
519,0,0,35,,,0,218023,,,0,0,-1,1,21.2,280,87,,,0,2,-0.5,-1.0,0,Jimmy,0.0,5,1,12.6,297,97,False,66.2,264,102,180,,,39,0,0,,0,,218023.jpg,4.0,0,0,Dunne,6.1,False,,a,4,90,38.0,223,63,8,783106,11131,438016,8463,0.0,2.1,Dunne,0,Burnley,2.0,6.0196997899382225,0.3,1.7999999999999998,1.919699789938224,1.3999999999999986,0.0,0.1,0.30000000000000004,,,,,,3.009849894969112,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,,,,2.9000000000000004,0.0,,,,,,1.7000000000000008,0.0,,,5.0952465443761055,,2.5026762698327576,3.174026150725044,2.8381024206097014,0.7717563833254134,1.5240967388239295,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,0,0,0.0,446,178,,,0,2,-0.5,-1.0,0,Bobby,0.0,0,0,0.0,469,179,False,0.0,466,179,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.5,False,,a,4,90,0.0,410,160,0,26016,331,26183,484,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,18,,,0,217401,,,0,0,0,0,3.2,363,174,6.0,,0,3,0.3,-0.2,0,Josh,0.8,5,0,2.2,392,172,False,10.0,391,168,94,,,45,0,0,,0,,217401.jpg,1.5,0,0,Benson,0.0,False,,a,4,90,9.0,319,159,3,2090,38,1510,36,0.2,0.7,Benson,0,Burnley,2.0,4.479924947484556,0.2,1.0,0.4799249474845561,1.3999999999999986,0.0,0.0,0.0,,,,,,2.239962473742278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0550232200564067,0.2,0.0,2.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,2.027511610028204,2.027511610028204,2.0888049457679942,2.3175503766215724,2.204029090150644,0.49776943860939515,1.0559284365243724,0.2,0.1
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,435,172,,,0,2,-0.5,-1.0,0,Anthony,0.0,0,0,0.0,459,173,False,0.0,456,173,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,399,154,0,3931,101,3537,118,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,518,201,,,0,3,-0.5,-1.0,0,Mace,0.0,0,0,0.0,534,199,False,0.0,532,199,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,494,189,0,887,18,718,37,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,433,16,,,0,1,-0.5,-1.0,0,Will,0.0,0,0,0.0,457,41,False,0.0,454,41,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,0.0,397,13,0,9037,243,3460,137,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,0,0,,,0,461450,,,0,0,0,0,0.0,532,65,,,0,4,-0.5,-1.0,0,Max,0.0,0,0,0.0,547,65,False,0.0,545,63,0,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,0.0,509,64,0,7442,642,4261,423,0.0,0.0,Thompson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,0,0,,,0,461096,,,0,0,0,0,0.0,531,64,,,0,4,-0.5,-1.0,0,Lewis,0.0,0,0,0.0,546,64,False,0.0,544,62,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,0.0,508,63,0,7012,481,3937,379,0.0,0.0,Richardson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-3,3,0.0,537,53,,,0,1,0.5,0.5,0,Willy,0.0,3,0,0.4,424,29,False,4.2,411,29,90,,,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,0.0,517,52,1,4862,17,18796,173,0.0,0.2,Caballero,0,Chelsea,1.0,2.423275674149368,0.0,0.0,1.4232756741493675,1.3000000000000007,0.0,0.0,0.0,,,,,,2.423275674149368,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,2.4715177646857693,,2.7319863300095437,2.3913807477886153,2.451025987902788,0.5155905689679506,1.1177737175300138,0.0,0.0
102,1,0,72,,,2,41328,,,0,0,-3,3,39.2,233,57,,,0,2,0.5,0.5,0,César,0.0,3,0,14.4,280,89,False,71.8,250,95,320,,,57,0,0,,0,,41328.jpg,3.4,0,0,Azpilicueta,2.8,False,,a,5,8,33.0,234,68,17,77701,276,410495,4108,0.0,3.0,Azpilicueta,1,Chelsea,5.0,14.694855191938892,0.1,0.6000000000000001,7.116378370746838,1.3000000000000007,0.0,0.0,0.0,,,,,,2.9389710383877783,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,3.2613638112241854,,3.2272385847742435,2.899305198487117,2.9615843491193665,0.515608954103119,1.2309995057848238,0.1,0.02
103,0,0,40,,,0,44346,,,0,0,-3,3,50.3,197,30,4.0,,0,4,3.0,3.0,2,Olivier,2.5,2,1,20.5,226,36,False,42.8,312,35,215,,,67,0,0,,0,,44346.jpg,1.9,0,0,Giroud,1.3,False,,a,5,8,112.0,106,36,13,77461,5912,86769,5760,0.4,1.9,Giroud,0,Chelsea,6.842105263157895,16.7,1.7,6.8,0.0,1.3000000000000007,0.0,0.3,0.8999999999999999,0.2,0.0,3.1,0.09999999999999998,0.0,2.440769230769231,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,1.8,0.2,0.0,0.10000000000000142,0.0,0.0,0.0,7.8000000000000025,1.3,1.0,1.299999999999999,0.0,0.2,0.0,2.385714285714286,2.9400000000000004,2.2490495566664266,2.367892009558433,2.3925933626862825,0.3642939150401837,0.9429514191020345,2.0,0.2923076923076923
104,0,0,36,,,0,82263,,,0,0,-3,3,28.1,259,71,2.0,,0,2,0.5,0.5,0,Marcos,0.0,6,0,8.5,328,117,False,37.0,326,127,225,,,57,0,0,,0,,82263.jpg,0.7,0,0,Alonso,1.5,False,,a,5,8,20.0,284,90,2,39007,138,185014,1165,0.0,0.4,Alonso,1,Chelsea,2.8571428571428568,6.66650192614105,0.1,0.6000000000000001,4.06650192614105,1.3000000000000007,0.0,0.0,0.0,,,,,,2.3332756741493674,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,-0.3999999999999999,0.1,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,-0.3999999999999999,,2.6062108884305504,2.2877816490937763,2.352036232614582,0.409346609499889,0.9773016352394032,0.1,0.035
105,2,4,134,100.0,100.0,2,85955,,,0,0,-1,1,65.0,174,109,,,2,3,0.5,0.5,0,Jorge Luiz,0.0,6,3,31.8,145,78,False,175.2,106,39,455,,2020-09-14T21:30:11.281378Z,49,0,1,2.0,0,,85955.jpg,5.3,0,0,Frello Filho,5.7,False,,a,5,8,77.0,157,87,37,1225886,3117,1111979,28572,0.0,7.6,Jorginho,0,Chelsea,6.981132075471701,34.72097250764479,3.1,13.58,2.4840188652606887,1.3000000000000007,0.0,0.9,2.7,,,,,,4.973544710554523,9.39753179303401,0.8,1.0,1.3,0.0,0.1,1.0,3.5672055127397497,0.7,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,13.50483741803596,1.6,2.0,0.09999999999999963,1.0,0.2,0.0,5.201837641120956,0.0,0.0,2.2,0.0,0.6000000000000001,1.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,4.640652072589665,1.0,4.6534446137471415,4.8145562258388015,4.88065319693528,1.0150091246029638,2.246818475719311,4.0,0.5729729729729728
107,1,0,102,100.0,100.0,2,91651,,,0,0,-2,2,107.3,117,74,,,0,3,2.7,2.7,2,Mateo,2.2,7,0,23.2,202,96,False,87.4,229,95,484,,2020-11-07T22:30:21.934477Z,53,0,0,,0,,91651.jpg,2.2,0,0,Kovacic,0.3,False,,a,5,8,38.0,224,116,18,24962,436,30670,402,0.4,3.4,Kovacic,0,Chelsea,8.181818181818182,20.58972251831576,0.2,1.0,2.9112456971237064,1.3000000000000007,0.0,0.9,2.7,0.0,0.0,3.172531793034013,0.30000000000000004,0.0,2.5165216411274822,,,,,,,,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,5.405749435137088,0.1,0.0,0.5999999999999996,0.0,0.4,1.0,3.0965853037914104,0.0,0.0,0.6999999999999993,1.0,0.2,0.0,3.4048374180359584,0.1,0.0,0.10000000000000142,1.0,0.0,0.0,1.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,2.5828148499997816,3.2159407899996943,2.516659068464749,2.4792630779563467,2.504100328548378,0.47481540398631744,1.0931071492183444,1.1,0.13444444444444445
109,0,0,25,,,1,102380,,,0,0,-5,5,1.3,380,146,,,0,2,2.0,2.0,0,Antonio,1.5,0,0,2.7,383,142,False,25.4,346,135,90,,,45,0,0,,0,,102380.jpg,6.0,0,0,Rüdiger,0.7,False,,a,5,8,0.0,487,195,6,24427,380,136028,890,0.3,1.3,Rüdiger,0,Chelsea,1.0,3.4232756741493686,0.0,0.0,1.4232756741493675,1.3000000000000007,0.0,0.0,0.0,,,,,,3.4232756741493686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9863412151656403,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,3.9863412151656403,3.9863412151656403,3.7319863300095433,3.3913807477886153,3.4510259879027885,0.7607279275887486,1.613747628707979,0.0,0.0
110,0,6,262,,,5,103192,,,0,0,7,-7,43.1,218,52,,,4,2,5.7,5.7,2,Kurt,5.2,9,4,53.0,55,6,True,347.2,10,1,990,,,57,0,0,,0,,103192.jpg,6.3,0,0,Zouma,23.8,False,,a,5,8,139.0,79,7,69,1881508,46566,312578,13142,0.9,12.1,Zouma,1,Chelsea,10.952380952380953,45.088257383540686,0.7,4.199999999999998,15.588257383540693,1.3000000000000007,0.0,0.1,0.30000000000000004,0.09999999999999998,0.0,3.9901271721360496,0.1,0.0,4.116753935018933,3.0901271721360497,0.0,1.0,1.3,0.0,0.0,0.0,1.868822050958999,0.1,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,7.819349672143838,0.2,1.0,0.09999999999999963,1.0,0.0,0.0,2.043212633449336,0.10000000000000003,0.0,2.2,0.0,0.0,0.0,6.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,6.681280184142556,0.0,1.0,0.4000000000000004,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.586341215165639,0.09999999999999998,0.0,0.6999999999999993,1.0,0.0,0.0,4.6193496721438345,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,3.690127172136051,0.09999999999999998,1.0,1.299999999999999,0.0,0.0,0.0,4.9568194978732265,4.216238355191536,4.3554691617028185,4.058252076429149,4.126915597121515,0.7222375324594619,1.7243184751578966,0.7999999999999999,0.07304347826086956
111,0,0,5,,,0,109533,5.0,,0,0,-3,3,0.7,392,153,,,0,2,0.7,0.7,0,Emerson,0.2,0,0,0.7,419,157,False,6.2,402,154,8,,,47,0,0,,0,,109533.jpg,1.0,0,0,Palmieri dos Santos,0.1,False,,a,5,8,0.0,521,199,1,3148,46,11325,115,0.0,0.2,Emerson,0,Chelsea,1.0,2.423275674149368,0.0,0.0,1.4232756741493675,1.3000000000000007,0.0,0.0,0.0,,,,,,2.423275674149368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,1.0,1.0,2.7319863300095437,2.3913807477886153,2.451025987902788,0.5155905689679506,1.1177737175300138,0.0,0.0
112,0,0,40,100.0,100.0,0,109745,,,0,0,-3,3,0.0,541,54,,,0,1,0.5,0.5,0,Kepa,0.0,6,0,5.0,360,21,False,50.8,299,21,270,,2020-10-23T13:00:21.237423Z,47,0,0,,0,,109745.jpg,2.0,0,8,Arrizabalaga,0.6,False,,a,5,8,0.0,522,53,6,43741,57,162186,541,0.0,1.3,Arrizabalaga,0,Chelsea,3.0,10.2698270224481,0.0,0.0,4.269827022448102,1.3000000000000007,0.0,0.0,0.0,,,,,,3.4232756741493686,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,2.268822050958999,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,2.443212633449336,,3.7319863300095433,3.3913807477886153,3.4510259879027885,0.7283565264147592,1.5790393215444565,0.0,0.0
113,1,0,186,100.0,100.0,5,116594,,,0,0,-1,1,129.5,86,57,,,0,3,2.7,2.7,1,N'Golo,2.2,12,0,35.0,123,69,False,198.2,79,27,1072,,2020-10-03T16:30:19.172004Z,49,0,0,,0,,116594.jpg,2.5,0,0,Kanté,3.4,False,,a,5,8,21.0,278,146,30,176876,4315,290916,5915,0.4,6.1,Kanté,2,Chelsea,12.0,28.948303843640154,0.1,0.5,4.269827022448102,1.3000000000000007,0.0,0.4,1.2000000000000002,0.0,0.0,1.5725317930340126,0.10000000000000003,0.0,2.41235865363668,2.2725317930340125,0.0,0.0,1.3,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,2.4048374180359597,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,2.9703200460356403,0.0,0.0,0.4000000000000004,1.0,0.1,0.0,3.705749435137089,0.0,0.0,0.5999999999999996,0.0,0.0,1.0,2.79658530379141,0.0,0.0,0.6999999999999993,1.0,0.1,0.0,3.2048374180359582,0.0,0.0,0.10000000000000142,1.0,0.09999999999999998,0.0,2.272531793034013,0.0,0.0,1.299999999999999,0.0,0.0,0.0,2.5902661110429266,2.7104471486064967,2.465402091139705,2.3952109268952126,2.4132317146187057,0.4923180925789143,1.089792554101306,0.5,0.041666666666666664
