id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week6,goals_week6,xPoints week 6,clean_sheet_points,xGA_week6,cleansheet_week6,xA,xA_points,xA_week6,assists_week6,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,next1_xP,next5_xP,next10_xP,form 5,value,valuePoints metric,xG+xA,xG+xA per game
28,0,0,0,0.0,0.0,0,21205,,,0,0,0,0,0.0,458,35,,,0,1,0.0,0.0,0,Tom,0.0,0,0,0.0,479,54,False,0.0,474,54,0,Knee injury - Unknown return date,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,i,2,7,0.0,428,32,0,896,28,2382,113,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0,4,,,0,37339,,,0,0,-1,1,11.1,273,86,,,0,2,0.2,0.2,0,Ahmed,0.2,0,0,1.7,359,130,False,3.6,365,136,10,,,44,0,0,,0,,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,2.0,306,105,1,6819,260,18981,941,0.0,0.2,El Mohamady,0,Aston Villa,1.0,1.9477110347284872,0.0,0.0,,,,0.9477110347284872,3.3000000000000003,0.0,0.0,0.0,,,1.9477110347284872,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,2.2112000861203938,2.062493642312135,2.2041548779179316,1.0,0.44266159880192885,0.9285348031372175,0.0,0.0
30,0,0,0,0.0,0.0,0,40564,,,0,0,-1,1,0.0,420,176,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,443,176,False,0.0,438,176,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,44,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.2,False,,n,2,7,0.0,386,162,0,4160,50,11510,940,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,0,0,-1,1,0.0,423,172,,,0,2,0.0,0.0,0,Neil,0.0,0,0,0.0,446,173,False,0.0,441,173,0,,,44,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,389,154,0,8000,191,16674,680,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,380,11,,,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,402,31,False,0.0,398,31,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.6,False,,a,2,7,0.0,339,8,0,159591,4748,121489,4321,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,57,,,2,85242,1.0,,0,0,0,0,77.7,65,48,1.0,,1,3,3.5,3.5,0,Conor,3.5,0,1,16.3,129,69,False,62.2,176,68,137,,,60,0,0,,0,,85242.jpg,8.5,0,0,Hourihane,0.2,False,,a,2,7,23.0,198,104,17,22115,154,16180,1595,0.6,2.8,Hourihane,0,Aston Villa,2.0,13.042374035882762,0.4,2.0,,,,0.4738555173642435,3.3000000000000003,0.0,0.8,2.4000000000000004,,,6.521187017941381,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,6.228515256742322,6.323061762136325,6.494318764276072,6.849853343834969,1.0868645029902302,2.6622634518697055,1.2000000000000002,0.6000000000000001
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,575,231,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,579,232,False,0.0,576,232,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.1,False,,u,2,7,0.0,576,231,0,1373,7,6519,227,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,382,12,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,404,32,False,0.0,400,32,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,9.9,False,,u,2,7,0.0,341,9,0,143214,188,493375,21690,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,435,176,,,0,2,0.0,0.0,0,Bjorn,0.0,0,0,0.0,458,177,False,0.0,453,177,0,,2020-09-18T10:00:08.441455Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,403,160,0,10263,41,16218,102,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,3,139,,,3,114283,3.0,,1,-1,3,-3,187.0,8,6,7.0,,1,3,9.0,9.0,1,Jack,9.0,5,3,63.0,6,5,False,206.8,11,6,450,,,73,0,0,3.0,0,,114283.jpg,7.8,0,0,Grealish,28.0,False,,a,2,7,237.0,13,5,39,1634396,101944,416222,70170,1.2,5.3,Grealish,1,Aston Villa,5.0,31.890194348966165,1.6,8.0,0.5,0.0,3.83688316740124,1.1846387934106088,3.3000000000000003,0.0,2.4,7.1999999999999975,0.10000000000000007,0.0,6.378038869793233,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.7488116360940262,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,5.948468481230763,6.093309267411442,6.316433097878537,6.614802525984597,0.8737039547661963,2.3606180936760754,4.0,0.8
38,4,2,107,,,3,122806,2.0,,0,0,0,0,143.6,20,15,6.0,,0,3,6.8,6.8,2,John,6.8,5,1,35.6,36,19,False,140.6,36,11,450,,,55,0,0,,0,,122806.jpg,5.8,0,0,McGinn,2.7,False,,a,2,7,72.0,77,43,29,199115,17400,54920,9024,1.2,5.3,McGinn,3,Aston Villa,5.0,20.458712867484685,0.4,2.0,0.10000000000000003,0.0,2.53688316740124,1.1846387934106088,3.3000000000000003,0.0,1.2,3.6,0.0,0.0,4.091742573496937,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,3.1398461188526463,0.0,0.0,0.6000000000000001,1.0,0.09999999999999988,1.0,3.9750833331936963,4.004965763290538,4.109536843295119,4.3512995336790965,0.7439531951812612,1.7447248956245918,1.6,0.32
39,0,0,0,0.0,0.0,0,123354,,,0,0,-1,1,0.0,437,177,,,0,2,0.0,0.0,0,Kortney,0.0,0,0,0.0,460,178,False,0.0,455,178,0,Groin Injury - Unknown return date,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.0,False,,i,2,7,0.0,405,161,0,623,5,3685,200,0.0,0.0,Hause,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,0,68,,,3,148508,,,0,0,-1,1,91.3,51,37,3.0,,0,3,3.2,3.2,2,Mahmoud Ahmed,3.2,3,0,24.3,69,40,False,74.8,145,55,404,,,54,0,0,,0,,148508.jpg,3.2,0,0,Ibrahim Hassan,1.0,False,,a,2,7,78.0,66,39,16,36131,1584,64490,4234,0.6,3.0,Trézéguet,0,Aston Villa,5.0,19.153157311929128,0.4,2.0,0.10000000000000003,0.0,2.53688316740124,1.1846387934106088,3.3000000000000003,0.0,1.6,4.800000000000002,0.0,0.0,3.8306314623858255,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,3.5488116360940265,0.2,0.0,0.6000000000000001,1.0,0.0,0.0,3.674858328550181,3.719110553157503,3.8385007269698974,3.974471947472201,0.7093761967381158,1.6484413176976072,2.0,0.4
41,1,3,119,,,3,149484,,,0,0,2,-2,24.3,197,57,,,2,2,5.0,5.0,0,Tyrone,5.0,5,1,21.7,84,16,False,147.2,31,8,450,,,52,0,0,,0,,149484.jpg,6.0,0,0,Mings,10.2,False,,a,2,7,44.0,133,29,30,666495,35304,127094,28655,1.0,5.8,Mings,2,Aston Villa,5.0,17.907073692160953,0.4,2.4000000000000004,0.0,0.0,0.44753266960496,4.7385551736424345,3.3000000000000003,0.0,0.2,0.6000000000000001,0.1,0.0,3.5814147384321906,,,,,,,,6.394699691593976,0.0,0.0,0.9,1.0,0.1,1.0,6.386341215165638,0.4,1.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,5.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.747119055993088,3.634337098461029,3.8130460685863614,4.030910843390323,0.688733603544652,1.5705542584031695,0.6000000000000001,0.12000000000000002
42,0,0,83,,,3,169359,6.0,,0,0,0,0,29.3,176,47,5.0,,0,2,3.2,3.2,1,Matt,3.2,5,0,10.8,198,67,False,45.4,219,89,450,,,45,0,0,,0,,169359.jpg,3.6,0,0,Targett,1.8,False,,a,2,7,32.0,171,45,18,102759,6521,46791,3238,0.7,4.0,Targett,2,Aston Villa,5.0,12.238555173642435,0.2,1.2000000000000002,0.1,0.0,1.74753266960496,4.7385551736424345,3.3000000000000003,0.0,0.1,0.30000000000000004,0.0,0.0,2.4477110347284867,,,,,,,,2.6262786389623964,0.0,0.0,0.9,1.0,0.0,0.0,3.2863412151656366,0.0,0.0,0.7000000000000001,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,2.6623077192048887,2.5315635185347305,2.6917486214002944,2.837226632864008,0.5439357854952193,1.1538620473611025,0.30000000000000004,0.06000000000000001
43,0,0,0,0.0,0.0,0,184386,,,0,0,0,0,0.0,479,194,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,496,194,False,0.0,491,194,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,453,182,0,9784,4,10181,14,0.0,0.0,Bree,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,0,4,,,0,184704,,,0,0,-1,1,0.6,349,171,,,0,3,0.2,0.2,0,Marvelous,0.2,0,0,1.7,361,163,False,8.4,340,152,13,,,44,0,0,,0,,184704.jpg,0.5,0,0,Nakamba,0.4,False,,a,2,7,7.0,271,143,1,9562,648,22824,1078,0.0,0.2,Nakamba,1,Aston Villa,2.0,1.4738555173642436,0.0,0.0,,,,0.4738555173642435,3.3000000000000003,0.0,0.0,0.0,,,0.7369277586821218,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,0.8028000215300984,0.7656234105780337,0.8010387194794829,0.5,0.16748358151866402,0.3513165244400034,0.0,0.0
45,0,0,0,,,0,193488,5.0,,0,0,-2,2,0.0,574,230,2.0,,0,3,0.0,0.0,0,Anwar,0.0,0,0,0.0,578,231,False,0.0,574,231,0,,,58,0,0,2.0,0,,193488.jpg,0.0,0,0,El Ghazi,0.1,False,,a,2,7,0.0,575,230,0,2628,103,8291,363,0.0,0.0,El Ghazi,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,3,110,,,3,199798,,,1,-1,2,-2,0.5,354,133,,,1,2,3.5,3.5,1,Ezri,3.5,5,1,18.2,117,34,False,123.0,51,16,450,,,47,0,0,,0,,199798.jpg,5.8,0,0,Konsa Ngoyo,8.0,False,,a,2,7,59.0,99,17,29,629962,27243,142792,13552,0.7,6.2,Konsa,0,Aston Villa,5.0,17.538555173642436,0.3,1.7999999999999998,0.09999999999999998,0.0,1.7475326696049598,4.7385551736424345,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,3.5077110347284863,,,,,,,,7.2262786389623965,0.1,1.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,3.7125292458217873,3.5853774937792484,3.749267370096767,3.8972266328640073,0.7463214967507418,1.6179864491421605,0.3,0.06
47,0,0,0,,,0,203368,,,0,0,-1,1,0.0,444,182,,,0,2,0.0,0.0,0,Frédéric,0.0,0,0,0.0,466,183,False,0.0,461,183,0,,,44,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,a,2,7,0.0,413,167,0,1051,41,5306,224,0.0,0.0,Guilbert,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,0,0,0.0,0.0,0,213345,,,0,0,0,0,0.0,584,71,,,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,586,72,False,0.0,583,69,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,1.0,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,585,72,0,455,27,831,46,0.0,0.0,Wesley,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,0,0,0.0,0.0,0,217487,,,0,0,-1,1,0.0,580,69,,,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,583,70,False,0.0,580,67,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,581,70,0,1522,9,7751,118,0.0,0.0,Samatta,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,3,100.0,75.0,0,221239,,,0,0,-1,1,12.9,254,35,,,0,4,0.0,0.0,0,Keinan,0.0,0,0,2.3,345,43,False,4.4,356,38,28,,2020-10-18T17:30:11.727273Z,44,0,0,,0,,221239.jpg,1.0,0,0,Davis,9.2,False,,a,2,7,6.0,281,44,1,408191,9479,813279,38937,0.0,0.2,Davis,0,Aston Villa,1.0,1.0,0.0,0.0,,,,0.0,3.3000000000000003,0.0,0.0,0.0,,,1.0,,,,,,,,1.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,0.7000000000000001,0.0,,,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,1.0,1.0,1.0,1.0,0.22727272727272727,0.4767312946227962,0.0,0.0
51,0,0,0,0.0,0.0,0,223349,,,0,0,-1,1,0.0,449,51,,,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,471,53,False,0.0,466,48,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,44,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.9,False,,n,2,7,0.0,418,52,0,41669,1159,116885,3466,0.0,0.0,Vassilev,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,0,40,,,3,230046,,,0,0,0,0,34.7,155,94,4.0,,0,3,2.0,2.0,2,Douglas Luiz,2.0,5,0,12.8,176,88,False,57.4,185,72,435,,,50,0,0,,0,,230046.jpg,2.2,0,0,Soares de Paulo,0.3,False,,a,2,7,35.0,163,86,11,10413,519,18539,940,0.4,2.2,Douglas Luiz,2,Aston Villa,5.0,10.48463879341061,0.2,1.0,0.0,0.0,2.3368831674012402,1.1846387934106088,3.3000000000000003,0.0,0.1,0.30000000000000004,0.1,0.0,2.096927758682122,,,,,,,,2.9065696597405988,0.1,0.0,0.9,1.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.1826835240527347,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.0488116360940265,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,2.1204266368699947,2.0988173033042834,2.150286630497531,2.194306658216002,0.4193855517364244,0.9377746024638999,0.30000000000000004,0.06000000000000001
106,0,3,73,,,1,88894,4.0,,0,0,0,0,78.4,63,47,,,1,3,5.0,5.0,2,Ross,5.0,5,2,29.4,55,30,False,104.0,81,29,310,,,60,0,0,,0,,88894.jpg,4.4,0,0,Barkley,4.2,False,,a,2,7,111.0,45,24,22,324001,28887,57089,14619,0.8,3.7,Barkley,0,Aston Villa,5.0,19.68463879341061,1.2,6.0,0.2,0.0,4.23688316740124,1.1846387934106088,3.3000000000000003,0.0,0.5,1.5,0.4,0.0,3.9369277586821214,1.5725317930340126,0.0,0.0,1.3,0.0,0.1,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,6.382683524052736,0.9,1.0,1.6999999999999995,0.0,-0.1,0.0,6.348811636094028,0.09999999999999998,1.0,0.6000000000000001,1.0,0.1,0.0,3.758338186952576,3.8109727916910106,3.9390074368912975,4.4920945818870015,0.6561546264470203,1.6072440271617041,1.7,0.33999999999999997
496,0,1,103,,,3,199796,,,0,0,0,0,61.3,95,20,,,0,2,3.5,3.5,1,Matthew,3.5,5,0,19.0,108,28,False,108.8,74,23,439,,,50,0,0,,0,,199796.jpg,3.8,0,0,Cash,0.7,False,,a,2,7,20.0,211,61,19,39778,2469,19602,1868,0.7,3.8,Cash,2,Aston Villa,5.0,13.538555173642434,0.1,0.6000000000000001,0.0,0.0,1.14753266960496,4.7385551736424345,3.3000000000000003,0.0,0.4,1.2000000000000002,0.0,0.0,2.7077110347284874,,,,,,,,3.5262786389623964,0.1,0.0,0.9,1.0,0.1,0.0,4.586341215165636,0.0,0.0,0.7000000000000001,1.0,0.2,0.0,2.030734096210939,0.0,0.0,1.6999999999999995,0.0,0.10000000000000003,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,2.9125292458217884,2.785377493779249,2.949267370096768,3.0972266328640075,0.5415422069456974,1.2109251874158382,0.5,0.1
514,1,2,87,,,3,178301,,,0,0,0,0,93.9,49,3,,,1,4,6.2,6.2,2,Ollie,6.2,5,3,43.8,18,9,False,144.8,34,9,450,,,60,0,0,,0,,178301.jpg,5.4,0,0,Watkins,4.8,False,,a,2,7,200.0,19,13,27,444610,13712,185235,40537,1.0,4.5,Watkins,0,Aston Villa,5.0,27.56851851851852,3.3,13.2,0.2999999999999998,0.0,3.5,0.0,3.3000000000000003,0.0,0.4,1.2000000000000002,0.10000000000000003,0.0,5.513703703703703,,,,,,,,3.0,0.1,0.0,0.9,1.0,0.2,0.0,4.0,0.5,0.0,0.7000000000000001,1.0,0.0,0.0,14.900826446280991,2.3,3.0,1.6999999999999995,0.0,0.09999999999999998,1.0,2.4000000000000004,0.10000000000000007,0.0,0.6000000000000001,1.0,0.0,0.0,5.044336981314856,5.216774515440617,5.394603641134387,5.5601652892562,0.9189506172839504,2.2509601111613065,3.6999999999999997,0.74
540,0,0,11,100.0,100.0,0,110504,,,-1,1,-1,1,2.6,311,160,,,0,3,1.0,1.0,1,Bertrand,1.0,2,0,5.6,294,135,False,5.8,353,161,42,,2020-09-25T19:30:12.467719Z,59,0,0,,0,,110504.jpg,1.0,0,0,Traoré,0.0,False,,a,2,7,47.0,123,67,4,5573,149,3976,295,0.2,0.7,Traoré,0,Aston Villa,4.0,5.947711034728488,0.2,1.0,0.0,0.0,1.0,0.9477110347284872,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,1.4869277586821217,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.0,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,1.5120563824338444,1.4898483074301965,1.5407001723814515,1.25,0.2520216540139189,0.6121584706122081,0.2,0.05
554,0,0,4,,,0,232653,,,0,0,0,0,0.0,489,195,,,0,3,0.2,0.2,0,Jacob,0.2,0,0,0.0,506,195,False,0.0,501,195,13,,,45,0,0,,0,,232653.jpg,1.0,0,0,Ramsey,0.1,False,,a,2,7,0.0,465,183,1,4119,564,1763,385,0.0,0.2,Ramsey,0,Aston Villa,1.0,1.2369277586821217,0.0,0.0,,,,0.2369277586821217,3.3000000000000003,0.0,0.0,0.0,,,1.2369277586821217,,,,,,,,,,,,,,,,,,0.7000000000000001,,,,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,1.3028000215300986,1.2656234105780335,1.3010387194794828,,0.2748728352626937,0.5830933373346704,0.0,0.0
53,0,0,0,0.0,0.0,0,20529,,,0,0,-1,1,0.0,517,56,,,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,531,58,False,0.0,527,54,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,49,0,0,,0,,20529.jpg,0.0,0,0,Murray,0.1,False,,n,3,36,0.0,503,58,0,4114,56,15434,406,0.0,0.0,Murray,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,0,39,100.0,100.0,1,39155,5.0,,0,0,-2,2,71.2,80,57,,,0,3,1.5,2.5,3,Adam,2.0,5,0,13.1,173,86,False,27.6,273,111,290,,2020-09-14T21:30:11.145732Z,63,0,0,,0,,39155.jpg,1.7,0,0,Lallana,0.5,False,,a,3,36,33.0,170,89,10,7905,422,62266,1285,0.3,1.6,Lallana,0,Brighton,5.882352941176473,15.500365556482839,0.2,1.0,0.2,0.0,4.448811636094026,2.200365556482839,0.6000000000000005,1.0,1.1,3.3000000000000003,0.30000000000000004,0.0,2.6350621446020828,1.6011942119122022,0.0,0.0,1.2,0.0,0.1,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,1.3,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,4.249328964117222,0.0,0.0,0.7999999999999998,0.0,0.6000000000000001,0.0,2.3907956077159045,2.5458680227186505,2.5906493790442218,2.6732040082765383,0.4182638324765211,1.0498338875341509,1.3,0.22099999999999992
57,0,0,23,,,0,60307,1.0,,0,0,-2,2,48.3,126,77,2.0,,0,3,0.5,1.5,1,Pascal,1.0,2,0,7.9,256,116,False,19.8,301,126,72,,,58,0,0,2.0,0,,60307.jpg,1.0,0,0,Groß,0.1,False,,a,3,36,10.0,254,131,5,1451,44,7949,191,0.2,0.9,Groß,0,Brighton,5.0,7.170310723010412,0.0,0.0,0.0,0.0,1.0,1.870310723010413,0.6000000000000005,0.0,0.1,0.30000000000000004,0.0,0.0,1.4340621446020827,1.3011942119122022,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.3,0.0,0.0,1.0000000000000002,0.0,0.1,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,1.2727439039910728,1.3565750820430975,1.4037930833769232,0.86,0.24725209389691083,0.595461894692817,0.1,0.02
58,0,0,0,0.0,0.0,0,61933,,,0,0,-1,1,0.0,426,173,,,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,449,174,False,0.0,444,174,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,44,0,0,,0,,61933.jpg,0.0,0,0,Duffy,0.0,False,,n,3,36,0.0,392,155,0,454,9,4535,106,0.0,0.0,Duffy,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,0,0,100.0,100.0,0,66242,,,0,0,-1,1,0.0,525,212,,,0,3,-0.5,0.5,0,Davy,0.0,0,0,0.0,539,212,False,0.0,535,212,0,,2020-09-30T11:30:16.728611Z,49,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,,a,3,36,0.0,512,207,0,593,37,4623,72,0.0,0.0,Pröpper,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,0,0,0.0,0.0,0,74471,,,0,0,0,0,0.0,542,218,,,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,553,218,False,0.0,549,218,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,,0,,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,533,214,0,9826,9,10945,26,0.0,0.0,Mooy,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
