id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week2,goals_week2,xPoints week 2,clean_sheet_points,xGA_week2,cleansheet_week2,xA,xA_points,xA_week2,assists_week2,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric
306,0,0,11,,,0,176297,5.0,,0,0,0,0,31.3,56,40,2.0,,0,3,3.0,2.5,2,Marcus,2.0,3,0,5.0,130,63,False,8.2,217,85,90,,,95,0,0,1.0,0,,176297.jpg,2.0,0,0,Rashford,5.6,False,,a,13,1,10.0,134,73,2,197185,36984,153142,104592,0.2,0.2,Rashford,0,Manchester Utd,1.0,2.5018965179946555,0.0,0.0,0.0,0.0,2.5018965179946555,0.20189651799465536,1.6,0.0,0.1,0.30000000000000004,0.1,0.0,2.5018965179946555,,2.3129231060693054,2.506047839020232,2.502168642541148,0.2633575282099637,0.8117224173423988
307,0,0,0,0.0,0.0,0,180804,,,0,0,0,0,0.0,383,158,,,0,2,0.0,0.0,0,Axel,0.0,0,0,0.0,399,158,False,0.0,390,158,0,Foot injury - Expected back 17 Oct,2020-09-11T11:00:09.121147Z,45,0,0,,0,,180804.jpg,0.0,0,0,Tuanzebe,0.0,False,,i,13,1,0.0,340,143,0,82,31,983,305,0.0,0.0,Tuanzebe,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
308,0,0,11,,,0,184667,,,0,0,0,0,2.8,202,53,,,0,2,2.0,1.5,1,Victor,1.0,3,0,2.5,216,70,False,18.6,152,63,90,,,50,0,0,,0,,184667.jpg,1.0,0,0,Lindelöf,1.7,False,,a,13,1,4.0,175,50,1,17368,4813,31701,19980,0.2,0.2,Lindelöf,0,Manchester Utd,1.0,2.407586071978621,0.1,0.6000000000000001,0.1,0.0,2.407586071978621,0.8075860719786215,1.6,0.0,0.0,0.0,0.0,0.0,2.407586071978621,,1.8941289442180056,2.3926195990305468,2.349800964925148,0.4815172143957242,1.0767052237251797
309,0,0,21,,,0,195851,,,0,0,0,0,37.0,40,32,,,0,3,3.0,2.5,2,Scott,2.0,3,0,9.1,69,36,False,26.0,121,40,90,,,50,0,0,,0,,195851.jpg,2.0,0,0,McTominay,0.3,False,,a,13,1,28.0,67,29,2,4599,2753,6179,3520,0.4,0.4,McTominay,0,Manchester Utd,1.0,2.7018965179946552,0.1,0.5,0.1,0.0,2.7018965179946552,0.20189651799465536,1.6,0.0,0.0,0.0,0.0,0.0,2.7018965179946552,,2.432110932755708,2.716571758037023,2.7217931776209614,0.540379303598931,1.2083248564812066
310,0,0,0,,,0,197365,,,0,0,0,0,0.0,468,183,,,0,2,1.0,0.5,0,Eric,0.0,0,0,0.0,477,183,False,0.0,470,183,0,,,50,0,0,,0,,197365.jpg,0.0,0,0,Bailly,0.3,False,,a,13,1,0.0,448,180,0,3481,2096,5357,3540,0.0,0.0,Bailly,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
311,0,0,4,,,0,200617,,,0,0,0,0,5.3,177,106,,,0,3,2.0,1.5,1,Daniel,1.0,1,0,2.9,203,96,False,1.8,272,126,45,,,65,0,0,,0,,200617.jpg,1.0,0,0,James,0.4,False,,a,13,1,22.0,91,48,1,4262,1435,8858,5379,0.2,0.2,James,0,Manchester Utd,1.0,1.7018965179946557,0.1,0.5,0.1,0.0,1.5,0.20189651799465536,1.6,0.0,0.0,0.0,0.0,0.0,1.7018965179946557,,1.4321109327557084,1.7165717580370234,1.7217931776209618,0.26183023353763935,0.6675387350284895
312,0,0,17,,,0,201084,,,0,0,0,0,30.5,58,14,,,0,2,1.0,0.5,0,Timothy,0.0,2,0,6.4,97,26,False,17.8,159,65,80,,,45,0,0,,0,,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,,a,13,1,16.0,117,22,0,2391,1991,2242,1498,0.0,0.0,Fosu-Mensah,1,Manchester Utd,,,0.0,0.0,0.0,0.0,1.7075860719786211,,1.6,0.0,0.3,0.8999999999999999,0.3,0.0,,,,,,,
313,0,0,0,,,0,214590,,,0,0,0,0,0.0,513,198,,,0,2,1.0,0.5,0,Aaron,0.0,0,0,0.0,515,198,False,0.0,508,198,0,,,55,0,0,,0,,214590.jpg,0.0,0,0,Wan-Bissaka,11.3,False,,a,13,1,0.0,505,198,0,147622,29227,202749,143510,0.0,0.0,Wan-Bissaka,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
314,0,0,0,,,0,216051,,,0,0,0,0,0.0,469,184,,,0,2,1.0,0.5,0,José Diogo,0.0,0,0,0.0,478,184,False,0.0,471,184,0,,,50,0,0,,0,,216051.jpg,0.0,0,0,Dalot Teixeira,0.1,False,,a,13,1,0.0,450,181,0,231,89,1174,654,0.0,0.0,Dalot,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
315,0,0,-2,,,0,220688,,,0,0,0,0,3.7,189,112,,,0,3,2.0,1.5,1,Mason,1.0,2,0,2.8,207,97,False,0.0,544,220,45,,,75,0,0,,0,,220688.jpg,1.0,0,0,Greenwood,6.9,False,,a,13,1,26.0,76,35,1,179471,47382,213885,142217,0.1,0.1,Greenwood,0,Manchester Utd,1.0,2.7018965179946552,0.3,1.5,0.3,0.0,2.5,0.20189651799465536,1.6,0.0,0.0,0.0,0.0,0.0,2.7018965179946552,,2.0280500661877268,2.7691913531209837,2.8199158530200314,0.36025286906595405,0.9865931139668904
316,0,0,0,0.0,0.0,0,222677,,,0,0,0,0,0.0,397,156,,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0.0,412,155,False,0.0,405,152,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,0,0,,0,,222677.jpg,0.0,0,0,Chong,0.0,False,,n,13,1,0.0,358,127,0,257,142,477,220,0.0,0.0,Chong,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
317,0,0,0,,,0,232928,,,0,0,0,0,0.0,401,158,,,0,3,1.0,0.5,0,James,0.0,0,0,0.0,416,157,False,0.0,409,154,0,,,45,0,0,,0,,232928.jpg,0.0,0,0,Garner,0.1,False,,a,13,1,0.0,363,130,0,1246,619,1804,956,0.0,0.0,Garner,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
318,0,0,0,,,0,232937,,,0,0,0,0,0.0,402,163,,,0,2,1.0,0.5,0,Brandon,0.0,0,0,0.0,417,163,False,0.0,410,163,0,,,45,0,0,,0,,232937.jpg,0.0,0,0,Williams,1.4,False,,a,13,1,0.0,364,152,0,10424,2455,32810,20616,0.0,0.0,Williams,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
319,0,0,0,,,0,244856,,,0,0,0,0,0.0,304,113,,,0,2,1.0,0.5,0,Teden,0.0,0,0,0.0,326,113,False,0.0,317,113,0,,,40,0,0,,0,,244856.jpg,0.0,0,0,Mengi,0.7,False,,a,13,1,0.0,246,87,0,8583,4544,10118,5320,0.0,0.0,Mengi,0,Manchester Utd,,,,,,,,,,,,,,,,,,,,,
495,0,0,19,,,0,180184,,,0,0,0,0,3.3,195,117,,,0,3,7.0,6.5,6,Donny,6.0,2,1,6.3,100,52,False,36.2,81,31,23,,,70,0,0,,0,,180184.jpg,6.0,0,0,van de Beek,4.4,False,,a,13,1,23.0,85,42,6,113518,62306,66595,39150,0.9,0.9,van de Beek,0,Manchester Utd,1.0,2.7018965179946552,0.3,1.5,0.3,1.0,2.5,0.20189651799465536,1.6,0.0,0.0,0.0,0.0,0.0,2.7018965179946552,,2.0280500661877268,2.7691913531209837,2.8199158530200314,0.3859852168563793,1.021220893549316
320,0,0,4,,,1,40142,,,0,0,0,0,14.3,115,15,,,0,4,1.0,2.0,1,Andy,1.5,2,0,7.5,84,21,False,10.2,210,23,132,,,55,0,0,,0,,40142.jpg,1.5,0,0,Carroll,0.7,False,,a,14,4,50.0,28,17,3,34377,4258,25503,13831,0.3,0.5,Carroll,0,Newcastle Utd,2.0,3.8,0.2,0.8,0.0,0.0,1.0,0.0,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.9,2.8,1.9206629177167192,1.893574679154046,1.9523046367310977,0.34545454545454546,0.8101627221513197
321,0,0,21,100.0,100.0,1,50232,2.0,,0,0,0,0,56.8,14,10,1.0,,0,3,1.5,2.5,1,Jonjo,2.0,2,0,11.3,42,20,False,22.0,141,51,161,,2020-09-10T14:30:12.090206Z,55,0,0,,0,,50232.jpg,2.0,0,0,Shelvey,0.3,False,,a,14,4,34.0,57,24,4,2859,705,6478,3718,0.4,0.7,Shelvey,1,Newcastle Utd,2.0,5.093193927883213,0.2,1.0,0.1,0.0,1.6826835240527347,0.4931939278832129,1.6999999999999995,0.0,0.2,0.6000000000000001,0.0,0.0,2.5465969639416066,3.43287108369808,2.47876686551654,2.4671561327299467,2.659157265455795,0.46301762980756483,1.0858725939627463
322,0,0,0,100.0,100.0,0,56983,1.0,,0,0,0,0,0.0,450,183,4.0,,0,3,-0.5,0.5,0,Matt,0.0,0,0,0.0,463,182,False,0.0,456,179,0,,2020-09-06T00:30:15.421530Z,50,0,0,1.0,0,,56983.jpg,0.0,0,0,Ritchie,0.1,False,,a,14,4,0.0,423,162,0,889,319,2313,1232,0.0,0.0,Ritchie,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
323,0,0,38,,,1,57145,,,0,0,0,0,0.3,263,93,,,0,2,3.0,4.0,1,Federico,3.5,3,0,3.8,166,53,False,35.8,86,32,180,,,50,0,0,,0,,57145.jpg,3.5,0,0,Fernández,1.3,False,,a,14,4,2.0,195,62,7,12124,2548,24307,15218,0.7,1.4,Fernández,0,Newcastle Utd,2.0,5.572775711532851,0.1,0.6000000000000001,0.0,0.0,1.7307340962109388,1.972775711532852,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,2.7863878557664257,3.9314843347923176,2.3652613086199423,2.5152081070529513,2.8574204455227195,0.5572775711532851,1.2461105314347214
324,0,0,0,25.0,100.0,0,58845,,,0,0,0,0,0.0,349,144,,,0,2,-0.1,0.5,0,Ciaran,0.0,0,0,0.0,370,144,False,0.0,361,144,0,Thigh injury - 25% chance of playing,2020-09-25T12:30:12.786911Z,45,0,0,,0,,58845.jpg,0.0,0,0,Clark,0.1,False,,d,14,4,0.0,297,123,0,855,433,1250,647,0.0,0.0,Clark,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
325,0,0,42,,,1,59735,,,0,0,0,0,0.0,453,45,,,0,1,4.0,5.0,2,Karl,4.5,3,0,4.5,145,8,False,44.8,59,7,180,,,50,0,0,,0,,59735.jpg,4.5,0,7,Darlow,0.5,False,,a,14,4,0.0,426,45,9,24124,12740,20240,15517,0.9,1.8,Darlow,0,Newcastle Utd,2.0,6.972775711532853,0.0,0.0,0.0,0.0,2.7307340962109388,1.972775711532852,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,3.4863878557664263,4.331484334792318,3.0497641203324037,3.220027097687417,3.5181919679743974,0.6972775711532853,1.5591600482846921
326,0,0,0,0.0,0.0,0,67089,,,0,0,0,0,0.0,456,46,,,0,1,0.0,0.0,0,Martin,0.0,0,0,0.0,468,57,False,0.0,461,57,0,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,50,0,0,,0,,67089.jpg,0.0,0,0,Dubravka,0.3,False,,i,14,4,0.0,430,46,0,426,155,9832,3752,0.0,0.0,Dubravka,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
327,0,0,0,0.0,0.0,0,77359,,,0,0,-1,1,0.0,315,123,,,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,337,123,False,0.0,327,122,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,44,0,0,,0,,77359.jpg,0.0,0,0,Lejeune,0.0,False,,n,14,4,0.0,259,99,0,96,53,1649,437,0.0,0.0,Lejeune,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
328,0,0,27,100.0,100.0,1,101148,,,0,0,0,0,1.0,230,70,,,0,2,2.5,3.5,0,Jamaal,3.0,3,0,3.5,180,60,False,29.8,104,40,180,,2020-08-15T10:00:11.876642Z,45,0,0,,0,,101148.jpg,3.0,0,0,Lascelles,3.5,False,,a,14,4,4.0,170,46,6,52865,11935,61763,40136,0.7,1.3,Lascelles,1,Newcastle Utd,2.0,3.972775711532852,0.0,0.0,0.0,0.0,0.7307340962109388,1.972775711532852,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.9863878557664256,3.3314843347923184,1.5497641203324033,1.7200270976874168,2.0181919679743965,0.44141952350365016,0.9363922152526969
329,0,0,0,0.0,0.0,0,104547,,,-1,1,-1,1,0.0,521,58,5.0,,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,522,59,False,0.0,516,56,0,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,0,0,,0,,104547.jpg,0.0,0,0,Gayle,0.0,False,,i,14,4,0.0,515,59,0,127,50,1435,503,0.0,0.0,Gayle,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
330,0,0,0,,,0,104953,5.0,,-1,1,-1,1,0.0,480,194,,,0,3,-0.5,0.5,0,Christian,0.0,0,0,0.0,488,193,False,0.0,481,190,0,,,54,0,0,,0,,104953.jpg,0.0,0,0,Atsu,0.1,False,,a,14,4,0.0,464,179,0,443,190,2456,1033,0.0,0.0,Atsu,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
331,0,0,0,0.0,0.0,0,106618,,,0,0,0,0,0.0,367,151,,,0,2,0.0,0.0,0,Paul,0.0,0,0,0.0,385,151,False,0.0,376,151,0,Lack of match fitness - Unknown return date,2020-09-06T00:30:15.468275Z,45,0,0,,0,,106618.jpg,0.0,0,0,Dummett,0.0,False,,i,14,4,0.0,321,134,0,43,24,721,283,0.0,0.0,Dummett,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
332,0,0,40,,,1,109528,,,0,0,0,0,23.3,77,18,,,0,2,2.5,3.5,1,Javier,3.0,3,0,5.5,116,34,False,29.6,107,43,180,,,45,0,0,,0,,109528.jpg,3.0,0,0,Manquillo,0.4,False,,a,14,4,2.0,190,59,6,7063,2110,6351,3705,0.7,1.3,Manquillo,1,Newcastle Utd,2.0,4.272775711532852,0.0,0.0,0.0,0.0,1.7307340962109388,1.972775711532852,1.6999999999999995,0.0,0.1,0.30000000000000004,0.0,0.0,2.1363878557664258,2.6314843347923182,1.7075127144761737,1.8676176023701845,2.187806206748558,0.4747528568369835,1.0071028933713515
333,0,0,0,,,0,111773,,,-1,1,-1,1,0.0,318,126,,,0,2,-0.5,0.5,0,Emil,0.0,0,0,0.0,340,126,False,0.0,330,125,0,,,44,0,0,,0,,111773.jpg,0.0,0,0,Krafth,0.1,False,,a,14,4,0.0,262,102,0,195,91,1854,778,0.0,0.0,Krafth,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
334,0,0,0,0.0,0.0,0,119471,,,-1,1,-1,1,0.0,424,170,3.0,,0,2,0.0,0.0,0,Fabian,0.0,0,0,0.0,439,170,False,0.0,432,170,0,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.898916Z,49,0,0,,0,,119471.jpg,0.0,0,0,Schär,0.0,False,,i,14,4,0.0,389,159,0,100,50,878,348,0.0,0.0,Schär,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
335,0,0,0,,,0,151119,,,-1,1,-1,1,0.0,320,128,,,0,2,-0.5,0.5,0,DeAndre,0.0,0,0,0.0,342,128,False,0.0,332,127,0,,,44,0,0,,0,,151119.jpg,0.0,0,0,Yedlin,0.4,False,,a,14,4,0.0,264,104,0,1749,782,9326,4255,0.0,0.0,Yedlin,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
336,0,0,21,,,1,153127,,,0,0,0,0,14.8,110,72,,,0,3,1.5,2.5,2,Isaac,2.0,3,0,4.3,153,72,False,17.8,161,61,180,,,50,0,0,,0,,153127.jpg,2.0,0,0,Hayden,0.1,False,,a,14,4,10.0,132,71,4,888,335,2127,1034,0.4,0.8,Hayden,1,Newcastle Utd,2.0,3.4931939278832127,0.0,0.0,0.0,0.0,2.1826835240527345,0.4931939278832129,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.7465969639416064,1.3328710836980795,1.6374410300831008,1.6800067744218543,1.7545479919935991,0.34931939278832125,0.7811019081336361
337,0,0,0,,,0,155513,,,-1,1,-1,1,0.0,426,172,,,0,3,-0.5,0.5,0,Rolando,0.0,0,0,0.0,441,171,False,0.0,434,168,0,,,49,0,0,,0,,155513.jpg,0.0,0,0,Aarons,0.1,False,,a,14,4,0.0,393,147,0,819,378,2200,983,0.0,0.0,Aarons,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
338,0,0,7,75.0,,1,170137,,,-1,1,-1,1,3.4,191,113,,,0,3,1.1,2.5,1,Allan,2.0,2,0,1.2,264,118,False,3.8,251,111,106,Ankle injury - 75% chance of playing,2020-09-20T15:00:16.126673Z,54,0,0,,0,,170137.jpg,2.0,0,0,Saint-Maximin,11.8,False,,d,14,4,5.0,168,88,4,91659,11591,714530,550665,0.4,0.7,Saint-Maximin,0,Newcastle Utd,2.0,3.4931939278832127,0.0,0.0,0.0,0.0,1.0,0.4931939278832129,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.7465969639416064,2.3328710836980795,1.6374410300831008,1.6800067744218543,1.7545479919935991,0.3234438822114086,0.7516156615424753
339,1,0,24,,,0,179018,,,0,0,0,0,52.2,18,14,,,0,3,2.0,3.0,1,Miguel,2.5,1,0,10.9,47,23,False,34.6,92,34,50,,,60,0,0,2.0,0,,179018.jpg,2.5,0,0,Almirón,0.8,False,,a,14,4,22.0,90,47,5,10737,2414,27372,16237,0.4,0.8,Almirón,0,Newcastle Utd,2.0,6.261614980514794,0.1,0.5,0.0,0.0,2.5,0.4931939278832129,1.6999999999999995,0.0,0.6,1.7999999999999998,0.5,0.0,3.130807490257397,3.4378710836980795,3.081057444834459,3.045744503305527,3.289134348911296,0.5218012483762328,1.2781468056690397
340,0,0,7,,,0,180974,,,-1,1,-1,1,12.0,127,20,,,0,4,0.5,1.5,1,Joelinton Cássio,1.0,1,0,2.9,201,29,False,9.4,213,24,33,,,59,0,0,,0,,180974.jpg,1.0,0,0,Apolinário de Lira,0.3,False,,a,14,4,8.0,143,34,2,2357,739,12310,5915,0.2,0.3,Joelinton,0,Newcastle Utd,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1694915254237288,0.41169348479630913
341,0,0,0,0.0,0.0,0,196118,,,-1,1,-1,1,0.0,431,44,,,0,4,0.0,0.0,0,Yoshinori,0.0,0,0,0.0,446,46,False,0.0,439,42,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,49,0,0,,0,,196118.jpg,0.0,0,0,Muto,0.2,False,,n,14,4,0.0,402,46,0,3831,216,15930,7185,0.0,0.0,Muto,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
342,0,0,0,0.0,0.0,0,232977,,,0,0,0,0,0.0,303,112,,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,325,112,False,0.0,316,112,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,0,0,,0,,232977.jpg,0.0,0,0,Watts,0.3,False,,n,14,4,0.0,245,86,0,1843,1101,5482,2451,0.0,0.0,Watts,0,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,
480,0,0,3,,,0,180135,4.0,,-1,1,-1,1,0.3,262,134,2.0,,0,3,0.0,1.0,0,Sean,0.5,0,0,0.1,299,141,False,1.0,279,130,2,,,49,0,0,,0,,180135.jpg,1.0,0,0,Longstaff,0.1,False,,a,14,4,0.0,396,150,1,636,325,2732,1322,0.1,0.2,Sean Longstaff,0,Newcastle Utd,1.0,1.2465969639416066,0.0,0.0,0.0,0.0,0.0,0.2465969639416065,1.6999999999999995,0.0,0.0,0.0,0.0,0.0,1.2465969639416066,1.3328710836980795,1.1374410300831008,1.1800067744218543,1.2545479919935991,0.2544075436615523,0.563155104329467
485,1,3,45,,,1,83314,,,0,0,0,0,15.3,107,70,,,1,3,7.5,8.5,2,Jeff,8.0,3,1,10.4,55,28,False,67.0,28,13,180,,,50,0,0,,0,,83314.jpg,8.0,0,0,Hendrick,4.2,False,,a,14,4,24.0,79,37,16,293285,65818,114301,68689,1.6,3.2,Hendrick,0,Newcastle Utd,2.0,11.761614980514793,0.2,1.0,0.1,0.0,3.2826835240527337,0.4931939278832129,1.6999999999999995,0.0,0.6,1.7999999999999998,0.2,0.0,5.880807490257396,8.337871083698081,5.843971768407407,5.7917286777768044,6.07182474686823,1.1761614980514792,2.629977062161094
