id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week5,goals_week5,xPoints week 5,clean_sheet_points,xGA_week5,cleansheet_week5,xA,xA_points,xA_week5,assists_week5,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,next1_xP,next5_xP,next10_xP,value,valuePoints metric
33,1,3,57,,,2,85242,1.0,,0,0,0,0,77.7,48,36,1.0,,1,3,4.7,4.2,0,Conor,4.7,0,1,16.3,107,60,False,62.2,143,55,137,,,60,0,0,,0,,85242.jpg,8.5,0,0,Hourihane,0.2,False,,a,2,7,23.0,179,94,17,21725,843,13575,2584,0.8,2.8,Hourihane,0,Aston Villa,2.0,13.445419189884934,0.4,2.0,,,,0.7543847071263139,0.6000000000000001,0.0,0.8,2.4000000000000004,,,6.722709594942467,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,7.62511696715034,6.635866831840904,6.960967235249886,1.1204515991570778,2.7445346994202713
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,573,231,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,576,232,False,0.0,574,232,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.1,False,,u,2,7,0.0,573,231,0,1361,17,6102,539,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,371,11,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,395,32,False,0.0,392,32,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,10.6,False,,u,2,7,0.0,326,9,0,142868,450,443908,70562,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,418,165,,,0,2,0.0,-0.5,0,Bjorn,0.0,0,0,0.0,443,168,False,0.0,439,168,0,,2020-09-18T10:00:08.441455Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,381,151,0,10173,117,16019,166,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,3,144,,,3,114283,3.0,,1,-1,2,-2,170.1,7,6,7.0,,1,3,11.7,11.2,3,Jack,11.7,2,3,55.8,5,3,True,198.4,8,5,360,,,72,0,0,3.0,0,,114283.jpg,9.5,0,0,Grealish,24.3,False,,a,2,7,190.0,15,5,38,1273160,337652,327526,42315,1.6,5.3,Grealish,0,Aston Villa,4.0,28.781872862528488,1.1,5.5,0.0,0.0,3.7488116360940267,1.5087694142526278,0.6000000000000001,1.0,2.3,6.9,0.3999999999999999,0.0,7.195468215632122,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,8.466374147228121,7.081316371937464,7.505630410007753,0.9993705855044613,2.6815926766820897
38,4,2,101,,,3,122806,2.0,,0,0,0,0,142.7,12,8,6.0,,0,3,8.3,7.8,5,John,8.3,2,1,34.5,26,12,False,138.4,23,10,360,,,55,0,0,,0,,122806.jpg,6.8,0,0,McGinn,2.1,False,,a,2,7,64.0,76,42,27,139176,57506,39994,9730,1.5,4.9,McGinn,3,Aston Villa,3.9705882352941178,18.761813452535254,0.3,1.5,0.0,0.0,3.1398461188526463,1.4976755215007702,0.6000000000000001,1.0,1.2,3.6,0.09999999999999988,1.0,4.72519746211999,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,5.2527371640367315,4.666135788411896,4.8903077535975275,0.8591268112945436,2.0148309676913887
39,0,0,0,0.0,75.0,0,123354,,,0,0,-1,1,0.0,420,166,,,0,2,0.0,-0.4,0,Kortney,0.0,0,0,0.0,445,169,False,0.0,441,169,0,Groin Injury - Unknown return date,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.1,False,,i,2,7,0.0,383,152,0,611,16,3343,278,0.0,0.0,Hause,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,0,64,,,3,148508,,,-1,1,-1,1,80.1,46,35,3.0,,0,3,3.7,3.2,3,Mahmoud Ahmed,3.7,2,0,21.9,65,37,False,71.6,117,44,339,,,54,0,0,,0,,148508.jpg,3.5,0,0,Ibrahim Hassan,1.1,False,,a,2,7,68.0,70,39,14,32163,3847,57970,5791,0.7,2.6,Trézéguet,0,Aston Villa,4.0,17.09980389701125,0.3,1.5,0.2,0.0,3.5488116360940265,1.5087694142526278,0.6000000000000001,1.0,1.6,4.800000000000002,0.0,0.0,4.274950974252812,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,4.9214565691078205,4.20707285045201,4.463274896457309,0.7916575878245948,1.8396459921260349
41,1,3,108,,,3,149484,,,1,-1,2,-2,13.7,225,66,,,2,2,6.7,6.2,7,Tyrone,6.7,2,1,19.5,77,16,True,135.8,26,7,360,,,52,0,0,,0,,149484.jpg,7.5,0,0,Mings,9.1,False,,a,2,7,44.0,109,19,30,542346,231444,90519,14567,1.3,5.8,Mings,1,Aston Villa,4.0,19.02611213976913,0.4,2.4000000000000004,0.0,0.0,5.195246544376106,6.035077657010511,0.6000000000000001,1.0,0.1,0.30000000000000004,0.0,0.0,4.756528034942282,,,,,,,,6.394699691593976,0.0,0.0,0.9,1.0,0.1,1.0,6.386341215165638,0.4,1.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,5.039434418186514,4.655697293445914,5.060420260833947,0.9147169297965927,2.085875528552417
42,0,0,75,,,3,169359,6.0,,0,0,0,0,27.8,163,44,5.0,,0,2,4.0,3.5,6,Matt,4.0,2,0,7.1,248,83,False,31.8,245,98,360,,,45,0,0,,0,,169359.jpg,4.2,0,0,Targett,1.5,False,,a,2,7,10.0,233,73,17,78628,33486,40024,5609,0.9,3.8,Targett,2,Aston Villa,4.047619047619048,12.006923819593975,0.1,0.6000000000000001,0.1,0.0,4.7952465443761065,6.10692381959397,0.6000000000000001,1.0,0.1,0.30000000000000004,0.0,0.0,2.966416473076158,,,,,,,,2.6262786389623964,0.0,0.0,0.9,1.0,0.0,0.0,3.2863412151656366,0.0,0.0,0.7000000000000001,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,3.0639897573340082,2.8793205927016117,3.234144937951163,0.6592036606835907,1.3983821359570887
43,0,0,0,0.0,0.0,0,184386,,,0,0,0,0,0.0,471,190,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,487,190,False,0.0,483,190,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,438,178,0,9774,11,10161,34,0.0,0.0,Bree,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,0,4,,,0,184704,,,0,0,-1,1,0.6,331,162,,,0,3,0.3,-0.2,0,Marvelous,0.3,0,0,1.7,346,154,False,8.4,324,142,13,,,44,0,0,,0,,184704.jpg,0.5,0,0,Nakamba,0.4,False,,a,2,7,7.0,260,136,1,8305,2217,20757,2072,0.1,0.2,Nakamba,1,Aston Villa,2.0,1.754384707126314,0.0,0.0,,,,0.7543847071263139,0.6000000000000001,0.0,0.0,0.0,,,0.8771923535631571,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,0.878825469488941,0.8571051208002702,0.9396833061482834,0.19936189853708114,0.4181850463473814
45,0,0,0,,,0,193488,5.0,,-1,1,-2,2,0.0,572,230,2.0,,0,3,0.0,-0.5,0,Anwar,0.0,0,0,0.0,575,231,False,0.0,572,231,0,,,58,0,0,2.0,0,,193488.jpg,0.0,0,0,El Ghazi,0.1,False,,a,2,7,0.0,572,230,0,2429,180,7711,549,0.0,0.0,El Ghazi,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,3,99,,,3,199798,,,0,0,1,-1,0.5,336,124,,,1,2,4.3,3.8,6,Ezri,4.3,2,1,13.9,130,38,False,96.6,68,21,360,,,46,0,0,,0,,199798.jpg,7.0,0,0,Konsa Ngoyo,7.2,False,,a,2,7,42.0,117,24,28,541143,126426,119487,18105,0.9,6.1,Konsa,0,Aston Villa,4.0,17.23507765701051,0.2,1.2000000000000002,0.1,0.0,4.7952465443761065,6.035077657010511,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,4.3087694142526285,,,,,,,,7.2262786389623965,0.1,1.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.43813473108514,4.219317456336716,4.582701409282539,0.9366890030983975,2.008974098194688
47,0,0,0,,,0,203368,,,0,0,-1,1,0.0,427,171,,,0,2,0.0,-0.5,0,Frédéric,0.0,0,0,0.0,451,174,False,0.0,447,174,0,,,44,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,a,2,7,0.0,392,158,0,970,132,4882,416,0.0,0.0,Guilbert,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,0,0,0.0,0.0,0,213345,,,0,0,0,0,0.0,582,70,,,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,583,70,False,0.0,581,68,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,1.0,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,582,70,0,406,55,766,72,0.0,0.0,Wesley,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,0,0,0.0,0.0,0,217487,,,0,0,-1,1,0.0,578,68,,,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,580,68,False,0.0,578,66,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,578,68,0,1512,11,7563,193,0.0,0.0,Samatta,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,3,75.0,,0,221239,,,0,0,-1,1,12.9,234,32,,,0,4,0.0,-0.5,0,Keinan,0.0,0,0,2.3,328,41,False,4.4,346,36,28,Calf injury - 75% chance of playing,2020-10-18T17:30:11.727273Z,44,0,0,,0,,221239.jpg,1.0,0,0,Davis,10.0,False,,d,2,7,6.0,268,43,1,393633,17772,738821,77358,0.0,0.2,Davis,0,Aston Villa,1.0,1.0,0.0,0.0,,,,0.0,0.6000000000000001,0.0,0.0,0.0,,,1.0,,,,,,,,1.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,0.7000000000000001,0.0,,,,,,1.6999999999999995,0.0,,,1.0,1.0,1.0,0.22727272727272727,0.4767312946227962
51,0,0,0,0.0,0.0,0,223349,,,0,0,-1,1,0.0,432,51,,,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,456,52,False,0.0,452,48,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,44,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.9,False,,n,2,7,0.0,397,50,0,39526,2660,110624,6883,0.0,0.0,Vassilev,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,0,30,,,3,230046,,,0,0,0,0,21.7,187,111,4.0,,0,3,2.0,1.5,2,Douglas Luiz,2.0,2,0,10.0,191,89,False,42.4,200,82,345,,,50,0,0,,0,,230046.jpg,2.2,0,0,Soares de Paulo,0.3,False,,a,2,7,35.0,141,73,9,9284,917,16849,1705,0.4,1.8,Douglas Luiz,2,Aston Villa,4.090909090909091,8.543059628212914,0.2,1.0,0.1,0.0,2.0488116360940265,1.5430596282129148,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,2.088303464674268,,,,,,,,2.9065696597405988,0.1,0.0,0.9,1.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.1826835240527347,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.19002260907584,2.0607989507626394,2.170324049228538,0.41766069293485364,0.9339177009319989
106,0,3,60,,,1,88894,4.0,,0,0,-1,1,31.7,141,90,,,1,3,6.0,5.5,11,Ross,6.0,2,2,21.1,69,39,False,83.8,93,33,220,,,59,0,0,,0,,88894.jpg,5.0,0,0,Barkley,2.8,False,,a,2,7,95.0,45,25,20,197032,116046,35587,9002,1.0,3.4,Barkley,0,Aston Villa,4.0,15.808769414252627,1.0,5.0,0.09999999999999998,1.0,6.348811636094028,1.5087694142526278,0.6000000000000001,1.0,0.1,0.30000000000000004,0.1,0.0,3.9521923535631567,1.5725317930340126,0.0,0.0,1.3,0.0,0.1,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,6.382683524052736,0.9,1.0,1.6999999999999995,0.0,-0.1,0.0,4.496337237477016,3.891900085482658,4.120542788526484,0.6698631107734163,1.6270918426237426
496,0,1,95,,,3,199796,,,0,0,0,0,60.0,72,17,,,0,2,4.3,3.8,6,Matthew,4.3,2,0,16.7,99,23,False,89.6,80,25,349,,,50,0,0,,0,,199796.jpg,4.5,0,0,Cash,0.7,False,,a,2,7,18.0,205,61,18,33194,8997,16782,2166,0.9,3.6,Cash,2,Aston Villa,4.0,13.835077657010512,0.1,0.6000000000000001,0.0,0.0,4.195246544376106,6.035077657010511,0.6000000000000001,1.0,0.4,1.2000000000000002,0.0,0.0,3.458769414252628,,,,,,,,3.5262786389623964,0.1,0.0,0.9,1.0,0.1,0.0,4.586341215165636,0.0,0.0,0.7000000000000001,1.0,0.2,0.0,2.030734096210939,0.0,0.0,1.6999999999999995,0.0,0.10000000000000003,0.0,3.6495511576498263,3.3647659429045333,3.744685501627239,0.6917538828505256,1.5468087057532012
514,1,2,81,,,3,178301,,,0,0,0,0,69.6,55,5,,,1,4,7.7,7.2,2,Ollie,7.7,2,3,37.4,18,8,False,137.0,24,7,360,,,60,0,0,,0,,178301.jpg,6.2,0,0,Watkins,4.7,False,,a,2,7,168.0,21,14,25,382169,73223,134756,25117,1.3,4.2,Watkins,0,Aston Villa,4.032258064516129,24.19103448275862,3.0,12.0,0.10000000000000007,0.0,2.4000000000000004,0.0,0.6000000000000001,1.0,0.3,0.8999999999999999,0.0,0.0,5.999376551724138,,,,,,,,3.0,0.1,0.0,0.9,1.0,0.2,0.0,4.0,0.5,0.0,0.7000000000000001,1.0,0.0,0.0,14.900826446280991,2.3,3.0,1.6999999999999995,0.0,0.09999999999999998,1.0,7.3092660974958,5.9023018732425525,6.254973273251937,0.9998960919540231,2.449235221090365
540,0,0,9,100.0,100.0,0,110504,,,0,0,0,0,2.0,303,153,,,0,3,1.0,0.5,1,Bertrand,1.0,0,0,5.5,272,125,False,5.6,340,153,18,,2020-09-25T19:30:12.467719Z,60,0,0,,0,,110504.jpg,1.0,0,0,Traoré,0.0,False,,a,2,7,47.0,102,54,3,5280,368,3430,548,0.2,0.5,Traoré,0,Aston Villa,3.0,5.131577060689472,0.2,1.0,0.2,0.0,2.0,1.1315770606894708,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.7105256868964904,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,1.8486397507438028,1.6803239798398648,1.7996479558031766,0.2850876144827484,0.6983191874700172
554,0,0,4,,,0,232653,,,0,0,0,0,0.0,481,192,,,0,3,0.3,-0.2,0,Jacob,0.3,0,0,0.0,497,192,False,0.0,493,192,13,,,45,0,0,,0,,232653.jpg,1.0,0,0,Ramsey,0.1,False,,a,2,7,0.0,451,175,1,3113,1009,1209,445,0.1,0.2,Ramsey,0,Aston Villa,1.0,1.377192353563157,0.0,0.0,,,,0.37719235356315695,0.6000000000000001,0.0,0.0,0.0,,,1.377192353563157,,,,,,,,,,,,,,,,,,0.7000000000000001,,,,,,,1.6999999999999995,0.0,,,1.3788254694889408,1.3571051208002702,1.4396833061482834,0.3060427452362571,0.6492147014685131
53,0,0,0,0.0,0.0,0,20529,,,0,0,-1,1,0.0,507,55,,,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,520,56,False,0.0,517,53,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,49,0,0,,0,,20529.jpg,0.0,0,0,Murray,0.1,False,,n,3,36,0.0,487,56,0,4013,152,14816,747,0.0,0.0,Murray,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,0,25,100.0,100.0,0,39155,5.0,,0,0,-2,2,49.1,97,65,,,0,3,2.2,1.7,2,Adam,1.7,5,0,7.7,236,109,False,18.0,285,119,230,,2020-09-14T21:30:11.145732Z,63,0,0,,0,,39155.jpg,1.4,0,0,Lallana,0.5,False,,a,3,36,11.0,231,119,7,7123,659,59804,2431,0.3,1.1,Lallana,0,Brighton,5.0,11.132279051650288,0.0,0.0,0.0,0.0,4.249328964117222,1.7322790516502868,0.7999999999999998,0.0,0.8,2.4000000000000004,0.6000000000000001,0.0,2.2264558103300582,1.6011942119122022,0.0,0.0,1.2,0.0,0.1,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,1.3,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,2.8449641524726275,2.2113335910197884,2.193122661783999,0.35340568417937435,0.8870412273084254
57,0,0,16,,,0,60307,1.0,,0,0,-2,2,33.0,135,87,2.0,,0,3,1.5,1.0,1,Pascal,1.0,1,0,5.5,271,124,False,11.6,307,132,43,,,58,0,0,2.0,0,,60307.jpg,1.0,0,0,Groß,0.1,False,,a,3,36,10.0,238,124,4,1360,96,7571,402,0.2,0.7,Groß,0,Brighton,4.0,5.685823241320231,0.0,0.0,0.0,0.0,1.0,1.3858232413202296,0.7999999999999998,0.0,0.1,0.30000000000000004,0.0,0.0,1.4214558103300574,1.3011942119122022,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.3,0.0,0.0,1.0000000000000002,0.0,0.1,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,1.782283008516415,1.3569281300499587,1.3857970189082869,0.24507858798794094,0.590227399298732
58,0,0,0,0.0,0.0,0,61933,,,0,0,-1,1,0.0,410,161,,,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,435,164,False,0.0,431,164,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,44,0,0,,0,,61933.jpg,0.0,0,0,Duffy,0.1,False,,n,3,36,0.0,372,146,0,443,13,4381,146,0.0,0.0,Duffy,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,0,0,100.0,75.0,0,66242,,,0,0,-1,1,0.0,515,208,,,0,3,0.5,0.0,0,Davy,0.0,0,0,0.0,528,208,False,0.0,525,208,0,,2020-09-30T11:30:16.728611Z,49,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,,a,3,36,0.0,496,198,0,507,17,4476,187,0.0,0.0,Pröpper,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,0,0,0.0,0.0,0,74471,,,0,0,0,0,0.0,537,217,,,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,547,217,False,0.0,544,217,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,,0,,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,526,211,0,9813,11,10898,56,0.0,0.0,Mooy,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,0,14,,,0,78916,,,0,0,-1,1,4.5,275,87,,,0,2,1.2,0.7,2,Dan,0.7,1,0,2.1,333,123,False,8.0,327,127,113,,,44,0,0,,0,,78916.jpg,1.5,0,0,Burn,0.5,False,,a,3,36,8.0,248,78,3,4438,788,27181,1670,0.2,0.7,Burn,0,Brighton,2.0,5.77164648264046,0.0,0.0,0.0,0.0,3.7973158564688867,2.7716464826404588,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,2.88582324132023,,,,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,1.0000000000000002,0.0,,,,,,1.7999999999999998,0.0,,,4.138257112616613,2.591115882444406,2.7414653772066964,0.6558689184818703,1.375762249887147
62,0,1,62,0.0,,1,83299,,,0,0,-1,1,17.3,205,57,1.0,,0,2,0.0,-1.0,-1,Lewis,-1.0,11,0,11.5,160,52,False,59.2,151,60,450,Suspended until 21 Nov,2020-10-18T15:00:19.802843Z,49,1,0,,0,,83299.jpg,1.0,1,0,Dunk,4.7,False,,s,3,36,38.0,132,30,5,59409,1148,297535,73313,-0.2,1.0,Dunk,1,Brighton,5.0,10.32911620660115,0.4,2.4000000000000004,0.0,0.0,0.7973158564688867,6.929116206601147,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,2.06582324132023,4.004776847648809,0.3,0.0,1.2,0.0,0.0,0.0,6.026122638850534,0.10000000000000003,0.0,0.5,1.0,0.0,0.0,-0.5284822353142311,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,3.623656986935088,1.8296705028530924,1.9242216946890207,0.4215965798612714,0.9332438122690848
63,0,0,0,0.0,0.0,0,86153,,,0,0,0,0,0.0,456,183,,,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,475,184,False,0.0,471,184,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,,0,,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,422,170,0,130,12,793,36,0.0,0.0,Montoya,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,0,0,0.0,0.0,0,93284,,,-1,1,-2,2,0.0,494,53,,,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,510,54,False,0.0,507,51,0,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,48,0,0,,0,,93284.jpg,0.0,0,0,Andone,0.1,False,,i,3,36,0.0,469,53,0,10916,93,26261,638,0.0,0.0,Andone,0,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,2,98,,,1,109345,2.0,,0,0,0,0,120.3,21,15,4.0,,0,3,5.8,5.3,3,Solomon,5.3,11,1,34.2,27,13,False,117.4,39,15,437,,,50,0,0,,0,,109345.jpg,4.2,0,0,March,1.1,False,,a,3,36,104.0,39,20,21,105702,15253,38864,7981,1.1,4.2,March,0,Brighton,5.0,19.72331353440891,0.7,3.5,0.0,0.0,3.749328964117222,1.7322790516502868,0.7999999999999998,0.0,0.4,1.2000000000000002,0.10000000000000003,0.0,3.9446627068817817,3.4011942119122023,0.1,0.0,1.2,0.0,0.2,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,6.367879441171442,0.6,1.0,1.0000000000000002,0.0,0.0,0.0,3.8661253345025774,0.0,0.0,1.7999999999999998,0.0,0.09999999999999998,1.0,4.855845928579554,3.985655332129837,3.9139710292562833,0.7889325413763564,1.7641067921791982
66,0,0,68,,,1,110735,,,0,0,0,0,32.0,139,32,,,0,2,1.5,1.0,2,Adam,1.0,11,0,16.6,101,25,False,60.0,150,59,450,,,45,0,0,,0,,110735.jpg,2.0,0,0,Webster,2.1,False,,a,3,36,74.0,59,5,10,33250,3436,81632,7147,0.2,2.2,Webster,0,Brighton,5.0,13.82911620660115,0.1,0.6000000000000001,0.0,0.0,3.7973158564688867,6.929116206601147,0.7999999999999998,0.0,0.1,0.30000000000000004,0.0,0.0,2.7658232413202297,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,3.3715177646857684,0.1,0.0,1.0000000000000002,0.0,0.1,0.0,0.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,4.132782065486042,2.4930738650976627,2.622498996262568,0.614627386960051,1.303821579667261
67,0,0,10,,,0,111478,,,0,0,-2,2,4.9,271,84,,,0,2,0.5,0.0,0,Joël,0.0,2,0,2.6,318,115,False,16.6,290,116,45,,,43,0,0,,0,,111478.jpg,0.0,0,0,Veltman,0.2,False,,a,3,36,4.0,280,91,0,3772,664,16060,1006,0.0,0.0,Veltman,0,Brighton,,,0.0,0.0,,,,,0.7999999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,,
