id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week9,cleansheet_week9,xA,xA_points,xG_week9,goals_week9,xPoints week 9,xA_week9,assists_week9,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
501,1,3,115,100.0,100.0,2,182539,3.0,,0,0,-1,1,143.6,41,30,5.0,,0,3,1.8,1.8,3,Daniel,1.3,6,0,30.6,93,51,False,134.0,103,36,527,,2020-10-21T16:30:22.125075Z,49,0,0,,0,,182539.jpg,2.5,0,0,Ceballos Fernández,1.2,False,,a,1,3,27.0,227,116,20,120370,1556,182637,3542,0.3,4.1,Ceballos,1,Arsenal,8.0,23.31272160034937,0.1,0.5,1.9948176702183693,2.5,1.0,1.6,4.800000000000002,0.1,0.0,2.5820849986238987,0.0,0.0,2.9140902000436717,1.8187307530779817,0.0,0.0,0.2,0.0,0.0,0.0,9.317989671854214,0.0,0.0,1.9,0.0,0.9,1.0,0.8999999999999998,0.0,0.0,3.0,0.0,0.29999999999999993,0.0,3.118730753077982,0.0,0.0,0.20000000000000007,1.0,0.10000000000000007,0.0,2.5465969639416057,0.0,0.0,1.4000000000000004,0.0,0.09999999999999988,0.0,2.9011942119122027,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,0.0,,,,0.2999999999999989,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.2574690436194267,3.0261677679725554,2.871545009826576,2.936486009382291,0.5947122857231982,1.3164517627591008,1.7000000000000002,0.21250000000000002
526,0,0,74,0.0,0.0,2,153256,,,0,0,-1,1,38.8,194,121,,,0,3,0.0,0.0,0,Mohamed Naser,1.7,7,0,12.2,259,119,False,59.4,237,98,450,Illness - Expected back 29 Nov,2020-11-16T22:00:27.131231Z,44,0,0,,0,,153256.jpg,2.4,0,0,El Sayed Elneny,1.4,False,,i,1,3,24.0,236,122,12,199945,1592,156459,8707,0.4,2.7,Elneny,0,Arsenal,5.0,13.046761043886482,0.3,1.5,1.2467610438864811,2.5,0.0,0.1,0.30000000000000004,,,,,,2.609352208777296,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,2.4652988882215867,0.0,0.0,1.8000000000000007,0.0,0.1,0.0,2.8530585544516525,2.732613421370609,2.5950784243301297,2.6413181059806883,0.5930345929039308,1.2439598566172527,0.4,0.08
527,0,0,0,,,0,113534,,,0,0,0,0,0.0,417,14,,,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,437,36,False,0.0,435,36,0,,,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.5,False,,a,1,3,0.0,376,11,0,111499,4174,43683,1729,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,504,48,,,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,517,63,False,0.0,516,63,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,474,45,0,1306,39,953,70,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,42,0.0,0.0,1,167199,,,0,0,0,0,20.2,265,149,,,0,3,0.0,0.0,0,Thomas,1.3,2,0,9.0,294,136,False,42.8,280,119,232,Thigh injury - Unknown return date,2020-11-09T00:00:26.507224Z,50,0,0,,0,,167199.jpg,1.5,0,0,Partey,0.7,False,,i,1,3,27.0,228,117,6,104166,575,61463,11626,0.3,1.2,Partey,1,Arsenal,4.0,8.797408835109184,0.5,2.5,0.9974088351091848,2.5,0.0,0.1,0.30000000000000004,,,,,,2.1993522087772965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,2.7408182206817187,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,4.0,0.6,0.0,1.8000000000000007,0.0,0.0,0.0,2.33550310814848,2.310043374475052,2.1533022988366546,2.2205616435872244,0.4398704417554593,0.983580209058069,0.6,0.15
12,0,4,180,,,4,98980,,,0,0,3,-3,0.0,539,52,,,0,1,2.3,2.3,1,Emiliano,2.3,11,0,20.4,170,7,False,205.0,33,7,720,,,48,0,0,,1,,98980.jpg,5.1,0,23,Martínez,27.4,False,,a,2,7,0.0,518,51,41,1844618,20506,409467,36693,0.5,8.5,Martínez,0,Aston Villa,8.03921568627451,33.1305281788193,0.0,0.0,8.130528178819297,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,4.121114480779961,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,3.3809137593606424,3.930327958632653,4.525914411878105,4.236695400467626,0.8585655168291586,1.881022802653646,0.0,0.0
28,0,0,0,25.0,25.0,0,21205,,,0,0,0,0,0.0,491,40,,,0,1,0.0,0.0,0,Tom,0.0,0,0,0.0,508,59,False,0.0,507,59,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,d,2,7,0.0,459,37,0,1084,35,2926,69,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0,8,,,0,37339,,,0,0,-2,2,15.9,278,85,,,0,2,0.3,0.3,0,Ahmed,0.3,0,0,2.8,364,131,False,7.6,378,146,33,,,43,0,0,,0,,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,4.0,322,114,2,8062,260,23101,626,0.1,0.5,El Mohamady,0,Aston Villa,2.0,4.022716766437972,0.0,0.0,2.022716766437972,1.1999999999999993,0.0,0.0,0.0,,,,,,2.011358383218986,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,1.0,1.8205718610716772,2.416158314317129,2.126939302906651,0.46775776353929904,0.969963143119641,0.0,0.0
30,0,0,0,0.0,0.0,0,40564,,,0,0,-1,1,0.0,454,186,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,475,185,False,0.0,473,185,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,44,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,418,171,0,4464,32,14986,300,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,0,0,-2,2,0.0,436,176,,,0,2,0.0,0.0,0,Neil,0.0,0,0,0.0,457,177,False,0.0,455,177,0,,,43,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,399,159,0,9552,240,20682,553,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,414,11,,,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,434,33,False,0.0,432,33,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.4,False,,a,2,7,0.0,373,8,0,188088,3482,159727,4359,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,60,,,2,85242,1.0,,0,0,0,0,79.3,117,76,1.0,,1,3,0.3,0.3,1,Conor,0.3,0,1,16.6,207,98,False,63.4,226,91,152,,,60,0,0,,0,,85242.jpg,6.0,0,0,Hourihane,0.1,False,,a,2,7,23.0,245,131,18,22628,130,21746,485,0.0,3.0,Hourihane,0,Aston Villa,3.0,14.176422717545245,0.4,2.0,0.7585187874142394,1.1999999999999993,0.0,0.8,2.4000000000000004,0.0,0.0,1.0,0.0,0.0,4.725474239181748,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,,,1.7000000000000008,0.0,,,1.0,4.376503025134203,4.835732283320093,4.720063953830568,0.7875790398636248,1.9291667797769725,1.2000000000000002,0.4000000000000001
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,592,236,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,594,236,False,0.0,593,236,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,592,236,0,1419,9,7276,55,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,415,12,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,435,34,False,0.0,433,34,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,8.0,False,,u,2,7,0.0,374,9,0,144002,118,619675,13665,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,0.0,0.0,0,108156,,,0,0,-1,1,0.0,468,191,,,0,2,0.0,0.0,0,Bjorn,0.0,0,0,0.0,488,192,False,0.0,486,192,0,Thigh injury - Unknown return date,2020-11-19T11:00:18.103635Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,i,2,7,0.0,433,176,0,10448,3,17015,183,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,5,220,,,4,114283,3.0,,0,0,6,-6,283.3,4,3,7.0,,2,3,7.3,7.3,1,Jack,7.3,11,4,104.5,4,3,True,305.2,8,4,720,,,76,0,0,4.0,0,,114283.jpg,7.6,0,0,Grealish,41.1,False,,a,2,7,458.0,5,2,61,2856703,142850,672513,70864,1.0,8.0,Grealish,2,Aston Villa,8.026315789473685,48.13679402079782,2.4,12.0,2.029370440011781,1.1999999999999993,0.0,3.0,9.0,0.10000000000000007,0.0,2.1011942119122042,0.10000000000000007,0.0,5.997371058328906,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.7488116360940262,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,3.83688316740124,0.5,0.0,3.3000000000000003,0.0,0.10000000000000007,0.0,8.884109766692475,0.2999999999999998,1.0,0.8999999999999995,0.0,0.20000000000000007,2.0,6.239621323095796,0.3999999999999999,0.0,1.7000000000000008,1.0,0.2999999999999998,1.0,4.962124021039148,5.4122293063877125,6.1147297586183145,5.965068521064688,0.7891277708327509,2.1754751329573834,5.4,0.6727868852459016
38,4,2,143,,,4,122806,5.0,,0,0,0,0,210.2,20,15,6.0,,0,3,2.3,2.3,2,John,2.3,11,1,46.3,45,26,False,168.2,62,21,720,,,55,0,0,,0,,122806.jpg,4.5,0,0,McGinn,2.3,False,,a,2,7,85.0,103,54,36,254839,7808,141046,11872,0.4,6.5,McGinn,3,Aston Villa,8.0,28.09433248696199,0.5,2.5,2.022716766437972,1.1999999999999993,0.0,1.5,4.5,0.0,0.0,2.3011942119122017,0.0,0.0,3.511791560870249,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,3.1398461188526463,0.0,0.0,0.6000000000000001,1.0,0.09999999999999988,1.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,2.7065696597405995,0.0,0.0,0.8999999999999995,0.0,0.10000000000000007,0.0,3.2826835240527337,0.09999999999999998,0.0,1.7000000000000008,1.0,0.2,0.0,2.793435336391884,3.2843572526707767,3.6183955007084214,3.520220432248556,0.6385075565218634,1.4974329529382489,2.0,0.25
39,0,0,0,100.0,100.0,0,123354,,,0,0,-1,1,0.0,471,193,,,0,2,0.0,0.0,0,Kortney,0.0,0,0,0.0,491,194,False,0.0,489,194,0,,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.0,False,,a,2,7,0.0,436,178,0,763,46,4329,56,0.0,0.0,Hause,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,0,71,,,4,148508,,,0,0,-2,2,110.0,73,49,3.0,,0,3,2.3,2.3,2,Mahmoud Ahmed,2.3,8,0,49.4,40,22,False,108.4,157,56,642,,,53,0,0,,0,,148508.jpg,2.9,0,0,Ibrahim Hassan,0.9,False,,a,2,7,277.0,22,9,23,48775,3442,86028,3039,0.4,4.3,Trézéguet,0,Aston Villa,7.931034482758621,32.3231834830652,1.7,8.5,2.005279552934196,1.1999999999999993,0.0,1.6,4.800000000000002,1.0,0.0,7.301194211912201,0.0,0.0,4.075531830473438,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,3.5488116360940265,0.2,0.0,0.6000000000000001,1.0,0.0,0.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,3.906569659740599,0.29999999999999993,0.0,0.8999999999999995,0.0,0.0,0.0,2.1826835240527345,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,3.89522843984016,3.6833640333553337,4.18708861443776,4.065202839325692,0.7689682699006487,1.7702979016550249,3.3,0.4160869565217391
41,1,3,175,,,4,149484,,,0,0,3,-3,27.1,234,57,,,2,2,4.3,4.3,1,Tyrone,4.3,11,2,37.0,67,12,False,221.6,26,4,720,,,53,0,0,,0,,149484.jpg,5.4,0,0,Mings,13.3,False,,a,2,7,119.0,67,7,43,1012822,24783,246245,37421,0.8,8.1,Mings,2,Aston Villa,7.962962962962963,26.471313277985892,0.8,4.800000000000002,8.053409347854886,1.1999999999999993,0.0,0.2,0.6000000000000001,0.10000000000000007,0.0,2.8047768476488097,0.0,0.0,3.32430445816567,,,,,,,,6.394699691593976,0.0,0.0,0.9,1.0,0.1,1.0,6.386341215165638,0.4,1.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,5.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.44753266960496,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,3.426278638962397,0.29999999999999993,1.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,2.9209137593606425,2.994218250154104,3.73329254575486,3.4240236100093053,0.6272272562576736,1.4439855831206923,1.0,0.12558139534883722
42,1,2,139,,,4,169359,6.0,,0,0,0,0,95.1,92,23,5.0,,1,2,3.7,3.7,0,Matt,3.7,11,0,23.3,148,42,False,92.2,176,71,720,,,45,0,0,,0,,169359.jpg,3.6,0,0,Targett,2.8,False,,a,2,7,44.0,183,45,29,215483,8979,84756,8641,0.8,6.4,Targett,3,Aston Villa,8.055555555555555,21.26495757272839,0.2,1.2000000000000002,8.147053642597388,1.1999999999999993,0.0,0.3,0.8999999999999999,0.0,0.0,1.2047768476488092,0.0,0.0,2.639787836614559,,,,,,,,2.6262786389623964,0.0,0.0,0.9,1.0,0.0,0.0,3.2863412151656366,0.0,0.0,0.7000000000000001,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,1.74753266960496,0.1,0.0,3.3000000000000003,0.0,0.0,0.0,2.2262786389623974,0.0,0.0,0.8999999999999995,0.0,0.2,0.0,5.887671895254001,0.0,0.0,1.7000000000000008,1.0,0.0,1.0,3.172301319169255,2.3954518822256903,3.046197774230972,2.749271192929232,0.5866195192476797,1.2444079201092804,0.5,0.06206896551724138
43,0,0,0,0.0,0.0,0,184386,,,0,0,0,0,0.0,507,203,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,520,203,False,0.0,519,203,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,478,192,0,9797,1,10227,5,0.0,0.0,Bree,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,0,4,,,0,184704,,,0,0,-1,1,0.6,380,179,,,0,3,0.0,0.0,0,Marvelous,0.0,0,0,1.7,390,172,False,8.4,376,166,13,,,44,0,0,,0,,184704.jpg,0.5,0,0,Nakamba,0.3,False,,a,2,7,7.0,306,156,1,11939,364,29056,872,0.0,0.2,Nakamba,1,Aston Villa,2.0,1.5056791916094932,0.0,0.0,0.5056791916094929,1.1999999999999993,0.0,0.0,0.0,,,,,,0.7528395958047465,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,,,1.7000000000000008,0.0,,,,0.7051429652679193,0.8540395785792824,0.7817348257266628,0.17109990813744236,0.35890219515129934,0.0,0.0
45,0,0,7,,,0,193488,,,-1,1,-3,3,16.3,277,153,,,0,3,0.7,0.7,1,Anwar,0.7,0,0,2.4,372,166,False,6.8,385,169,18,,,57,0,0,2.0,0,,193488.jpg,1.0,0,0,El Ghazi,0.1,False,,a,2,7,0.0,590,235,2,3159,110,9701,181,0.1,0.4,El Ghazi,0,Aston Villa,2.0,2.8056791916094928,0.0,0.0,0.5056791916094929,1.1999999999999993,0.0,0.1,0.30000000000000004,0.0,0.0,1.3,0.1,0.0,1.4028395958047466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,1.15,1.3243307919543232,1.5049659712187633,1.4282263071191872,0.2461122097903064,0.5875848474091605,0.1,0.05
46,0,4,168,,,4,199798,,,0,0,2,-2,2.6,349,128,,,1,2,4.7,4.7,8,Ezri,4.7,11,2,28.1,111,26,False,182.4,49,15,720,,,47,0,0,,0,,199798.jpg,5.4,0,0,Konsa Ngoyo,8.5,False,,a,2,7,96.0,85,11,43,780934,60427,252786,6685,1.0,9.1,Konsa,0,Aston Villa,7.962962962962963,26.053409347854892,0.5,3.0,8.053409347854886,1.1999999999999993,0.0,0.0,0.0,0.2,1.0,4.404776847648808,0.0,0.0,3.271823499498056,,,,,,,,7.2262786389623965,0.1,1.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,1.7475326696049598,0.09999999999999998,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,3.0609137593606417,3.003648262981716,3.678950184202337,3.3785923259390387,0.6961326594676716,1.509179642724618,0.5,0.06279069767441861
47,0,0,0,0.0,0.0,0,203368,,,0,0,-1,1,0.0,476,197,,,0,2,0.0,0.0,0,Frédéric,0.0,0,0,0.0,495,198,False,0.0,493,198,0,Hip injury - Unknown return date,2020-11-19T11:00:18.118134Z,44,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,i,2,7,0.0,442,183,0,1252,5,7098,412,0.0,0.0,Guilbert,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,0,0,0.0,0.0,0,213345,,,0,0,0,0,0.0,599,76,,,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,599,76,False,0.0,598,75,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,1.0,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,599,76,0,616,29,1017,25,0.0,0.0,Wesley,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,0,0,0.0,0.0,0,217487,,,0,0,-1,1,0.0,597,75,,,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,598,75,False,0.0,597,74,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,597,75,0,1551,2,8093,32,0.0,0.0,Samatta,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,3,75.0,100.0,0,221239,,,0,0,-2,2,12.9,294,42,,,0,4,0.0,0.0,0,Keinan,0.0,0,0,2.3,374,47,False,4.4,389,43,28,Ankle injury - 75% chance of playing,2020-11-24T23:00:18.514322Z,43,0,0,,0,,221239.jpg,1.0,0,0,Davis,7.8,False,,d,2,7,6.0,311,48,1,477046,12300,984478,21891,0.0,0.2,Davis,0,Aston Villa,1.0,1.0,0.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,,,,,,1.0,,,,,,,,1.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,0.7000000000000001,0.0,,,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,,,1.7000000000000008,0.0,,,,1.0,1.0,1.0,0.23255813953488372,0.4822428221704121,0.0,0.0
51,0,0,0,0.0,0.0,0,223349,,,0,0,-1,1,0.0,483,57,,,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,501,56,False,0.0,499,54,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,44,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.7,False,,n,2,7,0.0,450,55,0,43709,185,131884,1404,0.0,0.0,Vassilev,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,0,91,,,4,230046,,,0,0,-1,1,103.1,82,56,4.0,,0,3,3.3,3.3,2,Douglas Luiz,3.3,11,0,27.2,118,66,False,109.2,154,53,689,,,49,0,0,,0,,230046.jpg,2.6,0,0,Soares de Paulo,0.3,False,,a,2,7,58.0,154,84,21,16851,1286,23965,984,0.7,4.3,Douglas Luiz,2,Aston Villa,8.076923076923077,19.460069896246267,0.3,1.5,2.04216596611526,1.1999999999999993,0.0,0.3,0.8999999999999999,0.09999999999999998,0.0,2.8011942119122017,0.0,0.0,2.4093419871543,,,,,,,,2.9065696597405988,0.1,0.0,0.9,1.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.1826835240527347,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.0488116360940265,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,2.3368831674012402,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,3.895339713216536,0.0,0.0,0.8999999999999995,0.0,0.1,1.0,2.4826835240527343,0.0,0.0,1.7000000000000008,1.0,0.09999999999999998,0.0,2.7129824505353475,2.300607908529587,2.512377109633712,2.431287008787121,0.4917024463580204,1.0884297630976763,0.6,0.07428571428571429
