id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week13,goals_week13,xPoints week 13,clean_sheet_points,xGA_week13,cleansheet_week13,xA,xA_points,xA_week13,assists_week13,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,form 5,form 10,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game,value form 5
24,0,1,107,100.0,100.0,2,223340,4.0,,0,0,-3,3,185.1,55,40,,,0,3,2.3,2.3,2,Bukayo,1.8,12,1,65.4,38,22,False,142.0,168,63,903,,2020-11-22T18:30:18.841364Z,52,1,0,,0,,223340.jpg,2.5,0,0,Saka,2.2,False,,a,1,3,327.0,28,14,27,140620,3636,506523,6998,0.3,5.2,Saka,0,Arsenal,10.8,37.258754088991644,2.3,11.5,0.0,0.0,2.032871083698081,3.058754088991635,1.099999999999998,0.0,0.9,2.7,-0.09999999999999998,0.0,3.4498846378695966,,,,,,,,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.318730753077982,0.30000000000000004,1.0,0.20000000000000007,0.0,0.0,0.0,4.246596963941607,0.4,0.0,1.4000000000000004,0.0,0.0,0.0,3.6011942119122016,0.2,0.0,1.2000000000000002,1.0,0.1,0.0,3.2408182206817187,0.10000000000000007,0.0,0.2999999999999989,1.0,0.0,0.0,0.16529888822158642,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.6,0.2,0.0,2.5,0.0,0.2,0.0,4.646596963941606,0.30000000000000004,0.0,1.4000000000000004,0.0,0.3,0.0,4.8065306597126325,0.2,0.0,0.5,0.0,0.4,0.0,4.906569659740597,0.4999999999999998,0.0,0.9000000000000004,0.0,0.0,0.0,3.798513673418584,3.5565207404928003,3.241507707714831,3.393298566756753,3.387839887026158,0.6634393534364609,1.512874493663828,3.1999999999999997,0.2962962962962963,0.730483398734343
25,0,0,0,0.0,0.0,0,242166,,,0,0,-3,3,0.0,548,220,,,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,561,219,False,0.0,559,219,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,n,1,3,0.0,532,212,0,2702,4,12688,41,0.0,0.0,Guendouzi,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,0,0,25.0,25.0,0,444145,,,0,0,-1,1,0.0,573,227,,,0,3,0.1,0.1,0,Gabriel Teodoro,0.0,0,0,0.0,584,226,False,0.0,582,226,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.409498Z,49,0,0,,0,,444145.jpg,0.0,0,0,Martinelli Silva,0.0,False,,d,1,3,0.0,564,223,0,1688,157,2682,64,0.0,0.0,Martinelli,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,0,0,,,0,462424,,,-1,1,-5,5,0.0,448,179,,,0,2,0.5,0.5,0,William,0.0,0,0,0.0,473,181,False,0.0,470,181,0,,,40,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.7,False,,a,1,3,0.0,413,162,0,26979,744,206869,953,0.0,0.0,Saliba,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,2,147,100.0,100.0,2,47431,1.0,,0,0,-4,4,238.9,30,22,2.0,,1,3,2.5,2.5,0,Willian,2.0,11,0,43.6,100,55,False,109.8,216,87,792,,2020-11-22T23:30:17.100344Z,76,0,0,,0,,47431.jpg,3.4,0,0,Borges Da Silva,3.5,False,,a,1,3,86.0,159,86,37,771004,877,1280710,10633,0.3,4.9,Willian,0,Arsenal,10.882352941176471,38.40776599530872,1.0,5.0,,,,3.082077921914229,1.099999999999998,0.0,1.1,3.3000000000000003,,,3.5293622806499907,12.333730753077983,0.6,0.0,0.2,1.0,0.2,3.0,2.4495686192226347,0.0,0.0,1.9,0.0,0.09999999999999998,0.0,3.249787068367864,0.0,0.0,3.0,0.0,0.4,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,3.465298888221587,0.20000000000000007,0.0,1.8000000000000007,0.0,0.10000000000000007,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,3.236715541016705,0.0,0.0,1.4000000000000004,0.0,0.0,1.0,3.406530659712633,0.09999999999999998,0.0,0.5,0.0,0.09999999999999998,0.0,3.006569659740599,0.0,0.0,0.9000000000000004,0.0,0.20000000000000007,0.0,2.6624539651174843,2.802657585799104,3.378815241197357,3.5037762288014624,3.5004325405062806,0.4643897737697356,1.280234256322837,2.1,0.19297297297297297,0.35032289014703744
494,0,6,224,0.0,,3,226597,,,-1,1,0,0,22.3,288,89,,,1,2,0.0,3.7,-1,Gabriel,3.2,13,2,46.0,91,19,False,300.0,29,6,1051,Suspended until 26 Dec,2020-12-17T15:30:20.911275Z,50,0,0,,0,,226597.jpg,3.9,1,0,Magalhães,9.5,False,,s,1,3,138.0,88,10,47,1003056,2009,781034,132151,0.6,9.4,Gabriel,1,Arsenal,12.051282051282053,40.85255861183351,0.7,4.199999999999998,0.0,0.0,0.3314843347923211,13.652558611833507,1.099999999999998,0.0,0.0,0.0,0.0,0.0,3.389893161407461,8.874923012311926,0.1,1.0,0.2,1.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,,,,3.0,0.0,,,5.274923012311927,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,3.5863878557664246,0.1,0.0,1.4000000000000004,0.0,0.0,0.0,3.8047768476488084,0.09999999999999998,0.0,1.2000000000000002,0.0,0.0,0.0,5.963272882726876,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,3.5283399944955955,0.2,0.0,2.5,1.0,0.0,0.0,3.5863878557664246,0.09999999999999998,1.0,1.4000000000000004,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,4.2262786389623965,0.09999999999999998,0.0,0.9000000000000004,0.0,0.0,0.0,3.0197226925734544,3.538916961420766,3.0707520880431494,3.4392778430706805,3.4362548673557884,0.6779786322814922,1.51600630907375,0.7,0.05808510638297871,0.6039445385146909
501,1,3,153,100.0,100.0,2,182539,3.0,,0,0,-2,2,193.6,51,37,5.0,,0,3,2.1,2.1,1,Daniel,1.6,10,0,40.8,111,60,False,168.4,132,50,758,,2020-10-21T16:30:22.125075Z,48,0,0,,0,,182539.jpg,2.1,0,0,Ceballos Fernández,1.0,False,,a,1,3,44.0,223,118,25,127413,582,204633,2908,0.3,5.2,Ceballos,2,Arsenal,11.904761904761903,30.27806453266921,0.1,0.5,0.0,0.0,1.9328710836980805,3.3716425143205853,1.099999999999998,0.0,1.8,5.4,0.2,0.0,2.5433574207442136,1.8187307530779817,0.0,0.0,0.2,0.0,0.0,0.0,9.317989671854214,0.0,0.0,1.9,0.0,0.9,1.0,0.8999999999999998,0.0,0.0,3.0,0.0,0.29999999999999993,0.0,3.118730753077982,0.0,0.0,0.20000000000000007,1.0,0.10000000000000007,0.0,2.5465969639416057,0.0,0.0,1.4000000000000004,0.0,0.09999999999999988,0.0,2.9011942119122027,0.0,0.0,1.2000000000000002,0.0,0.20000000000000007,0.0,,,,0.2999999999999989,0.0,,,1.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.5820849986238987,0.1,0.0,2.5,1.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,1.7523106092527172,2.0364527750217087,2.4207875253619227,2.5327686651833163,2.530448174742697,0.5298661293217112,1.160878525949803,1.9000000000000001,0.15960000000000002,0.36506471026098275
526,0,0,97,100.0,100.0,2,153256,,,0,0,-1,1,56.5,197,121,,,0,3,1.1,1.1,2,Mohamed Naser,0.6,9,0,16.3,273,129,False,83.4,246,104,630,,2020-11-16T22:00:27.131231Z,44,0,0,,0,,153256.jpg,2.1,0,0,El Sayed Elneny,1.3,False,,a,1,3,24.0,277,143,15,217231,2408,181952,3409,0.1,3.4,Elneny,1,Arsenal,7.142857142857142,16.82298550859235,0.3,1.5,0.0,0.0,2.3328710836980804,2.0229855085923507,1.099999999999998,0.0,0.1,0.30000000000000004,0.0,0.0,2.3552179712029293,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,2.4652988882215867,0.0,0.0,1.8000000000000007,0.0,0.1,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,,,,0.5,0.0,,,1.406569659740599,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,1.86972037171934,2.452857721083993,2.2581634758019,2.3583068809696393,2.3569195559176497,0.5352768116370293,1.1228061125304478,0.4,0.05600000000000001,0.4249364481180318
527,0,0,0,,,0,113534,,,0,0,0,0,0.0,433,15,,,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,459,40,False,0.0,456,40,0,,,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.7,False,,a,1,3,0.0,397,12,0,139086,4141,57309,1944,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,515,49,,,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,532,67,False,0.0,530,67,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,491,47,0,1651,42,1375,70,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,51,0.0,0.0,1,167199,,,0,0,0,0,23.4,282,155,,,0,3,0.0,0.0,0,Thomas,0.2,4,0,9.9,329,149,False,47.0,314,136,277,Thigh injury - Unknown return date,2020-11-09T00:00:26.507224Z,50,0,0,,0,,167199.jpg,1.4,0,0,Partey,0.4,False,,i,1,3,29.0,258,131,7,105674,72,89670,2415,0.0,1.4,Partey,1,Arsenal,5.0,10.216089856014646,0.5,2.5,,,,1.4160898560146458,1.099999999999998,0.0,0.1,0.30000000000000004,,,2.043217971202929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,2.7408182206817187,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,4.0,0.6,0.0,1.8000000000000007,0.0,0.0,0.0,,,,2.5,0.0,,,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.9000000000000004,0.0,,,1.0,2.0684024865187842,1.9139026252508795,2.029013281130136,2.0264460917936717,0.40864359424058583,0.9137548552917915,0.6,0.12,0.2
12,0,8,253,,,6,98980,,,0,0,3,-3,0.0,556,55,,,1,1,5.7,5.7,8,Emiliano,5.2,13,0,28.1,187,11,False,282.0,36,11,990,,,48,0,0,,1,,98980.jpg,5.5,0,34,Martínez,26.9,False,,a,2,7,0.0,541,54,61,2087767,83451,681015,6313,1.1,12.7,Martínez,0,Aston Villa,11.090909090909092,50.241147606277046,0.0,0.0,0.0,0.0,6.426122638850534,13.241147606277053,0.5,1.0,0.0,0.0,0.0,0.0,4.529939538270882,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,8.204776847648807,0.0,0.0,1.200000000000001,1.0,0.0,0.0,5.065449743249671,4.299147224262669,5.4603936307272685,4.60777097091835,4.672735049281052,0.9437374038064338,2.0676250577045825,0.0,0.0,1.0553020298436815
28,0,0,0,100.0,100.0,0,21205,,,0,0,0,0,0.0,504,42,,,0,1,0.5,0.5,0,Tom,0.0,0,0,0.0,524,63,False,0.0,522,63,0,,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,a,2,7,0.0,479,40,0,1379,129,3348,43,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,2,40,,,1,37339,,,0,0,-2,2,72.5,177,39,,,1,2,2.7,2.7,8,Ahmed,2.2,0,0,12.1,317,110,False,27.0,353,135,125,,,43,0,0,,0,,37339.jpg,2.8,0,0,El Mohamady,0.3,False,,a,2,7,21.0,285,89,11,11938,2411,26315,423,0.5,2.6,El Mohamady,0,Aston Villa,3.928571428571429,13.190219146251533,0.1,0.6000000000000001,0.1,0.0,7.926122638850533,4.6902191462515335,0.5,1.0,0.3,0.8999999999999999,0.3,0.0,3.3575103281367533,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,,,,1.1999999999999993,0.0,,,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,1.200000000000001,0.0,,,4.463061319425266,2.7315306597126336,4.3982924355162645,3.414391966585613,3.4919910181143057,0.7808163553806403,1.6191352561069743,0.4,0.10181818181818182,1.0379212370756434
30,0,0,0,0.0,0.0,0,40564,,,0,0,-2,2,0.0,454,188,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,479,187,False,0.0,476,187,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,43,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,423,174,0,5495,37,16993,157,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,0,0,-2,2,0.0,455,181,,,0,2,0.5,0.5,0,Neil,0.0,0,0,0.0,480,183,False,0.0,477,183,0,,,43,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,424,168,0,11061,304,23428,371,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,430,12,,,0,1,0.5,0.5,0,Jed,0.0,0,0,0.0,456,37,False,0.0,453,37,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.1,False,,a,2,7,0.0,394,9,0,207966,2310,192353,3943,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,70,,,2,85242,1.0,,0,0,0,0,82.9,157,98,1.0,,1,3,1.3,1.3,0,Conor,0.8,2,1,18.2,255,122,False,65.4,281,119,225,,,60,0,0,,0,,85242.jpg,5.0,0,0,Hourihane,0.1,False,,a,2,7,33.0,246,126,20,23391,109,23986,252,0.1,3.3,Hourihane,0,Aston Villa,4.0,17.100295982849016,0.5,2.5,,,,1.1938739645003895,0.5,0.0,0.8,2.4000000000000004,,,4.275073995712254,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,,,1.7000000000000008,0.0,,,1.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.1065306597126336,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,1.200000000000001,0.0,,,2.053265329856317,2.053265329856317,4.861656566704715,4.227317930820257,4.284096155985152,0.7125123326187089,1.7452916503560436,1.3,0.325,0.3422108883093862
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,599,239,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,601,239,False,0.0,600,239,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,599,239,0,1427,0,7477,16,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,431,13,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,457,38,False,0.0,454,38,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,6.8,False,,u,2,7,0.0,395,10,0,144505,33,698241,9175,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,491,198,,,0,2,0.5,0.5,0,Bjorn,0.0,0,0,0.0,513,199,False,0.0,510,199,0,,2020-11-19T11:00:18.103635Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,462,187,0,10621,68,17600,60,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,8,281,,,6,114283,3.0,,0,0,8,-8,458.2,3,3,4.0,,2,3,4.5,4.5,3,Jack,4.0,13,5,145.9,2,2,False,383.8,8,4,990,,,78,0,0,2.0,0,,114283.jpg,6.9,0,0,Grealish,43.5,False,,a,2,7,619.0,4,2,76,3797165,83196,1419883,74311,0.5,9.7,Grealish,3,Aston Villa,11.014492753623188,62.82601114277398,2.9,14.5,0.2999999999999998,0.0,5.606530659712631,3.2874790326822327,0.5,1.0,4.0,12.0,0.5,0.0,5.703940485330796,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.7488116360940267,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,3.8368831674012402,0.5,0.0,3.3000000000000003,0.0,0.10000000000000007,0.0,8.884109766692475,0.2999999999999998,1.0,0.8999999999999995,0.0,0.20000000000000007,2.0,6.239621323095796,0.3999999999999999,0.0,1.7000000000000008,1.0,0.2999999999999998,1.0,2.101194211912204,0.10000000000000007,0.0,1.1999999999999993,0.0,0.10000000000000007,0.0,7.606530659712633,0.10000000000000007,1.0,0.5,0.0,0.5,0.0,,,,0.09999999999999963,0.0,,,1.8011942119122022,0.10000000000000007,0.0,1.200000000000001,1.0,0.0,0.0,4.278862435812417,6.334448722158767,6.631755301726947,5.591389043488376,5.687245831492004,0.731274421196256,2.042338311090542,6.9,0.6264473684210528,0.5485721071554381
38,5,2,176,,,6,122806,5.0,,0,0,0,0,244.8,27,20,,,0,3,3.5,3.5,3,John,3.0,13,1,55.1,59,35,False,190.0,106,38,990,,,55,0,0,,0,,122806.jpg,4.2,0,0,McGinn,1.8,False,,a,2,7,117.0,110,57,46,287766,3629,209706,6018,0.5,8.4,McGinn,4,Aston Villa,10.952380952380953,36.30105070882753,0.7,3.5,0.0,0.0,2.606530659712633,3.268940617084401,0.5,1.0,1.5,4.5,0.0,0.0,3.314443760371209,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,3.1398461188526463,0.0,0.0,0.6000000000000001,1.0,0.09999999999999988,1.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,2.7065696597405995,0.0,0.0,0.8999999999999995,0.0,0.10000000000000007,0.0,3.2826835240527337,0.09999999999999998,0.0,1.7000000000000008,1.0,0.2,0.0,2.3011942119122017,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,3.6065306597126336,0.2,0.0,0.5,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,2.279671033104255,0.0,0.0,1.200000000000001,1.0,0.0,1.0,2.698481641110431,3.0937132227580744,3.7581195729034613,3.293823751370523,3.3342360239743973,0.6026261382493107,1.4132835680630498,2.2,0.20086956521739133,0.490633025656442
39,0,0,18,100.0,100.0,1,123354,,,0,0,-1,1,0.0,493,199,,,0,2,2.0,2.0,6,Kortney,1.5,0,0,1.3,410,153,False,7.0,405,155,90,,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,6.0,0,0,Hause,0.0,False,,a,2,7,6.0,340,123,6,1223,255,4703,45,0.3,1.4,Hause,0,Aston Villa,1.0,4.99387396450039,0.3,1.7999999999999998,0.3,0.0,6.2261226388505335,1.1938739645003895,0.5,1.0,0.0,0.0,0.0,0.0,4.99387396450039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2261226388505335,6.2261226388505335,6.444445841594375,4.972942081640137,5.097471033499652,1.1349713555682703,2.380736000279346,0.3,0.3,1.4150278724660301
40,1,0,75,0.0,0.0,4,148508,,,0,0,-2,2,121.6,106,69,,,0,3,0.0,0.0,0,Mahmoud Ahmed,1.0,10,0,55.6,58,34,False,111.8,211,84,715,Hamstring injury - Unknown return date,2020-12-15T11:30:19.909046Z,53,0,0,,0,,148508.jpg,2.8,0,0,Ibrahim Hassan,0.7,False,,i,2,7,324.0,30,15,25,57401,30,112733,7046,0.2,4.7,Trézéguet,0,Aston Villa,8.928571428571429,39.871319260537,2.5,12.5,,,,2.6648972421883705,0.5,0.0,1.9,5.6999999999999975,,,4.465587757180144,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,3.5488116360940265,0.2,0.0,0.6000000000000001,1.0,0.0,0.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,3.9065696597405988,0.29999999999999993,0.0,0.8999999999999995,0.0,0.0,0.0,2.1826835240527345,0.0,0.0,1.7000000000000008,1.0,0.0,0.0,7.301194211912201,1.0,0.0,1.1999999999999993,0.0,0.0,0.0,7.006530659712633,0.7,0.0,0.5,0.0,0.2999999999999998,0.0,,,,0.09999999999999963,0.0,,,,,,1.200000000000001,0.0,,,7.153862435812418,4.895168975606737,5.287205775963839,4.3732016473803785,4.456896577046555,0.8425637277698385,1.939727369341644,4.4,0.4928,1.3497853652476262
