id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week18,goals_week18,xPoints week 18,clean_sheet_points,xGA_week18,cleansheet_week18,xA,xA_points,xA_week18,assists_week18,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,xPoints week 16,xG_week16,goals_week16,xGA_week16,cleansheet_week16,xA_week16,assists_week16,xPoints week 17,xG_week17,goals_week17,xGA_week17,cleansheet_week17,xA_week17,assists_week17,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
92,0,2,192,100.0,100.0,5,68983,,,0,0,-1,1,69.4,210,50,,,0,2,4.8,2.4,2,Matthew,3.4,13,0,27.0,249,80,False,176.8,179,70,1080,,2020-09-30T20:00:20.120303Z,44,0,0,,0,,68983.jpg,3.4,0,0,Lowton,1.6,False,,a,4,90,23.0,310,100,41,156839,14500,49549,9549,0.8,9.3,Lowton,2,Burnley,12.058823529411766,34.24691903244088,0.1,0.6000000000000001,0.0,0.0,3.0901271721360497,11.746919032440882,1.3000000000000007,0.0,0.3,0.8999999999999999,0.0,0.0,2.839988407568268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.0715177646857685,0.0,0.0,1.0,0.0,0.2,0.0,3.0901271721360497,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,1.661195552886347,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,3.0307340962109377,0.0,0.0,1.7000000000000008,0.0,0.09999999999999998,0.0,4.986387855766427,0.0,0.0,1.3999999999999986,1.0,0.0,0.0,2.4898257130119266,0.0,0.0,2.1000000000000014,1.0,0.0,0.0,3.0901271721360497,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,3.2611955528863485,0.1,0.0,1.7999999999999972,0.0,0.0,0.0,3.681280184142552,0.0,0.0,0.4000000000000021,1.0,0.0,0.0,,,,0.0,0.0,,,3.28068252032525,2.8345517977113635,2.4827043377770583,2.5480722325825766,2.7479180317821448,0.64545191081097,0.745609663710284,0.6442163176616734,1.3539113502537536,0.4,0.03317073170731707
93,0,0,24,100.0,100.0,0,81183,,,0,0,-2,2,28.7,300,44,,,0,4,-1.2,-0.6,1,Matej,0.4,2,0,15.3,318,44,False,12.6,412,46,177,,2020-12-22T01:00:16.206209Z,48,0,0,,0,,81183.jpg,1.1,0,0,Vydra,0.6,False,,a,4,90,116.0,150,41,10,83297,4616,102204,1633,0.1,2.1,Vydra,0,Burnley,9.09090909090909,13.6,0.6,2.4,0.2,0.0,1.7999999999999998,0.0,1.3000000000000007,0.0,0.4,1.2000000000000002,0.0,0.0,1.4960000000000002,,,,,,,,3.0,0.2,0.0,1.4,0.0,0.4,0.0,2.4,0.09999999999999998,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.0,0.0,,,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,1.0,0.0,,,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,,,,1.7999999999999992,0.0,,,1.0,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,1.4,0.10000000000000003,0.0,1.3999999999999986,0.0,0.0,0.0,1.0,0.0,0.0,2.1000000000000014,0.0,0.0,0.0,,,,1.3000000000000007,0.0,,,,,,1.7999999999999972,0.0,,,,,,0.4000000000000021,0.0,,,,,,0.0,0.0,,,1.7999999999999998,1.2999999999999998,1.4388810975370867,1.4337720187996268,1.4652462936402362,0.3116666666666667,0.375,0.2708333333333333,0.6828274550231072,1.0,0.11000000000000001
94,0,0,0,0.0,0.0,0,83312,,,0,0,-1,1,0.0,435,174,,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,462,174,False,0.0,456,173,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,39,0,0,,0,,83312.jpg,0.0,0,0,Gibson,0.1,False,,u,4,90,0.0,409,157,0,6170,85,18267,188,0.0,0.0,Gibson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,3,113,100.0,100.0,6,90517,4.0,,0,0,0,0,104.4,167,102,5.0,,0,3,3.6,1.8,3,Robbie,2.8,2,1,32.7,221,105,False,132.6,225,89,670,,2020-12-22T01:00:16.233135Z,50,0,0,,0,,90517.jpg,3.0,0,0,Brady,0.1,False,,a,4,90,89.0,181,97,33,11498,703,9469,751,0.6,6.6,Brady,2,Burnley,11.0,27.013238101603235,0.4,2.0,0.0,0.0,2.2725317930340125,2.678870559837128,1.3000000000000007,1.0,0.8,2.4000000000000004,0.0,0.0,2.455748918327567,,,,,,,,1.5,0.1,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999992,0.0,0.0,0.0,,,,2.9000000000000004,0.0,,,5.682683524052735,0.1,1.0,1.7000000000000008,0.0,0.0,0.0,2.1465969639416067,0.0,0.0,1.3999999999999986,1.0,0.3,0.0,1.6224564282529816,0.09999999999999998,0.0,2.1000000000000014,1.0,0.0,0.0,2.5725317930340132,0.0,0.0,1.3000000000000007,1.0,0.10000000000000003,0.0,,,,1.7999999999999972,0.0,,,5.329234774717809,0.10000000000000003,0.0,0.4000000000000021,1.0,0.4,1.0,,,,0.0,0.0,,,3.391432786928612,2.946576468147594,2.31321754120056,2.3248000411458376,2.404082038307408,0.49114978366551343,0.6782865573857224,0.5893152936295187,1.098244303410404,1.2000000000000002,0.10909090909090911
96,0,14,317,100.0,100.0,6,98747,,,0,0,-1,1,10.0,367,4,,,2,1,8.4,4.2,4,Nick,5.2,16,0,43.5,155,4,False,425.6,16,5,1350,,2020-11-26T14:00:20.660503Z,54,0,0,,0,,98747.jpg,5.3,0,57,Pope,10.6,False,,a,4,90,0.0,616,69,79,402468,17040,759802,16625,1.0,14.6,Pope,0,Burnley,14.905660377358492,70.1201217308496,0.0,0.0,0.0,0.0,5.09012717213605,14.52012173084961,1.3000000000000007,0.0,0.2,0.6000000000000001,0.0,0.0,4.704261331310163,,,,,,,,1.9863878557664256,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,8.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.471517764685768,0.0,0.0,1.0,0.0,0.0,0.0,6.090127172136049,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,6.661195552886348,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,3.730734096210938,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,7.986387855766427,0.0,0.0,1.3999999999999986,1.0,0.0,0.0,7.4898257130119275,0.0,0.0,2.1000000000000014,1.0,0.0,0.0,3.69012717213605,0.0,0.0,1.3000000000000007,0.0,0.2,0.0,3.661195552886349,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,4.681280184142551,0.0,0.0,0.4000000000000021,1.0,0.0,0.0,,,,0.0,0.0,,,4.28068252032525,5.373859162397081,4.359113164621602,4.425566571960241,4.61872511469616,0.8711595057981782,0.7927189852454166,0.9951591041476076,2.0243917547079766,0.2,0.013417721518987341
97,2,3,251,50.0,50.0,5,103914,,,0,0,0,0,136.7,132,28,,,0,2,1.8,0.9,0,Charlie,2.8,20,0,42.4,160,41,False,252.6,106,42,1268,Hamstring injury - 50% chance of playing,2020-12-29T20:00:14.011333Z,45,0,0,,0,,103914.jpg,3.4,0,0,Taylor,4.0,False,,d,4,90,35.0,281,90,51,590662,800,620805,49992,0.6,11.3,Taylor,1,Burnley,15.0,44.18075631900747,0.1,0.6000000000000001,,,,14.61202123547524,1.3000000000000007,0.0,0.7,2.1,,,2.9453837546004973,,,,,,,,3.3548089083980046,0.0,0.0,1.4,0.0,0.3,1.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.09012717213605,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,3.9611955528863465,0.0,0.0,1.7999999999999992,1.0,0.10000000000000003,0.0,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.730734096210938,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,3.586387855766427,0.1,0.0,1.3999999999999986,1.0,0.0,0.0,2.4898257130119266,0.0,0.0,2.1000000000000014,1.0,0.0,0.0,4.9929361609000935,0.0,0.0,1.3000000000000007,0.0,0.29999999999999993,1.0,2.661195552886348,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000021,0.0,0.0,0.0,,,,0.0,0.0,,,2.884710571262147,2.705295976485964,2.5800785529039265,2.644728986541583,2.8489946765169947,0.6545297232445549,0.6410467936138105,0.6011768836635476,1.3884672173831372,0.7999999999999999,0.05333333333333333
98,0,0,178,100.0,75.0,6,172782,,,0,0,-1,1,139.0,129,86,1.0,,0,3,2.8,1.0,2,Josh,2.4,16,0,48.3,140,74,False,193.2,161,62,1350,,2021-01-11T12:00:21.239471Z,49,0,0,,0,,172782.jpg,2.3,0,0,Brownhill,0.1,False,,a,4,90,149.0,115,63,35,6575,499,6184,323,0.5,7.1,Brownhill,1,Burnley,15.217391304347828,38.005947414794434,0.7,3.5,0.0,0.0,2.2725317930340125,3.7059474147944456,1.3000000000000007,0.0,0.6,1.7999999999999998,0.0,0.0,2.4975336872579197,,,,,,,,3.3465969639416064,0.1,0.0,1.4,0.0,0.2,0.0,3.5488116360940265,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.3488116360940268,0.10000000000000003,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.6678794411714426,0.0,0.0,1.0,0.0,0.10000000000000003,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,2.1826835240527345,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,2.746596963941607,0.09999999999999998,0.0,1.3999999999999986,1.0,0.0,0.0,2.422456428252981,0.0,0.0,2.1000000000000014,1.0,0.09999999999999998,0.0,2.7725317930340125,0.09999999999999998,0.0,1.3000000000000007,0.0,0.0,0.0,2.9652988882215867,0.09999999999999998,0.0,1.7999999999999972,0.0,0.09999999999999998,0.0,2.6703200460356378,0.0,0.0,0.4000000000000021,1.0,0.0,0.0,,,,0.0,0.0,,,2.670170630081312,2.52471479059927,2.3624615607411488,2.3747112636095724,2.4498829838980187,0.5097007525016162,0.5449327816492473,0.5152479164488306,1.1282707121048112,1.2999999999999998,0.08542857142857141
99,0,0,9,75.0,75.0,0,220037,,,0,0,0,0,0.0,462,22,,,0,1,-1.5,-0.8,0,Bailey,0.0,5,0,0.6,447,31,False,6.4,429,31,90,Unknown - 75% chance of playing,2021-01-11T12:00:21.252081Z,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.5,False,,d,4,90,0.0,439,18,0,76235,386,65851,4048,0.0,0.0,Peacock-Farrell,0,Burnley,,,0.0,0.0,,,,,1.3000000000000007,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999972,0.0,,,,,,0.4000000000000021,0.0,,,,,,0.0,0.0,,,,0.22009288022562884,,,,,,0.05502322005640721,,0.0,
100,1,0,153,100.0,50.0,6,433154,2.0,,0,0,-3,3,257.3,49,36,6.0,,0,3,0.8,0.2,1,Dwight,1.4,19,0,47.8,143,77,False,169.0,187,76,1191,,2020-12-22T01:00:16.249461Z,57,0,0,,0,,433154.jpg,2.5,0,0,McNeil,0.3,False,,a,4,90,50.0,253,129,35,18882,200,59598,233,0.2,6.1,McNeil,1,Burnley,14.0,37.24383916337701,0.3,1.5,0.0,0.0,1.0,3.4094716216108902,1.3000000000000007,0.0,1.8,5.4,0.0,0.0,2.6602742259555003,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,2.8488116360940263,0.0,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.072531793034013,0.1,0.0,1.3000000000000007,1.0,0.10000000000000007,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.0550232200564067,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,4.182683524052735,0.09999999999999998,0.0,1.7000000000000008,0.0,0.5,0.0,2.246596963941607,0.0,0.0,1.3999999999999986,1.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000014,1.0,0.0,0.0,2.8725317930340117,0.0,0.0,1.3000000000000007,1.0,0.2,0.0,,,,1.7999999999999972,0.0,,,,,,0.4000000000000021,0.0,,,,,,0.0,0.0,,,1.9362658965170056,2.3777986882227613,2.504349166793539,2.5147336504403497,2.60139597900394,0.4667147764834211,0.33969577131877293,0.4171576646004844,1.1142662566691264,2.1,0.15
519,0,0,35,75.0,75.0,0,218023,,,0,0,-1,1,21.2,320,109,,,0,2,-1.5,-0.8,0,Jimmy,0.0,5,1,12.6,335,117,False,66.2,313,119,180,Knock - 75% chance of playing,2021-01-01T10:30:19.319929Z,39,0,0,,0,,218023.jpg,4.0,0,0,Dunne,4.5,False,,d,4,90,38.0,275,86,8,844707,525,616564,21151,0.0,2.1,Dunne,0,Burnley,2.0,6.048269498063366,0.3,1.7999999999999998,,,,1.9482694980633648,1.3000000000000007,0.0,0.1,0.30000000000000004,,,3.024134749031683,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,,,,2.9000000000000004,0.0,,,,,,1.7000000000000008,0.0,,,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999972,0.0,,,,,,0.4000000000000021,0.0,,,,,,0.0,0.0,,,,,2.533341049499924,2.5867669919719494,2.8601807100062753,0.7754191664183803,,,1.5313301558550347,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,-1,1,0.0,441,180,,,0,2,-2.0,-1.0,0,Bobby,0.0,0,0,0.0,468,180,False,0.0,462,179,0,,,39,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.7,False,,a,4,90,0.0,417,165,0,44438,2688,36312,1530,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,24,,,1,217401,,,0,0,0,0,7.9,371,180,2.0,,0,3,0.4,0.2,0,Josh,1.2,7,0,3.3,407,178,False,12.0,415,177,251,,,45,0,0,,0,,217401.jpg,1.8,0,0,Benson,0.0,False,,a,4,90,13.0,345,163,9,3616,118,2545,167,0.3,2.0,Benson,0,Burnley,5.0,10.217668436289603,0.2,1.0,,,,1.2176684362896033,1.3000000000000007,0.0,0.0,0.0,,,2.043533687257921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0550232200564067,0.2,0.0,2.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,2.165298888221587,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,2.6703200460356378,0.0,0.0,0.4000000000000021,1.0,0.0,0.0,,,,0.0,0.0,,,1.9452063114190747,1.9781284308627265,1.9298502406677391,1.944013083409713,2.007398982166936,0.45411859716842684,0.4322680692042388,0.43958409574727253,0.9633310185621502,0.2,0.04
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,459,184,,,0,2,-2.0,-1.0,0,Anthony,0.0,0,0,0.0,485,184,False,0.0,479,183,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,436,170,0,5930,206,5327,191,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,541,211,,,0,3,-2.0,-1.0,0,Mace,0.0,0,0,0.0,558,211,False,0.0,553,210,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,530,209,0,1176,17,1055,26,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,457,18,,,0,1,-2.0,-1.0,0,Will,0.0,0,0,0.0,483,44,False,0.0,477,44,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,0.0,434,14,0,13860,657,6159,505,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,0,0,,,0,461450,,,0,0,0,0,0.0,560,68,,,0,4,-2.0,-1.0,0,Max,0.0,0,0,0.0,576,68,False,0.0,571,65,0,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,0.0,549,67,0,13925,992,9492,720,0.0,0.0,Thompson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,0,0,,,0,461096,,,0,0,0,0,0.0,559,67,,,0,4,-2.0,-1.0,0,Lewis,0.0,0,0,0.0,575,67,False,0.0,570,64,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,0.0,548,66,0,12090,482,8394,445,0.0,0.0,Richardson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0,0,0,,,0,465299,,,0,0,0,0,0.0,561,226,,,0,3,-2.0,-1.0,0,Anthony,0.0,0,0,0.0,577,226,False,0.0,572,225,0,,,45,0,0,,0,,465299.jpg,0.0,0,0,Mancini,0.0,False,,a,4,90,0.0,550,224,0,218,34,103,29,0.0,0.0,Mancini,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,0,0,0,,,0,430367,,,0,0,0,0,0.0,554,66,,,0,4,-2.0,-1.0,0,Joel,0.0,0,0,0.0,570,66,False,0.0,565,63,0,,,45,0,0,,0,,430367.jpg,0.0,0,0,Mumbongo,0.0,False,,a,4,90,0.0,543,65,0,1022,177,478,149,0.0,0.0,Mumbongo,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-3,3,0.0,568,56,,,0,1,1.0,0.0,0,Willy,0.0,3,0,0.4,450,32,False,4.2,435,32,90,,,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,0.0,558,54,1,5200,36,20261,91,0.0,0.2,Caballero,0,Chelsea,1.0,2.3314843347923184,0.0,0.0,,,,1.3314843347923184,0.0,0.0,0.0,0.0,,,2.3314843347923184,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,,2.1,0.0,,,,,,0.6999999999999993,0.0,,,,,,2.5,0.0,,,,,2.2694777732943106,2.492496890968254,2.4336155273164533,0.49606049676432307,,,1.0754335299381894,0.0,0.0
102,1,1,128,,,3,41328,,,0,0,-4,4,85.9,191,45,,,0,2,5.4,0.0,0,César,2.2,7,0,27.5,248,79,False,135.8,220,88,590,,,56,0,0,,0,,41328.jpg,3.2,0,0,Azpilicueta,2.5,False,,a,5,8,54.0,240,71,26,87408,962,440807,1152,0.4,4.6,Azpilicueta,2,Chelsea,8.125,24.552677761953696,0.2,1.2000000000000002,,,,10.818310220187588,0.0,0.0,0.2,0.6000000000000001,,,3.0218680322404547,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,,,,2.1,0.0,,,3.5863412151656395,0.0,0.0,0.6999999999999993,0.0,0.2,0.0,1.9283399944955952,0.1,0.0,2.5,0.0,0.0,0.0,3.6469346161705896,3.6469346161705896,2.9461799803110704,3.1738149964819016,3.124806183013884,0.5396192914715098,0.6512383243161768,0.6512383243161768,1.2769723123380552,0.4,0.04923076923076923
