id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week7,cleansheet_week7,xA,xA_points,xG_week7,goals_week7,xPoints week 7,xA_week7,assists_week7,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
137,2,4,106,,,1,60252,3.0,,0,0,0,0,182.9,12,10,3.0,,0,3,2.0,1.5,2,Andros,2.0,11,1,41.8,33,18,False,168.6,32,12,611,,,60,0,0,,0,,60252.jpg,4.3,0,0,Townsend,2.7,False,,a,6,31,66.0,102,61,30,344750,5437,241079,26035,0.3,5.0,Townsend,0,Crystal Palace,6.9767441860465125,27.125808397838913,0.3,1.5,1.648268290887042,1.0999999999999996,0.0,1.2,3.6,0.09999999999999998,0.0,3.13287108369808,0.09999999999999988,0.0,3.8880325370235775,6.837871083698079,0.0,0.0,1.1,1.0,0.4,1.0,6.049328964117223,0.2,1.0,0.7999999999999998,0.0,0.2,0.0,4.446120343360566,0.0,0.0,1.9,0.0,0.30000000000000004,1.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.93287108369808,0.0,0.0,1.0999999999999996,0.0,0.20000000000000007,0.0,2.965132997487616,4.238653525415319,4.02540062418163,3.913108933256457,0.6480054228372629,1.5872826365077517,1.5,0.21499999999999997
138,0,0,32,0.0,,0,66975,1.0,,0,0,-3,3,49.5,132,80,1.0,,0,3,0.0,0.2,-1,Luka,0.7,6,0,8.1,269,124,False,30.8,284,118,223,Suspended until 05 Dec,2020-10-30T23:00:17.434588Z,57,0,0,1.0,0,,66975.jpg,0.8,1,0,Milivojevic,0.3,False,,s,6,31,2.0,333,161,5,6000,49,50110,3803,0.1,0.9,Milivojevic,0,Crystal Palace,6.25,7.876573677252978,0.1,0.5,1.4765736772529752,1.0999999999999996,0.0,0.3,0.8999999999999999,0.0,0.0,-0.3671289163019204,0.09999999999999998,0.0,1.2602517883604762,1.6328710836980795,0.0,0.0,1.1,0.0,0.1,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,,,,1.9,0.0,,,1.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,3.13287108369808,0.1,0.0,1.0999999999999996,0.0,0.1,0.0,1.19143554184904,1.331709164932196,1.329696566558087,1.2571837096858454,0.22109680497552214,0.5278613869863842,0.4,0.064
139,0,0,8,100.0,100.0,0,74230,2.0,,0,0,-1,1,19.3,237,66,2.0,,0,2,0.3,-0.2,0,Patrick,0.3,3,0,4.8,327,114,False,14.2,334,132,108,,2020-08-15T10:00:11.682747Z,54,0,0,2.0,0,,74230.jpg,0.5,0,0,van Aanholt,0.3,False,,a,6,31,14.0,249,83,1,26956,7731,11905,1963,0.1,0.2,van Aanholt,1,Crystal Palace,2.0,3.790014306883808,0.1,0.6000000000000001,1.890014306883808,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,1.6314843347923187,0.1,0.0,1.895007153441904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.1,0.0,1.0999999999999996,0.0,0.0,0.0,1.6157421673961594,1.935260780297365,2.1130351897109336,1.8579765827103425,0.3509272506373896,0.8154812384693797,0.2,0.1
140,1,0,16,100.0,100.0,1,80146,,,0,0,-3,3,7.0,301,43,,,0,4,0.3,-0.2,1,Jordan,0.3,7,0,10.7,229,29,False,28.0,288,32,359,,2020-10-18T17:30:11.950512Z,57,0,0,4.0,0,,80146.jpg,2.4,0,0,Ayew,1.8,False,,a,6,31,72.0,93,26,12,76554,2181,395578,7328,0.1,2.1,Ayew,0,Crystal Palace,5.0,12.188770053475935,0.5,2.0,0.0,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4377540106951874,2.4,0.1,0.0,1.1,1.0,0.0,0.0,5.068421052631578,0.4,0.0,0.7999999999999998,0.0,0.0,1.0,2.0,0.0,0.0,1.9,0.0,0.0,0.0,2.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.0999999999999996,0.0,,,1.6666666666666667,2.658001436194217,2.491342420131434,2.459958724626163,0.42767614222722583,1.021062794833435,0.5,0.1
141,1,8,129,100.0,100.0,1,82403,,,1,-1,4,-4,127.1,33,25,,,2,3,7.7,7.2,1,Wilfried,7.7,11,5,65.5,9,6,True,215.0,15,7,630,,2020-10-16T22:00:20.908105Z,74,0,0,3.0,0,,82403.jpg,7.0,0,0,Zaha,28.3,False,,a,6,31,312.0,8,4,49,2159205,174249,910340,92077,1.0,6.6,Zaha,2,Crystal Palace,7.0,43.782532571999255,3.6,17.04,1.6537625185233322,1.0999999999999996,0.0,1.3,3.9,0.20000000000000007,0.0,2.6328710836980806,0.10000000000000007,0.0,6.254647510285609,4.33287108369808,0.4,1.0,1.1,1.0,0.0,0.0,10.349328964117221,0.7999999999999999,2.0,0.7999999999999998,0.0,0.3,0.0,1.6495686192226355,0.10000000000000007,0.0,1.9,0.0,0.0,0.0,2.567205512739749,0.09999999999999988,0.0,2.7,0.0,0.0,0.0,7.746596963941608,0.7000000000000002,1.0,1.4000000000000004,0.0,0.0,0.0,15.701389602216599,1.2999999999999998,1.0,1.0999999999999996,0.0,0.8999999999999999,1.0,6.059526356363733,7.84990243213133,6.6948475269114205,6.405204330993426,0.8452226365250822,2.2992541528023045,4.9,0.7000000000000001
142,1,1,57,100.0,100.0,4,86417,,,0,0,0,0,52.2,124,77,,,0,3,2.7,2.2,2,Jeffrey,2.7,2,0,18.4,134,70,False,72.6,173,66,380,,2020-09-27T22:00:12.368852Z,55,0,0,,0,,86417.jpg,3.4,0,0,Schlupp,0.1,False,,a,6,31,59.0,116,65,17,8863,264,11504,386,0.5,3.1,Schlupp,1,Crystal Palace,5.0,14.270028995278315,0.2,1.0,1.1812589418023802,1.0999999999999996,0.0,0.3,0.8999999999999999,0.0,0.0,2.3328710836980795,0.0,0.0,2.854005799055664,1.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,6.0177500167488,0.1,0.0,0.7999999999999998,1.0,0.2,1.0,,,,1.9,0.0,,,,,,2.7,0.0,,,2.2465969639416064,0.0,0.0,1.4000000000000004,1.0,0.0,0.0,3.13287108369808,0.1,0.0,1.0999999999999996,1.0,0.09999999999999998,0.0,2.570779710445922,3.0113596715720052,2.9443500569334113,2.8595975588141127,0.5189101452828481,1.216952161683468,0.5,0.1
143,0,0,0,,,0,141020,,,0,0,-2,2,0.0,525,209,,,0,3,0.0,-0.5,0,Max,0.0,0,0,0.0,537,209,False,0.0,532,209,0,,,48,0,0,,0,,141020.jpg,0.0,0,0,Meyer,0.0,False,,a,6,31,0.0,506,201,0,1192,73,3167,164,0.0,0.0,Meyer,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,1,59,100.0,100.0,1,173954,,,0,0,-1,1,29.9,192,120,,,1,3,4.3,3.8,2,Jairo,4.3,5,1,13.4,195,94,False,86.0,143,54,284,,2020-10-24T17:00:21.697186Z,44,0,0,,0,,173954.jpg,3.0,0,0,Riedewald,1.2,False,,a,6,31,17.0,240,123,15,99908,27049,34469,6979,1.0,3.4,Riedewald,0,Crystal Palace,5.0,12.48125894180238,0.4,2.0,1.1812589418023802,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,2.3328710836980795,0.0,0.0,2.496251788360476,,,,,,,,,,,,,,,1.0,0.0,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,5.632871083698079,0.4,1.0,1.0999999999999996,1.0,0.1,0.0,2.442467826267553,2.6976551459766234,2.597313728125473,2.50628449090512,0.5673299519001082,1.1900413467695599,0.5,0.1
145,0,0,0,0.0,0.0,0,232423,,,0,0,0,0,0.0,409,160,,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,432,161,False,0.0,426,161,0,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,0,0,,0,,232423.jpg,0.0,0,0,Ferguson,0.9,False,,i,6,31,0.0,375,143,0,24952,200,76979,2933,0.0,0.0,Ferguson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,0,71,75.0,75.0,1,244723,,,0,0,2,-2,12.8,272,83,,,0,2,0.8,0.4,0,Tyrick,1.0,9,0,12.2,208,71,False,90.2,136,53,540,Knock - 75% chance of playing,2020-10-29T14:30:20.039083Z,42,0,0,,0,,244723.jpg,2.5,0,0,Mitchell,23.9,False,,d,6,31,19.0,227,68,15,1267552,8027,557644,128892,0.2,3.6,Mitchell,1,Crystal Palace,6.0,15.45881297412736,0.1,0.6000000000000001,5.670042920651425,1.0999999999999996,0.0,0.0,0.0,,,,,,2.5764688290212265,3.3314843347923184,0.0,0.0,1.1,1.0,0.0,0.0,5.265736909100465,0.0,0.0,0.7999999999999998,0.0,0.0,1.0,1.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,1.9863878557664247,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,3.9314843347923194,0.1,0.0,1.0999999999999996,0.0,0.0,0.0,1.9462421796020708,2.4240059585650364,2.7476070070335403,2.5200091336000616,0.6134449592907681,1.2571880590957183,0.1,0.016666666666666666
147,0,0,0,,,0,466955,,,0,0,-1,1,0.0,469,190,,,0,3,0.0,-0.5,0,Brandon,0.0,0,0,0.0,490,190,False,0.0,485,190,0,,,44,0,0,,0,,466955.jpg,0.0,0,0,Pierrick,0.1,False,,a,6,31,0.0,441,178,0,5574,327,6614,670,0.0,0.0,Pierrick,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0,1,50,100.0,100.0,1,19188,,,0,0,-1,1,1.5,350,130,,,0,2,1.0,0.5,1,Scott,1.0,3,0,9.4,250,85,False,50.8,218,92,270,,2020-09-25T09:00:10.989226Z,44,0,0,,0,,19188.jpg,3.3,0,0,Dann,0.7,False,,a,6,31,42.0,153,35,10,47847,1390,60577,1909,0.2,2.3,Dann,0,Crystal Palace,3.0303030303030303,10.063658040733044,0.2,1.2000000000000002,2.8636580407330428,1.0999999999999996,0.0,0.0,0.0,0.2,0.0,3.531484334792319,0.0,0.0,3.3210071534419034,4.331484334792318,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,,,,1.9,0.0,,,,,,2.7,0.0,,,,,,1.4000000000000004,0.0,,,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,3.431484334792319,3.331527377854995,3.53180075443704,3.2809789463296606,0.754774353054978,1.5832280397119256,0.2,0.066
489,0,0,27,100.0,100.0,0,232413,4.0,,0,0,-2,2,40.9,152,95,,,0,3,0.7,0.2,1,Eberechi,0.7,8,0,15.3,167,85,False,30.6,286,120,227,,2020-09-06T03:00:11.308404Z,58,0,0,,0,,232413.jpg,1.3,0,0,Eze,0.3,False,,a,6,31,81.0,82,46,8,16676,292,37613,2036,0.1,1.4,Eze,0,Crystal Palace,6.1538461538461515,12.253857159141393,0.5,2.5,1.453857159141391,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,1.9912517883604763,1.3328710836980795,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,3.3,0.4,0.0,1.0999999999999996,0.0,0.1,0.0,2.2541935329905955,2.1899020531578857,2.0916438730075195,2.0010069319809842,0.34331927385525457,0.8268223013700682,0.6,0.09750000000000003
522,0,0,0,100.0,100.0,0,221272,,,0,0,0,0,0.0,408,159,,,0,2,0.0,-0.5,0,Sam,0.0,0,0,0.0,431,160,False,0.0,425,160,0,,2020-09-15T22:30:15.910235Z,40,0,0,,0,,221272.jpg,0.0,0,0,Woods,0.7,False,,a,6,31,0.0,373,141,0,50480,1459,22669,2726,0.0,0.0,Woods,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,0,0,0.0,0.0,0,114536,,,0,0,0,0,0.0,399,154,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,422,155,False,0.0,416,155,0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,0,0,,0,,114536.jpg,0.0,0,0,Inniss,0.1,False,,u,6,31,0.0,361,133,0,4558,19,4570,322,0.0,0.0,Inniss,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,0,0,37,,,1,57328,,,0,0,0,0,17.2,248,70,,,0,2,2.3,1.8,1,Nathaniel,2.3,2,0,5.4,314,110,False,18.4,320,128,161,,,45,0,0,,0,,57328.jpg,3.5,0,0,Clyne,0.1,False,,a,6,31,18.0,235,74,7,11672,3769,2471,1093,0.5,1.6,Clyne,0,Crystal Palace,2.0,5.190014306883809,0.0,0.0,1.890014306883808,1.0999999999999996,0.0,0.1,0.30000000000000004,0.0,0.0,2.6314843347923187,0.1,0.0,2.5950071534419044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.981484334792319,2.4700752111730933,2.772843882633749,2.541323047262112,0.5766682563204232,1.22329810361758,0.1,0.05
578,0,0,0,,,0,42525,,,0,0,0,0,0.0,391,8,,,0,1,0.0,-0.5,0,Stephen,0.0,0,0,0.0,414,30,False,0.0,408,30,0,,,40,0,0,,0,,42525.jpg,0.0,0,0,Henderson,0.2,False,,a,6,31,0.0,353,5,0,16394,2730,2482,972,0.0,0.0,Henderson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0,0,0,100.0,100.0,0,105666,,,0,0,0,0,0.0,484,44,,,0,1,0.0,-0.5,0,Jack,0.0,0,0,0.0,501,61,False,0.0,496,61,0,,2020-10-23T13:30:19.850079Z,45,0,0,,0,,105666.jpg,0.0,0,0,Butland,0.0,False,,a,6,31,0.0,457,41,0,1485,369,513,100,0.0,0.0,Butland,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,0,29,100.0,100.0,0,41823,,,0,0,-1,1,17.5,243,145,,,0,3,1.0,1.5,2,Fabian,1.0,3,0,3.9,341,157,False,20.8,310,133,154,,2020-09-10T13:00:10.111328Z,49,0,0,,0,,41823.jpg,1.3,0,0,Delph,0.1,False,,a,7,11,1.0,342,163,4,1759,160,3056,193,0.2,0.8,Delph,0,Everton,3.0769230769230766,4.940085745687401,0.0,0.0,0.9400857456874014,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,2.0907179532894125,0.0,0.0,1.6055278673484057,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.2,0.0,0.0,0.0,,,,2.2,0.0,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.3635726510964707,1.6844250031332026,1.638261424176667,1.629059494903793,0.3276587484384501,0.7253035582419491,0.0,0.0
150,1,0,55,,,0,55422,3.0,,0,0,-2,2,83.9,77,53,3.0,,0,3,1.3,1.8,2,Gylfi,1.3,6,0,21.8,107,58,False,60.0,203,78,316,,,68,0,0,1.0,0,,55422.jpg,1.7,0,0,Sigurdsson,0.9,False,,a,7,11,74.0,89,51,12,12032,864,57204,2207,0.2,1.8,Sigurdsson,0,Everton,7.0588235294117645,15.345437352405858,0.3,1.5,2.156667298929921,2.4000000000000004,0.0,0.5,1.5,0.2,0.0,3.690717953289413,0.2,0.0,2.1739369582574968,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,5.102020658193193,0.1,0.0,1.2,0.0,0.3,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.358547722296521,2.3786508375824766,2.2646084944124447,2.2074960207442693,0.3196966115084554,0.8336667674724237,0.8,0.11333333333333334
151,0,0,0,,,0,57513,,,0,0,-1,1,0.0,437,27,,,0,1,0.0,0.5,0,Jonas,0.0,0,0,0.0,460,49,False,0.0,454,49,0,,,44,0,0,,0,,57513.jpg,0.0,0,0,Lössl,0.1,False,,a,7,11,0.0,406,24,0,1903,124,5825,283,0.0,0.0,Lössl,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,81,50.0,0.0,1,59949,,,-1,1,-1,1,30.3,190,46,,,0,2,0.1,0.0,0,Seamus,0.3,5,0,14.8,177,55,False,92.8,131,49,357,Hamstring injury - 50% chance of playing,2020-10-17T15:00:18.270104Z,49,0,0,,0,,59949.jpg,3.0,0,0,Coleman,1.0,False,,d,7,11,24.0,203,59,15,176238,138,190456,9809,0.1,3.1,Coleman,0,Everton,5.0,17.399327400444044,0.1,0.6000000000000001,6.1105573469681085,2.4000000000000004,0.0,0.5,1.5,,,,,,3.4798654800888085,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,8.27783190828049,0.0,0.0,0.3999999999999999,0.0,0.4,1.0,1.9,0.1,0.0,1.2,0.0,0.09999999999999998,0.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,3.72594396942683,3.9197905697853535,3.668056063442345,3.583901455419022,0.7101766285895527,1.5720429811537073,0.6,0.12
153,0,0,4,100.0,0.0,0,66838,,,0,0,0,0,10.5,291,42,,,0,4,0.3,0.0,1,Cenk,0.3,1,0,1.5,382,46,False,2.2,390,45,21,,2020-08-15T10:00:11.707165Z,60,0,0,,0,,66838.jpg,1.0,0,0,Tosun,0.0,False,,a,7,11,2.0,334,52,1,547,153,639,51,0.0,0.2,Tosun,0,Everton,1.0,1.3,0.0,0.0,0.0,2.4000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.3,0.1,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3888118189695409,1.3408973971717792,1.3070781893633303,0.21666666666666667,0.5307227776030219,0.1,0.1
154,0,0,9,,,0,100649,4.0,,0,0,-2,2,40.8,155,96,4.0,,0,3,0.3,0.8,1,Bernard,0.3,1,0,6.6,288,136,False,21.6,309,132,75,,,58,0,0,,0,,100649.jpg,0.5,0,0,Anício Caldeira Duarte,0.1,False,,a,7,11,4.0,315,156,1,3520,186,10638,356,0.1,0.2,Bernard,1,Everton,2.0,2.211055734696811,0.0,0.0,0.6110557346968111,2.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.1055278673484057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000000001,0.0,0.0,0.8000000000000007,0.0,0.2,0.0,0.8,1.2732368221027437,1.1791588213484463,1.1361376842671238,0.19060825299110443,0.4590454611781507,0.2,0.1
155,3,7,126,100.0,0.0,1,101188,2.0,,-1,1,1,-1,166.0,16,4,2.0,,1,2,1.7,0.0,0,Lucas,1.7,9,0,34.3,52,7,False,146.4,47,13,521,,2020-10-25T16:00:14.588168Z,61,0,0,,0,,101188.jpg,4.2,1,0,Digne,12.0,False,,a,7,11,30.0,186,51,25,1054489,20141,916663,54493,0.3,4.1,Digne,0,Everton,5.9523809523809526,26.440783192532702,0.1,0.6000000000000001,7.2744730321048925,2.4000000000000004,0.0,1.0,3.0,,,,,,4.442051576345494,8.07651776468577,0.0,0.0,1.0,1.0,0.1,1.0,6.063272882726872,0.1,0.0,0.30000000000000004,0.0,0.5,0.0,6.777831908280491,0.0,0.0,0.3999999999999999,0.0,-0.09999999999999998,1.0,2.5047768476488086,0.0,0.0,1.2,0.0,0.09999999999999998,0.0,6.934247116207956,0.0,0.0,2.2,0.0,0.4,1.0,-0.20268414353111489,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,4.003542932151535,4.936684746527277,4.655434956356847,4.55044771632352,0.7282051764500811,1.7985341119792617,1.1,0.18480000000000002
156,0,1,141,,,1,106611,,,0,0,1,-1,23.7,217,59,,,1,2,3.3,3.8,1,Michael,3.3,11,2,30.8,68,13,False,200.0,16,2,630,,,51,0,0,,0,,106611.jpg,3.7,0,0,Keane,6.0,False,,a,7,11,84.0,75,10,26,420028,9173,162230,22190,0.6,5.1,Keane,0,Everton,7.027027027027026,23.387810325468692,0.7,4.199999999999998,8.587810325468693,2.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,1.3628718131576498,0.0,0.0,3.328265315547468,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,8.16327288272687,0.6,1.0,0.30000000000000004,0.0,0.2,0.0,4.3812801841425575,0.0,0.0,0.3999999999999999,0.0,-0.1,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.343212633449335,0.09999999999999998,1.0,2.2,0.0,0.1,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.8178914669734474,3.846071538801918,3.5523197702670264,3.438508318473217,0.6526010422642095,1.4737806532378201,0.8999999999999999,0.1280769230769231
157,0,1,102,,,1,111234,,,0,0,0,0,10.0,294,3,,,0,1,1.7,2.2,0,Jordan,1.7,9,0,14.7,178,9,False,136.0,59,12,540,,,50,0,0,,0,,111234.jpg,2.8,0,18,Pickford,7.5,False,,a,7,11,0.0,550,59,17,408451,2602,393099,46501,0.3,3.4,Pickford,0,Everton,6.071428571428572,20.419962492746986,0.0,0.0,7.419962492746991,2.4000000000000004,0.0,0.0,0.0,,,,,,3.363287939981857,5.471517764685769,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.4432126334493365,0.0,0.0,2.2,0.0,0.0,0.0,3.797315856468885,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,3.5316463804273965,3.678876483121044,3.4942221672949016,3.4574144502034074,0.6726575879963714,1.5041080923409331,0.0,0.0
158,0,0,33,75.0,100.0,1,120250,,,0,0,0,0,47.3,138,84,,,0,3,0.5,1.2,1,André Filipe,0.7,6,0,9.1,252,115,False,26.6,293,123,362,Knock - 75% chance of playing,2020-11-01T16:30:21.721140Z,55,0,0,,0,,120250.jpg,1.8,0,0,Tavares Gomes,0.3,False,,d,7,11,22.0,216,114,9,19232,291,32389,2456,0.1,1.6,André Gomes,1,Everton,5.0,10.327639336742028,0.1,0.5,1.5276393367420271,2.4000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,2.065527867348405,2.8678794411714423,0.1,0.0,1.0,1.0,0.0,0.0,2.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,,,1.2,0.0,,,1.4108031583623342,0.0,0.0,2.2,0.0,0.1,0.0,,,,0.8000000000000007,0.0,,,1.6937077347993246,2.191791306583624,2.120073369334949,2.092834529230902,0.37555052133607364,0.8807440419423125,0.2,0.04
159,2,0,41,,,0,153133,,,0,0,-1,1,36.5,168,104,,,0,3,2.0,2.5,4,Alex,2.0,5,0,10.4,236,107,False,35.8,270,111,159,,,59,0,0,,0,,153133.jpg,2.2,0,0,Iwobi,0.2,False,,a,7,11,32.0,179,95,13,6027,519,10974,750,0.3,2.2,Iwobi,0,Everton,5.909090909090907,12.982932050374265,0.0,0.0,1.805391943422396,2.4000000000000004,0.0,0.6,1.7999999999999998,0.0,0.0,2.788770053475936,0.2,1.0,2.1971115777556456,,,,,,,,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,4.902020658193193,0.0,0.0,1.2,0.0,0.4,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.138158142333826,2.3661868681864378,2.2713717224814056,2.227830289895337,0.3723917928399399,0.9045365219325386,0.6,0.10153846153846156
160,0,0,11,100.0,100.0,0,153673,,,0,0,-2,2,6.6,302,95,,,0,2,0.7,1.2,2,Jonjoe,0.7,1,0,2.4,360,134,False,9.0,357,139,75,,2020-09-30T21:00:17.565989Z,43,0,0,,0,,153673.jpg,2.0,0,0,Kenny,0.1,False,,a,7,11,8.0,280,93,2,3760,749,13369,224,0.2,0.5,Kenny,0,Everton,1.0,3.2221114693936217,0.0,0.0,1.2221114693936221,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,2.36287181315765,0.0,0.0,3.2221114693936217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36287181315765,3.5377000125328086,3.3530456967066677,3.316237979615172,0.7493282486961911,1.5538401283480334,0.0,0.0
161,0,0,0,0.0,0.0,0,160987,,,0,0,0,0,0.0,559,222,,,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,0.0,567,222,False,0.0,562,222,0,Achilles injury - Expected back 28 Nov,2020-08-15T10:00:11.729677Z,50,0,0,,0,,160987.jpg,0.0,0,0,Gbamin,0.0,False,,i,7,11,0.0,551,218,0,153,19,169,17,0.0,0.0,Gbamin,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
